index,entry_date,day_of_week,expiry_date,atm_strike,chosen_strike,strike_offset,qty,ce_entry_open,pe_entry_open,sl_pct,ce_exit_ts,ce_exit_price,ce_exit_reason,ce_points_pnl,ce_gross_pnl,pe_exit_ts,pe_exit_price,pe_exit_reason,pe_points_pnl,pe_gross_pnl,gross_pnl,net_pnl
NIFTY,2025-12-26,Friday,2025-12-30,26150,26150,0,300,67.95,89.45,70%,2025-12-26T15:20:00+05:30,32.60,day_close,34.35,10305.00,2025-12-26T15:20:00+05:30,122.45,day_close,-34.00,-10200.00,105.00,5.00
NIFTY,2025-12-26,Friday,2025-12-30,26150,26150,0,300,67.95,89.45,80%,2025-12-26T15:20:00+05:30,32.60,day_close,34.35,10305.00,2025-12-26T15:20:00+05:30,122.45,day_close,-34.00,-10200.00,105.00,5.00
NIFTY,2025-12-26,Friday,2025-12-30,26150,26150,0,300,67.95,89.45,90%,2025-12-26T15:20:00+05:30,32.60,day_close,34.35,10305.00,2025-12-26T15:20:00+05:30,122.45,day_close,-34.00,-10200.00,105.00,5.00
NIFTY,2025-12-26,Friday,2025-12-30,26150,26150,0,300,67.95,89.45,100%,2025-12-26T15:20:00+05:30,32.60,day_close,34.35,10305.00,2025-12-26T15:20:00+05:30,122.45,day_close,-34.00,-10200.00,105.00,5.00
NIFTY,2025-12-29,Monday,2025-12-30,26050,26050,0,300,63.00,51.30,20%,2025-12-29T09:33:00+05:30,75.60,sl,-13.60,-4080.00,2025-12-29T10:33:00+05:30,61.56,sl,-11.26,-3378.00,-7458.00,-7558.00
NIFTY,2025-12-29,Monday,2025-12-30,26050,26050,0,300,63.00,51.30,30%,2025-12-29T15:20:00+05:30,18.95,day_close,43.05,12915.00,2025-12-29T10:42:00+05:30,66.69,sl,-16.39,-4917.00,7998.00,7898.00
NIFTY,2025-12-29,Monday,2025-12-30,26050,26050,0,300,63.00,51.30,40%,2025-12-29T15:20:00+05:30,18.95,day_close,43.05,12915.00,2025-12-29T10:43:00+05:30,71.90,gap_sl,-21.60,-6480.00,6435.00,6335.00
NIFTY,2025-12-29,Monday,2025-12-30,26050,26050,0,300,63.00,51.30,50%,2025-12-29T15:20:00+05:30,18.95,day_close,43.05,12915.00,2025-12-29T11:03:00+05:30,76.95,sl,-26.65,-7995.00,4920.00,4820.00
NIFTY,2025-12-29,Monday,2025-12-30,26050,26050,0,300,63.00,51.30,60%,2025-12-29T15:20:00+05:30,18.95,day_close,43.05,12915.00,2025-12-29T11:03:00+05:30,82.08,sl,-31.78,-9534.00,3381.00,3281.00
NIFTY,2025-12-29,Monday,2025-12-30,26050,26050,0,300,63.00,51.30,70%,2025-12-29T15:20:00+05:30,18.95,day_close,43.05,12915.00,2025-12-29T11:07:00+05:30,87.21,sl,-36.91,-11073.00,1842.00,1742.00
NIFTY,2025-12-29,Monday,2025-12-30,26050,26050,0,300,63.00,51.30,80%,2025-12-29T15:20:00+05:30,18.95,day_close,43.05,12915.00,2025-12-29T11:19:00+05:30,92.70,gap_sl,-42.40,-12720.00,195.00,95.00
NIFTY,2025-12-29,Monday,2025-12-30,26050,26050,0,300,63.00,51.30,90%,2025-12-29T15:20:00+05:30,18.95,day_close,43.05,12915.00,2025-12-29T12:34:00+05:30,97.47,sl,-47.17,-14151.00,-1236.00,-1336.00
NIFTY,2025-12-29,Monday,2025-12-30,26050,26050,0,300,63.00,51.30,100%,2025-12-29T15:20:00+05:30,18.95,day_close,43.05,12915.00,2025-12-29T13:14:00+05:30,102.60,sl,-52.30,-15690.00,-2775.00,-2875.00
NIFTY,2025-12-30,Tuesday,2025-12-30,25900,25900,0,300,42.20,36.10,20%,2025-12-30T09:36:00+05:30,50.64,sl,-9.44,-2832.00,2025-12-30T09:20:00+05:30,43.32,sl,-8.22,-2466.00,-5298.00,-5398.00
NIFTY,2025-12-30,Tuesday,2025-12-30,25900,25900,0,300,42.20,36.10,30%,2025-12-30T09:39:00+05:30,54.86,sl,-13.66,-4098.00,2025-12-30T09:26:00+05:30,46.93,sl,-11.83,-3549.00,-7647.00,-7747.00
NIFTY,2025-12-30,Tuesday,2025-12-30,25900,25900,0,300,42.20,36.10,40%,2025-12-30T09:39:00+05:30,59.08,sl,-17.88,-5364.00,2025-12-30T15:20:00+05:30,0.10,day_close,35.00,10500.00,5136.00,5036.00
NIFTY,2025-12-30,Tuesday,2025-12-30,25900,25900,0,300,42.20,36.10,50%,2025-12-30T09:43:00+05:30,63.30,sl,-22.10,-6630.00,2025-12-30T15:20:00+05:30,0.10,day_close,35.00,10500.00,3870.00,3770.00
NIFTY,2025-12-30,Tuesday,2025-12-30,25900,25900,0,300,42.20,36.10,60%,2025-12-30T09:43:00+05:30,67.52,sl,-26.32,-7896.00,2025-12-30T15:20:00+05:30,0.10,day_close,35.00,10500.00,2604.00,2504.00
NIFTY,2025-12-30,Tuesday,2025-12-30,25900,25900,0,300,42.20,36.10,70%,2025-12-30T09:55:00+05:30,71.74,sl,-30.54,-9162.00,2025-12-30T15:20:00+05:30,0.10,day_close,35.00,10500.00,1338.00,1238.00
NIFTY,2025-12-30,Tuesday,2025-12-30,25900,25900,0,300,42.20,36.10,80%,2025-12-30T09:55:00+05:30,75.96,sl,-34.76,-10428.00,2025-12-30T15:20:00+05:30,0.10,day_close,35.00,10500.00,72.00,-28.00
NIFTY,2025-12-30,Tuesday,2025-12-30,25900,25900,0,300,42.20,36.10,90%,2025-12-30T09:55:00+05:30,80.18,sl,-38.98,-11694.00,2025-12-30T15:20:00+05:30,0.10,day_close,35.00,10500.00,-1194.00,-1294.00
NIFTY,2025-12-30,Tuesday,2025-12-30,25900,25900,0,300,42.20,36.10,100%,2025-12-30T10:24:00+05:30,84.40,sl,-43.20,-12960.00,2025-12-30T15:20:00+05:30,0.10,day_close,35.00,10500.00,-2460.00,-2560.00
SENSEX,2025-12-31,Wednesday,2026-01-01,84900,84900,0,100,218.55,153.35,20%,2025-12-31T12:08:00+05:30,262.26,sl,-44.71,-4471.00,2025-12-31T09:25:00+05:30,184.02,sl,-31.67,-3167.00,-7638.00,-7738.00
SENSEX,2025-12-31,Wednesday,2026-01-01,84900,84900,0,100,218.55,153.35,30%,2025-12-31T12:09:00+05:30,284.12,sl,-66.56,-6656.50,2025-12-31T09:25:00+05:30,199.35,sl,-47.01,-4700.50,-11357.00,-11457.00
SENSEX,2025-12-31,Wednesday,2026-01-01,84900,84900,0,100,218.55,153.35,40%,2025-12-31T12:33:00+05:30,305.97,sl,-88.42,-8842.00,2025-12-31T09:27:00+05:30,214.69,sl,-62.34,-6234.00,-15076.00,-15176.00
SENSEX,2025-12-31,Wednesday,2026-01-01,84900,84900,0,100,218.55,153.35,50%,2025-12-31T12:42:00+05:30,327.83,sl,-110.28,-11027.50,2025-12-31T15:20:00+05:30,41.10,day_close,111.25,11125.00,97.50,-2.50
SENSEX,2025-12-31,Wednesday,2026-01-01,84900,84900,0,100,218.55,153.35,60%,2025-12-31T12:44:00+05:30,349.68,sl,-132.13,-13213.00,2025-12-31T15:20:00+05:30,41.10,day_close,111.25,11125.00,-2088.00,-2188.00
SENSEX,2025-12-31,Wednesday,2026-01-01,84900,84900,0,100,218.55,153.35,70%,2025-12-31T12:45:00+05:30,371.54,sl,-153.99,-15398.50,2025-12-31T15:20:00+05:30,41.10,day_close,111.25,11125.00,-4273.50,-4373.50
SENSEX,2025-12-31,Wednesday,2026-01-01,84900,84900,0,100,218.55,153.35,80%,2025-12-31T12:46:00+05:30,393.39,sl,-175.84,-17584.00,2025-12-31T15:20:00+05:30,41.10,day_close,111.25,11125.00,-6459.00,-6559.00
SENSEX,2025-12-31,Wednesday,2026-01-01,84900,84900,0,100,218.55,153.35,90%,2025-12-31T12:48:00+05:30,415.25,sl,-197.69,-19769.50,2025-12-31T15:20:00+05:30,41.10,day_close,111.25,11125.00,-8644.50,-8744.50
SENSEX,2025-12-31,Wednesday,2026-01-01,84900,84900,0,100,218.55,153.35,100%,2025-12-31T12:52:00+05:30,437.10,sl,-219.55,-21955.00,2025-12-31T15:20:00+05:30,41.10,day_close,111.25,11125.00,-10830.00,-10930.00
SENSEX,2026-01-01,Thursday,2026-01-01,85300,85300,0,100,139.94,112.00,20%,2026-01-01T09:29:00+05:30,167.93,sl,-28.99,-2898.80,2026-01-01T09:26:00+05:30,134.40,sl,-23.40,-2340.00,-5238.80,-5338.80
SENSEX,2026-01-01,Thursday,2026-01-01,85300,85300,0,100,139.94,112.00,30%,2026-01-01T09:29:00+05:30,181.92,sl,-42.98,-4298.20,2026-01-01T10:19:00+05:30,145.60,sl,-34.60,-3460.00,-7758.20,-7858.20
SENSEX,2026-01-01,Thursday,2026-01-01,85300,85300,0,100,139.94,112.00,40%,2026-01-01T15:20:00+05:30,0.15,day_close,138.79,13879.00,2026-01-01T10:21:00+05:30,156.80,sl,-45.80,-4580.00,9299.00,9199.00
SENSEX,2026-01-01,Thursday,2026-01-01,85300,85300,0,100,139.94,112.00,50%,2026-01-01T15:20:00+05:30,0.15,day_close,138.79,13879.00,2026-01-01T12:15:00+05:30,168.00,sl,-57.00,-5700.00,8179.00,8079.00
SENSEX,2026-01-01,Thursday,2026-01-01,85300,85300,0,100,139.94,112.00,60%,2026-01-01T15:20:00+05:30,0.15,day_close,138.79,13879.00,2026-01-01T12:15:00+05:30,179.20,sl,-68.20,-6820.00,7059.00,6959.00
SENSEX,2026-01-01,Thursday,2026-01-01,85300,85300,0,100,139.94,112.00,70%,2026-01-01T15:20:00+05:30,0.15,day_close,138.79,13879.00,2026-01-01T15:20:00+05:30,116.85,day_close,-5.85,-585.00,13294.00,13194.00
SENSEX,2026-01-01,Thursday,2026-01-01,85300,85300,0,100,139.94,112.00,80%,2026-01-01T15:20:00+05:30,0.15,day_close,138.79,13879.00,2026-01-01T15:20:00+05:30,116.85,day_close,-5.85,-585.00,13294.00,13194.00
SENSEX,2026-01-01,Thursday,2026-01-01,85300,85300,0,100,139.94,112.00,90%,2026-01-01T15:20:00+05:30,0.15,day_close,138.79,13879.00,2026-01-01T15:20:00+05:30,116.85,day_close,-5.85,-585.00,13294.00,13194.00
SENSEX,2026-01-01,Thursday,2026-01-01,85300,85300,0,100,139.94,112.00,100%,2026-01-01T15:20:00+05:30,0.15,day_close,138.79,13879.00,2026-01-01T15:20:00+05:30,116.85,day_close,-5.85,-585.00,13294.00,13194.00
NIFTY,2026-01-02,Friday,2026-01-06,26200,26200,0,325,72.80,71.40,20%,2026-01-02T09:28:00+05:30,87.36,sl,-15.56,-5057.00,2026-01-02T15:20:00+05:30,27.45,day_close,42.95,13958.75,8901.75,8801.75
NIFTY,2026-01-02,Friday,2026-01-06,26200,26200,0,325,72.80,71.40,30%,2026-01-02T09:32:00+05:30,94.64,sl,-22.84,-7423.00,2026-01-02T15:20:00+05:30,27.45,day_close,42.95,13958.75,6535.75,6435.75
NIFTY,2026-01-02,Friday,2026-01-06,26200,26200,0,325,72.80,71.40,40%,2026-01-02T09:41:00+05:30,101.92,sl,-30.12,-9789.00,2026-01-02T15:20:00+05:30,27.45,day_close,42.95,13958.75,4169.75,4069.75
NIFTY,2026-01-02,Friday,2026-01-06,26200,26200,0,325,72.80,71.40,50%,2026-01-02T09:42:00+05:30,109.20,sl,-37.40,-12155.00,2026-01-02T15:20:00+05:30,27.45,day_close,42.95,13958.75,1803.75,1703.75
NIFTY,2026-01-02,Friday,2026-01-06,26200,26200,0,325,72.80,71.40,60%,2026-01-02T09:47:00+05:30,116.48,sl,-44.68,-14521.00,2026-01-02T15:20:00+05:30,27.45,day_close,42.95,13958.75,-562.25,-662.25
NIFTY,2026-01-02,Friday,2026-01-06,26200,26200,0,325,72.80,71.40,70%,2026-01-02T09:52:00+05:30,123.76,sl,-51.96,-16887.00,2026-01-02T15:20:00+05:30,27.45,day_close,42.95,13958.75,-2928.25,-3028.25
NIFTY,2026-01-02,Friday,2026-01-06,26200,26200,0,325,72.80,71.40,80%,2026-01-02T11:26:00+05:30,131.44,gap_sl,-59.64,-19383.00,2026-01-02T15:20:00+05:30,27.45,day_close,42.95,13958.75,-5424.25,-5524.25
NIFTY,2026-01-02,Friday,2026-01-06,26200,26200,0,325,72.80,71.40,90%,2026-01-02T11:31:00+05:30,138.32,sl,-66.52,-21619.00,2026-01-02T15:20:00+05:30,27.45,day_close,42.95,13958.75,-7660.25,-7760.25
NIFTY,2026-01-02,Friday,2026-01-06,26200,26200,0,325,72.80,71.40,100%,2026-01-02T11:52:00+05:30,145.60,sl,-73.80,-23985.00,2026-01-02T15:20:00+05:30,27.45,day_close,42.95,13958.75,-10026.25,-10126.25
NIFTY,2026-01-05,Monday,2026-01-06,26350,26350,0,325,58.55,67.55,20%,2026-01-05T10:21:00+05:30,70.26,sl,-12.71,-4130.75,2026-01-05T09:21:00+05:30,81.06,sl,-14.51,-4715.75,-8846.50,-8946.50
NIFTY,2026-01-05,Monday,2026-01-06,26350,26350,0,325,58.55,67.55,30%,2026-01-05T10:24:00+05:30,76.11,sl,-18.57,-6033.62,2026-01-05T09:25:00+05:30,87.81,sl,-21.27,-6911.12,-12944.75,-13044.75
NIFTY,2026-01-05,Monday,2026-01-06,26350,26350,0,325,58.55,67.55,40%,2026-01-05T15:20:00+05:30,12.35,day_close,45.20,14690.00,2026-01-05T09:29:00+05:30,94.57,sl,-28.02,-9106.50,5583.50,5483.50
NIFTY,2026-01-05,Monday,2026-01-06,26350,26350,0,325,58.55,67.55,50%,2026-01-05T15:20:00+05:30,12.35,day_close,45.20,14690.00,2026-01-05T09:34:00+05:30,101.32,sl,-34.77,-11301.87,3388.13,3288.13
NIFTY,2026-01-05,Monday,2026-01-06,26350,26350,0,325,58.55,67.55,60%,2026-01-05T15:20:00+05:30,12.35,day_close,45.20,14690.00,2026-01-05T13:50:00+05:30,108.08,sl,-41.53,-13497.25,1192.75,1092.75
NIFTY,2026-01-05,Monday,2026-01-06,26350,26350,0,325,58.55,67.55,70%,2026-01-05T15:20:00+05:30,12.35,day_close,45.20,14690.00,2026-01-05T13:50:00+05:30,114.83,sl,-48.28,-15692.62,-1002.62,-1102.62
NIFTY,2026-01-05,Monday,2026-01-06,26350,26350,0,325,58.55,67.55,80%,2026-01-05T15:20:00+05:30,12.35,day_close,45.20,14690.00,2026-01-05T13:57:00+05:30,121.59,sl,-55.04,-17888.00,-3198.00,-3298.00
NIFTY,2026-01-05,Monday,2026-01-06,26350,26350,0,325,58.55,67.55,90%,2026-01-05T15:20:00+05:30,12.35,day_close,45.20,14690.00,2026-01-05T14:00:00+05:30,128.34,sl,-61.80,-20083.38,-5393.38,-5493.38
NIFTY,2026-01-05,Monday,2026-01-06,26350,26350,0,325,58.55,67.55,100%,2026-01-05T15:20:00+05:30,12.35,day_close,45.20,14690.00,2026-01-05T14:02:00+05:30,135.10,sl,-68.55,-22278.75,-7588.75,-7688.75
NIFTY,2026-01-06,Tuesday,2026-01-06,26200,26200,0,325,47.45,40.54,20%,2026-01-06T09:35:00+05:30,56.94,sl,-10.49,-3409.25,2026-01-06T09:28:00+05:30,48.65,sl,-9.11,-2960.10,-6369.35,-6469.35
NIFTY,2026-01-06,Tuesday,2026-01-06,26200,26200,0,325,47.45,40.54,30%,2026-01-06T09:53:00+05:30,61.69,sl,-15.23,-4951.38,2026-01-06T09:28:00+05:30,52.70,sl,-13.16,-4277.65,-9229.02,-9329.02
NIFTY,2026-01-06,Tuesday,2026-01-06,26200,26200,0,325,47.45,40.54,40%,2026-01-06T09:56:00+05:30,66.43,sl,-19.98,-6493.50,2026-01-06T09:29:00+05:30,56.76,sl,-17.22,-5595.20,-12088.70,-12188.70
NIFTY,2026-01-06,Tuesday,2026-01-06,26200,26200,0,325,47.45,40.54,50%,2026-01-06T09:56:00+05:30,71.18,sl,-24.73,-8035.63,2026-01-06T11:20:00+05:30,60.81,sl,-21.27,-6912.75,-14948.38,-15048.38
NIFTY,2026-01-06,Tuesday,2026-01-06,26200,26200,0,325,47.45,40.54,60%,2026-01-06T10:00:00+05:30,75.92,sl,-29.47,-9577.75,2026-01-06T11:21:00+05:30,64.86,sl,-25.32,-8230.30,-17808.05,-17908.05
NIFTY,2026-01-06,Tuesday,2026-01-06,26200,26200,0,325,47.45,40.54,70%,2026-01-06T10:00:00+05:30,80.67,sl,-34.22,-11119.88,2026-01-06T14:10:00+05:30,68.92,sl,-29.38,-9547.85,-20667.72,-20767.72
NIFTY,2026-01-06,Tuesday,2026-01-06,26200,26200,0,325,47.45,40.54,80%,2026-01-06T10:00:00+05:30,85.41,sl,-38.96,-12662.00,2026-01-06T15:20:00+05:30,23.15,day_close,16.39,5326.75,-7335.25,-7435.25
NIFTY,2026-01-06,Tuesday,2026-01-06,26200,26200,0,325,47.45,40.54,90%,2026-01-06T15:20:00+05:30,0.10,day_close,46.35,15063.75,2026-01-06T15:20:00+05:30,23.15,day_close,16.39,5326.75,20390.50,20290.50
NIFTY,2026-01-06,Tuesday,2026-01-06,26200,26200,0,325,47.45,40.54,100%,2026-01-06T15:20:00+05:30,0.10,day_close,46.35,15063.75,2026-01-06T15:20:00+05:30,23.15,day_close,16.39,5326.75,20390.50,20290.50
SENSEX,2026-01-07,Wednesday,2026-01-08,84900,84900,0,100,212.40,171.55,20%,2026-01-07T09:21:00+05:30,254.88,sl,-43.48,-4348.00,2026-01-07T09:53:00+05:30,205.86,sl,-35.31,-3531.00,-7879.00,-7979.00
SENSEX,2026-01-07,Wednesday,2026-01-08,84900,84900,0,100,212.40,171.55,30%,2026-01-07T09:21:00+05:30,276.12,sl,-64.72,-6472.00,2026-01-07T13:31:00+05:30,223.02,sl,-52.47,-5246.50,-11718.50,-11818.50
SENSEX,2026-01-07,Wednesday,2026-01-08,84900,84900,0,100,212.40,171.55,40%,2026-01-07T10:15:00+05:30,297.36,sl,-85.96,-8596.00,2026-01-07T15:20:00+05:30,125.75,day_close,44.80,4480.00,-4116.00,-4216.00
SENSEX,2026-01-07,Wednesday,2026-01-08,84900,84900,0,100,212.40,171.55,50%,2026-01-07T15:20:00+05:30,184.90,day_close,26.50,2650.00,2026-01-07T15:20:00+05:30,125.75,day_close,44.80,4480.00,7130.00,7030.00
SENSEX,2026-01-07,Wednesday,2026-01-08,84900,84900,0,100,212.40,171.55,60%,2026-01-07T15:20:00+05:30,184.90,day_close,26.50,2650.00,2026-01-07T15:20:00+05:30,125.75,day_close,44.80,4480.00,7130.00,7030.00
SENSEX,2026-01-07,Wednesday,2026-01-08,84900,84900,0,100,212.40,171.55,70%,2026-01-07T15:20:00+05:30,184.90,day_close,26.50,2650.00,2026-01-07T15:20:00+05:30,125.75,day_close,44.80,4480.00,7130.00,7030.00
SENSEX,2026-01-07,Wednesday,2026-01-08,84900,84900,0,100,212.40,171.55,80%,2026-01-07T15:20:00+05:30,184.90,day_close,26.50,2650.00,2026-01-07T15:20:00+05:30,125.75,day_close,44.80,4480.00,7130.00,7030.00
SENSEX,2026-01-07,Wednesday,2026-01-08,84900,84900,0,100,212.40,171.55,90%,2026-01-07T15:20:00+05:30,184.90,day_close,26.50,2650.00,2026-01-07T15:20:00+05:30,125.75,day_close,44.80,4480.00,7130.00,7030.00
SENSEX,2026-01-07,Wednesday,2026-01-08,84900,84900,0,100,212.40,171.55,100%,2026-01-07T15:20:00+05:30,184.90,day_close,26.50,2650.00,2026-01-07T15:20:00+05:30,125.75,day_close,44.80,4480.00,7130.00,7030.00
SENSEX,2026-01-08,Thursday,2026-01-08,84900,84900,0,100,123.35,138.00,20%,2026-01-08T15:20:00+05:30,0.35,day_close,122.00,12200.00,2026-01-08T09:25:00+05:30,165.60,sl,-28.60,-2860.00,9340.00,9240.00
SENSEX,2026-01-08,Thursday,2026-01-08,84900,84900,0,100,123.35,138.00,30%,2026-01-08T15:20:00+05:30,0.35,day_close,122.00,12200.00,2026-01-08T09:26:00+05:30,179.40,sl,-42.40,-4240.00,7960.00,7860.00
SENSEX,2026-01-08,Thursday,2026-01-08,84900,84900,0,100,123.35,138.00,40%,2026-01-08T15:20:00+05:30,0.35,day_close,122.00,12200.00,2026-01-08T09:27:00+05:30,193.20,sl,-56.20,-5620.00,6580.00,6480.00
SENSEX,2026-01-08,Thursday,2026-01-08,84900,84900,0,100,123.35,138.00,50%,2026-01-08T15:20:00+05:30,0.35,day_close,122.00,12200.00,2026-01-08T09:30:00+05:30,207.00,sl,-70.00,-7000.00,5200.00,5100.00
SENSEX,2026-01-08,Thursday,2026-01-08,84900,84900,0,100,123.35,138.00,60%,2026-01-08T15:20:00+05:30,0.35,day_close,122.00,12200.00,2026-01-08T10:19:00+05:30,220.80,sl,-83.80,-8380.00,3820.00,3720.00
SENSEX,2026-01-08,Thursday,2026-01-08,84900,84900,0,100,123.35,138.00,70%,2026-01-08T15:20:00+05:30,0.35,day_close,122.00,12200.00,2026-01-08T10:20:00+05:30,234.60,sl,-97.60,-9760.00,2440.00,2340.00
SENSEX,2026-01-08,Thursday,2026-01-08,84900,84900,0,100,123.35,138.00,80%,2026-01-08T15:20:00+05:30,0.35,day_close,122.00,12200.00,2026-01-08T10:20:00+05:30,248.40,sl,-111.40,-11140.00,1060.00,960.00
SENSEX,2026-01-08,Thursday,2026-01-08,84900,84900,0,100,123.35,138.00,90%,2026-01-08T15:20:00+05:30,0.35,day_close,122.00,12200.00,2026-01-08T10:52:00+05:30,262.20,sl,-125.20,-12520.00,-320.00,-420.00
SENSEX,2026-01-08,Thursday,2026-01-08,84900,84900,0,100,123.35,138.00,100%,2026-01-08T15:20:00+05:30,0.35,day_close,122.00,12200.00,2026-01-08T10:53:00+05:30,276.00,sl,-139.00,-13900.00,-1700.00,-1800.00
NIFTY,2026-01-09,Friday,2026-01-13,25950,25950,0,325,92.45,88.95,20%,2026-01-09T15:20:00+05:30,25.60,day_close,65.85,21401.25,2026-01-09T09:21:00+05:30,106.74,sl,-18.79,-6106.75,15294.50,15194.50
NIFTY,2026-01-09,Friday,2026-01-13,25950,25950,0,325,92.45,88.95,30%,2026-01-09T15:20:00+05:30,25.60,day_close,65.85,21401.25,2026-01-09T09:24:00+05:30,115.64,sl,-27.68,-8997.62,12403.62,12303.62
NIFTY,2026-01-09,Friday,2026-01-13,25950,25950,0,325,92.45,88.95,40%,2026-01-09T15:20:00+05:30,25.60,day_close,65.85,21401.25,2026-01-09T09:28:00+05:30,124.53,sl,-36.58,-11888.50,9512.75,9412.75
NIFTY,2026-01-09,Friday,2026-01-13,25950,25950,0,325,92.45,88.95,50%,2026-01-09T15:20:00+05:30,25.60,day_close,65.85,21401.25,2026-01-09T09:33:00+05:30,133.43,sl,-45.48,-14779.38,6621.87,6521.87
NIFTY,2026-01-09,Friday,2026-01-13,25950,25950,0,325,92.45,88.95,60%,2026-01-09T15:20:00+05:30,25.60,day_close,65.85,21401.25,2026-01-09T09:33:00+05:30,142.32,sl,-54.37,-17670.25,3731.00,3631.00
NIFTY,2026-01-09,Friday,2026-01-13,25950,25950,0,325,92.45,88.95,70%,2026-01-09T15:20:00+05:30,25.60,day_close,65.85,21401.25,2026-01-09T10:58:00+05:30,151.22,sl,-63.27,-20561.12,840.12,740.12
NIFTY,2026-01-09,Friday,2026-01-13,25950,25950,0,325,92.45,88.95,80%,2026-01-09T15:20:00+05:30,25.60,day_close,65.85,21401.25,2026-01-09T11:24:00+05:30,160.11,sl,-72.16,-23452.00,-2050.75,-2150.75
NIFTY,2026-01-09,Friday,2026-01-13,25950,25950,0,325,92.45,88.95,90%,2026-01-09T15:20:00+05:30,25.60,day_close,65.85,21401.25,2026-01-09T11:35:00+05:30,169.00,sl,-81.06,-26342.87,-4941.62,-5041.62
NIFTY,2026-01-09,Friday,2026-01-13,25950,25950,0,325,92.45,88.95,100%,2026-01-09T15:20:00+05:30,25.60,day_close,65.85,21401.25,2026-01-09T11:35:00+05:30,177.90,sl,-89.95,-29233.75,-7832.50,-7932.50
NIFTY,2026-01-12,Monday,2026-01-13,25600,25650,1,325,77.00,84.75,20%,2026-01-12T12:21:00+05:30,92.40,sl,-16.40,-5330.00,2026-01-12T09:21:00+05:30,101.70,sl,-17.95,-5833.75,-11163.75,-11263.75
NIFTY,2026-01-12,Monday,2026-01-13,25600,25650,1,325,77.00,84.75,30%,2026-01-12T12:21:00+05:30,100.10,sl,-24.10,-7832.50,2026-01-12T09:23:00+05:30,110.17,sl,-26.43,-8588.12,-16420.62,-16520.62
NIFTY,2026-01-12,Monday,2026-01-13,25600,25650,1,325,77.00,84.75,40%,2026-01-12T12:26:00+05:30,107.80,sl,-31.80,-10335.00,2026-01-12T09:27:00+05:30,118.65,sl,-34.90,-11342.50,-21677.50,-21777.50
NIFTY,2026-01-12,Monday,2026-01-13,25600,25650,1,325,77.00,84.75,50%,2026-01-12T12:27:00+05:30,115.50,sl,-39.50,-12837.50,2026-01-12T09:27:00+05:30,127.12,sl,-43.38,-14096.88,-26934.38,-27034.38
NIFTY,2026-01-12,Monday,2026-01-13,25600,25650,1,325,77.00,84.75,60%,2026-01-12T12:32:00+05:30,123.20,sl,-47.20,-15340.00,2026-01-12T11:13:00+05:30,135.60,sl,-51.85,-16851.25,-32191.25,-32291.25
NIFTY,2026-01-12,Monday,2026-01-13,25600,25650,1,325,77.00,84.75,70%,2026-01-12T12:33:00+05:30,130.90,sl,-54.90,-17842.50,2026-01-12T11:15:00+05:30,144.07,sl,-60.33,-19605.62,-37448.12,-37548.12
NIFTY,2026-01-12,Monday,2026-01-13,25600,25650,1,325,77.00,84.75,80%,2026-01-12T12:42:00+05:30,138.60,sl,-62.60,-20345.00,2026-01-12T11:17:00+05:30,152.55,sl,-68.80,-22360.00,-42705.00,-42805.00
NIFTY,2026-01-12,Monday,2026-01-13,25600,25650,1,325,77.00,84.75,90%,2026-01-12T12:42:00+05:30,146.30,sl,-70.30,-22847.50,2026-01-12T11:30:00+05:30,161.03,sl,-77.28,-25114.38,-47961.88,-48061.88
NIFTY,2026-01-12,Monday,2026-01-13,25600,25650,1,325,77.00,84.75,100%,2026-01-12T12:43:00+05:30,154.00,sl,-78.00,-25350.00,2026-01-12T11:32:00+05:30,169.50,sl,-85.75,-27868.75,-53218.75,-53318.75
NIFTY,2026-01-13,Tuesday,2026-01-13,25850,25850,0,325,51.60,69.84,20%,2026-01-13T15:20:00+05:30,0.15,day_close,50.45,16396.25,2026-01-13T09:27:00+05:30,83.81,sl,-14.97,-4864.60,11531.65,11431.65
NIFTY,2026-01-13,Tuesday,2026-01-13,25850,25850,0,325,51.60,69.84,30%,2026-01-13T15:20:00+05:30,0.15,day_close,50.45,16396.25,2026-01-13T09:27:00+05:30,90.79,sl,-21.95,-7134.40,9261.85,9161.85
NIFTY,2026-01-13,Tuesday,2026-01-13,25850,25850,0,325,51.60,69.84,40%,2026-01-13T15:20:00+05:30,0.15,day_close,50.45,16396.25,2026-01-13T09:27:00+05:30,97.78,sl,-28.94,-9404.20,6992.05,6892.05
NIFTY,2026-01-13,Tuesday,2026-01-13,25850,25850,0,325,51.60,69.84,50%,2026-01-13T15:20:00+05:30,0.15,day_close,50.45,16396.25,2026-01-13T09:28:00+05:30,104.76,sl,-35.92,-11674.00,4722.25,4622.25
NIFTY,2026-01-13,Tuesday,2026-01-13,25850,25850,0,325,51.60,69.84,60%,2026-01-13T15:20:00+05:30,0.15,day_close,50.45,16396.25,2026-01-13T09:28:00+05:30,111.74,sl,-42.90,-13943.80,2452.45,2352.45
NIFTY,2026-01-13,Tuesday,2026-01-13,25850,25850,0,325,51.60,69.84,70%,2026-01-13T15:20:00+05:30,0.15,day_close,50.45,16396.25,2026-01-13T09:29:00+05:30,118.73,sl,-49.89,-16213.60,182.65,82.65
