offset,entry_date,day_of_week,status,skip_reason,expiry_date,spot_open,base_atm,centre_strike,centre_shift,ce_strike,pe_strike,lot_size,lots,qty,balance_ratio,ce_entry,ce_stop,ce_exit_ts,ce_exit_price,ce_exit_reason,pe_entry,pe_stop,pe_exit_ts,pe_exit_price,pe_exit_reason,margin,gross_pnl,brokerage,net_pnl,remarks
200,2023-05-11,Thursday,TRADED,,2023-05-11,18324.20,18300,18300,0,18500,18100,50,6,300,0.90,1.75,3.32,2023-05-11T15:20:00+05:30,0.05,day_close,1.95,3.70,2023-05-11T15:20:00+05:30,0.05,day_close,717900.00,480.00,100.00,380.00,
200,2023-05-18,Thursday,SKIPPED,balance_filter,2023-05-18,18269.90,18250,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-05-25,Thursday,SKIPPED,balance_filter,2023-05-25,18292.30,18300,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-06-01,Thursday,SKIPPED,balance_filter,2023-06-01,18560.00,18550,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-06-08,Thursday,SKIPPED,balance_filter,2023-06-08,18745.20,18750,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-06-15,Thursday,SKIPPED,balance_filter,2023-06-15,18731.70,18750,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-06-22,Thursday,TRADED,,2023-06-22,18846.80,18850,18800,-1,19000,18600,50,6,300,0.82,1.95,3.70,2023-06-22T15:20:00+05:30,0.05,day_close,1.60,3.04,2023-06-22T15:20:00+05:30,0.05,day_close,737400.00,435.00,100.00,335.00,
200,2023-06-28,Wednesday,TRADED,,2023-06-28,18868.80,18850,18850,0,19050,18650,50,6,300,0.82,1.55,2.94,2023-06-28T10:40:00+05:30,2.94,sl,1.90,3.61,2023-06-28T15:20:00+05:30,0.05,day_close,739350.00,-463.50,100.00,-563.50,
200,2023-07-06,Thursday,SKIPPED,balance_filter,2023-07-06,19400.90,19400,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-07-13,Thursday,SKIPPED,balance_filter,2023-07-13,19484.90,19500,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-07-20,Thursday,SKIPPED,balance_filter,2023-07-20,19799.30,19800,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-07-27,Thursday,TRADED,,2023-07-27,19857.30,19850,19850,0,20050,19650,50,6,300,0.88,2.50,4.75,2023-07-27T15:20:00+05:30,0.10,day_close,2.85,5.42,2023-07-27T10:41:00+05:30,5.42,sl,778350.00,-649.50,100.00,-749.50,
200,2023-08-03,Thursday,SKIPPED,balance_filter,2023-08-03,19487.40,19500,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-08-10,Thursday,TRADED,,2023-08-10,19576.20,19600,19550,-1,19750,19350,50,6,300,0.85,4.15,7.89,2023-08-10T10:05:00+05:30,7.89,sl,4.90,9.31,2023-08-10T15:20:00+05:30,0.10,day_close,766650.00,-280.50,100.00,-380.50,
200,2023-08-17,Thursday,SKIPPED,balance_filter,2023-08-17,19446.10,19450,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-08-24,Thursday,SKIPPED,balance_filter,2023-08-24,19534.90,19550,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-08-31,Thursday,SKIPPED,balance_filter,2023-08-31,19375.70,19400,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-09-07,Thursday,TRADED,,2023-09-07,19576.40,19600,19550,-1,19750,19350,50,6,300,0.89,0.95,1.80,2023-09-07T14:00:00+05:30,1.80,sl,0.85,1.61,2023-09-07T13:49:00+05:30,1.61,sl,766650.00,-1086.00,100.00,-1186.00,
200,2023-09-14,Thursday,TRADED,,2023-09-14,20131.50,20150,20100,-1,20300,19900,50,6,300,0.92,2.30,4.37,2023-09-14T15:20:00+05:30,0.10,day_close,2.50,4.75,2023-09-14T15:20:00+05:30,0.05,day_close,788100.00,795.00,100.00,695.00,
200,2023-09-21,Thursday,SKIPPED,balance_filter,2023-09-21,19821.90,19800,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-09-28,Thursday,SKIPPED,balance_filter,2023-09-28,19750.80,19750,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-10-05,Thursday,TRADED,,2023-10-05,19536.90,19550,19500,-1,19700,19300,50,6,300,0.97,1.50,2.85,2023-10-05T15:20:00+05:30,0.05,day_close,1.45,2.75,2023-10-05T15:20:00+05:30,0.05,day_close,764700.00,255.00,100.00,155.00,
200,2023-10-12,Thursday,TRADED,,2023-10-12,19826.20,19850,19800,-1,20000,19600,50,6,300,0.93,1.45,2.75,2023-10-12T15:20:00+05:30,0.05,day_close,1.35,2.56,2023-10-12T15:20:00+05:30,0.10,day_close,776400.00,195.00,100.00,95.00,
200,2023-10-19,Thursday,SKIPPED,balance_filter,2023-10-19,19539.00,19550,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-10-26,Thursday,TRADED,,2023-10-26,19008.00,19000,19000,0,19200,18800,50,6,300,0.97,4.50,8.55,2023-10-26T15:20:00+05:30,0.05,day_close,4.65,8.84,2023-10-26T09:21:00+05:30,8.84,sl,745200.00,-520.50,100.00,-620.50,
200,2023-11-02,Thursday,SKIPPED,balance_filter,2023-11-02,19142.80,19150,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-11-09,Thursday,SKIPPED,balance_filter,2023-11-09,19413.10,19400,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-11-16,Thursday,TRADED,,2023-11-16,19636.60,19650,19650,0,19850,19450,50,6,300,0.90,0.90,1.71,2023-11-16T09:45:00+05:30,1.71,sl,1.00,1.90,2023-11-16T15:20:00+05:30,0.10,day_close,770550.00,-573.00,100.00,-673.00,
200,2023-11-23,Thursday,SKIPPED,balance_filter,2023-11-23,19840.30,19850,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-11-30,Thursday,TRADED,,2023-11-30,20113.00,20100,20100,0,20300,19900,50,6,300,0.85,2.30,4.37,2023-11-30T15:20:00+05:30,0.05,day_close,2.70,5.13,2023-11-30T09:51:00+05:30,5.13,sl,788100.00,-654.00,100.00,-754.00,
200,2023-12-07,Thursday,SKIPPED,balance_filter,2023-12-07,20866.20,20850,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2023-12-14,Thursday,TRADED,,2023-12-14,21108.80,21100,21100,0,21300,20900,50,6,300,0.80,1.60,3.04,2023-12-14T09:57:00+05:30,3.04,sl,2.00,3.80,2023-12-14T15:20:00+05:30,0.05,day_close,827100.00,-447.00,100.00,-547.00,
200,2023-12-21,Thursday,TRADED,,2023-12-21,21046.30,21050,21000,-1,21200,20800,50,6,300,0.96,12.15,23.09,2023-12-21T10:12:00+05:30,23.09,sl,12.60,23.94,2023-12-21T15:20:00+05:30,0.10,day_close,823200.00,-130.50,100.00,-230.50,
200,2023-12-28,Thursday,SKIPPED,balance_filter,2023-12-28,21720.60,21700,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2024-01-04,Thursday,SKIPPED,balance_filter,2024-01-04,21602.60,21600,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2024-01-11,Thursday,SKIPPED,balance_filter,2024-01-11,21720.40,21700,,,,,50,6,300,,,,,,,,,,,,,,,,
200,2024-01-18,Thursday,TRADED,,2024-01-18,21445.10,21450,21400,-1,21600,21200,50,6,300,0.86,9.10,17.29,2024-01-18T15:20:00+05:30,0.05,day_close,7.85,14.91,2024-01-18T09:48:00+05:30,14.91,sl,838800.00,-4.50,100.00,-104.50,
