entry_date,day_of_week,status,skip_reason,expiry_date,expiry_type,spot_entry_timestamp,spot_entry_open,atm_strike,lot_size,lots,quantity,ce_contract_file,ce_entry_open,ce_stop_price,ce_exit_timestamp,ce_exit_price,ce_exit_reason,ce_points_pnl,ce_gross_pnl,pe_contract_file,pe_entry_open,pe_stop_price,pe_exit_timestamp,pe_exit_price,pe_exit_reason,pe_points_pnl,pe_gross_pnl,gross_pnl,brokerage,net_pnl,remarks
2022-12-07,Wednesday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-07T09:20:00+05:30,18636.7,18650,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-07T09:20:00+05:30 candle in: NIFTY_18650_CE_29_DEC_22.csv, NIFTY_18650_PE_29_DEC_22.csv"
2022-12-08,Thursday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-08T09:20:00+05:30,18552.4,18550,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-08T09:20:00+05:30 candle in: NIFTY_18550_CE_29_DEC_22.csv, NIFTY_18550_PE_29_DEC_22.csv"
2022-12-09,Friday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-09T09:20:00+05:30,18650.8,18650,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-09T09:20:00+05:30 candle in: NIFTY_18650_CE_29_DEC_22.csv, NIFTY_18650_PE_29_DEC_22.csv"
2022-12-12,Monday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-12T09:20:00+05:30,18377.7,18400,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-12T09:20:00+05:30 candle in: NIFTY_18400_CE_29_DEC_22.csv, NIFTY_18400_PE_29_DEC_22.csv"
2022-12-13,Tuesday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-13T09:20:00+05:30,18535.9,18550,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-13T09:20:00+05:30 candle in: NIFTY_18550_CE_29_DEC_22.csv, NIFTY_18550_PE_29_DEC_22.csv"
2022-12-14,Wednesday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-14T09:20:00+05:30,18654.7,18650,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-14T09:20:00+05:30 candle in: NIFTY_18650_CE_29_DEC_22.csv, NIFTY_18650_PE_29_DEC_22.csv"
2022-12-15,Thursday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-15T09:20:00+05:30,18631.6,18650,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-15T09:20:00+05:30 candle in: NIFTY_18650_CE_29_DEC_22.csv, NIFTY_18650_PE_29_DEC_22.csv"
2022-12-16,Friday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-16T09:20:00+05:30,18355.9,18350,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-16T09:20:00+05:30 candle in: NIFTY_18350_CE_29_DEC_22.csv, NIFTY_18350_PE_29_DEC_22.csv"
2022-12-19,Monday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-19T09:20:00+05:30,18270.7,18250,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-19T09:20:00+05:30 candle in: NIFTY_18250_CE_29_DEC_22.csv, NIFTY_18250_PE_29_DEC_22.csv"
2022-12-20,Tuesday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-20T09:20:00+05:30,18324.0,18300,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-20T09:20:00+05:30 candle in: NIFTY_18300_CE_29_DEC_22.csv, NIFTY_18300_PE_29_DEC_22.csv"
2022-12-21,Wednesday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-21T09:20:00+05:30,18450.8,18450,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-21T09:20:00+05:30 candle in: NIFTY_18450_CE_29_DEC_22.csv, NIFTY_18450_PE_29_DEC_22.csv"
2022-12-22,Thursday,SKIPPED,missing_entry_candle,2022-12-29,current_month,2022-12-22T09:20:00+05:30,18259.1,18250,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-22T09:20:00+05:30 candle in: NIFTY_18250_CE_29_DEC_22.csv, NIFTY_18250_PE_29_DEC_22.csv"
2022-12-23,Friday,SKIPPED,balance_check_failed,2022-12-29,current_month,2022-12-23T09:20:00+05:30,18006.3,18000,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=183.80 PE=110.00 diff>20%
2022-12-26,Monday,SKIPPED,balance_check_failed,2022-12-29,current_month,2022-12-26T09:20:00+05:30,17836.2,17850,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=145.00 PE=101.75 diff>20%
2022-12-27,Tuesday,TRADED,,2022-12-29,current_month,2022-12-27T09:20:00+05:30,18111.4,18100,50,6,300,NIFTY_18100_CE_29_DEC_22.csv,104.55,125.46,2022-12-27T15:20:00+05:30,98.45,day_close,5.10,1530.00,NIFTY_18100_PE_29_DEC_22.csv,84.60,101.52,2022-12-27T09:28:00+05:30,101.52,sl,-17.92,-5376.00,-3846.00,100.00,-3946.00,
2022-12-28,Wednesday,TRADED,,2022-12-29,current_month,2022-12-28T09:20:00+05:30,18096.3,18100,50,6,300,NIFTY_18100_CE_29_DEC_22.csv,71.55,85.86,2022-12-28T09:25:00+05:30,85.86,sl,-15.31,-4593.00,NIFTY_18100_PE_29_DEC_22.csv,77.40,92.88,2022-12-28T15:20:00+05:30,44.50,day_close,31.90,9570.00,4977.00,100.00,4877.00,
2022-12-29,Thursday,SKIPPED,missing_entry_candle,2023-01-25,next_month,2022-12-29T09:20:00+05:30,18028.8,18050,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-29T09:20:00+05:30 candle in: NIFTY_18050_CE_25_JAN_23.csv, NIFTY_18050_PE_25_JAN_23.csv"
2022-12-30,Friday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2022-12-30T09:20:00+05:30,18219.1,18200,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2022-12-30T09:20:00+05:30 candle in: NIFTY_18200_CE_25_JAN_23.csv, NIFTY_18200_PE_25_JAN_23.csv"
2023-01-02,Monday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-02T09:20:00+05:30,18115.8,18100,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-02T09:20:00+05:30 candle in: NIFTY_18100_CE_25_JAN_23.csv, NIFTY_18100_PE_25_JAN_23.csv"
2023-01-03,Tuesday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-03T09:20:00+05:30,18164.8,18150,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-03T09:20:00+05:30 candle in: NIFTY_18150_CE_25_JAN_23.csv, NIFTY_18150_PE_25_JAN_23.csv"
2023-01-04,Wednesday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-04T09:20:00+05:30,18209.7,18200,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-04T09:20:00+05:30 candle in: NIFTY_18200_CE_25_JAN_23.csv, NIFTY_18200_PE_25_JAN_23.csv"
2023-01-05,Thursday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-05T09:20:00+05:30,18062.8,18050,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-05T09:20:00+05:30 candle in: NIFTY_18050_CE_25_JAN_23.csv, NIFTY_18050_PE_25_JAN_23.csv"
2023-01-06,Friday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-06T09:20:00+05:30,17979.4,18000,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-06T09:20:00+05:30 candle in: NIFTY_18000_CE_25_JAN_23.csv, NIFTY_18000_PE_25_JAN_23.csv"
2023-01-09,Monday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-09T09:20:00+05:30,17968.1,17950,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-09T09:20:00+05:30 candle in: NIFTY_17950_CE_25_JAN_23.csv, NIFTY_17950_PE_25_JAN_23.csv"
2023-01-10,Tuesday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-10T09:20:00+05:30,18053.1,18050,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-10T09:20:00+05:30 candle in: NIFTY_18050_CE_25_JAN_23.csv, NIFTY_18050_PE_25_JAN_23.csv"
2023-01-11,Wednesday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-11T09:20:00+05:30,17886.2,17900,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-11T09:20:00+05:30 candle in: NIFTY_17900_CE_25_JAN_23.csv, NIFTY_17900_PE_25_JAN_23.csv"
2023-01-12,Thursday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-12T09:20:00+05:30,17913.8,17900,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-12T09:20:00+05:30 candle in: NIFTY_17900_CE_25_JAN_23.csv, NIFTY_17900_PE_25_JAN_23.csv"
2023-01-13,Friday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-13T09:20:00+05:30,17816.3,17800,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-13T09:20:00+05:30 candle in: NIFTY_17800_CE_25_JAN_23.csv, NIFTY_17800_PE_25_JAN_23.csv"
2023-01-16,Monday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-16T09:20:00+05:30,18029.3,18050,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-16T09:20:00+05:30 candle in: NIFTY_18050_CE_25_JAN_23.csv, NIFTY_18050_PE_25_JAN_23.csv"
2023-01-17,Tuesday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-17T09:20:00+05:30,17911.2,17900,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-17T09:20:00+05:30 candle in: NIFTY_17900_CE_25_JAN_23.csv, NIFTY_17900_PE_25_JAN_23.csv"
2023-01-18,Wednesday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-18T09:20:00+05:30,18069.3,18050,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-18T09:20:00+05:30 candle in: NIFTY_18050_CE_25_JAN_23.csv, NIFTY_18050_PE_25_JAN_23.csv"
2023-01-19,Thursday,SKIPPED,missing_entry_candle,2023-01-25,current_month,2023-01-19T09:20:00+05:30,18118.2,18100,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-19T09:20:00+05:30 candle in: NIFTY_18100_CE_25_JAN_23.csv, NIFTY_18100_PE_25_JAN_23.csv"
2023-01-20,Friday,TRADED,,2023-01-25,current_month,2023-01-20T09:20:00+05:30,18094.1,18100,50,6,300,NIFTY_18100_CE_25_JAN_23.csv,106.45,127.74,2023-01-20T10:40:00+05:30,127.74,sl,-22.29,-6687.00,NIFTY_18100_PE_25_JAN_23.csv,96.35,115.62,2023-01-20T14:00:00+05:30,115.62,sl,-20.27,-6081.00,-12768.00,100.00,-12868.00,
2023-01-23,Monday,SKIPPED,balance_check_failed,2023-01-25,current_month,2023-01-23T09:20:00+05:30,18102.9,18100,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=92.80 PE=66.95 diff>20%
2023-01-24,Tuesday,SKIPPED,balance_check_failed,2023-01-25,current_month,2023-01-24T09:20:00+05:30,18169.8,18150,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=82.35 PE=35.05 diff>20%
2023-01-25,Wednesday,SKIPPED,missing_entry_candle,2023-02-23,next_month,2023-01-25T09:20:00+05:30,18059.5,18050,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-25T09:20:00+05:30 candle in: NIFTY_18050_CE_23_FEB_23.csv, NIFTY_18050_PE_23_FEB_23.csv"
2023-01-27,Friday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-01-27T09:20:00+05:30,17820.9,17800,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-27T09:20:00+05:30 candle in: NIFTY_17800_CE_23_FEB_23.csv, NIFTY_17800_PE_23_FEB_23.csv"
2023-01-30,Monday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-01-30T09:20:00+05:30,17466.3,17450,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-30T09:20:00+05:30 candle in: NIFTY_17450_CE_23_FEB_23.csv, NIFTY_17450_PE_23_FEB_23.csv"
2023-01-31,Tuesday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-01-31T09:20:00+05:30,17614.8,17600,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-01-31T09:20:00+05:30 candle in: NIFTY_17600_CE_23_FEB_23.csv, NIFTY_17600_PE_23_FEB_23.csv"
2023-02-01,Wednesday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-01T09:20:00+05:30,17765.7,17750,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-01T09:20:00+05:30 candle in: NIFTY_17750_CE_23_FEB_23.csv, NIFTY_17750_PE_23_FEB_23.csv"
2023-02-02,Thursday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-02T09:20:00+05:30,17474.4,17450,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-02T09:20:00+05:30 candle in: NIFTY_17450_CE_23_FEB_23.csv, NIFTY_17450_PE_23_FEB_23.csv"
2023-02-03,Friday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-03T09:20:00+05:30,17700.6,17700,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-03T09:20:00+05:30 candle in: NIFTY_17700_CE_23_FEB_23.csv, NIFTY_17700_PE_23_FEB_23.csv"
2023-02-06,Monday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-06T09:20:00+05:30,17780.8,17800,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-06T09:20:00+05:30 candle in: NIFTY_17800_CE_23_FEB_23.csv, NIFTY_17800_PE_23_FEB_23.csv"
2023-02-07,Tuesday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-07T09:20:00+05:30,17791.9,17800,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-07T09:20:00+05:30 candle in: NIFTY_17800_CE_23_FEB_23.csv, NIFTY_17800_PE_23_FEB_23.csv"
2023-02-08,Wednesday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-08T09:20:00+05:30,17787.4,17800,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-08T09:20:00+05:30 candle in: NIFTY_17800_CE_23_FEB_23.csv, NIFTY_17800_PE_23_FEB_23.csv"
2023-02-09,Thursday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-09T09:20:00+05:30,17843.6,17850,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-09T09:20:00+05:30 candle in: NIFTY_17850_CE_23_FEB_23.csv, NIFTY_17850_PE_23_FEB_23.csv"
2023-02-10,Friday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-10T09:20:00+05:30,17845.4,17850,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-10T09:20:00+05:30 candle in: NIFTY_17850_CE_23_FEB_23.csv, NIFTY_17850_PE_23_FEB_23.csv"
2023-02-13,Monday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-13T09:20:00+05:30,17872.3,17850,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-13T09:20:00+05:30 candle in: NIFTY_17850_CE_23_FEB_23.csv, NIFTY_17850_PE_23_FEB_23.csv"
2023-02-14,Tuesday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-14T09:20:00+05:30,17818.1,17800,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-14T09:20:00+05:30 candle in: NIFTY_17800_CE_23_FEB_23.csv, NIFTY_17800_PE_23_FEB_23.csv"
2023-02-15,Wednesday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-15T09:20:00+05:30,17891.5,17900,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-15T09:20:00+05:30 candle in: NIFTY_17900_CE_23_FEB_23.csv, NIFTY_17900_PE_23_FEB_23.csv"
2023-02-16,Thursday,SKIPPED,missing_entry_candle,2023-02-23,current_month,2023-02-16T09:20:00+05:30,18096.6,18100,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-16T09:20:00+05:30 candle in: NIFTY_18100_CE_23_FEB_23.csv, NIFTY_18100_PE_23_FEB_23.csv"
2023-02-17,Friday,SKIPPED,balance_check_failed,2023-02-23,current_month,2023-02-17T09:20:00+05:30,17968.7,17950,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=119.20 PE=83.10 diff>20%
2023-02-20,Monday,TRADED,,2023-02-23,current_month,2023-02-20T09:20:00+05:30,17957.9,17950,50,6,300,NIFTY_17950_CE_23_FEB_23.csv,95.60,114.72,2023-02-20T09:55:00+05:30,114.72,sl,-20.12,-6036.00,NIFTY_17950_PE_23_FEB_23.csv,81.75,98.10,2023-02-20T09:29:00+05:30,99.60,gap_sl,-18.85,-5655.00,-11691.00,100.00,-11791.00,
2023-02-21,Tuesday,SKIPPED,balance_check_failed,2023-02-23,current_month,2023-02-21T09:20:00+05:30,17871.2,17850,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=94.05 PE=69.15 diff>20%
2023-02-22,Wednesday,TRADED,,2023-02-23,current_month,2023-02-22T09:20:00+05:30,17751.7,17750,50,6,300,NIFTY_17750_CE_23_FEB_23.csv,64.50,77.40,2023-02-22T15:20:00+05:30,8.10,day_close,55.40,16620.00,NIFTY_17750_PE_23_FEB_23.csv,61.50,73.80,2023-02-22T09:42:00+05:30,73.80,sl,-13.30,-3990.00,12630.00,100.00,12530.00,
2023-02-23,Thursday,SKIPPED,missing_entry_candle,2023-03-29,next_month,2023-02-23T09:20:00+05:30,17551.8,17550,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-23T09:20:00+05:30 candle in: NIFTY_17550_CE_29_MAR_23.csv, NIFTY_17550_PE_29_MAR_23.csv"
2023-02-24,Friday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-02-24T09:20:00+05:30,17587.5,17600,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-24T09:20:00+05:30 candle in: NIFTY_17600_CE_29_MAR_23.csv, NIFTY_17600_PE_29_MAR_23.csv"
2023-02-27,Monday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-02-27T09:20:00+05:30,17364.2,17350,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-27T09:20:00+05:30 candle in: NIFTY_17350_CE_29_MAR_23.csv, NIFTY_17350_PE_29_MAR_23.csv"
2023-02-28,Tuesday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-02-28T09:20:00+05:30,17413.1,17400,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-02-28T09:20:00+05:30 candle in: NIFTY_17400_CE_29_MAR_23.csv, NIFTY_17400_PE_29_MAR_23.csv"
2023-03-01,Wednesday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-01T09:20:00+05:30,17387.9,17400,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-01T09:20:00+05:30 candle in: NIFTY_17400_CE_29_MAR_23.csv, NIFTY_17400_PE_29_MAR_23.csv"
2023-03-02,Thursday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-02T09:20:00+05:30,17432.1,17450,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-02T09:20:00+05:30 candle in: NIFTY_17450_CE_29_MAR_23.csv, NIFTY_17450_PE_29_MAR_23.csv"
2023-03-03,Friday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-03T09:20:00+05:30,17457.1,17450,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-03T09:20:00+05:30 candle in: NIFTY_17450_CE_29_MAR_23.csv, NIFTY_17450_PE_29_MAR_23.csv"
2023-03-06,Monday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-06T09:20:00+05:30,17728.0,17750,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-06T09:20:00+05:30 candle in: NIFTY_17750_CE_29_MAR_23.csv, NIFTY_17750_PE_29_MAR_23.csv"
2023-03-08,Wednesday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-08T09:20:00+05:30,17624.0,17600,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-08T09:20:00+05:30 candle in: NIFTY_17600_CE_29_MAR_23.csv, NIFTY_17600_PE_29_MAR_23.csv"
2023-03-09,Thursday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-09T09:20:00+05:30,17768.1,17750,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-09T09:20:00+05:30 candle in: NIFTY_17750_CE_29_MAR_23.csv, NIFTY_17750_PE_29_MAR_23.csv"
2023-03-10,Friday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-10T09:20:00+05:30,17397.7,17400,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-10T09:20:00+05:30 candle in: NIFTY_17400_CE_29_MAR_23.csv, NIFTY_17400_PE_29_MAR_23.csv"
2023-03-13,Monday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-13T09:20:00+05:30,17505.2,17500,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-13T09:20:00+05:30 candle in: NIFTY_17500_CE_29_MAR_23.csv, NIFTY_17500_PE_29_MAR_23.csv"
2023-03-14,Tuesday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-14T09:20:00+05:30,17167.7,17150,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-14T09:20:00+05:30 candle in: NIFTY_17150_CE_29_MAR_23.csv, NIFTY_17150_PE_29_MAR_23.csv"
2023-03-15,Wednesday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-15T09:20:00+05:30,17202.5,17200,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-15T09:20:00+05:30 candle in: NIFTY_17200_CE_29_MAR_23.csv, NIFTY_17200_PE_29_MAR_23.csv"
2023-03-16,Thursday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-16T09:20:00+05:30,16926.1,16950,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-16T09:20:00+05:30 candle in: NIFTY_16950_CE_29_MAR_23.csv, NIFTY_16950_PE_29_MAR_23.csv"
2023-03-17,Friday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-17T09:20:00+05:30,17101.2,17100,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-17T09:20:00+05:30 candle in: NIFTY_17100_CE_29_MAR_23.csv, NIFTY_17100_PE_29_MAR_23.csv"
2023-03-20,Monday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-20T09:20:00+05:30,16983.3,17000,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-20T09:20:00+05:30 candle in: NIFTY_17000_CE_29_MAR_23.csv, NIFTY_17000_PE_29_MAR_23.csv"
2023-03-21,Tuesday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-21T09:20:00+05:30,17050.2,17050,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-21T09:20:00+05:30 candle in: NIFTY_17050_CE_29_MAR_23.csv, NIFTY_17050_PE_29_MAR_23.csv"
2023-03-22,Wednesday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-22T09:20:00+05:30,17201.4,17200,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-22T09:20:00+05:30 candle in: NIFTY_17200_CE_29_MAR_23.csv, NIFTY_17200_PE_29_MAR_23.csv"
2023-03-23,Thursday,SKIPPED,missing_entry_candle,2023-03-29,current_month,2023-03-23T09:20:00+05:30,17078.1,17100,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2023-03-23T09:20:00+05:30 candle in: NIFTY_17100_CE_29_MAR_23.csv, NIFTY_17100_PE_29_MAR_23.csv"
2023-03-24,Friday,TRADED,,2023-03-29,current_month,2023-03-24T09:20:00+05:30,17087.8,17100,50,6,300,NIFTY_17100_CE_29_MAR_23.csv,106.10,127.32,2023-03-24T15:20:00+05:30,48.40,day_close,56.70,17010.00,NIFTY_17100_PE_29_MAR_23.csv,114.45,137.34,2023-03-24T09:24:00+05:30,137.34,sl,-23.89,-7167.00,9843.00,100.00,9743.00,
2023-03-27,Monday,SKIPPED,balance_check_failed,2023-03-29,current_month,2023-03-27T09:20:00+05:30,16962.8,16950,50,6,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=120.30 PE=86.05 diff>20%
