entry_date,status,skip_reason,expiry_date,next_trading_day,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,bought_side,sold_side,bought_contract_name,bought_option_entry_timestamp,bought_option_entry_open,bought_option_exit_timestamp,bought_option_exit_open,sold_contract_name,sold_option_entry_timestamp,sold_option_entry_open,sold_option_exit_timestamp,sold_option_exit_open,bought_gross_pnl,sold_gross_pnl,gross_pnl,brokerage,net_pnl,remarks
2025-06-25,TRADED,,2025-06-26,2025-06-26,2025-06-25T15:15:00+05:30,25236.35,25217.90,ABOVE_SMA,25250,CE,PE,NIFTY_25250_CE_26_JUN_25.csv,2025-06-25T15:29:00+05:30,63.9,2025-06-26T09:16:00+05:30,77.45,NIFTY_25250_PE_26_JUN_25.csv,2025-06-25T15:29:00+05:30,64.35,2025-06-26T09:16:00+05:30,35.05,1501.50,3549.00,5050.50,100.00,4950.50,
2025-06-26,TRADED,,2025-07-03,2025-06-27,2025-06-26T15:15:00+05:30,25530.4,25411.44,ABOVE_SMA,25550,CE,PE,NIFTY_25550_CE_03_JUL_25.csv,2025-06-26T15:29:00+05:30,158.3,2025-06-27T09:16:00+05:30,214.55,NIFTY_25550_PE_03_JUL_25.csv,2025-06-26T15:29:00+05:30,178.8,2025-06-27T09:16:00+05:30,127.35,7052.50,6428.50,13481.00,100.00,13381.00,
2025-06-27,TRADED,,2025-07-03,2025-06-30,2025-06-27T15:15:00+05:30,25632.45,25605.94,ABOVE_SMA,25650,CE,PE,NIFTY_25650_CE_03_JUL_25.csv,2025-06-27T15:29:00+05:30,141.3,2025-06-30T09:16:00+05:30,135.6,NIFTY_25650_PE_03_JUL_25.csv,2025-06-27T15:29:00+05:30,132.0,2025-06-30T09:16:00+05:30,123.75,-1001.00,812.50,-188.50,100.00,-288.50,
2025-06-30,TRADED,,2025-07-03,2025-07-01,2025-06-30T15:15:00+05:30,25507.45,25540.81,BELOW_SMA,25500,PE,CE,NIFTY_25500_PE_03_JUL_25.csv,2025-06-30T15:29:00+05:30,107.85,2025-07-01T09:16:00+05:30,113.55,NIFTY_25500_CE_03_JUL_25.csv,2025-06-30T15:29:00+05:30,142.4,2025-07-01T09:16:00+05:30,130.55,481.00,1280.50,1761.50,100.00,1661.50,
2025-07-01,TRADED,,2025-07-03,2025-07-02,2025-07-01T15:15:00+05:30,25533.0,25537.07,BELOW_SMA,25550,PE,CE,NIFTY_25550_PE_03_JUL_25.csv,2025-07-01T15:29:00+05:30,84.95,2025-07-02T09:16:00+05:30,65.0,NIFTY_25550_CE_03_JUL_25.csv,2025-07-01T15:29:00+05:30,93.9,2025-07-02T09:16:00+05:30,101.05,-2853.50,-1189.50,-4043.00,100.00,-4143.00,
2025-07-02,TRADED,,2025-07-03,2025-07-03,2025-07-02T15:15:00+05:30,25442.85,25472.09,BELOW_SMA,25450,PE,CE,NIFTY_25450_PE_03_JUL_25.csv,2025-07-02T15:29:00+05:30,63.65,2025-07-03T09:16:00+05:30,44.6,NIFTY_25450_CE_03_JUL_25.csv,2025-07-02T15:29:00+05:30,65.35,2025-07-03T09:16:00+05:30,68.65,-2736.50,-689.00,-3425.50,100.00,-3525.50,
2025-07-03,TRADED,,2025-07-10,2025-07-04,2025-07-03T15:15:00+05:30,25397.4,25498.29,BELOW_SMA,25400,PE,CE,NIFTY_25400_PE_10_JUL_25.csv,2025-07-03T15:29:00+05:30,138.55,2025-07-04T09:16:00+05:30,136.15,NIFTY_25400_CE_10_JUL_25.csv,2025-07-03T15:29:00+05:30,175.0,2025-07-04T09:16:00+05:30,179.45,-572.00,-838.50,-1410.50,100.00,-1510.50,
2025-07-04,TRADED,,2025-07-10,2025-07-07,2025-07-04T15:15:00+05:30,25467.8,25397.62,ABOVE_SMA,25450,CE,PE,NIFTY_25450_CE_10_JUL_25.csv,2025-07-04T15:29:00+05:30,147.75,2025-07-07T09:16:00+05:30,110.95,NIFTY_25450_PE_10_JUL_25.csv,2025-07-04T15:29:00+05:30,124.5,2025-07-07T09:16:00+05:30,140.9,-5044.00,-2392.00,-7436.00,100.00,-7536.00,
2025-07-07,TRADED,,2025-07-10,2025-07-08,2025-07-07T15:15:00+05:30,25454.95,25447.43,ABOVE_SMA,25450,CE,PE,NIFTY_25450_CE_10_JUL_25.csv,2025-07-07T15:29:00+05:30,125.8,2025-07-08T09:16:00+05:30,111.6,NIFTY_25450_PE_10_JUL_25.csv,2025-07-07T15:29:00+05:30,107.4,2025-07-08T09:16:00+05:30,107.1,-2106.00,-221.00,-2327.00,100.00,-2427.00,
2025-07-08,TRADED,,2025-07-10,2025-07-09,2025-07-08T15:15:00+05:30,25523.1,25465.27,ABOVE_SMA,25500,CE,PE,NIFTY_25500_CE_10_JUL_25.csv,2025-07-08T15:29:00+05:30,114.55,2025-07-09T09:16:00+05:30,87.65,NIFTY_25500_PE_10_JUL_25.csv,2025-07-08T15:29:00+05:30,64.4,2025-07-09T09:16:00+05:30,65.65,-3757.00,-422.50,-4179.50,100.00,-4279.50,
2025-07-09,TRADED,,2025-07-10,2025-07-10,2025-07-09T15:15:00+05:30,25464.65,25514.59,BELOW_SMA,25450,PE,CE,NIFTY_25450_PE_10_JUL_25.csv,2025-07-09T15:29:00+05:30,43.25,2025-07-10T09:16:00+05:30,33.65,NIFTY_25450_CE_10_JUL_25.csv,2025-07-09T15:29:00+05:30,84.55,2025-07-10T09:16:00+05:30,71.85,-1508.00,1391.00,-117.00,100.00,-217.00,
2025-07-10,TRADED,,2025-07-17,2025-07-11,2025-07-10T15:15:00+05:30,25348.15,25393.26,BELOW_SMA,25350,PE,CE,NIFTY_25350_PE_17_JUL_25.csv,2025-07-10T15:29:00+05:30,122.0,2025-07-11T09:16:00+05:30,165.45,NIFTY_25350_CE_17_JUL_25.csv,2025-07-10T15:29:00+05:30,154.0,2025-07-11T09:16:00+05:30,101.35,5388.50,6584.50,11973.00,100.00,11873.00,
2025-07-11,TRADED,,2025-07-17,2025-07-14,2025-07-11T15:15:00+05:30,25140.55,25188.27,BELOW_SMA,25150,PE,CE,NIFTY_25150_PE_17_JUL_25.csv,2025-07-11T15:29:00+05:30,109.15,2025-07-14T09:16:00+05:30,123.75,NIFTY_25150_CE_17_JUL_25.csv,2025-07-11T15:29:00+05:30,137.6,2025-07-14T09:16:00+05:30,106.6,1638.00,3770.00,5408.00,100.00,5308.00,
2025-07-14,TRADED,,2025-07-17,2025-07-15,2025-07-14T15:15:00+05:30,25087.1,25064.73,ABOVE_SMA,25100,CE,PE,NIFTY_25100_CE_17_JUL_25.csv,2025-07-14T15:29:00+05:30,116.05,2025-07-15T09:16:00+05:30,131.4,NIFTY_25100_PE_17_JUL_25.csv,2025-07-14T15:29:00+05:30,86.55,2025-07-15T09:16:00+05:30,64.7,1735.50,2580.50,4316.00,100.00,4216.00,
2025-07-15,TRADED,,2025-07-17,2025-07-16,2025-07-15T15:15:00+05:30,25219.65,25182.01,ABOVE_SMA,25200,CE,PE,NIFTY_25200_CE_17_JUL_25.csv,2025-07-15T15:29:00+05:30,94.3,2025-07-16T09:16:00+05:30,55.5,NIFTY_25200_PE_17_JUL_25.csv,2025-07-15T15:29:00+05:30,52.0,2025-07-16T09:16:00+05:30,73.45,-5304.00,-3048.50,-8352.50,100.00,-8452.50,
2025-07-16,TRADED,,2025-07-17,2025-07-17,2025-07-16T15:15:00+05:30,25198.55,25184.42,ABOVE_SMA,25200,CE,PE,NIFTY_25200_CE_17_JUL_25.csv,2025-07-16T15:29:00+05:30,58.75,2025-07-17T09:16:00+05:30,55.2,NIFTY_25200_PE_17_JUL_25.csv,2025-07-16T15:29:00+05:30,43.0,2025-07-17T09:16:00+05:30,30.05,-721.50,1423.50,702.00,100.00,602.00,
2025-07-17,TRADED,,2025-07-24,2025-07-18,2025-07-17T15:15:00+05:30,25109.5,25166.27,BELOW_SMA,25100,PE,CE,NIFTY_25100_PE_24_JUL_25.csv,2025-07-17T15:29:00+05:30,108.95,2025-07-18T09:16:00+05:30,106.0,NIFTY_25100_CE_24_JUL_25.csv,2025-07-17T15:29:00+05:30,158.6,2025-07-18T09:16:00+05:30,148.6,-643.50,1040.00,396.50,100.00,296.50,
2025-07-18,TRADED,,2025-07-24,2025-07-21,2025-07-18T15:15:00+05:30,24967.45,24968.53,BELOW_SMA,24950,PE,CE,NIFTY_24950_PE_24_JUL_25.csv,2025-07-18T15:29:00+05:30,97.4,2025-07-21T09:16:00+05:30,100.45,NIFTY_24950_CE_24_JUL_25.csv,2025-07-18T15:29:00+05:30,163.95,2025-07-21T09:16:00+05:30,126.15,136.50,4654.00,4790.50,100.00,4690.50,
2025-07-21,TRADED,,2025-07-24,2025-07-22,2025-07-21T15:15:00+05:30,25093.3,25035.60,ABOVE_SMA,25100,CE,PE,NIFTY_25100_CE_24_JUL_25.csv,2025-07-21T15:29:00+05:30,97.9,2025-07-22T09:16:00+05:30,122.85,NIFTY_25100_PE_24_JUL_25.csv,2025-07-21T15:29:00+05:30,82.9,2025-07-22T09:16:00+05:30,55.15,2983.50,3347.50,6331.00,100.00,6231.00,
2025-07-22,TRADED,,2025-07-24,2025-07-23,2025-07-22T15:15:00+05:30,25064.9,25086.08,BELOW_SMA,25050,PE,CE,NIFTY_25050_PE_24_JUL_25.csv,2025-07-22T15:29:00+05:30,55.15,2025-07-23T09:16:00+05:30,28.95,NIFTY_25050_CE_24_JUL_25.csv,2025-07-22T15:29:00+05:30,85.1,2025-07-23T09:16:00+05:30,113.5,-3666.00,-3952.00,-7618.00,100.00,-7718.00,
2025-07-23,TRADED,,2025-07-24,2025-07-24,2025-07-23T15:15:00+05:30,25209.2,25156.61,ABOVE_SMA,25200,CE,PE,NIFTY_25200_CE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,62.35,2025-07-24T09:16:00+05:30,52.45,NIFTY_25200_PE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,36.45,2025-07-24T09:16:00+05:30,29.55,-1547.00,637.00,-910.00,100.00,-1010.00,
2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:15:00+05:30,25051.9,25103.21,BELOW_SMA,25050,PE,CE,NIFTY_25050_PE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,107.6,2025-07-25T09:16:00+05:30,165.65,NIFTY_25050_CE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,143.1,2025-07-25T09:16:00+05:30,87.4,7286.50,6981.00,14267.50,100.00,14167.50,
2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:15:00+05:30,24832.2,24867.58,BELOW_SMA,24850,PE,CE,NIFTY_24850_PE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,120.05,2025-07-28T09:16:00+05:30,163.75,NIFTY_24850_CE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,122.25,2025-07-28T09:16:00+05:30,80.9,5421.00,5115.50,10536.50,100.00,10436.50,
2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:15:00+05:30,24673.95,24756.14,BELOW_SMA,24650,PE,CE,NIFTY_24650_PE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,78.0,2025-07-29T09:16:00+05:30,96.35,NIFTY_24650_CE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,139.05,2025-07-29T09:16:00+05:30,110.4,2125.50,3464.50,5590.00,100.00,5490.00,
2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:15:00+05:30,24830.4,24721.43,ABOVE_SMA,24850,CE,PE,NIFTY_24850_CE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,75.1,2025-07-30T09:16:00+05:30,60.1,NIFTY_24850_PE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,77.7,2025-07-30T09:16:00+05:30,88.2,-2210.00,-1625.00,-3835.00,100.00,-3935.00,
2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:15:00+05:30,24844.55,24853.34,BELOW_SMA,24850,PE,CE,NIFTY_24850_PE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,51.85,2025-07-31T09:16:00+05:30,179.4,NIFTY_24850_CE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,65.45,2025-07-31T09:16:00+05:30,13.5,16321.50,6493.50,22815.00,100.00,22715.00,
2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:15:00+05:30,24765.6,24804.71,BELOW_SMA,24750,PE,CE,NIFTY_24750_PE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,132.45,2025-08-01T09:16:00+05:30,164.15,NIFTY_24750_CE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,178.55,2025-08-01T09:16:00+05:30,133.7,3861.00,5570.50,9431.50,100.00,9331.50,
2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:15:00+05:30,24572.15,24668.28,BELOW_SMA,24550,PE,CE,NIFTY_24550_PE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,145.0,2025-08-04T09:16:00+05:30,102.9,NIFTY_24550_CE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,158.8,2025-08-04T09:16:00+05:30,179.2,-5733.00,-2912.00,-8645.00,100.00,-8745.00,
2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:15:00+05:30,24726.9,24677.03,ABOVE_SMA,24750,CE,PE,NIFTY_24750_CE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,108.3,2025-08-05T09:16:00+05:30,89.9,NIFTY_24750_PE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,118.75,2025-08-05T09:16:00+05:30,128.2,-2652.00,-1488.50,-4140.50,100.00,-4240.50,
2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:15:00+05:30,24649.5,24631.21,ABOVE_SMA,24650,CE,PE,NIFTY_24650_CE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,93.55,2025-08-06T09:16:00+05:30,82.2,NIFTY_24650_PE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,84.35,2025-08-06T09:16:00+05:30,88.55,-1735.50,-806.00,-2541.50,100.00,-2641.50,
2025-08-06,TRADED,,2025-08-07,2025-08-07,2025-08-06T15:15:00+05:30,24569.6,24591.81,BELOW_SMA,24550,PE,CE,NIFTY_24550_PE_07_AUG_25.csv,2025-08-06T15:29:00+05:30,61.1,2025-08-07T09:16:00+05:30,80.15,NIFTY_24550_CE_07_AUG_25.csv,2025-08-06T15:29:00+05:30,88.9,2025-08-07T09:16:00+05:30,38.4,2216.50,6305.00,8521.50,100.00,8421.50,
2025-08-07,TRADED,,2025-08-14,2025-08-08,2025-08-07T15:15:00+05:30,24626.65,24457.54,ABOVE_SMA,24650,CE,PE,NIFTY_24650_CE_14_AUG_25.csv,2025-08-07T15:29:00+05:30,145.2,2025-08-08T09:16:00+05:30,105.65,NIFTY_24650_PE_14_AUG_25.csv,2025-08-07T15:29:00+05:30,124.9,2025-08-08T09:16:00+05:30,153.2,-5401.50,-3939.00,-9340.50,100.00,-9440.50,
2025-08-08,TRADED,,2025-08-14,2025-08-11,2025-08-08T15:15:00+05:30,24350.85,24433.97,BELOW_SMA,24350,PE,CE,NIFTY_24350_PE_14_AUG_25.csv,2025-08-08T15:29:00+05:30,112.95,2025-08-11T09:16:00+05:30,109.8,NIFTY_24350_CE_14_AUG_25.csv,2025-08-08T15:29:00+05:30,157.85,2025-08-11T09:16:00+05:30,140.5,-669.50,1995.50,1326.00,100.00,1226.00,
2025-08-11,TRADED,,2025-08-14,2025-08-12,2025-08-11T15:15:00+05:30,24562.15,24474.58,ABOVE_SMA,24550,CE,PE,NIFTY_24550_CE_14_AUG_25.csv,2025-08-11T15:29:00+05:30,107.5,2025-08-12T09:16:00+05:30,101.3,NIFTY_24550_PE_14_AUG_25.csv,2025-08-11T15:29:00+05:30,94.0,2025-08-12T09:16:00+05:30,90.75,-1066.00,162.50,-903.50,100.00,-1003.50,
2025-08-12,TRADED,,2025-08-14,2025-08-13,2025-08-12T15:15:00+05:30,24485.85,24576.88,BELOW_SMA,24500,PE,CE,NIFTY_24500_PE_14_AUG_25.csv,2025-08-12T15:29:00+05:30,76.0,2025-08-13T09:16:00+05:30,35.45,NIFTY_24500_CE_14_AUG_25.csv,2025-08-12T15:29:00+05:30,82.0,2025-08-13T09:16:00+05:30,134.4,-5531.50,-7072.00,-12603.50,100.00,-12703.50,
2025-08-13,TRADED,,2025-08-14,2025-08-14,2025-08-13T15:15:00+05:30,24630.4,24603.25,ABOVE_SMA,24650,CE,PE,NIFTY_24650_CE_14_AUG_25.csv,2025-08-13T15:29:00+05:30,54.3,2025-08-14T09:16:00+05:30,50.6,NIFTY_24650_PE_14_AUG_25.csv,2025-08-13T15:29:00+05:30,59.2,2025-08-14T09:16:00+05:30,57.15,-741.00,6.50,-734.50,100.00,-834.50,
2025-08-14,TRADED,,2025-08-21,2025-08-18,2025-08-14T15:15:00+05:30,24616.05,24639.56,BELOW_SMA,24600,PE,CE,NIFTY_24600_PE_21_AUG_25.csv,2025-08-14T15:29:00+05:30,119.0,2025-08-18T09:16:00+05:30,28.7,NIFTY_24600_CE_21_AUG_25.csv,2025-08-14T15:29:00+05:30,170.95,2025-08-18T09:16:00+05:30,383.45,-11999.00,-27885.00,-39884.00,100.00,-39984.00,
2025-08-18,TRADED,,2025-08-21,2025-08-19,2025-08-18T15:15:00+05:30,24884.05,24937.15,BELOW_SMA,24900,PE,CE,NIFTY_24900_PE_21_AUG_25.csv,2025-08-18T15:29:00+05:30,86.45,2025-08-19T09:16:00+05:30,92.75,NIFTY_24900_CE_21_AUG_25.csv,2025-08-18T15:29:00+05:30,127.95,2025-08-19T09:16:00+05:30,102.3,559.00,3074.50,3633.50,100.00,3533.50,
2025-08-19,TRADED,,2025-08-21,2025-08-20,2025-08-19T15:15:00+05:30,24989.7,24953.05,ABOVE_SMA,25000,CE,PE,NIFTY_25000_CE_21_AUG_25.csv,2025-08-19T15:29:00+05:30,78.0,2025-08-20T09:16:00+05:30,52.25,NIFTY_25000_PE_21_AUG_25.csv,2025-08-19T15:29:00+05:30,72.7,2025-08-20T09:16:00+05:30,97.35,-3607.50,-3464.50,-7072.00,100.00,-7172.00,
2025-08-20,TRADED,,2025-08-21,2025-08-21,2025-08-20T15:15:00+05:30,25047.15,25030.09,ABOVE_SMA,25050,CE,PE,NIFTY_25050_CE_21_AUG_25.csv,2025-08-20T15:29:00+05:30,50.9,2025-08-21T09:16:00+05:30,65.8,NIFTY_25050_PE_21_AUG_25.csv,2025-08-20T15:29:00+05:30,55.15,2025-08-21T09:16:00+05:30,31.0,1677.00,2879.50,4556.50,100.00,4456.50,
2025-08-21,TRADED,,2025-08-28,2025-08-22,2025-08-21T15:15:00+05:30,25076.95,25108.29,BELOW_SMA,25100,PE,CE,NIFTY_25100_PE_28_AUG_25.csv,2025-08-21T15:29:00+05:30,111.3,2025-08-22T09:16:00+05:30,134.4,NIFTY_25100_CE_28_AUG_25.csv,2025-08-21T15:29:00+05:30,128.4,2025-08-22T09:16:00+05:30,95.15,2743.00,4062.50,6805.50,100.00,6705.50,
2025-08-22,TRADED,,2025-08-28,2025-08-25,2025-08-22T15:15:00+05:30,24869.45,24925.55,BELOW_SMA,24850,PE,CE,NIFTY_24850_PE_28_AUG_25.csv,2025-08-22T15:29:00+05:30,93.15,2025-08-25T09:16:00+05:30,59.3,NIFTY_24850_CE_28_AUG_25.csv,2025-08-22T15:29:00+05:30,141.0,2025-08-25T09:16:00+05:30,152.95,-4660.50,-1813.50,-6474.00,100.00,-6574.00,
2025-08-25,TRADED,,2025-08-28,2025-08-26,2025-08-25T15:15:00+05:30,24978.55,24966.02,ABOVE_SMA,25000,CE,PE,NIFTY_25000_CE_28_AUG_25.csv,2025-08-25T15:29:00+05:30,75.7,2025-08-26T09:16:00+05:30,33.6,NIFTY_25000_PE_28_AUG_25.csv,2025-08-25T15:29:00+05:30,76.85,2025-08-26T09:16:00+05:30,119.6,-5733.00,-5817.50,-11550.50,100.00,-11650.50,
2025-08-26,TRADED,,2025-08-28,2025-08-28,2025-08-26T15:15:00+05:30,24710.7,24786.84,BELOW_SMA,24700,PE,CE,NIFTY_24700_PE_28_AUG_25.csv,2025-08-26T15:29:00+05:30,57.55,2025-08-28T09:16:00+05:30,125.45,NIFTY_24700_CE_28_AUG_25.csv,2025-08-26T15:29:00+05:30,86.0,2025-08-28T09:16:00+05:30,24.55,8567.00,7728.50,16295.50,100.00,16195.50,
2025-08-28,TRADED,,2025-09-02,2025-08-29,2025-08-28T15:15:00+05:30,24533.1,24580.83,BELOW_SMA,24550,PE,CE,NIFTY_24550_PE_02_SEP_25.csv,2025-08-28T15:29:00+05:30,109.95,2025-08-29T09:16:00+05:30,96.35,NIFTY_24550_CE_02_SEP_25.csv,2025-08-28T15:29:00+05:30,114.5,2025-08-29T09:16:00+05:30,129.85,-2028.00,-2255.50,-4283.50,100.00,-4383.50,
2025-08-29,TRADED,,2025-09-02,2025-09-01,2025-08-29T15:15:00+05:30,24433.65,24509.28,BELOW_SMA,24450,PE,CE,NIFTY_24450_PE_02_SEP_25.csv,2025-08-29T15:29:00+05:30,73.55,2025-09-01T09:16:00+05:30,38.0,NIFTY_24450_CE_02_SEP_25.csv,2025-08-29T15:29:00+05:30,97.65,2025-09-01T09:16:00+05:30,136.35,-4881.50,-5291.00,-10172.50,100.00,-10272.50,
2025-09-01,TRADED,,2025-09-02,2025-09-02,2025-09-01T15:15:00+05:30,24624.3,24569.60,ABOVE_SMA,24600,CE,PE,NIFTY_24600_CE_02_SEP_25.csv,2025-09-01T15:29:00+05:30,74.65,2025-09-02T09:16:00+05:30,99.35,NIFTY_24600_PE_02_SEP_25.csv,2025-09-01T15:29:00+05:30,34.0,2025-09-02T09:16:00+05:30,18.4,2951.00,1768.00,4719.00,100.00,4619.00,
2025-09-02,TRADED,,2025-09-09,2025-09-03,2025-09-02T15:15:00+05:30,24575.0,24677.96,BELOW_SMA,24600,PE,CE,NIFTY_24600_PE_09_SEP_25.csv,2025-09-02T15:29:00+05:30,128.7,2025-09-03T09:16:00+05:30,126.25,NIFTY_24600_CE_09_SEP_25.csv,2025-09-02T15:29:00+05:30,136.25,2025-09-03T09:16:00+05:30,134.3,-578.50,-6.50,-585.00,100.00,-685.00,
2025-09-03,TRADED,,2025-09-09,2025-09-04,2025-09-03T15:15:00+05:30,24713.6,24620.43,ABOVE_SMA,24700,CE,PE,NIFTY_24700_CE_09_SEP_25.csv,2025-09-03T15:29:00+05:30,130.4,2025-09-04T09:16:00+05:30,236.85,NIFTY_24700_PE_09_SEP_25.csv,2025-09-03T15:29:00+05:30,94.05,2025-09-04T09:16:00+05:30,43.65,13578.50,6292.00,19870.50,100.00,19770.50,
2025-09-04,TRADED,,2025-09-09,2025-09-05,2025-09-04T15:15:00+05:30,24739.8,24807.21,BELOW_SMA,24750,PE,CE,NIFTY_24750_PE_09_SEP_25.csv,2025-09-04T15:29:00+05:30,95.8,2025-09-05T09:16:00+05:30,55.45,NIFTY_24750_CE_09_SEP_25.csv,2025-09-04T15:29:00+05:30,102.35,2025-09-05T09:16:00+05:30,127.25,-5505.50,-3497.00,-9002.50,100.00,-9102.50,
2025-09-05,TRADED,,2025-09-09,2025-09-08,2025-09-05T15:15:00+05:30,24743.95,24709.83,ABOVE_SMA,24750,CE,PE,NIFTY_24750_CE_09_SEP_25.csv,2025-09-05T15:29:00+05:30,92.85,2025-09-08T09:16:00+05:30,108.8,NIFTY_24750_PE_09_SEP_25.csv,2025-09-05T15:29:00+05:30,70.6,2025-09-08T09:16:00+05:30,42.2,1813.50,3432.00,5245.50,100.00,5145.50,
2025-09-08,TRADED,,2025-09-09,2025-09-09,2025-09-08T15:15:00+05:30,24791.2,24825.36,BELOW_SMA,24800,PE,CE,NIFTY_24800_PE_09_SEP_25.csv,2025-09-08T15:29:00+05:30,44.65,2025-09-09T09:16:00+05:30,24.7,NIFTY_24800_CE_09_SEP_25.csv,2025-09-08T15:29:00+05:30,59.2,2025-09-09T09:16:00+05:30,88.2,-2853.50,-4030.00,-6883.50,100.00,-6983.50,
2025-09-09,TRADED,,2025-09-16,2025-09-10,2025-09-09T15:15:00+05:30,24878.8,24850.16,ABOVE_SMA,24900,CE,PE,NIFTY_24900_CE_16_SEP_25.csv,2025-09-09T15:29:00+05:30,126.7,2025-09-10T09:16:00+05:30,165.6,NIFTY_24900_PE_16_SEP_25.csv,2025-09-09T15:29:00+05:30,120.45,2025-09-10T09:16:00+05:30,85.0,4797.00,4348.50,9145.50,100.00,9045.50,
2025-09-10,TRADED,,2025-09-16,2025-09-11,2025-09-10T15:15:00+05:30,24977.55,24981.44,BELOW_SMA,25000,PE,CE,NIFTY_25000_PE_16_SEP_25.csv,2025-09-10T15:29:00+05:30,96.5,2025-09-11T09:16:00+05:30,102.45,NIFTY_25000_CE_16_SEP_25.csv,2025-09-10T15:29:00+05:30,122.0,2025-09-11T09:16:00+05:30,105.2,513.50,1924.00,2437.50,100.00,2337.50,
2025-09-11,TRADED,,2025-09-16,2025-09-12,2025-09-11T15:15:00+05:30,25008.1,24994.45,ABOVE_SMA,25000,CE,PE,NIFTY_25000_CE_16_SEP_25.csv,2025-09-11T15:29:00+05:30,121.0,2025-09-12T09:16:00+05:30,142.0,NIFTY_25000_PE_16_SEP_25.csv,2025-09-11T15:29:00+05:30,69.85,2025-09-12T09:16:00+05:30,44.4,2470.00,3048.50,5518.50,100.00,5418.50,
2025-09-12,TRADED,,2025-09-16,2025-09-15,2025-09-12T15:15:00+05:30,25107.7,25102.96,ABOVE_SMA,25100,CE,PE,NIFTY_25100_CE_16_SEP_25.csv,2025-09-12T15:29:00+05:30,92.85,2025-09-15T09:16:00+05:30,70.9,NIFTY_25100_PE_16_SEP_25.csv,2025-09-12T15:29:00+05:30,55.25,2025-09-15T09:16:00+05:30,53.05,-3113.50,26.00,-3087.50,100.00,-3187.50,
2025-09-15,TRADED,,2025-09-16,2025-09-16,2025-09-15T15:15:00+05:30,25069.7,25088.68,BELOW_SMA,25050,PE,CE,NIFTY_25050_PE_16_SEP_25.csv,2025-09-15T15:29:00+05:30,28.1,2025-09-16T09:16:00+05:30,23.15,NIFTY_25050_CE_16_SEP_25.csv,2025-09-15T15:29:00+05:30,77.25,2025-09-16T09:16:00+05:30,67.2,-903.50,1046.50,143.00,100.00,43.00,
2025-09-16,TRADED,,2025-09-23,2025-09-17,2025-09-16T15:15:00+05:30,25254.45,25179.79,ABOVE_SMA,25250,CE,PE,NIFTY_25250_CE_23_SEP_25.csv,2025-09-16T15:29:00+05:30,160.0,2025-09-17T09:16:00+05:30,179.7,NIFTY_25250_PE_23_SEP_25.csv,2025-09-16T15:29:00+05:30,95.3,2025-09-17T09:16:00+05:30,70.85,2301.00,2918.50,5219.50,100.00,5119.50,
2025-09-17,TRADED,,2025-09-23,2025-09-18,2025-09-17T15:15:00+05:30,25330.15,25323.42,ABOVE_SMA,25350,CE,PE,NIFTY_25350_CE_23_SEP_25.csv,2025-09-17T15:29:00+05:30,126.75,2025-09-18T09:16:00+05:30,154.35,NIFTY_25350_PE_23_SEP_25.csv,2025-09-17T15:29:00+05:30,92.85,2025-09-18T09:16:00+05:30,52.2,3328.00,5024.50,8352.50,100.00,8252.50,
2025-09-18,TRADED,,2025-09-23,2025-09-19,2025-09-18T15:15:00+05:30,25420.75,25400.86,ABOVE_SMA,25400,CE,PE,NIFTY_25400_CE_23_SEP_25.csv,2025-09-18T15:29:00+05:30,122.0,2025-09-19T09:16:00+05:30,79.45,NIFTY_25400_PE_23_SEP_25.csv,2025-09-18T15:29:00+05:30,51.6,2025-09-19T09:16:00+05:30,67.0,-5791.50,-2262.00,-8053.50,100.00,-8153.50,
