range_label,moneyness,offset_points,entry_date,status,skip_reason,expiry_date,next_trading_day,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,target_strike,sold_side,contract_name,option_entry_timestamp,option_entry_open,option_exit_timestamp,option_exit_open,gross_pnl,brokerage,net_pnl,remarks
OTM_500,OTM,500,2025-07-22,TRADED,,2025-07-24,2025-07-23,2025-07-22T15:15:00+05:30,25064.9,25086.08,BELOW_SMA,25050,25550,CE,NIFTY_25550_CE_24_JUL_25.csv,2025-07-22T15:29:00+05:30,2.45,2025-07-23T09:16:00+05:30,2.4,-507.00,50.00,-557.00,
ITM_100,ITM,100,2025-07-22,TRADED,,2025-07-24,2025-07-23,2025-07-22T15:15:00+05:30,25064.9,25086.08,BELOW_SMA,25050,24950,CE,NIFTY_24950_CE_24_JUL_25.csv,2025-07-22T15:29:00+05:30,156.65,2025-07-23T09:16:00+05:30,197.6,-11167.00,50.00,-11217.00,
ITM_200,ITM,200,2025-07-22,TRADED,,2025-07-24,2025-07-23,2025-07-22T15:15:00+05:30,25064.9,25086.08,BELOW_SMA,25050,24850,CE,NIFTY_24850_CE_24_JUL_25.csv,2025-07-22T15:29:00+05:30,243.05,2025-07-23T09:16:00+05:30,291.6,-13143.00,50.00,-13193.00,
ITM_300,ITM,300,2025-07-22,TRADED,,2025-07-24,2025-07-23,2025-07-22T15:15:00+05:30,25064.9,25086.08,BELOW_SMA,25050,24750,CE,NIFTY_24750_CE_24_JUL_25.csv,2025-07-22T15:29:00+05:30,334.55,2025-07-23T09:16:00+05:30,389.35,-14768.00,50.00,-14818.00,
OTM_100,OTM,100,2025-07-23,TRADED,,2025-07-24,2025-07-24,2025-07-23T15:15:00+05:30,25209.2,25156.61,ABOVE_SMA,25200,25100,PE,NIFTY_25100_PE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,14.9,2025-07-24T09:16:00+05:30,9.3,936.00,50.00,886.00,
OTM_200,OTM,200,2025-07-23,TRADED,,2025-07-24,2025-07-24,2025-07-23T15:15:00+05:30,25209.2,25156.61,ABOVE_SMA,25200,25000,PE,NIFTY_25000_PE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,7.5,2025-07-24T09:16:00+05:30,3.9,416.00,50.00,366.00,
OTM_300,OTM,300,2025-07-23,TRADED,,2025-07-24,2025-07-24,2025-07-23T15:15:00+05:30,25209.2,25156.61,ABOVE_SMA,25200,24900,PE,NIFTY_24900_PE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,4.45,2025-07-24T09:16:00+05:30,2.1,91.00,50.00,41.00,
OTM_400,OTM,400,2025-07-23,TRADED,,2025-07-24,2025-07-24,2025-07-23T15:15:00+05:30,25209.2,25156.61,ABOVE_SMA,25200,24800,PE,NIFTY_24800_PE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,3.1,2025-07-24T09:16:00+05:30,1.45,-91.00,50.00,-141.00,
OTM_500,OTM,500,2025-07-23,TRADED,,2025-07-24,2025-07-24,2025-07-23T15:15:00+05:30,25209.2,25156.61,ABOVE_SMA,25200,24700,PE,NIFTY_24700_PE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,2.4,2025-07-24T09:16:00+05:30,1.0,-156.00,50.00,-206.00,
ITM_100,ITM,100,2025-07-23,TRADED,,2025-07-24,2025-07-24,2025-07-23T15:15:00+05:30,25209.2,25156.61,ABOVE_SMA,25200,25300,PE,NIFTY_25300_PE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,96.95,2025-07-24T09:16:00+05:30,92.85,546.00,50.00,496.00,
ITM_200,ITM,200,2025-07-23,TRADED,,2025-07-24,2025-07-24,2025-07-23T15:15:00+05:30,25209.2,25156.61,ABOVE_SMA,25200,25400,PE,NIFTY_25400_PE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,181.9,2025-07-24T09:16:00+05:30,181.95,-533.00,50.00,-583.00,
ITM_300,ITM,300,2025-07-23,TRADED,,2025-07-24,2025-07-24,2025-07-23T15:15:00+05:30,25209.2,25156.61,ABOVE_SMA,25200,25500,PE,NIFTY_25500_PE_24_JUL_25.csv,2025-07-23T15:29:00+05:30,276.15,2025-07-24T09:16:00+05:30,278.75,-1196.00,50.00,-1246.00,
OTM_100,OTM,100,2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:15:00+05:30,25051.9,25103.21,BELOW_SMA,25050,25150,CE,NIFTY_25150_CE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,94.0,2025-07-25T09:16:00+05:30,54.55,9737.00,50.00,9687.00,
OTM_200,OTM,200,2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:15:00+05:30,25051.9,25103.21,BELOW_SMA,25050,25250,CE,NIFTY_25250_CE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,58.9,2025-07-25T09:16:00+05:30,33.5,6084.00,50.00,6034.00,
OTM_300,OTM,300,2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:15:00+05:30,25051.9,25103.21,BELOW_SMA,25050,25350,CE,NIFTY_25350_CE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,36.65,2025-07-25T09:16:00+05:30,21.0,3549.00,50.00,3499.00,
OTM_400,OTM,400,2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:15:00+05:30,25051.9,25103.21,BELOW_SMA,25050,25450,CE,NIFTY_25450_CE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,22.7,2025-07-25T09:16:00+05:30,13.5,1872.00,50.00,1822.00,
OTM_500,OTM,500,2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:15:00+05:30,25051.9,25103.21,BELOW_SMA,25050,25550,CE,NIFTY_25550_CE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,14.45,2025-07-25T09:16:00+05:30,9.0,897.00,50.00,847.00,
ITM_100,ITM,100,2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:15:00+05:30,25051.9,25103.21,BELOW_SMA,25050,24950,CE,NIFTY_24950_CE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,206.7,2025-07-25T09:16:00+05:30,134.25,18317.00,50.00,18267.00,
ITM_200,ITM,200,2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:15:00+05:30,25051.9,25103.21,BELOW_SMA,25050,24850,CE,NIFTY_24850_CE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,281.3,2025-07-25T09:16:00+05:30,195.0,21918.00,50.00,21868.00,
ITM_300,ITM,300,2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:15:00+05:30,25051.9,25103.21,BELOW_SMA,25050,24750,CE,NIFTY_24750_CE_31_JUL_25.csv,2025-07-24T15:29:00+05:30,365.6,2025-07-25T09:16:00+05:30,269.0,24596.00,50.00,24546.00,
OTM_100,OTM,100,2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:15:00+05:30,24832.2,24867.58,BELOW_SMA,24850,24950,CE,NIFTY_24950_CE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,80.5,2025-07-28T09:16:00+05:30,50.1,7384.00,50.00,7334.00,
OTM_200,OTM,200,2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:15:00+05:30,24832.2,24867.58,BELOW_SMA,24850,25050,CE,NIFTY_25050_CE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,52.2,2025-07-28T09:16:00+05:30,31.35,4901.00,50.00,4851.00,
OTM_300,OTM,300,2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:15:00+05:30,24832.2,24867.58,BELOW_SMA,24850,25150,CE,NIFTY_25150_CE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,34.4,2025-07-28T09:16:00+05:30,20.25,3159.00,50.00,3109.00,
OTM_400,OTM,400,2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:15:00+05:30,24832.2,24867.58,BELOW_SMA,24850,25250,CE,NIFTY_25250_CE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,22.65,2025-07-28T09:16:00+05:30,13.2,1937.00,50.00,1887.00,
OTM_500,OTM,500,2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:15:00+05:30,24832.2,24867.58,BELOW_SMA,24850,25350,CE,NIFTY_25350_CE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,15.3,2025-07-28T09:16:00+05:30,8.9,1144.00,50.00,1094.00,
ITM_100,ITM,100,2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:15:00+05:30,24832.2,24867.58,BELOW_SMA,24850,24750,CE,NIFTY_24750_CE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,179.55,2025-07-28T09:16:00+05:30,126.3,13325.00,50.00,13275.00,
ITM_200,ITM,200,2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:15:00+05:30,24832.2,24867.58,BELOW_SMA,24850,24650,CE,NIFTY_24650_CE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,250.85,2025-07-28T09:16:00+05:30,186.4,16237.00,50.00,16187.00,
ITM_300,ITM,300,2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:15:00+05:30,24832.2,24867.58,BELOW_SMA,24850,24550,CE,NIFTY_24550_CE_31_JUL_25.csv,2025-07-25T15:29:00+05:30,333.55,2025-07-28T09:16:00+05:30,260.55,18460.00,50.00,18410.00,
OTM_100,OTM,100,2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:15:00+05:30,24673.95,24756.14,BELOW_SMA,24650,24750,CE,NIFTY_24750_CE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,88.2,2025-07-29T09:16:00+05:30,66.8,5044.00,50.00,4994.00,
OTM_200,OTM,200,2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:15:00+05:30,24673.95,24756.14,BELOW_SMA,24650,24850,CE,NIFTY_24850_CE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,55.0,2025-07-29T09:16:00+05:30,40.35,3289.00,50.00,3239.00,
OTM_300,OTM,300,2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:15:00+05:30,24673.95,24756.14,BELOW_SMA,24650,24950,CE,NIFTY_24950_CE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,35.25,2025-07-29T09:16:00+05:30,25.65,1976.00,50.00,1926.00,
OTM_400,OTM,400,2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:15:00+05:30,24673.95,24756.14,BELOW_SMA,24650,25050,CE,NIFTY_25050_CE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,23.2,2025-07-29T09:16:00+05:30,16.85,1131.00,50.00,1081.00,
OTM_500,OTM,500,2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:15:00+05:30,24673.95,24756.14,BELOW_SMA,24650,25150,CE,NIFTY_25150_CE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,15.5,2025-07-29T09:16:00+05:30,11.2,598.00,50.00,548.00,
ITM_100,ITM,100,2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:15:00+05:30,24673.95,24756.14,BELOW_SMA,24650,24550,CE,NIFTY_24550_CE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,207.25,2025-07-29T09:16:00+05:30,172.4,8541.00,50.00,8491.00,
ITM_200,ITM,200,2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:15:00+05:30,24673.95,24756.14,BELOW_SMA,24650,24450,CE,NIFTY_24450_CE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,288.9,2025-07-29T09:16:00+05:30,248.7,9932.00,50.00,9882.00,
ITM_300,ITM,300,2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:15:00+05:30,24673.95,24756.14,BELOW_SMA,24650,24350,CE,NIFTY_24350_CE_31_JUL_25.csv,2025-07-28T15:29:00+05:30,378.35,2025-07-29T09:16:00+05:30,330.0,12051.00,50.00,12001.00,
OTM_100,OTM,100,2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:15:00+05:30,24830.4,24721.43,ABOVE_SMA,24850,24750,PE,NIFTY_24750_PE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,39.25,2025-07-30T09:16:00+05:30,43.3,-1573.00,50.00,-1623.00,
OTM_200,OTM,200,2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:15:00+05:30,24830.4,24721.43,ABOVE_SMA,24850,24650,PE,NIFTY_24650_PE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,20.35,2025-07-30T09:16:00+05:30,20.9,-663.00,50.00,-713.00,
OTM_300,OTM,300,2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:15:00+05:30,24830.4,24721.43,ABOVE_SMA,24850,24550,PE,NIFTY_24550_PE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,11.2,2025-07-30T09:16:00+05:30,10.5,-338.00,50.00,-388.00,
OTM_400,OTM,400,2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:15:00+05:30,24830.4,24721.43,ABOVE_SMA,24850,24450,PE,NIFTY_24450_PE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,6.7,2025-07-30T09:16:00+05:30,5.5,-208.00,50.00,-258.00,
OTM_500,OTM,500,2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:15:00+05:30,24830.4,24721.43,ABOVE_SMA,24850,24350,PE,NIFTY_24350_PE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,4.3,2025-07-30T09:16:00+05:30,3.05,-195.00,50.00,-245.00,
ITM_100,ITM,100,2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:15:00+05:30,24830.4,24721.43,ABOVE_SMA,24850,24950,PE,NIFTY_24950_PE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,142.0,2025-07-30T09:16:00+05:30,159.2,-4992.00,50.00,-5042.00,
ITM_200,ITM,200,2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:15:00+05:30,24830.4,24721.43,ABOVE_SMA,24850,25050,PE,NIFTY_25050_PE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,223.45,2025-07-30T09:16:00+05:30,245.1,-6149.00,50.00,-6199.00,
ITM_300,ITM,300,2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:15:00+05:30,24830.4,24721.43,ABOVE_SMA,24850,25150,PE,NIFTY_25150_PE_31_JUL_25.csv,2025-07-29T15:29:00+05:30,314.0,2025-07-30T09:16:00+05:30,340.2,-7332.00,50.00,-7382.00,
OTM_100,OTM,100,2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:15:00+05:30,24844.55,24853.34,BELOW_SMA,24850,24950,CE,NIFTY_24950_CE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,27.95,2025-07-31T09:16:00+05:30,6.45,5070.00,50.00,5020.00,
OTM_200,OTM,200,2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:15:00+05:30,24844.55,24853.34,BELOW_SMA,24850,25050,CE,NIFTY_25050_CE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,12.4,2025-07-31T09:16:00+05:30,3.35,1833.00,50.00,1783.00,
OTM_300,OTM,300,2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:15:00+05:30,24844.55,24853.34,BELOW_SMA,24850,25150,CE,NIFTY_25150_CE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,5.9,2025-07-31T09:16:00+05:30,2.25,429.00,50.00,379.00,
OTM_400,OTM,400,2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:15:00+05:30,24844.55,24853.34,BELOW_SMA,24850,25250,CE,NIFTY_25250_CE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,3.0,2025-07-31T09:16:00+05:30,1.6,-156.00,50.00,-206.00,
OTM_500,OTM,500,2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:15:00+05:30,24844.55,24853.34,BELOW_SMA,24850,25350,CE,NIFTY_25350_CE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,1.6,2025-07-31T09:16:00+05:30,1.35,-455.00,50.00,-505.00,
ITM_100,ITM,100,2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:15:00+05:30,24844.55,24853.34,BELOW_SMA,24850,24750,CE,NIFTY_24750_CE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,137.2,2025-07-31T09:16:00+05:30,35.95,25805.00,50.00,25755.00,
ITM_200,ITM,200,2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:15:00+05:30,24844.55,24853.34,BELOW_SMA,24850,24650,CE,NIFTY_24650_CE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,225.2,2025-07-31T09:16:00+05:30,87.4,35308.00,50.00,35258.00,
ITM_300,ITM,300,2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:15:00+05:30,24844.55,24853.34,BELOW_SMA,24850,24550,CE,NIFTY_24550_CE_31_JUL_25.csv,2025-07-30T15:29:00+05:30,320.25,2025-07-31T09:16:00+05:30,160.75,40950.00,50.00,40900.00,
OTM_100,OTM,100,2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:15:00+05:30,24765.6,24804.71,BELOW_SMA,24750,24850,CE,NIFTY_24850_CE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,125.2,2025-08-01T09:16:00+05:30,91.4,8268.00,50.00,8218.00,
OTM_200,OTM,200,2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:15:00+05:30,24765.6,24804.71,BELOW_SMA,24750,24950,CE,NIFTY_24950_CE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,85.0,2025-08-01T09:16:00+05:30,60.5,5850.00,50.00,5800.00,
OTM_300,OTM,300,2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:15:00+05:30,24765.6,24804.71,BELOW_SMA,24750,25050,CE,NIFTY_25050_CE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,55.25,2025-08-01T09:16:00+05:30,38.85,3744.00,50.00,3694.00,
OTM_400,OTM,400,2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:15:00+05:30,24765.6,24804.71,BELOW_SMA,24750,25150,CE,NIFTY_25150_CE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,34.95,2025-08-01T09:16:00+05:30,24.95,2080.00,50.00,2030.00,
OTM_500,OTM,500,2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:15:00+05:30,24765.6,24804.71,BELOW_SMA,24750,25250,CE,NIFTY_25250_CE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,21.8,2025-08-01T09:16:00+05:30,16.0,988.00,50.00,938.00,
ITM_100,ITM,100,2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:15:00+05:30,24765.6,24804.71,BELOW_SMA,24750,24650,CE,NIFTY_24650_CE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,241.35,2025-08-01T09:16:00+05:30,187.45,13494.00,50.00,13444.00,
ITM_200,ITM,200,2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:15:00+05:30,24765.6,24804.71,BELOW_SMA,24750,24550,CE,NIFTY_24550_CE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,315.0,2025-08-01T09:16:00+05:30,251.0,16120.00,50.00,16070.00,
ITM_300,ITM,300,2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:15:00+05:30,24765.6,24804.71,BELOW_SMA,24750,24450,CE,NIFTY_24450_CE_07_AUG_25.csv,2025-07-31T15:29:00+05:30,395.05,2025-08-01T09:16:00+05:30,324.0,17953.00,50.00,17903.00,
OTM_100,OTM,100,2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:15:00+05:30,24572.15,24668.28,BELOW_SMA,24550,24650,CE,NIFTY_24650_CE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,111.3,2025-08-04T09:16:00+05:30,125.0,-4082.00,50.00,-4132.00,
OTM_200,OTM,200,2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:15:00+05:30,24572.15,24668.28,BELOW_SMA,24550,24750,CE,NIFTY_24750_CE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,75.2,2025-08-04T09:16:00+05:30,83.3,-2626.00,50.00,-2676.00,
OTM_300,OTM,300,2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:15:00+05:30,24572.15,24668.28,BELOW_SMA,24550,24850,CE,NIFTY_24850_CE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,49.3,2025-08-04T09:16:00+05:30,53.1,-1508.00,50.00,-1558.00,
OTM_400,OTM,400,2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:15:00+05:30,24572.15,24668.28,BELOW_SMA,24550,24950,CE,NIFTY_24950_CE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,31.6,2025-08-04T09:16:00+05:30,33.0,-884.00,50.00,-934.00,
OTM_500,OTM,500,2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:15:00+05:30,24572.15,24668.28,BELOW_SMA,24550,25050,CE,NIFTY_25050_CE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,19.95,2025-08-04T09:16:00+05:30,20.25,-598.00,50.00,-648.00,
ITM_100,ITM,100,2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:15:00+05:30,24572.15,24668.28,BELOW_SMA,24550,24450,CE,NIFTY_24450_CE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,217.45,2025-08-04T09:16:00+05:30,245.85,-7904.00,50.00,-7954.00,
ITM_200,ITM,200,2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:15:00+05:30,24572.15,24668.28,BELOW_SMA,24550,24350,CE,NIFTY_24350_CE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,286.25,2025-08-04T09:16:00+05:30,322.2,-9867.00,50.00,-9917.00,
ITM_300,ITM,300,2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:15:00+05:30,24572.15,24668.28,BELOW_SMA,24550,24250,CE,NIFTY_24250_CE_07_AUG_25.csv,2025-08-01T15:29:00+05:30,366.0,2025-08-04T09:16:00+05:30,397.45,-8697.00,50.00,-8747.00,
OTM_100,OTM,100,2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:15:00+05:30,24726.9,24677.03,ABOVE_SMA,24750,24650,PE,NIFTY_24650_PE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,77.1,2025-08-05T09:16:00+05:30,81.45,-1651.00,50.00,-1701.00,
OTM_200,OTM,200,2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:15:00+05:30,24726.9,24677.03,ABOVE_SMA,24750,24550,PE,NIFTY_24550_PE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,49.3,2025-08-05T09:16:00+05:30,50.3,-780.00,50.00,-830.00,
OTM_300,OTM,300,2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:15:00+05:30,24726.9,24677.03,ABOVE_SMA,24750,24450,PE,NIFTY_24450_PE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,31.45,2025-08-05T09:16:00+05:30,30.7,-325.00,50.00,-375.00,
OTM_400,OTM,400,2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:15:00+05:30,24726.9,24677.03,ABOVE_SMA,24750,24350,PE,NIFTY_24350_PE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,20.55,2025-08-05T09:16:00+05:30,18.95,-104.00,50.00,-154.00,
OTM_500,OTM,500,2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:15:00+05:30,24726.9,24677.03,ABOVE_SMA,24750,24250,PE,NIFTY_24250_PE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,13.7,2025-08-05T09:16:00+05:30,12.15,-117.00,50.00,-167.00,
ITM_100,ITM,100,2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:15:00+05:30,24726.9,24677.03,ABOVE_SMA,24750,24850,PE,NIFTY_24850_PE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,176.3,2025-08-05T09:16:00+05:30,191.45,-4459.00,50.00,-4509.00,
ITM_200,ITM,200,2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:15:00+05:30,24726.9,24677.03,ABOVE_SMA,24750,24950,PE,NIFTY_24950_PE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,248.35,2025-08-05T09:16:00+05:30,268.6,-5785.00,50.00,-5835.00,
ITM_300,ITM,300,2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:15:00+05:30,24726.9,24677.03,ABOVE_SMA,24750,25050,PE,NIFTY_25050_PE_07_AUG_25.csv,2025-08-04T15:29:00+05:30,331.3,2025-08-05T09:16:00+05:30,355.3,-6760.00,50.00,-6810.00,
OTM_100,OTM,100,2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:15:00+05:30,24649.5,24631.21,ABOVE_SMA,24650,24550,PE,NIFTY_24550_PE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,46.7,2025-08-06T09:16:00+05:30,49.0,-1118.00,50.00,-1168.00,
OTM_200,OTM,200,2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:15:00+05:30,24649.5,24631.21,ABOVE_SMA,24650,24450,PE,NIFTY_24450_PE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,24.85,2025-08-06T09:16:00+05:30,25.75,-754.00,50.00,-804.00,
OTM_300,OTM,300,2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:15:00+05:30,24649.5,24631.21,ABOVE_SMA,24650,24350,PE,NIFTY_24350_PE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,12.95,2025-08-06T09:16:00+05:30,13.25,-598.00,50.00,-648.00,
OTM_400,OTM,400,2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:15:00+05:30,24649.5,24631.21,ABOVE_SMA,24650,24250,PE,NIFTY_24250_PE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,7.2,2025-08-06T09:16:00+05:30,7.05,-481.00,50.00,-531.00,
OTM_500,OTM,500,2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:15:00+05:30,24649.5,24631.21,ABOVE_SMA,24650,24150,PE,NIFTY_24150_PE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,4.35,2025-08-06T09:16:00+05:30,3.85,-390.00,50.00,-440.00,
ITM_100,ITM,100,2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:15:00+05:30,24649.5,24631.21,ABOVE_SMA,24650,24750,PE,NIFTY_24750_PE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,142.0,2025-08-06T09:16:00+05:30,150.45,-2717.00,50.00,-2767.00,
ITM_200,ITM,200,2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:15:00+05:30,24649.5,24631.21,ABOVE_SMA,24650,24850,PE,NIFTY_24850_PE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,216.75,2025-08-06T09:16:00+05:30,228.0,-3445.00,50.00,-3495.00,
ITM_300,ITM,300,2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:15:00+05:30,24649.5,24631.21,ABOVE_SMA,24650,24950,PE,NIFTY_24950_PE_07_AUG_25.csv,2025-08-05T15:29:00+05:30,302.5,2025-08-06T09:16:00+05:30,318.05,-4563.00,50.00,-4613.00,
