range_label,moneyness,offset_points,entry_date,status,skip_reason,expiry_date,next_trading_day,lot_size,lots,qty,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,target_strike,sold_side,contract_name,option_entry_timestamp,option_entry_open,option_exit_timestamp,option_exit_open,gross_pnl,brokerage,net_pnl,remarks
ITM_100,ITM,100,2020-08-20,SKIPPED,missing_entry_or_exit_timestamp,2020-08-27,2020-08-21,75,4,300,2020-08-20T15:15:00+05:30,11309.7,11327.49,BELOW_SMA,11300,11200,CE,NIFTY_11200_CE_27_AUG_20.csv,2020-08-20T15:29:00+05:30,,2020-08-21T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11200_CE_27_AUG_20.csv missing entry 2020-08-20T15:29:00+05:30
ITM_200,ITM,200,2020-08-20,SKIPPED,missing_entry_or_exit_timestamp,2020-08-27,2020-08-21,75,4,300,2020-08-20T15:15:00+05:30,11309.7,11327.49,BELOW_SMA,11300,11100,CE,NIFTY_11100_CE_27_AUG_20.csv,2020-08-20T15:29:00+05:30,,2020-08-21T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11100_CE_27_AUG_20.csv missing entry 2020-08-20T15:29:00+05:30
ITM_300,ITM,300,2020-08-20,SKIPPED,missing_entry_or_exit_timestamp,2020-08-27,2020-08-21,75,4,300,2020-08-20T15:15:00+05:30,11309.7,11327.49,BELOW_SMA,11300,11000,CE,NIFTY_11000_CE_27_AUG_20.csv,2020-08-20T15:29:00+05:30,,2020-08-21T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11000_CE_27_AUG_20.csv missing entry 2020-08-20T15:29:00+05:30
OTM_100,OTM,100,2020-08-21,TRADED,,2020-08-27,2020-08-24,75,4,300,2020-08-21T15:15:00+05:30,11378.4,11394.61,BELOW_SMA,11400,11500,CE,NIFTY_11500_CE_27_AUG_20.csv,2020-08-21T15:29:00+05:30,34.35,2020-08-24T09:16:00+05:30,42.0,-2895.00,50.00,-2945.00,
OTM_200,OTM,200,2020-08-21,TRADED,,2020-08-27,2020-08-24,75,4,300,2020-08-21T15:15:00+05:30,11378.4,11394.61,BELOW_SMA,11400,11600,CE,NIFTY_11600_CE_27_AUG_20.csv,2020-08-21T15:29:00+05:30,12.6,2020-08-24T09:16:00+05:30,14.8,-1260.00,50.00,-1310.00,
OTM_300,OTM,300,2020-08-21,TRADED,,2020-08-27,2020-08-24,75,4,300,2020-08-21T15:15:00+05:30,11378.4,11394.61,BELOW_SMA,11400,11700,CE,NIFTY_11700_CE_27_AUG_20.csv,2020-08-21T15:29:00+05:30,4.6,2020-08-24T09:16:00+05:30,4.75,-645.00,50.00,-695.00,
OTM_400,OTM,400,2020-08-21,TRADED,,2020-08-27,2020-08-24,75,4,300,2020-08-21T15:15:00+05:30,11378.4,11394.61,BELOW_SMA,11400,11800,CE,NIFTY_11800_CE_27_AUG_20.csv,2020-08-21T15:29:00+05:30,2.6,2020-08-24T09:16:00+05:30,2.6,-600.00,50.00,-650.00,
OTM_500,OTM,500,2020-08-21,TRADED,,2020-08-27,2020-08-24,75,4,300,2020-08-21T15:15:00+05:30,11378.4,11394.61,BELOW_SMA,11400,11900,CE,NIFTY_11900_CE_27_AUG_20.csv,2020-08-21T15:29:00+05:30,2.1,2020-08-24T09:16:00+05:30,1.9,-540.00,50.00,-590.00,
ITM_100,ITM,100,2020-08-21,TRADED,,2020-08-27,2020-08-24,75,4,300,2020-08-21T15:15:00+05:30,11378.4,11394.61,BELOW_SMA,11400,11300,CE,NIFTY_11300_CE_27_AUG_20.csv,2020-08-21T15:29:00+05:30,136.35,2020-08-24T09:16:00+05:30,162.0,-8295.00,50.00,-8345.00,
ITM_200,ITM,200,2020-08-21,TRADED,,2020-08-27,2020-08-24,75,4,300,2020-08-21T15:15:00+05:30,11378.4,11394.61,BELOW_SMA,11400,11200,CE,NIFTY_11200_CE_27_AUG_20.csv,2020-08-21T15:29:00+05:30,215.5,2020-08-24T09:16:00+05:30,246.85,-10005.00,50.00,-10055.00,
ITM_300,ITM,300,2020-08-21,TRADED,,2020-08-27,2020-08-24,75,4,300,2020-08-21T15:15:00+05:30,11378.4,11394.61,BELOW_SMA,11400,11100,CE,NIFTY_11100_CE_27_AUG_20.csv,2020-08-21T15:29:00+05:30,304.9,2020-08-24T09:16:00+05:30,340.8,-11370.00,50.00,-11420.00,
OTM_100,OTM,100,2020-08-24,TRADED,,2020-08-27,2020-08-25,75,4,300,2020-08-24T15:15:00+05:30,11472.9,11456.96,ABOVE_SMA,11450,11350,PE,NIFTY_11350_PE_27_AUG_20.csv,2020-08-24T15:29:00+05:30,32.15,2020-08-25T09:16:00+05:30,20.15,3000.00,50.00,2950.00,
OTM_200,OTM,200,2020-08-24,TRADED,,2020-08-27,2020-08-25,75,4,300,2020-08-24T15:15:00+05:30,11472.9,11456.96,ABOVE_SMA,11450,11250,PE,NIFTY_11250_PE_27_AUG_20.csv,2020-08-24T15:29:00+05:30,17.7,2020-08-25T09:16:00+05:30,10.5,1560.00,50.00,1510.00,
OTM_300,OTM,300,2020-08-24,TRADED,,2020-08-27,2020-08-25,75,4,300,2020-08-24T15:15:00+05:30,11472.9,11456.96,ABOVE_SMA,11450,11150,PE,NIFTY_11150_PE_27_AUG_20.csv,2020-08-24T15:29:00+05:30,10.65,2020-08-25T09:16:00+05:30,6.3,705.00,50.00,655.00,
OTM_400,OTM,400,2020-08-24,TRADED,,2020-08-27,2020-08-25,75,4,300,2020-08-24T15:15:00+05:30,11472.9,11456.96,ABOVE_SMA,11450,11050,PE,NIFTY_11050_PE_27_AUG_20.csv,2020-08-24T15:29:00+05:30,6.95,2020-08-25T09:16:00+05:30,4.1,255.00,50.00,205.00,
OTM_500,OTM,500,2020-08-24,TRADED,,2020-08-27,2020-08-25,75,4,300,2020-08-24T15:15:00+05:30,11472.9,11456.96,ABOVE_SMA,11450,10950,PE,NIFTY_10950_PE_27_AUG_20.csv,2020-08-24T15:29:00+05:30,5.0,2020-08-25T09:16:00+05:30,2.95,15.00,50.00,-35.00,
ITM_100,ITM,100,2020-08-24,TRADED,,2020-08-27,2020-08-25,75,4,300,2020-08-24T15:15:00+05:30,11472.9,11456.96,ABOVE_SMA,11450,11550,PE,NIFTY_11550_PE_27_AUG_20.csv,2020-08-24T15:29:00+05:30,111.35,2020-08-25T09:16:00+05:30,87.8,6465.00,50.00,6415.00,
ITM_200,ITM,200,2020-08-24,TRADED,,2020-08-27,2020-08-25,75,4,300,2020-08-24T15:15:00+05:30,11472.9,11456.96,ABOVE_SMA,11450,11650,PE,NIFTY_11650_PE_27_AUG_20.csv,2020-08-24T15:29:00+05:30,185.8,2020-08-25T09:16:00+05:30,156.9,8070.00,50.00,8020.00,
ITM_300,ITM,300,2020-08-24,TRADED,,2020-08-27,2020-08-25,75,4,300,2020-08-24T15:15:00+05:30,11472.9,11456.96,ABOVE_SMA,11450,11750,PE,NIFTY_11750_PE_27_AUG_20.csv,2020-08-24T15:29:00+05:30,276.3,2020-08-25T09:16:00+05:30,252.15,6645.00,50.00,6595.00,
OTM_100,OTM,100,2020-08-25,TRADED,,2020-08-27,2020-08-26,75,4,300,2020-08-25T15:15:00+05:30,11479.3,11473.87,ABOVE_SMA,11500,11400,PE,NIFTY_11400_PE_27_AUG_20.csv,2020-08-25T15:29:00+05:30,29.75,2020-08-26T09:16:00+05:30,28.1,-105.00,50.00,-155.00,
OTM_200,OTM,200,2020-08-25,TRADED,,2020-08-27,2020-08-26,75,4,300,2020-08-25T15:15:00+05:30,11479.3,11473.87,ABOVE_SMA,11500,11300,PE,NIFTY_11300_PE_27_AUG_20.csv,2020-08-25T15:29:00+05:30,13.85,2020-08-26T09:16:00+05:30,11.8,15.00,50.00,-35.00,
OTM_300,OTM,300,2020-08-25,TRADED,,2020-08-27,2020-08-26,75,4,300,2020-08-25T15:15:00+05:30,11479.3,11473.87,ABOVE_SMA,11500,11200,PE,NIFTY_11200_PE_27_AUG_20.csv,2020-08-25T15:29:00+05:30,7.5,2020-08-26T09:16:00+05:30,5.65,-45.00,50.00,-95.00,
OTM_400,OTM,400,2020-08-25,TRADED,,2020-08-27,2020-08-26,75,4,300,2020-08-25T15:15:00+05:30,11479.3,11473.87,ABOVE_SMA,11500,11100,PE,NIFTY_11100_PE_27_AUG_20.csv,2020-08-25T15:29:00+05:30,4.8,2020-08-26T09:16:00+05:30,3.45,-195.00,50.00,-245.00,
OTM_500,OTM,500,2020-08-25,TRADED,,2020-08-27,2020-08-26,75,4,300,2020-08-25T15:15:00+05:30,11479.3,11473.87,ABOVE_SMA,11500,11000,PE,NIFTY_11000_PE_27_AUG_20.csv,2020-08-25T15:29:00+05:30,3.5,2020-08-26T09:16:00+05:30,2.4,-270.00,50.00,-320.00,
ITM_100,ITM,100,2020-08-25,TRADED,,2020-08-27,2020-08-26,75,4,300,2020-08-25T15:15:00+05:30,11479.3,11473.87,ABOVE_SMA,11500,11600,PE,NIFTY_11600_PE_27_AUG_20.csv,2020-08-25T15:29:00+05:30,136.25,2020-08-26T09:16:00+05:30,138.45,-1260.00,50.00,-1310.00,
ITM_200,ITM,200,2020-08-25,TRADED,,2020-08-27,2020-08-26,75,4,300,2020-08-25T15:15:00+05:30,11479.3,11473.87,ABOVE_SMA,11500,11700,PE,NIFTY_11700_PE_27_AUG_20.csv,2020-08-25T15:29:00+05:30,226.3,2020-08-26T09:16:00+05:30,228.95,-1395.00,50.00,-1445.00,
ITM_300,ITM,300,2020-08-25,TRADED,,2020-08-27,2020-08-26,75,4,300,2020-08-25T15:15:00+05:30,11479.3,11473.87,ABOVE_SMA,11500,11800,PE,NIFTY_11800_PE_27_AUG_20.csv,2020-08-25T15:29:00+05:30,322.95,2020-08-26T09:16:00+05:30,328.8,-2355.00,50.00,-2405.00,
OTM_100,OTM,100,2020-08-26,TRADED,,2020-08-27,2020-08-27,75,4,300,2020-08-26T15:15:00+05:30,11551.7,11496.80,ABOVE_SMA,11550,11450,PE,NIFTY_11450_PE_27_AUG_20.csv,2020-08-26T15:29:00+05:30,14.2,2020-08-27T09:16:00+05:30,3.35,2655.00,50.00,2605.00,
OTM_200,OTM,200,2020-08-26,TRADED,,2020-08-27,2020-08-27,75,4,300,2020-08-26T15:15:00+05:30,11551.7,11496.80,ABOVE_SMA,11550,11350,PE,NIFTY_11350_PE_27_AUG_20.csv,2020-08-26T15:29:00+05:30,7.25,2020-08-27T09:16:00+05:30,0.9,1305.00,50.00,1255.00,
OTM_300,OTM,300,2020-08-26,TRADED,,2020-08-27,2020-08-27,75,4,300,2020-08-26T15:15:00+05:30,11551.7,11496.80,ABOVE_SMA,11550,11250,PE,NIFTY_11250_PE_27_AUG_20.csv,2020-08-26T15:29:00+05:30,5.0,2020-08-27T09:16:00+05:30,0.55,735.00,50.00,685.00,
OTM_400,OTM,400,2020-08-26,TRADED,,2020-08-27,2020-08-27,75,4,300,2020-08-26T15:15:00+05:30,11551.7,11496.80,ABOVE_SMA,11550,11150,PE,NIFTY_11150_PE_27_AUG_20.csv,2020-08-26T15:29:00+05:30,3.95,2020-08-27T09:16:00+05:30,0.5,435.00,50.00,385.00,
OTM_500,OTM,500,2020-08-26,TRADED,,2020-08-27,2020-08-27,75,4,300,2020-08-26T15:15:00+05:30,11551.7,11496.80,ABOVE_SMA,11550,11050,PE,NIFTY_11050_PE_27_AUG_20.csv,2020-08-26T15:29:00+05:30,3.35,2020-08-27T09:16:00+05:30,0.4,285.00,50.00,235.00,
ITM_100,ITM,100,2020-08-26,TRADED,,2020-08-27,2020-08-27,75,4,300,2020-08-26T15:15:00+05:30,11551.7,11496.80,ABOVE_SMA,11550,11650,PE,NIFTY_11650_PE_27_AUG_20.csv,2020-08-26T15:29:00+05:30,105.85,2020-08-27T09:16:00+05:30,72.6,9375.00,50.00,9325.00,
ITM_200,ITM,200,2020-08-26,TRADED,,2020-08-27,2020-08-27,75,4,300,2020-08-26T15:15:00+05:30,11551.7,11496.80,ABOVE_SMA,11550,11750,PE,NIFTY_11750_PE_27_AUG_20.csv,2020-08-26T15:29:00+05:30,199.55,2020-08-27T09:16:00+05:30,170.15,8220.00,50.00,8170.00,
ITM_300,ITM,300,2020-08-26,SKIPPED,missing_entry_or_exit_timestamp,2020-08-27,2020-08-27,75,4,300,2020-08-26T15:15:00+05:30,11551.7,11496.80,ABOVE_SMA,11550,11850,PE,NIFTY_11850_PE_27_AUG_20.csv,2020-08-26T15:29:00+05:30,,2020-08-27T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11850_PE_27_AUG_20.csv missing entry 2020-08-26T15:29:00+05:30
OTM_100,OTM,100,2020-08-27,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-28,75,4,300,2020-08-27T15:15:00+05:30,11571.5,11587.96,BELOW_SMA,11550,11650,CE,NIFTY_11650_CE_03_SEP_20.csv,2020-08-27T15:29:00+05:30,,2020-08-28T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11650_CE_03_SEP_20.csv missing entry 2020-08-27T15:29:00+05:30
OTM_200,OTM,200,2020-08-27,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-28,75,4,300,2020-08-27T15:15:00+05:30,11571.5,11587.96,BELOW_SMA,11550,11750,CE,NIFTY_11750_CE_03_SEP_20.csv,2020-08-27T15:29:00+05:30,,2020-08-28T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11750_CE_03_SEP_20.csv missing entry 2020-08-27T15:29:00+05:30
OTM_300,OTM,300,2020-08-27,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-28,75,4,300,2020-08-27T15:15:00+05:30,11571.5,11587.96,BELOW_SMA,11550,11850,CE,NIFTY_11850_CE_03_SEP_20.csv,2020-08-27T15:29:00+05:30,,2020-08-28T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11850_CE_03_SEP_20.csv missing entry 2020-08-27T15:29:00+05:30
OTM_400,OTM,400,2020-08-27,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-28,75,4,300,2020-08-27T15:15:00+05:30,11571.5,11587.96,BELOW_SMA,11550,11950,CE,NIFTY_11950_CE_03_SEP_20.csv,2020-08-27T15:29:00+05:30,,2020-08-28T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11950_CE_03_SEP_20.csv missing entry 2020-08-27T15:29:00+05:30
OTM_500,OTM,500,2020-08-27,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-28,75,4,300,2020-08-27T15:15:00+05:30,11571.5,11587.96,BELOW_SMA,11550,12050,CE,NIFTY_12050_CE_03_SEP_20.csv,2020-08-27T15:29:00+05:30,,2020-08-28T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_12050_CE_03_SEP_20.csv missing entry 2020-08-27T15:29:00+05:30
ITM_100,ITM,100,2020-08-27,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-28,75,4,300,2020-08-27T15:15:00+05:30,11571.5,11587.96,BELOW_SMA,11550,11450,CE,NIFTY_11450_CE_03_SEP_20.csv,2020-08-27T15:29:00+05:30,,2020-08-28T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11450_CE_03_SEP_20.csv missing entry 2020-08-27T15:29:00+05:30
ITM_200,ITM,200,2020-08-27,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-28,75,4,300,2020-08-27T15:15:00+05:30,11571.5,11587.96,BELOW_SMA,11550,11350,CE,NIFTY_11350_CE_03_SEP_20.csv,2020-08-27T15:29:00+05:30,,2020-08-28T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11350_CE_03_SEP_20.csv missing entry 2020-08-27T15:29:00+05:30
ITM_300,ITM,300,2020-08-27,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-28,75,4,300,2020-08-27T15:15:00+05:30,11571.5,11587.96,BELOW_SMA,11550,11250,CE,NIFTY_11250_CE_03_SEP_20.csv,2020-08-27T15:29:00+05:30,,2020-08-28T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11250_CE_03_SEP_20.csv missing entry 2020-08-27T15:29:00+05:30
OTM_100,OTM,100,2020-08-28,TRADED,,2020-09-03,2020-08-31,75,4,300,2020-08-28T15:15:00+05:30,11654.5,11641.54,ABOVE_SMA,11650,11550,PE,NIFTY_11550_PE_03_SEP_20.csv,2020-08-28T15:29:00+05:30,47.55,2020-08-31T09:16:00+05:30,19.3,7875.00,50.00,7825.00,
OTM_200,OTM,200,2020-08-28,TRADED,,2020-09-03,2020-08-31,75,4,300,2020-08-28T15:15:00+05:30,11654.5,11641.54,ABOVE_SMA,11650,11450,PE,NIFTY_11450_PE_03_SEP_20.csv,2020-08-28T15:29:00+05:30,30.0,2020-08-31T09:16:00+05:30,13.35,4395.00,50.00,4345.00,
OTM_300,OTM,300,2020-08-28,TRADED,,2020-09-03,2020-08-31,75,4,300,2020-08-28T15:15:00+05:30,11654.5,11641.54,ABOVE_SMA,11650,11350,PE,NIFTY_11350_PE_03_SEP_20.csv,2020-08-28T15:29:00+05:30,19.5,2020-08-31T09:16:00+05:30,9.4,2430.00,50.00,2380.00,
OTM_400,OTM,400,2020-08-28,TRADED,,2020-09-03,2020-08-31,75,4,300,2020-08-28T15:15:00+05:30,11654.5,11641.54,ABOVE_SMA,11650,11250,PE,NIFTY_11250_PE_03_SEP_20.csv,2020-08-28T15:29:00+05:30,13.45,2020-08-31T09:16:00+05:30,6.8,1395.00,50.00,1345.00,
OTM_500,OTM,500,2020-08-28,TRADED,,2020-09-03,2020-08-31,75,4,300,2020-08-28T15:15:00+05:30,11654.5,11641.54,ABOVE_SMA,11650,11150,PE,NIFTY_11150_PE_03_SEP_20.csv,2020-08-28T15:29:00+05:30,9.9,2020-08-31T09:16:00+05:30,5.2,810.00,50.00,760.00,
ITM_100,ITM,100,2020-08-28,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-31,75,4,300,2020-08-28T15:15:00+05:30,11654.5,11641.54,ABOVE_SMA,11650,11750,PE,NIFTY_11750_PE_03_SEP_20.csv,2020-08-28T15:29:00+05:30,,2020-08-31T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11750_PE_03_SEP_20.csv missing exit 2020-08-31T09:16:00+05:30
ITM_200,ITM,200,2020-08-28,TRADED,,2020-09-03,2020-08-31,75,4,300,2020-08-28T15:15:00+05:30,11654.5,11641.54,ABOVE_SMA,11650,11850,PE,NIFTY_11850_PE_03_SEP_20.csv,2020-08-28T15:29:00+05:30,200.2,2020-08-31T09:16:00+05:30,124.85,22005.00,50.00,21955.00,
ITM_300,ITM,300,2020-08-28,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-08-31,75,4,300,2020-08-28T15:15:00+05:30,11654.5,11641.54,ABOVE_SMA,11650,11950,PE,NIFTY_11950_PE_03_SEP_20.csv,2020-08-28T15:29:00+05:30,,2020-08-31T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11950_PE_03_SEP_20.csv missing entry 2020-08-28T15:29:00+05:30; NIFTY_11950_PE_03_SEP_20.csv missing exit 2020-08-31T09:16:00+05:30
OTM_100,OTM,100,2020-08-31,TRADED,,2020-09-03,2020-09-01,75,4,300,2020-08-31T15:15:00+05:30,11341.0,11560.06,BELOW_SMA,11350,11450,CE,NIFTY_11450_CE_03_SEP_20.csv,2020-08-31T15:29:00+05:30,74.0,2020-09-01T09:16:00+05:30,78.7,-2010.00,50.00,-2060.00,
OTM_200,OTM,200,2020-08-31,TRADED,,2020-09-03,2020-09-01,75,4,300,2020-08-31T15:15:00+05:30,11341.0,11560.06,BELOW_SMA,11350,11550,CE,NIFTY_11550_CE_03_SEP_20.csv,2020-08-31T15:29:00+05:30,44.7,2020-09-01T09:16:00+05:30,42.9,-60.00,50.00,-110.00,
OTM_300,OTM,300,2020-08-31,TRADED,,2020-09-03,2020-09-01,75,4,300,2020-08-31T15:15:00+05:30,11341.0,11560.06,BELOW_SMA,11350,11650,CE,NIFTY_11650_CE_03_SEP_20.csv,2020-08-31T15:29:00+05:30,26.8,2020-09-01T09:16:00+05:30,22.4,720.00,50.00,670.00,
OTM_400,OTM,400,2020-08-31,TRADED,,2020-09-03,2020-09-01,75,4,300,2020-08-31T15:15:00+05:30,11341.0,11560.06,BELOW_SMA,11350,11750,CE,NIFTY_11750_CE_03_SEP_20.csv,2020-08-31T15:29:00+05:30,15.8,2020-09-01T09:16:00+05:30,12.2,480.00,50.00,430.00,
OTM_500,OTM,500,2020-08-31,TRADED,,2020-09-03,2020-09-01,75,4,300,2020-08-31T15:15:00+05:30,11341.0,11560.06,BELOW_SMA,11350,11850,CE,NIFTY_11850_CE_03_SEP_20.csv,2020-08-31T15:29:00+05:30,9.45,2020-09-01T09:16:00+05:30,6.4,315.00,50.00,265.00,
ITM_100,ITM,100,2020-08-31,TRADED,,2020-09-03,2020-09-01,75,4,300,2020-08-31T15:15:00+05:30,11341.0,11560.06,BELOW_SMA,11350,11250,CE,NIFTY_11250_CE_03_SEP_20.csv,2020-08-31T15:29:00+05:30,177.25,2020-09-01T09:16:00+05:30,193.7,-5535.00,50.00,-5585.00,
ITM_200,ITM,200,2020-08-31,TRADED,,2020-09-03,2020-09-01,75,4,300,2020-08-31T15:15:00+05:30,11341.0,11560.06,BELOW_SMA,11350,11150,CE,NIFTY_11150_CE_03_SEP_20.csv,2020-08-31T15:29:00+05:30,254.15,2020-09-01T09:16:00+05:30,275.15,-6900.00,50.00,-6950.00,
ITM_300,ITM,300,2020-08-31,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-09-01,75,4,300,2020-08-31T15:15:00+05:30,11341.0,11560.06,BELOW_SMA,11350,11050,CE,NIFTY_11050_CE_03_SEP_20.csv,2020-08-31T15:29:00+05:30,,2020-09-01T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11050_CE_03_SEP_20.csv missing entry 2020-08-31T15:29:00+05:30
OTM_100,OTM,100,2020-09-01,TRADED,,2020-09-03,2020-09-02,75,4,300,2020-09-01T15:15:00+05:30,11494.1,11466.09,ABOVE_SMA,11500,11400,PE,NIFTY_11400_PE_03_SEP_20.csv,2020-09-01T15:29:00+05:30,33.95,2020-09-02T09:16:00+05:30,40.7,-2625.00,50.00,-2675.00,
OTM_200,OTM,200,2020-09-01,TRADED,,2020-09-03,2020-09-02,75,4,300,2020-09-01T15:15:00+05:30,11494.1,11466.09,ABOVE_SMA,11500,11300,PE,NIFTY_11300_PE_03_SEP_20.csv,2020-09-01T15:29:00+05:30,18.1,2020-09-02T09:16:00+05:30,21.35,-1575.00,50.00,-1625.00,
OTM_300,OTM,300,2020-09-01,TRADED,,2020-09-03,2020-09-02,75,4,300,2020-09-01T15:15:00+05:30,11494.1,11466.09,ABOVE_SMA,11500,11200,PE,NIFTY_11200_PE_03_SEP_20.csv,2020-09-01T15:29:00+05:30,10.75,2020-09-02T09:16:00+05:30,11.9,-945.00,50.00,-995.00,
OTM_400,OTM,400,2020-09-01,TRADED,,2020-09-03,2020-09-02,75,4,300,2020-09-01T15:15:00+05:30,11494.1,11466.09,ABOVE_SMA,11500,11100,PE,NIFTY_11100_PE_03_SEP_20.csv,2020-09-01T15:29:00+05:30,7.5,2020-09-02T09:16:00+05:30,7.65,-645.00,50.00,-695.00,
OTM_500,OTM,500,2020-09-01,TRADED,,2020-09-03,2020-09-02,75,4,300,2020-09-01T15:15:00+05:30,11494.1,11466.09,ABOVE_SMA,11500,11000,PE,NIFTY_11000_PE_03_SEP_20.csv,2020-09-01T15:29:00+05:30,5.6,2020-09-02T09:16:00+05:30,5.15,-465.00,50.00,-515.00,
ITM_100,ITM,100,2020-09-01,TRADED,,2020-09-03,2020-09-02,75,4,300,2020-09-01T15:15:00+05:30,11494.1,11466.09,ABOVE_SMA,11500,11600,PE,NIFTY_11600_PE_03_SEP_20.csv,2020-09-01T15:29:00+05:30,121.75,2020-09-02T09:16:00+05:30,141.25,-6450.00,50.00,-6500.00,
ITM_200,ITM,200,2020-09-01,TRADED,,2020-09-03,2020-09-02,75,4,300,2020-09-01T15:15:00+05:30,11494.1,11466.09,ABOVE_SMA,11500,11700,PE,NIFTY_11700_PE_03_SEP_20.csv,2020-09-01T15:29:00+05:30,200.8,2020-09-02T09:16:00+05:30,226.4,-8280.00,50.00,-8330.00,
ITM_300,ITM,300,2020-09-01,TRADED,,2020-09-03,2020-09-02,75,4,300,2020-09-01T15:15:00+05:30,11494.1,11466.09,ABOVE_SMA,11500,11800,PE,NIFTY_11800_PE_03_SEP_20.csv,2020-09-01T15:29:00+05:30,293.6,2020-09-02T09:16:00+05:30,321.55,-8985.00,50.00,-9035.00,
OTM_100,OTM,100,2020-09-02,TRADED,,2020-09-03,2020-09-03,75,4,300,2020-09-02T15:15:00+05:30,11543.1,11484.94,ABOVE_SMA,11550,11450,PE,NIFTY_11450_PE_03_SEP_20.csv,2020-09-02T15:29:00+05:30,14.65,2020-09-03T09:16:00+05:30,5.1,2265.00,50.00,2215.00,
OTM_200,OTM,200,2020-09-02,TRADED,,2020-09-03,2020-09-03,75,4,300,2020-09-02T15:15:00+05:30,11543.1,11484.94,ABOVE_SMA,11550,11350,PE,NIFTY_11350_PE_03_SEP_20.csv,2020-09-02T15:29:00+05:30,6.35,2020-09-03T09:16:00+05:30,0.95,1020.00,50.00,970.00,
OTM_300,OTM,300,2020-09-02,TRADED,,2020-09-03,2020-09-03,75,4,300,2020-09-02T15:15:00+05:30,11543.1,11484.94,ABOVE_SMA,11550,11250,PE,NIFTY_11250_PE_03_SEP_20.csv,2020-09-02T15:29:00+05:30,3.85,2020-09-03T09:16:00+05:30,0.6,375.00,50.00,325.00,
OTM_400,OTM,400,2020-09-02,TRADED,,2020-09-03,2020-09-03,75,4,300,2020-09-02T15:15:00+05:30,11543.1,11484.94,ABOVE_SMA,11550,11150,PE,NIFTY_11150_PE_03_SEP_20.csv,2020-09-02T15:29:00+05:30,2.7,2020-09-03T09:16:00+05:30,0.45,75.00,50.00,25.00,
OTM_500,OTM,500,2020-09-02,TRADED,,2020-09-03,2020-09-03,75,4,300,2020-09-02T15:15:00+05:30,11543.1,11484.94,ABOVE_SMA,11550,11050,PE,NIFTY_11050_PE_03_SEP_20.csv,2020-09-02T15:29:00+05:30,2.3,2020-09-03T09:16:00+05:30,0.35,-15.00,50.00,-65.00,
ITM_100,ITM,100,2020-09-02,TRADED,,2020-09-03,2020-09-03,75,4,300,2020-09-02T15:15:00+05:30,11543.1,11484.94,ABOVE_SMA,11550,11650,PE,NIFTY_11650_PE_03_SEP_20.csv,2020-09-02T15:29:00+05:30,106.35,2020-09-03T09:16:00+05:30,87.85,4950.00,50.00,4900.00,
ITM_200,ITM,200,2020-09-02,TRADED,,2020-09-03,2020-09-03,75,4,300,2020-09-02T15:15:00+05:30,11543.1,11484.94,ABOVE_SMA,11550,11750,PE,NIFTY_11750_PE_03_SEP_20.csv,2020-09-02T15:29:00+05:30,196.05,2020-09-03T09:16:00+05:30,181.85,3660.00,50.00,3610.00,
ITM_300,ITM,300,2020-09-02,SKIPPED,missing_entry_or_exit_timestamp,2020-09-03,2020-09-03,75,4,300,2020-09-02T15:15:00+05:30,11543.1,11484.94,ABOVE_SMA,11550,11850,PE,NIFTY_11850_PE_03_SEP_20.csv,2020-09-02T15:29:00+05:30,,2020-09-03T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_11850_PE_03_SEP_20.csv missing entry 2020-09-02T15:29:00+05:30
