entry_date,status,skip_reason,expiry_date,spot_entry_timestamp,spot_entry_open,atm_strike,ce_signal_status,ce_entry_sma,ce_entry_timestamp,ce_entry_open,ce_exit_timestamp,ce_exit_open,ce_exit_reason,pe_signal_status,pe_entry_sma,pe_entry_timestamp,pe_entry_open,pe_exit_timestamp,pe_exit_open,pe_exit_reason,legs_traded,orders_executed,gross_pnl,brokerage,net_pnl,remarks
2025-08-04,TRADED,,2025-08-07,2025-08-04T09:30:00+05:30,24659.65,24650,TRADED,163.47,2025-08-04T09:30:00+05:30,148.4,2025-08-04T11:15:00+05:30,149.05,stop_loss_ma_cross,TRADED,137.21,2025-08-04T09:30:00+05:30,120.65,2025-08-04T09:45:00+05:30,155.95,stop_loss_ma_cross,2,4,-10387.00,100.00,-10487.00,
2025-08-05,TRADED,,2025-08-07,2025-08-05T09:30:00+05:30,24672.75,24650,TRADED,148.32,2025-08-05T09:30:00+05:30,121.8,2025-08-05T15:15:00+05:30,99.1,day_close,TRADED,110.36,2025-08-05T09:30:00+05:30,93.6,2025-08-05T09:45:00+05:30,117.85,stop_loss_ma_cross,2,4,-1443.00,100.00,-1543.00,
2025-08-06,TRADED,,2025-08-07,2025-08-06T09:30:00+05:30,24650.55,24650,TRADED,88.93,2025-08-06T09:45:00+05:30,84.55,2025-08-06T15:15:00+05:30,41.9,day_close,TRADED,105.97,2025-08-06T09:30:00+05:30,82.95,2025-08-06T10:45:00+05:30,116.0,stop_loss_ma_cross,2,4,1456.00,100.00,1356.00,
2025-08-07,TRADED,,2025-08-07,2025-08-07T09:30:00+05:30,24526.25,24550,TRADED,102.56,2025-08-07T09:30:00+05:30,41.55,2025-08-07T15:15:00+05:30,35.7,day_close,TRADED,111.76,2025-08-07T14:30:00+05:30,82.45,2025-08-07T15:15:00+05:30,0.3,day_close,2,4,21840.00,100.00,21740.00,
2025-08-08,TRADED,,2025-08-14,2025-08-08T09:30:00+05:30,24514.95,24500,TRADED,134.69,2025-08-08T10:15:00+05:30,128.25,2025-08-08T15:15:00+05:30,85.35,day_close,TRADED,153.97,2025-08-08T09:30:00+05:30,117.3,2025-08-08T11:00:00+05:30,157.7,stop_loss_ma_cross,2,4,-390.00,100.00,-490.00,
2025-08-11,TRADED,,2025-08-14,2025-08-11T09:30:00+05:30,24400.9,24400,TRADED,167.54,2025-08-11T09:30:00+05:30,136.7,2025-08-11T10:30:00+05:30,160.75,stop_loss_ma_cross,TRADED,107.13,2025-08-11T10:15:00+05:30,101.25,2025-08-11T15:15:00+05:30,43.15,day_close,2,4,7813.00,100.00,7713.00,
2025-08-12,TRADED,,2025-08-14,2025-08-12T09:30:00+05:30,24618.85,24600,TRADED,87.72,2025-08-12T11:15:00+05:30,74.65,2025-08-12T12:30:00+05:30,102.05,stop_loss_ma_cross,TRADED,166.87,2025-08-12T09:30:00+05:30,80.4,2025-08-12T14:15:00+05:30,108.9,stop_loss_ma_cross,2,4,-15574.00,100.00,-15674.00,
2025-08-13,TRADED,,2025-08-14,2025-08-13T09:30:00+05:30,24546.5,24550,TRADED,112.97,2025-08-13T09:30:00+05:30,88.6,2025-08-13T10:00:00+05:30,120.6,stop_loss_ma_cross,TRADED,71.72,2025-08-13T09:30:00+05:30,67.55,2025-08-13T15:15:00+05:30,28.2,day_close,2,4,871.00,100.00,771.00,
2025-08-14,TRADED,,2025-08-14,2025-08-14T09:30:00+05:30,24634.0,24650,TRADED,57.10,2025-08-14T09:30:00+05:30,44.1,2025-08-14T15:15:00+05:30,0.15,day_close,TRADED,77.42,2025-08-14T09:30:00+05:30,56.5,2025-08-14T15:15:00+05:30,19.6,day_close,2,4,19981.00,100.00,19881.00,
2025-08-18,TRADED,,2025-08-21,2025-08-18T09:30:00+05:30,24964.8,24950,TRADED,120.67,2025-08-18T14:30:00+05:30,120.05,2025-08-18T15:15:00+05:30,98.1,day_close,TRADED,310.72,2025-08-18T09:30:00+05:30,108.8,2025-08-18T15:15:00+05:30,119.7,day_close,2,4,1833.00,100.00,1733.00,
2025-08-19,TRADED,,2025-08-21,2025-08-19T09:30:00+05:30,24921.55,24900,TRADED,156.82,2025-08-19T09:30:00+05:30,113.65,2025-08-19T12:00:00+05:30,128.0,stop_loss_ma_cross,TRADED,88.07,2025-08-19T09:30:00+05:30,75.6,2025-08-19T09:45:00+05:30,89.55,stop_loss_ma_cross,2,4,-8398.00,100.00,-8498.00,
2025-08-20,TRADED,,2025-08-21,2025-08-20T09:30:00+05:30,24937.65,24950,TRADED,94.90,2025-08-20T09:30:00+05:30,62.3,2025-08-20T10:30:00+05:30,98.65,stop_loss_ma_cross,TRADED,70.00,2025-08-20T09:45:00+05:30,63.7,2025-08-20T15:15:00+05:30,23.45,day_close,2,4,-26.00,100.00,-126.00,
2025-08-21,TRADED,,2025-08-21,2025-08-21T09:30:00+05:30,25065.7,25050,TRADED,56.04,2025-08-21T09:30:00+05:30,48.2,2025-08-21T10:00:00+05:30,71.4,stop_loss_ma_cross,TRADED,71.95,2025-08-21T09:30:00+05:30,30.9,2025-08-21T15:15:00+05:30,0.15,day_close,2,4,923.00,100.00,823.00,
2025-08-22,TRADED,,2025-08-28,2025-08-22T09:30:00+05:30,24986.9,25000,TRADED,211.66,2025-08-22T09:30:00+05:30,119.5,2025-08-22T15:15:00+05:30,71.5,day_close,NO_SIGNAL,,,,,,,1,2,11960.00,50.00,11910.00,NIFTY_25000_PE_28_AUG_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-08-25,TRADED,,2025-08-28,2025-08-25T09:30:00+05:30,24947.8,24950,TRADED,109.63,2025-08-25T09:30:00+05:30,99.85,2025-08-25T09:45:00+05:30,109.8,stop_loss_ma_cross,TRADED,116.88,2025-08-25T09:30:00+05:30,85.2,2025-08-25T15:15:00+05:30,62.3,day_close,2,4,2327.00,100.00,2227.00,
2025-08-26,TRADED,,2025-08-28,2025-08-26T09:30:00+05:30,24799.75,24800,TRADED,207.97,2025-08-26T09:30:00+05:30,84.25,2025-08-26T15:15:00+05:30,39.45,day_close,TRADED,54.47,2025-08-26T13:45:00+05:30,53.6,2025-08-26T14:00:00+05:30,58.9,stop_loss_ma_cross,2,4,9230.00,100.00,9130.00,
2025-08-28,TRADED,,2025-08-28,2025-08-28T09:30:00+05:30,24529.35,24550,TRADED,243.68,2025-08-28T09:30:00+05:30,46.1,2025-08-28T15:15:00+05:30,0.3,day_close,TRADED,15.70,2025-08-28T11:00:00+05:30,11.3,2025-08-28T12:30:00+05:30,18.95,stop_loss_ma_cross,2,4,8879.00,100.00,8779.00,
2025-08-29,TRADED,,2025-09-02,2025-08-29T09:30:00+05:30,24532.55,24550,TRADED,153.11,2025-08-29T09:30:00+05:30,116.95,2025-08-29T15:15:00+05:30,47.65,day_close,TRADED,92.96,2025-08-29T10:45:00+05:30,79.05,2025-08-29T13:15:00+05:30,102.6,stop_loss_ma_cross,2,4,10855.00,100.00,10755.00,
2025-09-01,TRADED,,2025-09-02,2025-09-01T09:30:00+05:30,24529.25,24550,TRADED,86.54,2025-09-01T09:30:00+05:30,71.7,2025-09-01T12:30:00+05:30,82.6,stop_loss_ma_cross,TRADED,96.92,2025-09-01T09:30:00+05:30,62.5,2025-09-01T15:15:00+05:30,26.4,day_close,2,4,5512.00,100.00,5412.00,
2025-09-02,TRADED,,2025-09-02,2025-09-02T09:30:00+05:30,24653.9,24650,TRADED,78.28,2025-09-02T13:30:00+05:30,57.9,2025-09-02T15:15:00+05:30,0.15,day_close,TRADED,90.27,2025-09-02T09:30:00+05:30,34.6,2025-09-02T14:00:00+05:30,70.05,stop_loss_ma_cross,2,4,4758.00,100.00,4658.00,
2025-09-03,TRADED,,2025-09-09,2025-09-03T09:30:00+05:30,24598.55,24600,TRADED,204.98,2025-09-03T09:30:00+05:30,138.5,2025-09-03T12:30:00+05:30,155.15,stop_loss_ma_cross,TRADED,104.96,2025-09-03T12:00:00+05:30,99.95,2025-09-03T15:15:00+05:30,59.45,day_close,2,4,5161.00,100.00,5061.00,
2025-09-04,TRADED,,2025-09-09,2025-09-04T09:30:00+05:30,24898.45,24900,TRADED,71.90,2025-09-04T13:45:00+05:30,66.7,2025-09-04T15:15:00+05:30,39.45,day_close,TRADED,275.82,2025-09-04T09:30:00+05:30,93.6,2025-09-04T14:00:00+05:30,156.1,stop_loss_ma_cross,2,4,-10205.00,100.00,-10305.00,
2025-09-05,TRADED,,2025-09-09,2025-09-05T09:30:00+05:30,24784.45,24800,TRADED,120.07,2025-09-05T09:30:00+05:30,90.7,2025-09-05T14:00:00+05:30,86.55,stop_loss_ma_cross,TRADED,92.04,2025-09-05T09:30:00+05:30,82.1,2025-09-05T10:15:00+05:30,168.2,stop_loss_ma_cross,2,4,-22347.00,100.00,-22447.00,
2025-09-08,TRADED,,2025-09-09,2025-09-08T09:30:00+05:30,24787.75,24800,TRADED,87.67,2025-09-08T15:00:00+05:30,69.8,2025-09-08T15:15:00+05:30,55.85,day_close,TRADED,128.33,2025-09-08T09:30:00+05:30,64.6,2025-09-08T15:15:00+05:30,52.9,day_close,2,4,5629.00,100.00,5529.00,
2025-09-09,TRADED,,2025-09-09,2025-09-09T09:30:00+05:30,24850.15,24850,TRADED,58.73,2025-09-09T09:30:00+05:30,48.65,2025-09-09T14:15:00+05:30,41.8,stop_loss_ma_cross,TRADED,60.15,2025-09-09T09:30:00+05:30,39.6,2025-09-09T10:45:00+05:30,54.65,stop_loss_ma_cross,2,4,-3172.00,100.00,-3272.00,
2025-09-10,TRADED,,2025-09-16,2025-09-10T09:30:00+05:30,24990.9,25000,TRADED,115.65,2025-09-10T13:15:00+05:30,112.4,2025-09-10T15:15:00+05:30,119.35,day_close,TRADED,189.32,2025-09-10T09:30:00+05:30,109.75,2025-09-10T14:45:00+05:30,114.55,stop_loss_ma_cross,2,4,-4095.00,100.00,-4195.00,
2025-09-11,TRADED,,2025-09-16,2025-09-11T09:30:00+05:30,24985.2,25000,TRADED,126.96,2025-09-11T09:30:00+05:30,114.0,2025-09-11T12:30:00+05:30,122.35,stop_loss_ma_cross,TRADED,103.03,2025-09-11T09:30:00+05:30,89.2,2025-09-11T15:15:00+05:30,72.4,day_close,2,4,1157.00,100.00,1057.00,
2025-09-12,TRADED,,2025-09-16,2025-09-12T09:30:00+05:30,25060.0,25050,TRADED,120.51,2025-09-12T15:00:00+05:30,119.35,2025-09-12T15:15:00+05:30,125.2,day_close,TRADED,101.68,2025-09-12T09:30:00+05:30,66.45,2025-09-12T15:15:00+05:30,42.5,day_close,2,4,3666.00,100.00,3566.00,
2025-09-15,TRADED,,2025-09-16,2025-09-15T09:30:00+05:30,25114.3,25100,TRADED,91.39,2025-09-15T09:30:00+05:30,72.6,2025-09-15T15:15:00+05:30,46.3,day_close,TRADED,64.66,2025-09-15T09:30:00+05:30,49.75,2025-09-15T10:45:00+05:30,62.55,stop_loss_ma_cross,2,4,2470.00,100.00,2370.00,
2025-09-16,TRADED,,2025-09-16,2025-09-16T09:30:00+05:30,25113.6,25100,TRADED,54.19,2025-09-16T09:30:00+05:30,46.65,2025-09-16T09:45:00+05:30,67.85,stop_loss_ma_cross,TRADED,50.50,2025-09-16T09:30:00+05:30,27.0,2025-09-16T15:15:00+05:30,0.15,day_close,2,4,429.00,100.00,329.00,
2025-09-17,TRADED,,2025-09-23,2025-09-17T09:30:00+05:30,25302.6,25300,TRADED,143.63,2025-09-17T14:15:00+05:30,142.1,2025-09-17T15:00:00+05:30,151.9,stop_loss_ma_cross,TRADED,154.50,2025-09-17T09:30:00+05:30,87.85,2025-09-17T15:15:00+05:30,73.0,day_close,2,4,273.00,100.00,173.00,
2025-09-18,TRADED,,2025-09-23,2025-09-18T09:30:00+05:30,25424.75,25400,TRADED,109.69,2025-09-18T12:45:00+05:30,103.45,2025-09-18T15:15:00+05:30,120.9,day_close,TRADED,110.64,2025-09-18T09:30:00+05:30,58.55,2025-09-18T13:15:00+05:30,87.85,stop_loss_ma_cross,2,4,-13195.00,100.00,-13295.00,
2025-09-19,TRADED,,2025-09-23,2025-09-19T09:30:00+05:30,25364.8,25350,TRADED,143.13,2025-09-19T09:30:00+05:30,91.2,2025-09-19T15:00:00+05:30,85.65,stop_loss_ma_cross,TRADED,72.00,2025-09-19T13:15:00+05:30,69.3,2025-09-19T15:15:00+05:30,64.95,day_close,2,4,1534.00,100.00,1434.00,
2025-09-22,TRADED,,2025-09-23,2025-09-22T09:30:00+05:30,25286.5,25300,TRADED,102.27,2025-09-22T09:30:00+05:30,60.15,2025-09-22T15:15:00+05:30,25.7,day_close,TRADED,53.65,2025-09-22T09:45:00+05:30,44.65,2025-09-22T11:30:00+05:30,50.9,stop_loss_ma_cross,2,4,6292.00,100.00,6192.00,
2025-09-23,TRADED,,2025-09-23,2025-09-23T09:30:00+05:30,25186.25,25200,TRADED,124.04,2025-09-23T09:30:00+05:30,35.4,2025-09-23T13:45:00+05:30,51.3,stop_loss_ma_cross,TRADED,52.05,2025-09-23T12:30:00+05:30,52.0,2025-09-23T15:15:00+05:30,28.8,day_close,2,4,858.00,100.00,758.00,
2025-09-24,TRADED,,2025-09-30,2025-09-24T09:30:00+05:30,25072.3,25050,TRADED,243.94,2025-09-24T09:30:00+05:30,157.6,2025-09-24T15:15:00+05:30,139.5,day_close,TRADED,65.57,2025-09-24T13:00:00+05:30,64.45,2025-09-24T14:45:00+05:30,70.6,stop_loss_ma_cross,2,4,2067.00,100.00,1967.00,
2025-09-25,TRADED,,2025-09-30,2025-09-25T09:30:00+05:30,25059.3,25050,TRADED,159.86,2025-09-25T09:30:00+05:30,125.6,2025-09-25T15:15:00+05:30,57.2,day_close,NO_SIGNAL,,,,,,,1,2,17264.00,50.00,17214.00,NIFTY_25050_PE_30_SEP_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-09-26,TRADED,,2025-09-30,2025-09-26T09:30:00+05:30,24790.9,24800,TRADED,253.60,2025-09-26T09:30:00+05:30,114.35,2025-09-26T15:15:00+05:30,44.6,day_close,NO_SIGNAL,,,,,,,1,2,17615.00,50.00,17565.00,NIFTY_24800_PE_30_SEP_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-09-29,TRADED,,2025-09-30,2025-09-29T09:30:00+05:30,24712.9,24700,TRADED,140.41,2025-09-29T09:30:00+05:30,107.75,2025-09-29T10:15:00+05:30,139.5,stop_loss_ma_cross,TRADED,57.78,2025-09-29T09:30:00+05:30,47.95,2025-09-29T12:00:00+05:30,59.0,stop_loss_ma_cross,2,4,-12168.00,100.00,-12268.00,
2025-09-30,TRADED,,2025-09-30,2025-09-30T09:30:00+05:30,24668.6,24650,TRADED,124.98,2025-09-30T09:30:00+05:30,71.5,2025-09-30T15:15:00+05:30,0.2,day_close,TRADED,43.12,2025-09-30T11:15:00+05:30,37.15,2025-09-30T12:00:00+05:30,45.75,stop_loss_ma_cross,2,4,15262.00,100.00,15162.00,
2025-10-01,TRADED,,2025-10-07,2025-10-01T09:30:00+05:30,24652.2,24650,TRADED,167.17,2025-10-01T09:30:00+05:30,137.35,2025-10-01T11:15:00+05:30,158.0,stop_loss_ma_cross,TRADED,119.32,2025-10-01T09:30:00+05:30,104.1,2025-10-01T15:15:00+05:30,32.85,day_close,2,4,12116.00,100.00,12016.00,
2025-10-03,TRADED,,2025-10-07,2025-10-03T09:30:00+05:30,24779.45,24800,TRADED,107.04,2025-10-03T09:30:00+05:30,89.05,2025-10-03T10:00:00+05:30,115.0,stop_loss_ma_cross,TRADED,111.01,2025-10-03T09:30:00+05:30,79.1,2025-10-03T15:15:00+05:30,35.1,day_close,2,4,3653.00,100.00,3553.00,
2025-10-06,TRADED,,2025-10-07,2025-10-06T09:30:00+05:30,24900.45,24900,NO_SIGNAL,,,,,,,TRADED,100.21,2025-10-06T09:30:00+05:30,58.65,2025-10-06T15:15:00+05:30,9.05,day_close,1,2,12376.00,50.00,12326.00,NIFTY_24900_CE_07_OCT_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-10-07,TRADED,,2025-10-07,2025-10-07T09:30:00+05:30,25119.9,25100,TRADED,56.83,2025-10-07T11:45:00+05:30,46.85,2025-10-07T12:15:00+05:30,72.8,stop_loss_ma_cross,TRADED,92.51,2025-10-07T09:30:00+05:30,33.3,2025-10-07T15:15:00+05:30,1.95,day_close,2,4,364.00,100.00,264.00,
2025-10-08,TRADED,,2025-10-14,2025-10-08T09:30:00+05:30,25175.3,25200,TRADED,122.31,2025-10-08T09:30:00+05:30,117.15,2025-10-08T15:15:00+05:30,43.8,day_close,TRADED,113.63,2025-10-08T09:30:00+05:30,97.8,2025-10-08T10:15:00+05:30,114.75,stop_loss_ma_cross,2,4,13624.00,100.00,13524.00,
2025-10-09,TRADED,,2025-10-14,2025-10-09T09:30:00+05:30,25107.35,25100,TRADED,109.33,2025-10-09T09:45:00+05:30,96.15,2025-10-09T10:30:00+05:30,103.1,stop_loss_ma_cross,TRADED,101.99,2025-10-09T09:30:00+05:30,81.75,2025-10-09T10:00:00+05:30,110.05,stop_loss_ma_cross,2,4,-10205.00,100.00,-10305.00,
2025-10-10,TRADED,,2025-10-14,2025-10-10T09:30:00+05:30,25231.45,25250,NO_SIGNAL,,,,,,,TRADED,134.24,2025-10-10T09:30:00+05:30,74.5,2025-10-10T15:15:00+05:30,41.15,day_close,1,2,8151.00,50.00,8101.00,NIFTY_25250_CE_14_OCT_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-10-13,TRADED,,2025-10-14,2025-10-13T09:30:00+05:30,25196.2,25200,TRADED,178.36,2025-10-13T09:30:00+05:30,83.15,2025-10-13T14:30:00+05:30,93.7,stop_loss_ma_cross,TRADED,59.26,2025-10-13T14:15:00+05:30,51.85,2025-10-13T15:15:00+05:30,40.8,day_close,2,4,-910.00,100.00,-1010.00,
2025-10-14,TRADED,,2025-10-14,2025-10-14T09:30:00+05:30,25291.8,25300,TRADED,32.66,2025-10-14T09:45:00+05:30,31.4,2025-10-14T15:15:00+05:30,0.1,day_close,TRADED,114.48,2025-10-14T09:30:00+05:30,44.0,2025-10-14T10:15:00+05:30,116.4,stop_loss_ma_cross,2,4,-11726.00,100.00,-11826.00,
2025-10-15,TRADED,,2025-10-20,2025-10-15T09:30:00+05:30,25253.3,25250,NO_SIGNAL,,,,,,,TRADED,172.49,2025-10-15T09:30:00+05:30,83.55,2025-10-15T15:15:00+05:30,54.3,day_close,1,2,7085.00,50.00,7035.00,NIFTY_25250_CE_20_OCT_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-10-16,TRADED,,2025-10-20,2025-10-16T09:30:00+05:30,25424.75,25400,NO_SIGNAL,,,,,,,TRADED,117.97,2025-10-16T09:30:00+05:30,62.4,2025-10-16T15:15:00+05:30,32.6,day_close,1,2,7228.00,50.00,7178.00,NIFTY_25400_CE_20_OCT_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-10-17,TRADED,,2025-10-20,2025-10-17T09:30:00+05:30,25604.55,25600,TRADED,147.16,2025-10-17T13:15:00+05:30,142.2,2025-10-17T13:30:00+05:30,152.65,stop_loss_ma_cross,TRADED,120.41,2025-10-17T09:30:00+05:30,80.35,2025-10-17T13:15:00+05:30,64.25,stop_loss_ma_cross,2,4,429.00,100.00,329.00,
2025-10-20,TRADED,,2025-10-20,2025-10-20T09:30:00+05:30,25879.4,25900,TRADED,32.40,2025-10-20T11:30:00+05:30,31.45,2025-10-20T13:00:00+05:30,34.25,stop_loss_ma_cross,TRADED,195.33,2025-10-20T09:30:00+05:30,60.55,2025-10-20T14:30:00+05:30,85.95,stop_loss_ma_cross,2,4,-8372.00,100.00,-8472.00,
2025-10-21,SKIPPED,missing_spot_timestamp,,2025-10-21T09:30:00+05:30,,,MISSING_TIMESTAMP,,,,,,,MISSING_TIMESTAMP,,,,,,,0,0,0.00,0.00,0.00,"Missing spot monitoring timestamps: 2025-10-21T09:30:00+05:30, 2025-10-21T09:45:00+05:30, 2025-10-21T10:00:00+05:30, 2025-10-21T10:15:00+05:30, 2025-10-21T10:30:00+05:30, 2025-10-21T10:45:00+05:30, 2025-10-21T11:00:00+05:30, 2025-10-21T11:15:00+05:30, 2025-10-21T11:30:00+05:30, 2025-10-21T11:45:00+05:30, 2025-10-21T12:00:00+05:30, 2025-10-21T12:15:00+05:30, 2025-10-21T12:30:00+05:30, 2025-10-21T12:45:00+05:30, 2025-10-21T13:00:00+05:30, 2025-10-21T13:15:00+05:30, 2025-10-21T13:30:00+05:30, 2025-10-21T15:00:00+05:30, 2025-10-21T15:15:00+05:30"
2025-10-23,TRADED,,2025-10-28,2025-10-23T09:30:00+05:30,26055.25,26050,TRADED,146.90,2025-10-23T13:45:00+05:30,137.1,2025-10-23T15:15:00+05:30,70.2,day_close,TRADED,217.87,2025-10-23T09:30:00+05:30,91.85,2025-10-23T14:15:00+05:30,117.4,stop_loss_ma_cross,2,4,9711.00,100.00,9611.00,
2025-10-24,TRADED,,2025-10-28,2025-10-24T09:30:00+05:30,25885.85,25900,TRADED,249.96,2025-10-24T09:30:00+05:30,141.3,2025-10-24T15:15:00+05:30,59.8,day_close,NO_SIGNAL,,,,,,,1,2,20670.00,50.00,20620.00,NIFTY_25900_PE_28_OCT_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-10-27,TRADED,,2025-10-28,2025-10-27T09:30:00+05:30,25889.15,25900,TRADED,125.60,2025-10-27T13:30:00+05:30,123.65,2025-10-27T13:45:00+05:30,129.45,stop_loss_ma_cross,TRADED,126.39,2025-10-27T09:30:00+05:30,57.8,2025-10-27T15:15:00+05:30,32.2,day_close,2,4,4108.00,100.00,4008.00,
2025-10-28,TRADED,,2025-10-28,2025-10-28T09:30:00+05:30,25987.45,26000,TRADED,87.60,2025-10-28T09:30:00+05:30,69.25,2025-10-28T09:45:00+05:30,92.6,stop_loss_ma_cross,TRADED,70.66,2025-10-28T09:30:00+05:30,61.65,2025-10-28T10:00:00+05:30,71.1,stop_loss_ma_cross,2,4,-9568.00,100.00,-9668.00,
2025-10-29,TRADED,,2025-11-04,2025-10-29T09:30:00+05:30,26010.75,26000,NO_SIGNAL,,,,,,,TRADED,187.75,2025-10-29T09:30:00+05:30,117.75,2025-10-29T15:15:00+05:30,93.6,day_close,1,2,5759.00,50.00,5709.00,NIFTY_26000_CE_04_NOV_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-10-30,TRADED,,2025-11-04,2025-10-30T09:30:00+05:30,25978.85,26000,TRADED,215.64,2025-10-30T09:30:00+05:30,142.55,2025-10-30T15:15:00+05:30,92.7,day_close,NO_SIGNAL,,,,,,,1,2,12441.00,50.00,12391.00,NIFTY_26000_PE_04_NOV_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-10-31,TRADED,,2025-11-04,2025-10-31T09:30:00+05:30,25917.15,25900,TRADED,156.14,2025-10-31T09:30:00+05:30,150.2,2025-10-31T09:45:00+05:30,157.5,stop_loss_ma_cross,TRADED,103.44,2025-10-31T09:30:00+05:30,85.8,2025-10-31T10:30:00+05:30,114.75,stop_loss_ma_cross,2,4,-10465.00,100.00,-10565.00,
2025-11-03,TRADED,,2025-11-04,2025-11-03T09:30:00+05:30,25677.7,25700,TRADED,189.46,2025-11-03T09:30:00+05:30,95.65,2025-11-03T14:15:00+05:30,130.5,stop_loss_ma_cross,TRADED,52.24,2025-11-03T10:00:00+05:30,51.4,2025-11-03T10:15:00+05:30,67.7,stop_loss_ma_cross,2,4,-14339.00,100.00,-14439.00,
2025-11-04,TRADED,,2025-11-04,2025-11-04T09:30:00+05:30,25729.85,25750,TRADED,89.85,2025-11-04T09:30:00+05:30,41.9,2025-11-04T15:15:00+05:30,0.15,day_close,NO_SIGNAL,,,,,,,1,2,10335.00,50.00,10285.00,NIFTY_25750_PE_04_NOV_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-11-06,TRADED,,2025-11-11,2025-11-06T09:30:00+05:30,25625.6,25650,TRADED,177.25,2025-11-06T09:30:00+05:30,135.7,2025-11-06T15:15:00+05:30,61.15,day_close,TRADED,126.92,2025-11-06T09:30:00+05:30,116.35,2025-11-06T10:15:00+05:30,162.55,stop_loss_ma_cross,2,4,6331.00,100.00,6231.00,
2025-11-07,TRADED,,2025-11-11,2025-11-07T09:30:00+05:30,25350.1,25350,TRADED,266.21,2025-11-07T09:30:00+05:30,118.7,2025-11-07T13:00:00+05:30,191.05,stop_loss_ma_cross,TRADED,49.79,2025-11-07T11:30:00+05:30,49.3,2025-11-07T15:15:00+05:30,34.65,day_close,2,4,-16042.00,100.00,-16142.00,
2025-11-10,TRADED,,2025-11-11,2025-11-10T09:30:00+05:30,25539.6,25550,TRADED,104.42,2025-11-10T13:45:00+05:30,100.0,2025-11-10T14:15:00+05:30,112.7,stop_loss_ma_cross,TRADED,136.02,2025-11-10T09:30:00+05:30,70.55,2025-11-10T15:15:00+05:30,37.65,day_close,2,4,4212.00,100.00,4112.00,
2025-11-11,TRADED,,2025-11-11,2025-11-11T09:30:00+05:30,25527.25,25550,TRADED,111.92,2025-11-11T09:30:00+05:30,46.35,2025-11-11T13:30:00+05:30,65.65,stop_loss_ma_cross,TRADED,49.56,2025-11-11T12:00:00+05:30,47.2,2025-11-11T15:15:00+05:30,0.1,day_close,2,4,6188.00,100.00,6088.00,
2025-11-12,TRADED,,2025-11-18,2025-11-12T09:30:00+05:30,25792.75,25800,NO_SIGNAL,,,,,,,TRADED,244.35,2025-11-12T09:30:00+05:30,115.2,2025-11-12T15:15:00+05:30,79.05,day_close,1,2,8879.00,50.00,8829.00,NIFTY_25800_CE_18_NOV_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-11-13,TRADED,,2025-11-18,2025-11-13T09:30:00+05:30,25875.8,25900,TRADED,151.98,2025-11-13T09:30:00+05:30,137.75,2025-11-13T10:45:00+05:30,158.0,stop_loss_ma_cross,TRADED,116.75,2025-11-13T10:00:00+05:30,114.75,2025-11-13T14:00:00+05:30,98.2,stop_loss_ma_cross,2,4,-2002.00,100.00,-2102.00,
2025-11-14,TRADED,,2025-11-18,2025-11-14T09:30:00+05:30,25824.0,25800,TRADED,234.20,2025-11-14T09:30:00+05:30,168.45,2025-11-14T15:15:00+05:30,187.65,day_close,TRADED,76.36,2025-11-14T11:00:00+05:30,73.8,2025-11-14T11:30:00+05:30,89.85,stop_loss_ma_cross,2,4,-10205.00,100.00,-10305.00,
2025-11-17,TRADED,,2025-11-18,2025-11-17T09:30:00+05:30,25966.45,25950,TRADED,79.35,2025-11-17T11:30:00+05:30,75.0,2025-11-17T11:45:00+05:30,86.3,stop_loss_ma_cross,TRADED,165.98,2025-11-17T09:30:00+05:30,62.45,2025-11-17T15:15:00+05:30,40.7,day_close,2,4,1677.00,100.00,1577.00,
2025-11-18,TRADED,,2025-11-18,2025-11-18T09:30:00+05:30,25963.2,25950,TRADED,96.32,2025-11-18T09:30:00+05:30,57.1,2025-11-18T14:15:00+05:30,57.4,stop_loss_ma_cross,TRADED,53.52,2025-11-18T09:30:00+05:30,52.2,2025-11-18T09:45:00+05:30,54.35,stop_loss_ma_cross,2,4,-1677.00,100.00,-1777.00,
2025-11-19,TRADED,,2025-11-25,2025-11-19T09:30:00+05:30,25903.65,25900,TRADED,207.10,2025-11-19T09:30:00+05:30,167.5,2025-11-19T12:00:00+05:30,201.9,stop_loss_ma_cross,TRADED,132.17,2025-11-19T09:30:00+05:30,131.6,2025-11-19T15:15:00+05:30,78.4,day_close,2,4,3848.00,100.00,3748.00,
