entry_date,status,skip_reason,expiry_date,lot_size,lots,qty,signal_timestamp,signal_close,spot_sma_25,spot_signal_relation,ma_gap,entry_timestamp,atm_strike,sold_side,contract_name,option_entry_open,sl_premium_level,target_premium_level,exit_timestamp,option_exit_open,exit_reason,exit_spot_sma,gross_pnl,brokerage,net_pnl,remarks
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T10:45:00+05:30,11355.6,11339.33,,16.27,2019-07-23T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 16.27 < min 50 pts; close=11355.6 sma=11339.33
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T11:00:00+05:30,11352.0,11339.46,,12.54,2019-07-23T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 12.54 < min 50 pts; close=11352.0 sma=11339.46
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T11:15:00+05:30,11347.8,11339.54,,8.26,2019-07-23T11:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 8.26 < min 50 pts; close=11347.8 sma=11339.54
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T11:30:00+05:30,11350.8,11339.72,,11.08,2019-07-23T11:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 11.08 < min 50 pts; close=11350.8 sma=11339.72
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T11:45:00+05:30,11358.8,11341.14,,17.66,2019-07-23T12:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 17.66 < min 50 pts; close=11358.8 sma=11341.14
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T12:00:00+05:30,11352.1,11342.00,,10.10,2019-07-23T12:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 10.10 < min 50 pts; close=11352.1 sma=11342.00
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T12:15:00+05:30,11346.6,11342.50,,4.10,2019-07-23T12:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 4.10 < min 50 pts; close=11346.6 sma=11342.50
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T12:30:00+05:30,11362.0,11344.18,,17.82,2019-07-23T12:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 17.82 < min 50 pts; close=11362.0 sma=11344.18
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T12:45:00+05:30,11361.3,11345.73,,15.57,2019-07-23T13:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 15.57 < min 50 pts; close=11361.3 sma=11345.73
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T13:00:00+05:30,11357.3,11347.43,,9.87,2019-07-23T13:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 9.87 < min 50 pts; close=11357.3 sma=11347.43
2019-07-23,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-23T13:15:00+05:30,11373.6,11349.82,,23.78,2019-07-23T13:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 23.78 < min 50 pts; close=11373.6 sma=11349.82
2019-07-24,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-24T09:15:00+05:30,11329.4,11353.48,,24.08,2019-07-24T09:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 24.08 < min 50 pts; close=11329.4 sma=11353.48
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T09:30:00+05:30,11290.5,11351.80,BELOW_SMA,61.30,2019-07-24T09:45:00+05:30,11300,CE,NIFTY_11300_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11300_CE_02_JAN_20.csv missing entry 2019-07-24T09:45:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T09:45:00+05:30,11260.7,11347.84,BELOW_SMA,87.14,2019-07-24T10:00:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T10:00:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T10:00:00+05:30,11257.1,11343.56,BELOW_SMA,86.46,2019-07-24T10:15:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T10:15:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T10:15:00+05:30,11263.3,11340.07,BELOW_SMA,76.77,2019-07-24T10:30:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T10:30:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T10:30:00+05:30,11237.5,11335.21,BELOW_SMA,97.71,2019-07-24T10:45:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T10:45:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T10:45:00+05:30,11243.2,11330.72,BELOW_SMA,87.52,2019-07-24T11:00:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T11:00:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T11:00:00+05:30,11235.4,11326.05,BELOW_SMA,90.65,2019-07-24T11:15:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T11:15:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T11:15:00+05:30,11242.7,11321.85,BELOW_SMA,79.15,2019-07-24T11:30:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T11:30:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T11:30:00+05:30,11236.5,11317.28,BELOW_SMA,80.78,2019-07-24T11:45:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T11:45:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T11:45:00+05:30,11250.2,11312.93,BELOW_SMA,62.73,2019-07-24T12:00:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T12:00:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T12:00:00+05:30,11245.8,11308.68,BELOW_SMA,62.88,2019-07-24T12:15:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T12:15:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T12:15:00+05:30,11247.5,11304.72,BELOW_SMA,57.22,2019-07-24T12:30:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T12:30:00+05:30
2019-07-24,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-24T12:30:00+05:30,11243.6,11299.98,BELOW_SMA,56.38,2019-07-24T12:45:00+05:30,11250,CE,NIFTY_11250_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_CE_02_JAN_20.csv missing entry 2019-07-24T12:45:00+05:30
2019-07-24,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-24T12:45:00+05:30,11259.3,11295.90,,36.60,2019-07-24T13:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 36.60 < min 50 pts; close=11259.3 sma=11295.90
2019-07-24,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-24T13:00:00+05:30,11263.0,11292.13,,29.13,2019-07-24T13:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 29.13 < min 50 pts; close=11263.0 sma=11292.13
2019-07-24,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-24T13:15:00+05:30,11283.0,11288.50,,5.50,2019-07-24T13:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 5.50 < min 50 pts; close=11283.0 sma=11288.50
2019-07-25,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-25T09:15:00+05:30,11330.8,11263.24,ABOVE_SMA,67.56,2019-07-25T09:30:00+05:30,11350,PE,NIFTY_11350_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11350_PE_02_JAN_20.csv missing entry 2019-07-25T09:30:00+05:30
2019-07-25,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-25T09:30:00+05:30,11359.8,11266.01,ABOVE_SMA,93.79,2019-07-25T09:45:00+05:30,11350,PE,NIFTY_11350_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11350_PE_02_JAN_20.csv missing entry 2019-07-25T09:45:00+05:30
2019-07-25,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-25T09:45:00+05:30,11355.0,11269.78,ABOVE_SMA,85.22,2019-07-25T10:00:00+05:30,11350,PE,NIFTY_11350_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11350_PE_02_JAN_20.csv missing entry 2019-07-25T10:00:00+05:30
2019-07-25,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-25T10:00:00+05:30,11335.3,11272.91,ABOVE_SMA,62.39,2019-07-25T10:15:00+05:30,11350,PE,NIFTY_11350_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11350_PE_02_JAN_20.csv missing entry 2019-07-25T10:15:00+05:30
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T10:15:00+05:30,11321.4,11275.23,,46.17,2019-07-25T10:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 46.17 < min 50 pts; close=11321.4 sma=11275.23
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T10:30:00+05:30,11304.7,11277.92,,26.78,2019-07-25T10:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 26.78 < min 50 pts; close=11304.7 sma=11277.92
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T10:45:00+05:30,11321.0,11281.03,,39.97,2019-07-25T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 39.97 < min 50 pts; close=11321.0 sma=11281.03
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T11:00:00+05:30,11316.0,11284.26,,31.74,2019-07-25T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 31.74 < min 50 pts; close=11316.0 sma=11284.26
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T11:15:00+05:30,11314.3,11287.12,,27.18,2019-07-25T11:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 27.18 < min 50 pts; close=11314.3 sma=11287.12
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T11:30:00+05:30,11310.9,11290.10,,20.80,2019-07-25T11:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 20.80 < min 50 pts; close=11310.9 sma=11290.10
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T11:45:00+05:30,11279.2,11291.26,,12.06,2019-07-25T12:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 12.06 < min 50 pts; close=11279.2 sma=11291.26
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T12:00:00+05:30,11264.5,11292.00,,27.50,2019-07-25T12:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 27.50 < min 50 pts; close=11264.5 sma=11292.00
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T12:15:00+05:30,11268.7,11292.85,,24.15,2019-07-25T12:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 24.15 < min 50 pts; close=11268.7 sma=11292.85
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T12:30:00+05:30,11274.2,11294.08,,19.88,2019-07-25T12:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 19.88 < min 50 pts; close=11274.2 sma=11294.08
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T12:45:00+05:30,11258.5,11294.04,,35.54,2019-07-25T13:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 35.54 < min 50 pts; close=11258.5 sma=11294.04
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T13:00:00+05:30,11262.7,11294.03,,31.33,2019-07-25T13:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 31.33 < min 50 pts; close=11262.7 sma=11294.03
2019-07-25,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-25T13:15:00+05:30,11248.3,11292.64,,44.34,2019-07-25T13:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 44.34 < min 50 pts; close=11248.3 sma=11292.64
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T09:15:00+05:30,11246.2,11291.21,,45.01,2019-07-26T09:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 45.01 < min 50 pts; close=11246.2 sma=11291.21
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T09:30:00+05:30,11251.8,11286.89,,35.09,2019-07-26T09:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 35.09 < min 50 pts; close=11251.8 sma=11286.89
2019-07-26,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-26T09:45:00+05:30,11223.9,11281.64,BELOW_SMA,57.74,2019-07-26T10:00:00+05:30,11200,CE,NIFTY_11200_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11200_CE_02_JAN_20.csv missing entry 2019-07-26T10:00:00+05:30
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T10:00:00+05:30,11229.8,11277.42,,47.62,2019-07-26T10:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 47.62 < min 50 pts; close=11229.8 sma=11277.42
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T10:15:00+05:30,11226.7,11273.64,,46.94,2019-07-26T10:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 46.94 < min 50 pts; close=11226.7 sma=11273.64
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T10:30:00+05:30,11242.8,11271.16,,28.36,2019-07-26T10:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 28.36 < min 50 pts; close=11242.8 sma=11271.16
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T10:45:00+05:30,11255.0,11268.52,,13.52,2019-07-26T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 13.52 < min 50 pts; close=11255.0 sma=11268.52
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T11:00:00+05:30,11268.8,11266.63,,2.17,2019-07-26T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 2.17 < min 50 pts; close=11268.8 sma=11266.63
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T11:15:00+05:30,11278.8,11265.21,,13.59,2019-07-26T11:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 13.59 < min 50 pts; close=11278.8 sma=11265.21
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T11:30:00+05:30,11285.5,11264.20,,21.30,2019-07-26T11:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 21.30 < min 50 pts; close=11285.5 sma=11264.20
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T11:45:00+05:30,11302.8,11265.14,,37.66,2019-07-26T12:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 37.66 < min 50 pts; close=11302.8 sma=11265.14
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T12:00:00+05:30,11292.5,11266.26,,26.24,2019-07-26T12:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 26.24 < min 50 pts; close=11292.5 sma=11266.26
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T12:15:00+05:30,11278.1,11266.64,,11.46,2019-07-26T12:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 11.46 < min 50 pts; close=11278.1 sma=11266.64
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T12:30:00+05:30,11287.0,11267.15,,19.85,2019-07-26T12:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 19.85 < min 50 pts; close=11287.0 sma=11267.15
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T12:45:00+05:30,11277.7,11267.92,,9.78,2019-07-26T13:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 9.78 < min 50 pts; close=11277.7 sma=11267.92
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T13:00:00+05:30,11290.5,11269.03,,21.47,2019-07-26T13:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 21.47 < min 50 pts; close=11290.5 sma=11269.03
2019-07-26,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-26T13:15:00+05:30,11286.2,11270.54,,15.66,2019-07-26T13:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 15.66 < min 50 pts; close=11286.2 sma=11270.54
2019-07-29,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-29T09:15:00+05:30,11263.0,11272.19,,9.19,2019-07-29T09:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 9.19 < min 50 pts; close=11263.0 sma=11272.19
2019-07-29,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-29T09:30:00+05:30,11255.2,11272.32,,17.12,2019-07-29T09:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 17.12 < min 50 pts; close=11255.2 sma=11272.32
2019-07-29,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-29T09:45:00+05:30,11242.1,11273.05,,30.95,2019-07-29T10:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 30.95 < min 50 pts; close=11242.1 sma=11273.05
2019-07-29,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-29T10:00:00+05:30,11240.2,11273.47,,33.27,2019-07-29T10:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 33.27 < min 50 pts; close=11240.2 sma=11273.47
2019-07-29,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-29T10:15:00+05:30,11238.7,11273.95,,35.25,2019-07-29T10:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 35.25 < min 50 pts; close=11238.7 sma=11273.95
2019-07-29,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-29T10:30:00+05:30,11238.2,11273.76,,35.56,2019-07-29T10:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 35.56 < min 50 pts; close=11238.2 sma=11273.76
2019-07-29,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-29T10:45:00+05:30,11234.3,11272.94,,38.64,2019-07-29T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 38.64 < min 50 pts; close=11234.3 sma=11272.94
2019-07-29,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-29T11:00:00+05:30,11238.5,11271.72,,33.22,2019-07-29T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 33.22 < min 50 pts; close=11238.5 sma=11271.72
2019-07-29,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-29T11:15:00+05:30,11217.5,11269.27,BELOW_SMA,51.77,2019-07-29T11:30:00+05:30,11200,CE,NIFTY_11200_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11200_CE_02_JAN_20.csv missing entry 2019-07-29T11:30:00+05:30
2019-07-29,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-29T11:30:00+05:30,11192.7,11265.56,BELOW_SMA,72.86,2019-07-29T11:45:00+05:30,11200,CE,NIFTY_11200_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11200_CE_02_JAN_20.csv missing entry 2019-07-29T11:45:00+05:30
2019-07-29,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-29T11:45:00+05:30,11157.5,11259.75,BELOW_SMA,102.25,2019-07-29T12:00:00+05:30,11150,CE,NIFTY_11150_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11150_CE_02_JAN_20.csv missing entry 2019-07-29T12:00:00+05:30
2019-07-29,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-29T12:00:00+05:30,11170.6,11254.87,BELOW_SMA,84.27,2019-07-29T12:15:00+05:30,11150,CE,NIFTY_11150_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11150_CE_02_JAN_20.csv missing entry 2019-07-29T12:15:00+05:30
2019-07-29,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-29T12:15:00+05:30,11158.8,11250.10,BELOW_SMA,91.30,2019-07-29T12:30:00+05:30,11150,CE,NIFTY_11150_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11150_CE_02_JAN_20.csv missing entry 2019-07-29T12:30:00+05:30
2019-07-29,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-29T12:30:00+05:30,11175.5,11245.64,BELOW_SMA,70.14,2019-07-29T12:45:00+05:30,11200,CE,NIFTY_11200_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11200_CE_02_JAN_20.csv missing entry 2019-07-29T12:45:00+05:30
2019-07-29,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-29T12:45:00+05:30,11173.9,11241.49,BELOW_SMA,67.59,2019-07-29T13:00:00+05:30,11150,CE,NIFTY_11150_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11150_CE_02_JAN_20.csv missing entry 2019-07-29T13:00:00+05:30
2019-07-29,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-29T13:00:00+05:30,11185.5,11237.29,BELOW_SMA,51.79,2019-07-29T13:15:00+05:30,11200,CE,NIFTY_11200_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11200_CE_02_JAN_20.csv missing entry 2019-07-29T13:15:00+05:30
2019-07-29,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-29T13:15:00+05:30,11192.5,11233.54,,41.04,2019-07-29T13:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 41.04 < min 50 pts; close=11192.5 sma=11233.54
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T09:15:00+05:30,11243.3,11203.72,,39.58,2019-07-30T09:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 39.58 < min 50 pts; close=11243.3 sma=11203.72
2019-07-30,SKIPPED,missing_option_entry_timestamp,2020-01-02,75,4,300,2019-07-30T09:30:00+05:30,11257.0,11203.80,ABOVE_SMA,53.20,2019-07-30T09:45:00+05:30,11250,PE,NIFTY_11250_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,NIFTY_11250_PE_02_JAN_20.csv missing entry 2019-07-30T09:45:00+05:30
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T09:45:00+05:30,11246.7,11203.98,,42.72,2019-07-30T10:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 42.72 < min 50 pts; close=11246.7 sma=11203.98
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T10:00:00+05:30,11236.6,11203.84,,32.76,2019-07-30T10:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 32.76 < min 50 pts; close=11236.6 sma=11203.84
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T10:15:00+05:30,11228.4,11203.42,,24.98,2019-07-30T10:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 24.98 < min 50 pts; close=11228.4 sma=11203.42
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T10:30:00+05:30,11216.6,11202.56,,14.04,2019-07-30T10:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 14.04 < min 50 pts; close=11216.6 sma=11202.56
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T10:45:00+05:30,11217.0,11201.87,,15.13,2019-07-30T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 15.13 < min 50 pts; close=11217.0 sma=11201.87
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T11:00:00+05:30,11207.5,11200.63,,6.87,2019-07-30T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 6.87 < min 50 pts; close=11207.5 sma=11200.63
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T11:15:00+05:30,11179.3,11199.10,,19.80,2019-07-30T11:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 19.80 < min 50 pts; close=11179.3 sma=11199.10
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T11:30:00+05:30,11170.6,11198.22,,27.62,2019-07-30T11:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 27.62 < min 50 pts; close=11170.6 sma=11198.22
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T11:45:00+05:30,11195.7,11199.74,,4.04,2019-07-30T12:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 4.04 < min 50 pts; close=11195.7 sma=11199.74
2019-07-30,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-07-30T12:00:00+05:30,11210.5,11201.34,,9.16,2019-07-30T12:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 9.16 < min 50 pts; close=11210.5 sma=11201.34
