entry_date,status,skip_reason,expiry_date,trades,ce_trades,pe_trades,target_hit_exits,premium_sl_exits,sma_cross_exits,day_close_exits,skipped_signals,orders_executed,gross_pnl,brokerage,net_pnl,stop_out_count,sl_capped,remarks
2021-06-29,TRADED,gap_too_small,2021-07-01,1,1,0,0,0,1,0,3,2,-5475.00,50.00,-5525.00,1,False,Gap 19.30 < min 50 pts; close=15816.8 sma=15836.10; Gap 10.62 < min 50 pts; close=15824.0 sma=15834.62; Gap 46.86 < min 50 pts; close=15784.5 sma=15831.36
2021-06-30,TRADED,gap_too_small,2021-07-01,1,0,1,0,0,1,0,5,2,-4980.00,50.00,-5030.00,1,False,Gap 20.26 < min 50 pts; close=15787.8 sma=15767.54; Gap 15.37 < min 50 pts; close=15781.2 sma=15765.83; Gap 26.73 < min 50 pts; close=15792.9 sma=15766.17; Gap 38.53 < min 50 pts; close=15806.2 sma=15767.67; Gap 36.30 < min 50 pts; close=15805.5 sma=15769.20
2021-07-01,TRADED,,2021-07-01,1,1,0,0,0,1,0,0,2,-120.00,50.00,-170.00,1,False,
2021-07-02,SKIPPED,gap_too_small,2021-07-08,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 30.57 < min 50 pts; close=15674.2 sma=15704.77; Gap 28.86 < min 50 pts; close=15673.2 sma=15702.06; Gap 31.69 < min 50 pts; close=15667.8 sma=15699.49; Gap 13.90 < min 50 pts; close=15684.3 sma=15698.20; Gap 19.65 < min 50 pts; close=15677.1 sma=15696.75; Gap 39.42 < min 50 pts; close=15655.7 sma=15695.12; Gap 40.84 < min 50 pts; close=15652.5 sma=15693.34; Gap 29.62 < min 50 pts; close=15661.8 sma=15691.42; Gap 22.30 < min 50 pts; close=15667.8 sma=15690.10; Gap 17.50 < min 50 pts; close=15671.4 sma=15688.90; Gap 8.80 < min 50 pts; close=15679.2 sma=15688.00; Gap 8.04 < min 50 pts; close=15679.2 sma=15687.24; Gap 2.96 < min 50 pts; close=15683.7 sma=15686.66; Gap 2.99 < min 50 pts; close=15689.0 sma=15686.01; Gap 19.26 < min 50 pts; close=15705.2 sma=15685.94; Gap 14.14 < min 50 pts; close=15699.5 sma=15685.36; Gap 10.95 < min 50 pts; close=15695.2 sma=15684.25
2021-07-05,TRADED,,2021-07-08,1,0,1,0,0,0,1,0,2,5895.00,50.00,5845.00,0,False,
2021-07-06,TRADED,gap_too_small,2021-07-08,1,0,1,0,0,1,0,9,2,-6870.00,50.00,-6920.00,1,False,Gap 25.48 < min 50 pts; close=15848.8 sma=15823.32; Gap 36.48 < min 50 pts; close=15861.7 sma=15825.22; Gap 43.08 < min 50 pts; close=15870.5 sma=15827.42; Gap 35.62 < min 50 pts; close=15865.0 sma=15829.38; Gap 23.22 < min 50 pts; close=15853.8 sma=15830.58; Gap 35.41 < min 50 pts; close=15867.9 sma=15832.49; Gap 36.42 < min 50 pts; close=15870.7 sma=15834.28; Gap 45.22 < min 50 pts; close=15881.8 sma=15836.58; Gap 47.83 < min 50 pts; close=15887.0 sma=15839.17
2021-07-07,TRADED,gap_too_small,2021-07-08,1,1,0,0,0,1,0,5,2,-3750.00,50.00,-3800.00,1,False,Gap 34.37 < min 50 pts; close=15839.0 sma=15873.37; Gap 43.54 < min 50 pts; close=15828.5 sma=15872.04; Gap 20.19 < min 25 pts; close=15822.2 sma=15842.39; Gap 6.11 < min 25 pts; close=15834.1 sma=15840.21; Gap 12.50 < min 25 pts; close=15824.8 sma=15837.30
2021-07-08,TRADED,gap_too_small,2021-07-08,1,1,0,1,0,0,0,13,2,3765.00,50.00,3715.00,0,False,Gap 39.97 < min 50 pts; close=15875.9 sma=15835.93; Gap 37.78 < min 50 pts; close=15875.6 sma=15837.82; Gap 8.30 < min 50 pts; close=15847.5 sma=15839.20; Gap 12.40 < min 50 pts; close=15853.2 sma=15840.80; Gap 9.19 < min 50 pts; close=15831.9 sma=15841.09; Gap 11.32 < min 50 pts; close=15830.3 sma=15841.62; Gap 7.78 < min 50 pts; close=15835.2 sma=15842.98; Gap 9.82 < min 50 pts; close=15833.4 sma=15843.22; Gap 2.66 < min 50 pts; close=15841.1 sma=15843.76; Gap 23.52 < min 50 pts; close=15820.0 sma=15843.52; Gap 35.58 < min 50 pts; close=15806.8 sma=15842.38; Gap 48.32 < min 50 pts; close=15792.5 sma=15840.82; Gap 48.13 < min 50 pts; close=15790.7 sma=15838.83
2021-07-09,TRADED,gap_too_small,2021-07-15,1,1,0,0,0,1,0,2,2,-2640.00,50.00,-2690.00,1,False,Gap 20.39 < min 25 pts; close=15677.0 sma=15697.39; Gap 18.83 < min 25 pts; close=15674.8 sma=15693.63
2021-07-12,TRADED,,2021-07-15,2,1,1,0,0,1,1,0,4,-12030.00,100.00,-12130.00,1,False,
2021-07-13,TRADED,gap_too_small,2021-07-15,1,0,1,0,0,0,1,10,2,3450.00,50.00,3400.00,0,False,Gap 25.02 < min 50 pts; close=15763.5 sma=15738.48; Gap 30.01 < min 50 pts; close=15769.0 sma=15738.99; Gap 31.34 < min 50 pts; close=15770.4 sma=15739.06; Gap 24.20 < min 50 pts; close=15762.9 sma=15738.70; Gap 29.60 < min 50 pts; close=15768.0 sma=15738.40; Gap 19.62 < min 50 pts; close=15757.0 sma=15737.38; Gap 19.78 < min 50 pts; close=15756.2 sma=15736.42; Gap 28.66 < min 50 pts; close=15764.8 sma=15736.14; Gap 28.38 < min 50 pts; close=15764.2 sma=15735.82; Gap 38.85 < min 50 pts; close=15774.8 sma=15735.95
2021-07-14,TRADED,gap_too_small,2021-07-15,1,0,1,0,0,0,1,15,2,-1215.00,50.00,-1265.00,0,False,Gap 3.84 < min 50 pts; close=15790.5 sma=15786.66; Gap 2.50 < min 50 pts; close=15784.8 sma=15787.30; Gap 16.61 < min 50 pts; close=15770.7 sma=15787.31; Gap 0.60 < min 50 pts; close=15787.7 sma=15788.30; Gap 8.02 < min 50 pts; close=15797.5 sma=15789.48; Gap 29.15 < min 50 pts; close=15821.2 sma=15792.05; Gap 31.54 < min 50 pts; close=15826.4 sma=15794.86; Gap 38.20 < min 50 pts; close=15835.9 sma=15797.70; Gap 33.70 < min 50 pts; close=15834.2 sma=15800.50; Gap 30.36 < min 50 pts; close=15833.2 sma=15802.84; Gap 33.59 < min 50 pts; close=15838.4 sma=15804.81; Gap 30.53 < min 50 pts; close=15837.1 sma=15806.57; Gap 35.00 < min 50 pts; close=15843.7 sma=15808.70; Gap 43.52 < min 50 pts; close=15854.9 sma=15811.38; Gap 47.68 < min 50 pts; close=15861.7 sma=15814.02
2021-07-15,TRADED,gap_too_small,2021-07-15,1,0,1,1,0,0,0,5,2,4830.00,50.00,4780.00,0,False,Gap 46.54 < min 50 pts; close=15886.0 sma=15839.46; Gap 48.54 < min 50 pts; close=15892.3 sma=15843.76; Gap 41.27 < min 50 pts; close=15889.8 sma=15848.53; Gap 34.31 < min 50 pts; close=15886.8 sma=15852.49; Gap 35.44 < min 50 pts; close=15891.7 sma=15856.26
2021-07-16,SKIPPED,gap_too_small,2021-07-22,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 31.85 < min 50 pts; close=15958.0 sma=15926.15; Gap 25.09 < min 50 pts; close=15953.7 sma=15928.61; Gap 24.55 < min 50 pts; close=15955.8 sma=15931.25; Gap 5.57 < min 50 pts; close=15927.3 sma=15932.87; Gap 10.54 < min 50 pts; close=15923.6 sma=15934.14; Gap 8.49 < min 50 pts; close=15943.9 sma=15935.41; Gap 7.17 < min 50 pts; close=15928.0 sma=15935.17; Gap 3.36 < min 50 pts; close=15938.8 sma=15935.44; Gap 0.03 < min 50 pts; close=15935.4 sma=15935.37; Gap 11.59 < min 50 pts; close=15923.5 sma=15935.09; Gap 21.09 < min 50 pts; close=15913.2 sma=15934.29; Gap 25.07 < min 50 pts; close=15908.2 sma=15933.27; Gap 32.15 < min 50 pts; close=15899.5 sma=15931.65; Gap 15.68 < min 50 pts; close=15915.2 sma=15930.88; Gap 15.60 < min 50 pts; close=15915.2 sma=15930.80; Gap 11.56 < min 50 pts; close=15918.7 sma=15930.26; Gap 17.42 < min 50 pts; close=15912.3 sma=15929.72
2021-07-19,TRADED,,2021-07-22,1,1,0,1,0,0,0,0,2,10320.00,50.00,10270.00,0,False,
2021-07-20,TRADED,,2021-07-22,1,1,0,0,0,1,0,0,2,4890.00,50.00,4840.00,1,False,
2021-07-22,TRADED,,2021-07-22,1,0,1,1,0,0,0,0,2,4695.00,50.00,4645.00,0,False,
2021-07-23,TRADED,,2021-07-29,2,0,2,0,0,2,0,0,4,-18930.00,100.00,-19030.00,2,True,
2021-07-26,SKIPPED,gap_too_small,2021-07-29,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 12.51 < min 50 pts; close=15866.1 sma=15853.59; Gap 7.22 < min 50 pts; close=15848.8 sma=15856.02; Gap 0.79 < min 50 pts; close=15855.7 sma=15856.49; Gap 13.00 < min 50 pts; close=15870.3 sma=15857.30; Gap 5.42 < min 50 pts; close=15863.5 sma=15858.08; Gap 21.32 < min 50 pts; close=15882.3 sma=15860.98; Gap 10.66 < min 50 pts; close=15873.7 sma=15863.04; Gap 16.16 < min 50 pts; close=15881.0 sma=15864.84; Gap 11.17 < min 50 pts; close=15878.0 sma=15866.83; Gap 15.77 < min 50 pts; close=15852.0 sma=15867.77; Gap 21.12 < min 50 pts; close=15846.8 sma=15867.92; Gap 18.43 < min 50 pts; close=15849.7 sma=15868.13; Gap 15.55 < min 50 pts; close=15852.6 sma=15868.15; Gap 8.88 < min 50 pts; close=15859.2 sma=15868.08; Gap 10.54 < min 50 pts; close=15857.2 sma=15867.74; Gap 15.60 < min 50 pts; close=15851.2 sma=15866.80; Gap 7.96 < min 50 pts; close=15858.3 sma=15866.26
2021-07-27,TRADED,gap_too_small,2021-07-29,1,1,0,0,0,0,1,13,2,6780.00,50.00,6730.00,0,False,Gap 12.28 < min 50 pts; close=15867.4 sma=15855.12; Gap 3.06 < min 50 pts; close=15852.2 sma=15855.26; Gap 14.17 < min 50 pts; close=15870.0 sma=15855.83; Gap 13.03 < min 50 pts; close=15868.8 sma=15855.77; Gap 19.92 < min 50 pts; close=15876.2 sma=15856.28; Gap 7.01 < min 50 pts; close=15862.5 sma=15855.49; Gap 0.32 < min 50 pts; close=15854.4 sma=15854.72; Gap 3.48 < min 50 pts; close=15850.0 sma=15853.48; Gap 17.62 < min 50 pts; close=15834.1 sma=15851.72; Gap 15.75 < min 50 pts; close=15835.3 sma=15851.05; Gap 10.11 < min 50 pts; close=15840.7 sma=15850.81; Gap 15.41 < min 50 pts; close=15834.8 sma=15850.21; Gap 38.32 < min 50 pts; close=15810.2 sma=15848.52
2021-07-28,TRADED,,2021-07-29,2,1,1,0,0,2,0,0,4,-1620.00,100.00,-1720.00,2,True,
2021-07-29,TRADED,,2021-07-29,1,0,1,1,0,0,0,0,2,6195.00,50.00,6145.00,0,False,
2021-07-30,SKIPPED,gap_too_small,2021-08-05,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 0.91 < min 50 pts; close=15786.2 sma=15787.11; Gap 18.66 < min 50 pts; close=15808.2 sma=15789.54; Gap 27.97 < min 50 pts; close=15820.0 sma=15792.03; Gap 22.53 < min 50 pts; close=15816.3 sma=15793.77; Gap 11.74 < min 50 pts; close=15807.5 sma=15795.76; Gap 6.72 < min 50 pts; close=15803.0 sma=15796.28; Gap 7.93 < min 50 pts; close=15804.6 sma=15796.67; Gap 8.53 < min 50 pts; close=15805.7 sma=15797.17; Gap 3.11 < min 50 pts; close=15794.1 sma=15797.21; Gap 11.83 < min 50 pts; close=15809.7 sma=15797.87; Gap 11.54 < min 50 pts; close=15810.5 sma=15798.96; Gap 17.55 < min 50 pts; close=15817.8 sma=15800.25; Gap 9.08 < min 50 pts; close=15811.1 sma=15802.02; Gap 11.23 < min 50 pts; close=15814.1 sma=15802.87; Gap 6.64 < min 50 pts; close=15809.8 sma=15803.16; Gap 6.49 < min 50 pts; close=15810.1 sma=15803.61; Gap 11.44 < min 50 pts; close=15815.5 sma=15804.06
2021-08-02,TRADED,,2021-08-05,1,0,1,0,0,1,0,0,2,-1395.00,50.00,-1445.00,1,False,
2021-08-03,TRADED,,2021-08-05,1,0,1,1,0,0,0,0,2,16125.00,50.00,16075.00,0,False,
2021-08-04,TRADED,,2021-08-05,1,0,1,0,0,0,1,0,2,9750.00,50.00,9700.00,0,False,
2021-08-05,TRADED,gap_too_small,2021-08-05,1,0,1,1,0,0,0,14,2,3030.00,50.00,2980.00,0,False,Gap 21.43 < min 50 pts; close=16233.5 sma=16254.93; Gap 3.36 < min 50 pts; close=16251.8 sma=16255.16; Gap 7.67 < min 50 pts; close=16263.0 sma=16255.33; Gap 15.72 < min 50 pts; close=16239.1 sma=16254.82; Gap 19.76 < min 50 pts; close=16233.3 sma=16253.06; Gap 13.58 < min 50 pts; close=16237.6 sma=16251.18; Gap 8.25 < min 50 pts; close=16241.2 sma=16249.45; Gap 8.85 < min 50 pts; close=16239.3 sma=16248.15; Gap 3.57 < min 50 pts; close=16244.2 sma=16247.77; Gap 11.84 < min 50 pts; close=16260.7 sma=16248.86; Gap 14.08 < min 50 pts; close=16265.0 sma=16250.92; Gap 27.43 < min 50 pts; close=16279.2 sma=16251.77; Gap 22.94 < min 50 pts; close=16276.2 sma=16253.26; Gap 35.45 < min 50 pts; close=16290.3 sma=16254.85
2021-08-06,TRADED,gap_too_small,2021-08-12,1,1,0,0,0,0,1,9,2,2610.00,50.00,2560.00,0,False,Gap 31.67 < min 50 pts; close=16316.1 sma=16284.43; Gap 20.84 < min 50 pts; close=16307.5 sma=16286.66; Gap 14.74 < min 50 pts; close=16303.0 sma=16288.26; Gap 24.66 < min 50 pts; close=16316.0 sma=16291.34; Gap 16.36 < min 50 pts; close=16310.8 sma=16294.44; Gap 36.77 < min 50 pts; close=16258.5 sma=16295.27; Gap 41.30 < min 50 pts; close=16254.5 sma=16295.80; Gap 26.84 < min 50 pts; close=16270.2 sma=16297.04; Gap 21.93 < min 50 pts; close=16276.4 sma=16298.33
2021-08-09,TRADED,gap_too_small,2021-08-12,1,1,0,0,0,1,0,16,2,-7200.00,50.00,-7250.00,1,False,Gap 18.39 < min 50 pts; close=16287.4 sma=16269.01; Gap 34.36 < min 50 pts; close=16303.2 sma=16268.84; Gap 43.28 < min 50 pts; close=16312.5 sma=16269.22; Gap 31.42 < min 50 pts; close=16300.0 sma=16268.58; Gap 43.56 < min 50 pts; close=16312.2 sma=16268.64; Gap 20.78 < min 50 pts; close=16290.7 sma=16269.92; Gap 13.09 < min 50 pts; close=16284.2 sma=16271.11; Gap 17.62 < min 50 pts; close=16289.5 sma=16271.88; Gap 11.62 < min 50 pts; close=16283.8 sma=16272.18; Gap 3.62 < min 50 pts; close=16277.2 sma=16273.58; Gap 19.34 < min 50 pts; close=16253.5 sma=16272.84; Gap 12.70 < min 50 pts; close=16259.3 sma=16272.00; Gap 35.11 < min 50 pts; close=16235.7 sma=16270.81; Gap 6.21 < min 50 pts; close=16264.2 sma=16270.41; Gap 26.74 < min 50 pts; close=16243.5 sma=16270.24; Gap 28.00 < min 50 pts; close=16241.5 sma=16269.50
2021-08-10,TRADED,,2021-08-12,1,0,1,0,0,1,0,0,2,-3030.00,50.00,-3080.00,1,False,
2021-08-11,TRADED,gap_too_small,2021-08-12,1,1,0,0,0,1,0,2,2,1320.00,50.00,1270.00,1,False,Gap 3.81 < min 50 pts; close=16314.8 sma=16310.99; Gap 41.99 < min 50 pts; close=16267.2 sma=16309.19
2021-08-12,TRADED,,2021-08-12,1,0,1,1,0,0,0,0,2,5715.00,50.00,5665.00,0,False,
2021-08-13,TRADED,,2021-08-18,1,0,1,0,0,0,1,0,2,11445.00,50.00,11395.00,0,False,
2021-08-16,TRADED,gap_too_small,2021-08-18,1,0,1,0,0,0,1,7,2,2985.00,50.00,2935.00,0,False,Gap 47.92 < min 50 pts; close=16536.5 sma=16488.58; Gap 17.94 < min 50 pts; close=16509.2 sma=16491.26; Gap 34.67 < min 50 pts; close=16529.4 sma=16494.73; Gap 37.49 < min 50 pts; close=16535.9 sma=16498.41; Gap 41.22 < min 50 pts; close=16543.8 sma=16502.58; Gap 21.04 < min 50 pts; close=16526.3 sma=16505.26; Gap 24.78 < min 50 pts; close=16532.8 sma=16508.02
2021-08-17,SKIPPED,gap_too_small,2021-08-18,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 22.00 < min 50 pts; close=16577.8 sma=16555.80; Gap 14.26 < min 50 pts; close=16572.6 sma=16558.34; Gap 20.30 < min 50 pts; close=16538.4 sma=16558.70; Gap 1.87 < min 50 pts; close=16561.6 sma=16559.73; Gap 1.35 < min 50 pts; close=16561.8 sma=16560.45; Gap 15.68 < min 50 pts; close=16578.2 sma=16562.52; Gap 12.32 < min 50 pts; close=16576.6 sma=16564.28; Gap 13.26 < min 50 pts; close=16577.8 sma=16564.54; Gap 19.25 < min 50 pts; close=16584.2 sma=16564.95; Gap 0.04 < min 50 pts; close=16565.4 sma=16565.36; Gap 23.08 < min 50 pts; close=16541.7 sma=16564.78; Gap 38.10 < min 50 pts; close=16525.1 sma=16563.20; Gap 24.60 < min 50 pts; close=16537.9 sma=16562.50; Gap 47.62 < min 50 pts; close=16513.4 sma=16561.02; Gap 46.95 < min 50 pts; close=16512.3 sma=16559.25; Gap 26.53 < min 50 pts; close=16531.4 sma=16557.93; Gap 22.32 < min 50 pts; close=16534.3 sma=16556.62
2021-08-18,TRADED,,2021-08-18,2,1,1,1,1,0,0,0,4,-16770.00,100.00,-16870.00,1,False,
2021-08-20,TRADED,,2021-08-26,1,1,0,0,0,1,0,0,2,-45.00,50.00,-95.00,1,False,
2021-08-23,TRADED,gap_too_small,2021-08-26,2,0,2,0,0,2,0,4,4,-21195.00,100.00,-21295.00,2,True,Gap 23.21 < min 25 pts; close=16442.8 sma=16466.01; Gap 5.48 < min 25 pts; close=16462.4 sma=16467.88; Gap 9.63 < min 25 pts; close=16478.8 sma=16469.17; Gap 11.80 < min 25 pts; close=16481.4 sma=16469.60
2021-08-24,TRADED,gap_too_small,2021-08-26,1,0,1,0,0,0,1,16,2,5580.00,50.00,5530.00,0,False,Gap 41.77 < min 50 pts; close=16539.5 sma=16497.73; Gap 35.22 < min 50 pts; close=16533.0 sma=16497.78; Gap 19.28 < min 50 pts; close=16517.7 sma=16498.42; Gap 16.72 < min 50 pts; close=16515.7 sma=16498.98; Gap 32.58 < min 50 pts; close=16533.7 sma=16501.12; Gap 27.62 < min 50 pts; close=16532.3 sma=16504.68; Gap 25.39 < min 50 pts; close=16533.7 sma=16508.31; Gap 21.00 < min 50 pts; close=16532.1 sma=16511.10; Gap 37.01 < min 50 pts; close=16551.0 sma=16513.99; Gap 22.42 < min 50 pts; close=16538.7 sma=16516.28; Gap 28.18 < min 50 pts; close=16546.4 sma=16518.22; Gap 38.01 < min 50 pts; close=16558.0 sma=16519.99; Gap 37.99 < min 50 pts; close=16560.3 sma=16522.31; Gap 41.90 < min 50 pts; close=16567.5 sma=16525.60; Gap 41.68 < min 50 pts; close=16570.6 sma=16528.92; Gap 34.01 < min 50 pts; close=16565.7 sma=16531.69
2021-08-25,TRADED,,2021-08-26,2,0,2,0,0,2,0,0,4,-4380.00,100.00,-4480.00,2,True,
2021-08-26,SKIPPED,gap_too_small,2021-08-26,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 11.05 < min 50 pts; close=16654.2 sma=16665.25; Gap 4.22 < min 50 pts; close=16660.7 sma=16664.92; Gap 0.54 < min 50 pts; close=16664.8 sma=16664.26; Gap 2.98 < min 50 pts; close=16666.6 sma=16663.62; Gap 6.72 < min 50 pts; close=16669.7 sma=16662.98; Gap 8.13 < min 50 pts; close=16670.4 sma=16662.27; Gap 6.78 < min 50 pts; close=16668.2 sma=16661.42; Gap 2.87 < min 50 pts; close=16663.6 sma=16660.73; Gap 2.34 < min 50 pts; close=16661.4 sma=16659.06; Gap 0.58 < min 50 pts; close=16660.2 sma=16659.62; Gap 0.73 < min 50 pts; close=16660.4 sma=16659.67; Gap 9.17 < min 50 pts; close=16649.9 sma=16659.07; Gap 17.46 < min 50 pts; close=16640.2 sma=16657.66; Gap 25.48 < min 50 pts; close=16630.6 sma=16656.08; Gap 23.19 < min 50 pts; close=16631.9 sma=16655.09; Gap 14.29 < min 50 pts; close=16639.7 sma=16653.99; Gap 3.65 < min 50 pts; close=16648.8 sma=16652.45
2021-08-27,TRADED,gap_too_small,2021-09-02,2,1,1,0,0,1,1,2,4,-4785.00,100.00,-4885.00,1,False,Gap 16.51 < min 25 pts; close=16654.6 sma=16638.09; Gap 15.23 < min 25 pts; close=16652.7 sma=16637.47
2021-08-30,TRADED,,2021-09-02,1,0,1,0,0,0,1,0,2,11985.00,50.00,11935.00,0,False,
2021-08-31,TRADED,,2021-09-02,1,0,1,0,0,0,1,0,2,11085.00,50.00,11035.00,0,False,
2021-09-01,TRADED,gap_too_small,2021-09-02,1,0,1,0,0,1,0,6,2,-15420.00,50.00,-15470.00,1,False,Gap 1.02 < min 25 pts; close=17100.1 sma=17099.08; Gap 9.18 < min 25 pts; close=17093.2 sma=17102.38; Gap 6.97 < min 25 pts; close=17098.7 sma=17105.67; Gap 21.12 < min 25 pts; close=17130.7 sma=17109.58; Gap 3.66 < min 25 pts; close=17116.1 sma=17112.44; Gap 9.01 < min 25 pts; close=17107.1 sma=17116.11
2021-09-02,TRADED,gap_too_small,2021-09-02,1,0,1,1,0,0,0,10,2,3585.00,50.00,3535.00,0,False,Gap 4.74 < min 50 pts; close=17127.6 sma=17122.86; Gap 6.46 < min 50 pts; close=17113.5 sma=17119.96; Gap 7.72 < min 50 pts; close=17124.3 sma=17116.58; Gap 12.20 < min 50 pts; close=17125.8 sma=17113.60; Gap 7.36 < min 50 pts; close=17119.7 sma=17112.34; Gap 24.66 < min 50 pts; close=17135.7 sma=17111.04; Gap 29.63 < min 50 pts; close=17141.1 sma=17111.47; Gap 37.81 < min 50 pts; close=17150.8 sma=17112.99; Gap 49.22 < min 50 pts; close=17164.5 sma=17115.28; Gap 47.38 < min 50 pts; close=17164.8 sma=17117.42
2021-09-03,TRADED,gap_too_small,2021-09-09,2,0,2,0,0,2,0,1,4,-7365.00,100.00,-7465.00,2,True,Gap 4.48 < min 25 pts; close=17229.3 sma=17224.82
2021-09-06,TRADED,,2021-09-09,1,0,1,0,0,1,0,0,2,-3285.00,50.00,-3335.00,1,False,
2021-09-07,TRADED,gap_too_small,2021-09-09,2,1,1,0,0,2,0,3,4,-15255.00,100.00,-15355.00,2,True,Gap 12.85 < min 50 pts; close=17362.1 sma=17374.95; Gap 7.01 < min 50 pts; close=17381.3 sma=17374.29; Gap 20.29 < min 50 pts; close=17352.3 sma=17372.59
2021-09-08,TRADED,gap_too_small,2021-09-09,1,1,0,0,0,1,0,13,2,-6855.00,50.00,-6905.00,1,False,Gap 33.41 < min 50 pts; close=17336.8 sma=17370.21; Gap 1.77 < min 50 pts; close=17367.9 sma=17369.67; Gap 2.11 < min 50 pts; close=17368.2 sma=17370.31; Gap 31.67 < min 50 pts; close=17339.8 sma=17371.47; Gap 8.19 < min 50 pts; close=17364.9 sma=17373.09; Gap 1.97 < min 50 pts; close=17372.8 sma=17374.77; Gap 14.54 < min 50 pts; close=17361.7 sma=17376.24; Gap 10.46 < min 50 pts; close=17367.3 sma=17377.76; Gap 19.34 < min 50 pts; close=17359.2 sma=17378.54; Gap 24.83 < min 50 pts; close=17354.9 sma=17379.73; Gap 18.02 < min 50 pts; close=17362.2 sma=17380.22; Gap 15.03 < min 50 pts; close=17364.4 sma=17379.43; Gap 48.82 < min 50 pts; close=17327.3 sma=17376.12
2021-09-09,SKIPPED,gap_too_small,2021-09-09,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 4.60 < min 50 pts; close=17338.8 sma=17334.20; Gap 9.31 < min 50 pts; close=17323.1 sma=17332.41; Gap 11.73 < min 50 pts; close=17318.7 sma=17330.43; Gap 5.42 < min 50 pts; close=17324.4 sma=17329.82; Gap 7.72 < min 50 pts; close=17336.4 sma=17328.68; Gap 38.84 < min 50 pts; close=17367.3 sma=17328.46; Gap 35.36 < min 50 pts; close=17363.9 sma=17328.54; Gap 21.48 < min 50 pts; close=17349.3 sma=17327.82; Gap 16.21 < min 50 pts; close=17343.4 sma=17327.19; Gap 19.84 < min 50 pts; close=17346.7 sma=17326.86; Gap 30.54 < min 50 pts; close=17357.2 sma=17326.66; Gap 21.61 < min 50 pts; close=17347.6 sma=17325.99; Gap 4.76 < min 50 pts; close=17330.9 sma=17326.14; Gap 18.22 < min 50 pts; close=17308.7 sma=17326.92; Gap 3.16 < min 50 pts; close=17325.2 sma=17328.36; Gap 11.85 < min 50 pts; close=17318.7 sma=17330.55; Gap 5.97 < min 50 pts; close=17338.2 sma=17332.23
2021-09-13,SKIPPED,gap_too_small,2021-09-16,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 29.11 < min 50 pts; close=17309.8 sma=17338.91; Gap 10.72 < min 50 pts; close=17328.4 sma=17339.12; Gap 30.12 < min 50 pts; close=17308.6 sma=17338.72; Gap 49.07 < min 50 pts; close=17288.2 sma=17337.27; Gap 36.20 < min 50 pts; close=17299.6 sma=17335.80; Gap 28.11 < min 50 pts; close=17305.2 sma=17333.31; Gap 17.60 < min 50 pts; close=17313.7 sma=17331.30; Gap 13.97 < min 50 pts; close=17316.0 sma=17329.97; Gap 12.30 < min 50 pts; close=17316.6 sma=17328.90; Gap 0.34 < min 50 pts; close=17327.8 sma=17328.14; Gap 2.24 < min 50 pts; close=17324.6 sma=17326.84; Gap 4.15 < min 50 pts; close=17330.3 sma=17326.15; Gap 5.71 < min 50 pts; close=17331.9 sma=17326.19; Gap 20.05 < min 50 pts; close=17347.8 sma=17327.75; Gap 30.66 < min 50 pts; close=17359.8 sma=17329.14; Gap 29.12 < min 50 pts; close=17359.9 sma=17330.78; Gap 25.08 < min 50 pts; close=17356.6 sma=17331.52
2021-09-14,TRADED,gap_too_small,2021-09-16,1,0,1,0,0,1,0,1,2,-1980.00,50.00,-2030.00,1,False,Gap 6.59 < min 25 pts; close=17401.9 sma=17395.31
2021-09-15,TRADED,gap_too_small,2021-09-16,1,0,1,1,0,0,0,4,2,9150.00,50.00,9100.00,0,False,Gap 11.03 < min 50 pts; close=17415.6 sma=17404.57; Gap 12.89 < min 50 pts; close=17417.2 sma=17404.31; Gap 31.51 < min 50 pts; close=17436.6 sma=17405.09; Gap 40.70 < min 50 pts; close=17447.0 sma=17406.30
2021-09-16,TRADED,,2021-09-16,1,0,1,1,0,0,0,0,2,5640.00,50.00,5590.00,0,False,
2021-09-17,TRADED,gap_too_small,2021-09-23,2,1,1,0,0,1,1,1,4,-1560.00,100.00,-1660.00,1,False,Gap 0.93 < min 25 pts; close=17661.4 sma=17660.47
2021-09-20,TRADED,gap_too_small,2021-09-23,2,2,0,0,0,1,1,2,4,-9075.00,100.00,-9175.00,1,False,Gap 6.58 < min 25 pts; close=17610.8 sma=17604.22; Gap 16.01 < min 25 pts; close=17585.3 sma=17601.31
2021-09-21,TRADED,,2021-09-23,2,1,1,0,0,1,1,0,4,13725.00,100.00,13625.00,1,False,
2021-09-22,TRADED,,2021-09-23,1,0,1,0,0,1,0,0,2,6660.00,50.00,6610.00,1,False,
2021-09-23,TRADED,,2021-09-23,1,0,1,1,0,0,0,0,2,7740.00,50.00,7690.00,0,False,
2021-09-24,TRADED,,2021-09-30,2,0,2,0,0,2,0,0,4,-8715.00,100.00,-8815.00,2,True,
