entry_date,expiry,side,strike,entry_ts,entry_quote,entry_fill,exit_ts,exit_quote,exit_fill,entry_reason,exit_reason,points,pnl
2023-01-06,2023-01-12,CE,18100,2023-01-11T10:54:00+05:30,20.70,20.45,2023-01-11T11:14:00+05:30,22.00,22.25,ADD_2,UNWIND,-1.80,-180.00
2023-01-06,2023-01-12,CE,18050,2023-01-11T11:06:00+05:30,26.70,26.45,2023-01-11T14:37:00+05:30,22.80,23.05,ADD_3,UNWIND,3.40,340.00
2023-01-06,2023-01-12,CE,18000,2023-01-11T14:04:00+05:30,30.85,30.60,2023-01-11T14:58:00+05:30,41.85,42.10,ADD_3,UNWIND,-11.50,-1150.00
2023-01-06,2023-01-12,CE,18050,2023-01-11T15:01:00+05:30,19.55,19.30,2023-01-12T09:18:00+05:30,18.80,19.05,ADD_2,UNWIND,0.25,25.00
2023-01-06,2023-01-12,PE,18000,2023-01-06T09:20:00+05:30,114.95,114.70,2023-01-12T15:20:00+05:30,141.70,141.95,INITIAL_ENTRY,FINAL_EXIT,-27.25,-2725.00
2023-01-06,2023-01-12,CE,17950,2023-01-11T09:25:00+05:30,47.05,46.80,2023-01-12T15:20:00+05:30,0.10,0.35,ADD_3,FINAL_EXIT,46.45,4645.00
2023-01-06,2023-01-12,CE,18000,2023-01-11T15:05:00+05:30,26.70,26.45,2023-01-12T15:20:00+05:30,0.10,0.35,ADD_3,FINAL_EXIT,26.10,2610.00
2023-01-06,2023-01-12,CE,17900,2023-01-12T10:03:00+05:30,33.40,33.15,2023-01-12T15:20:00+05:30,0.05,0.30,ADD_3,FINAL_EXIT,32.85,3285.00
2023-01-06,2023-01-12,CE,17850,2023-01-12T10:16:00+05:30,42.00,41.75,2023-01-12T15:20:00+05:30,8.30,8.55,ADD_4,FINAL_EXIT,33.20,3320.00
2023-01-13,2023-01-19,PE,17650,2023-01-13T12:30:00+05:30,31.50,31.25,2023-01-13T15:05:00+05:30,24.55,24.80,ADD_2,UNWIND,6.45,645.00
2023-01-13,2023-01-19,PE,17750,2023-01-13T12:51:00+05:30,42.50,42.25,2023-01-16T09:33:00+05:30,30.45,30.70,ADD_3,UNWIND,11.55,1155.00
2023-01-13,2023-01-19,PE,17800,2023-01-13T13:43:00+05:30,41.50,41.25,2023-01-16T09:48:00+05:30,45.95,46.20,ADD_4,UNWIND,-4.95,-495.00
2023-01-13,2023-01-19,PE,17850,2023-01-13T09:20:00+05:30,140.50,140.25,2023-01-16T11:20:00+05:30,66.35,66.60,INITIAL_ENTRY,UNWIND,73.65,7365.00
2023-01-13,2023-01-19,PE,17750,2023-01-16T11:26:00+05:30,34.85,34.60,2023-01-16T12:22:00+05:30,44.00,44.25,ADD_2,UNWIND,-9.65,-965.00
2023-01-13,2023-01-19,PE,17750,2023-01-16T13:23:00+05:30,30.50,30.25,2023-01-16T13:46:00+05:30,38.60,38.85,ADD_2,UNWIND,-8.60,-860.00
2023-01-13,2023-01-19,PE,17750,2023-01-17T09:20:00+05:30,29.25,29.00,2023-01-17T10:16:00+05:30,14.65,14.90,ADD_2,ROLL_OUT,14.10,1410.00
2023-01-13,2023-01-19,PE,17800,2023-01-17T09:33:00+05:30,30.35,30.10,2023-01-17T10:51:00+05:30,23.85,24.10,ADD_3,UNWIND,6.00,600.00
2023-01-13,2023-01-19,PE,17850,2023-01-17T09:49:00+05:30,35.20,34.95,2023-01-17T11:05:00+05:30,34.85,35.10,ADD_4,UNWIND,-0.15,-15.00
2023-01-13,2023-01-19,PE,17900,2023-01-16T09:15:00+05:30,47.10,46.85,2023-01-17T13:08:00+05:30,52.10,52.35,ADD_4,UNWIND,-5.50,-550.00
2023-01-13,2023-01-19,PE,17850,2023-01-17T13:38:00+05:30,29.55,29.30,2023-01-17T15:20:00+05:30,16.15,16.40,ADD_2,ROLL_OUT,12.90,1290.00
2023-01-13,2023-01-19,PE,17900,2023-01-17T14:36:00+05:30,32.55,32.30,2023-01-18T09:45:00+05:30,15.70,15.95,ADD_3,ROLL_OUT,16.35,1635.00
2023-01-13,2023-01-19,CE,17850,2023-01-13T09:20:00+05:30,133.00,132.75,2023-01-19T15:20:00+05:30,257.95,258.20,INITIAL_ENTRY,FINAL_EXIT,-125.45,-12545.00
2023-01-13,2023-01-19,PE,18000,2023-01-17T10:16:00+05:30,69.70,69.45,2023-01-19T15:20:00+05:30,0.10,0.35,ROLL_IN,FINAL_EXIT,69.10,6910.00
2023-01-13,2023-01-19,PE,17950,2023-01-17T15:00:00+05:30,37.60,37.35,2023-01-19T15:20:00+05:30,0.05,0.30,ADD_4,FINAL_EXIT,37.05,3705.00
2023-01-13,2023-01-19,PE,18050,2023-01-17T15:20:00+05:30,63.35,63.10,2023-01-19T15:20:00+05:30,0.15,0.40,ROLL_IN,FINAL_EXIT,62.70,6270.00
2023-01-13,2023-01-19,PE,18100,2023-01-18T09:45:00+05:30,68.90,68.65,2023-01-19T15:20:00+05:30,0.15,0.40,ROLL_IN,FINAL_EXIT,68.25,6825.00
2023-01-20,2023-01-25,PE,17950,2023-01-20T10:46:00+05:30,29.20,28.95,2023-01-20T11:12:00+05:30,32.50,32.75,ADD_2,UNWIND,-3.80,-380.00
2023-01-20,2023-01-25,PE,17950,2023-01-23T09:34:00+05:30,17.70,17.45,2023-01-23T12:19:00+05:30,16.75,17.00,ADD_2,UNWIND,0.45,45.00
2023-01-20,2023-01-25,PE,18000,2023-01-23T09:50:00+05:30,20.65,20.40,2023-01-23T12:47:00+05:30,29.65,29.90,ADD_3,UNWIND,-9.50,-950.00
2023-01-20,2023-01-25,PE,18000,2023-01-23T13:38:00+05:30,20.40,20.15,2023-01-24T10:08:00+05:30,10.95,11.20,ADD_2,UNWIND,8.95,895.00
2023-01-20,2023-01-25,PE,18050,2023-01-24T09:15:00+05:30,17.10,16.85,2023-01-24T10:09:00+05:30,19.85,20.10,ADD_3,UNWIND,-3.25,-325.00
2023-01-20,2023-01-25,PE,18100,2023-01-20T09:20:00+05:30,98.45,98.20,2023-01-24T12:00:00+05:30,33.15,33.40,INITIAL_ENTRY,UNWIND,64.80,6480.00
2023-01-20,2023-01-25,PE,18050,2023-01-24T12:51:00+05:30,15.00,14.75,2023-01-24T13:30:00+05:30,21.35,21.60,ADD_2,UNWIND,-6.85,-685.00
2023-01-20,2023-01-25,CE,18100,2023-01-20T09:20:00+05:30,102.80,102.55,2023-01-25T15:20:00+05:30,0.10,0.35,INITIAL_ENTRY,FINAL_EXIT,102.20,10220.00
2023-01-20,2023-01-25,PE,18150,2023-01-24T09:32:00+05:30,30.75,30.50,2023-01-25T15:20:00+05:30,257.55,257.80,ADD_4,FINAL_EXIT,-227.30,-22730.00
2023-01-20,2023-01-25,CE,18150,2023-01-25T09:15:00+05:30,15.40,15.15,2023-01-25T15:20:00+05:30,0.15,0.40,ADD_2,FINAL_EXIT,14.75,1475.00
2023-01-20,2023-01-25,CE,18050,2023-01-25T09:36:00+05:30,29.90,29.65,2023-01-25T15:20:00+05:30,0.15,0.40,ADD_3,FINAL_EXIT,29.25,2925.00
2023-01-20,2023-01-25,CE,18000,2023-01-25T09:56:00+05:30,38.65,38.40,2023-01-25T15:20:00+05:30,0.20,0.45,ADD_4,FINAL_EXIT,37.95,3795.00
2023-01-27,2023-02-02,CE,18100,2023-01-27T10:11:00+05:30,50.65,50.40,2023-01-27T10:38:00+05:30,62.05,62.30,ADD_2,UNWIND,-11.90,-1190.00
2023-01-27,2023-02-02,CE,18100,2023-01-27T11:01:00+05:30,49.65,49.40,2023-01-27T14:22:00+05:30,25.75,26.00,ADD_2,ROLL_OUT,23.40,2340.00
2023-01-27,2023-02-02,CE,18000,2023-01-27T12:08:00+05:30,58.15,57.90,2023-01-27T15:00:00+05:30,44.65,44.90,ADD_3,UNWIND,13.00,1300.00
2023-01-27,2023-02-02,CE,17900,2023-01-27T12:54:00+05:30,78.25,78.00,2023-01-27T15:06:00+05:30,68.60,68.85,ADD_4,UNWIND,9.15,915.00
2023-01-27,2023-02-02,CE,17850,2023-01-27T09:20:00+05:30,188.35,188.10,2023-01-30T09:20:00+05:30,94.55,94.80,INITIAL_ENTRY,UNWIND,93.30,9330.00
2023-01-27,2023-02-02,CE,17750,2023-01-30T09:15:00+05:30,82.30,82.05,2023-01-30T09:23:00+05:30,143.75,144.00,ADD_3,UNWIND,-61.95,-6195.00
2023-01-27,2023-02-02,CE,17900,2023-01-30T10:40:00+05:30,64.15,63.90,2023-01-30T14:06:00+05:30,48.00,48.25,ADD_2,UNWIND,15.65,1565.00
2023-01-27,2023-02-02,CE,17800,2023-01-30T12:50:00+05:30,72.00,71.75,2023-01-30T14:22:00+05:30,78.60,78.85,ADD_3,UNWIND,-7.10,-710.00
2023-01-27,2023-02-02,CE,17700,2023-01-30T13:40:00+05:30,82.75,82.50,2023-01-30T15:00:00+05:30,136.95,137.20,ADD_4,UNWIND,-54.70,-5470.00
2023-01-27,2023-02-02,CE,17900,2023-01-31T09:28:00+05:30,61.80,61.55,2023-01-31T13:17:00+05:30,66.20,66.45,ADD_2,UNWIND,-4.90,-490.00
2023-01-27,2023-02-02,PE,17650,2023-02-01T11:04:00+05:30,51.25,51.00,2023-02-01T11:18:00+05:30,66.60,66.85,ADD_2,UNWIND,-15.85,-1585.00
2023-01-27,2023-02-02,PE,17700,2023-02-01T12:22:00+05:30,52.45,52.20,2023-02-01T13:25:00+05:30,35.55,35.80,ADD_2,UNWIND,16.40,1640.00
2023-01-27,2023-02-02,PE,17750,2023-02-01T12:25:00+05:30,52.25,52.00,2023-02-01T13:27:00+05:30,50.85,51.10,ADD_3,UNWIND,0.90,90.00
2023-01-27,2023-02-02,PE,17800,2023-02-01T12:31:00+05:30,48.05,47.80,2023-02-01T13:34:00+05:30,82.25,82.50,ADD_4,UNWIND,-34.70,-3470.00
2023-01-27,2023-02-02,CE,17750,2023-02-01T14:17:00+05:30,50.45,50.20,2023-02-01T15:05:00+05:30,38.20,38.45,ADD_2,UNWIND,11.75,1175.00
2023-01-27,2023-02-02,CE,17700,2023-02-01T14:27:00+05:30,46.65,46.40,2023-02-01T15:07:00+05:30,62.60,62.85,ADD_3,UNWIND,-16.45,-1645.00
2023-01-27,2023-02-02,CE,17650,2023-01-27T14:22:00+05:30,135.30,135.05,2023-02-01T15:08:00+05:30,97.00,97.25,ROLL_IN,UNWIND,37.80,3780.00
2023-01-27,2023-02-02,CE,17750,2023-02-01T15:10:00+05:30,44.70,44.45,2023-02-02T09:15:00+05:30,12.10,12.35,ADD_2,ROLL_OUT,32.10,3210.00
2023-01-27,2023-02-02,CE,17700,2023-02-01T15:26:00+05:30,47.70,47.45,2023-02-02T09:26:00+05:30,25.85,26.10,ADD_3,UNWIND,21.35,2135.00
2023-01-27,2023-02-02,CE,17600,2023-02-01T14:42:00+05:30,72.25,72.00,2023-02-02T09:30:00+05:30,70.70,70.95,ADD_4,UNWIND,1.05,105.00
2023-01-27,2023-02-02,CE,17550,2023-02-02T09:15:00+05:30,68.75,68.50,2023-02-02T09:39:00+05:30,112.00,112.25,ADD_4,UNWIND,-43.75,-4375.00
2023-01-27,2023-02-02,CE,17650,2023-02-02T09:54:00+05:30,43.40,43.15,2023-02-02T10:17:00+05:30,47.40,47.65,ADD_2,UNWIND,-4.50,-450.00
2023-01-27,2023-02-02,CE,17600,2023-02-02T09:58:00+05:30,51.90,51.65,2023-02-02T11:07:00+05:30,54.35,54.60,ADD_3,UNWIND,-2.95,-295.00
2023-01-27,2023-02-02,CE,17550,2023-02-02T10:27:00+05:30,65.25,65.00,2023-02-02T11:11:00+05:30,102.10,102.35,ADD_3,UNWIND,-37.35,-3735.00
2023-01-27,2023-02-02,CE,17600,2023-02-02T11:13:00+05:30,56.45,56.20,2023-02-02T11:57:00+05:30,71.00,71.25,ADD_2,UNWIND,-15.05,-1505.00
2023-01-27,2023-02-02,CE,17600,2023-02-02T12:20:00+05:30,43.00,42.75,2023-02-02T15:07:00+05:30,27.35,27.60,ADD_2,UNWIND,15.15,1515.00
2023-01-27,2023-02-02,PE,17850,2023-01-27T09:20:00+05:30,188.65,188.40,2023-02-02T15:20:00+05:30,236.90,237.15,INITIAL_ENTRY,FINAL_EXIT,-48.75,-4875.00
2023-01-27,2023-02-02,CE,17500,2023-02-02T09:15:00+05:30,95.25,95.00,2023-02-02T15:20:00+05:30,113.80,114.05,ROLL_IN,FINAL_EXIT,-19.05,-1905.00
2023-01-27,2023-02-02,CE,17550,2023-02-02T12:45:00+05:30,48.95,48.70,2023-02-02T15:20:00+05:30,63.60,63.85,ADD_3,FINAL_EXIT,-15.15,-1515.00
2023-02-03,2023-02-09,CE,17850,2023-02-03T10:44:00+05:30,43.55,43.30,2023-02-03T10:53:00+05:30,51.55,51.80,ADD_2,UNWIND,-8.50,-850.00
2023-02-03,2023-02-09,CE,17900,2023-02-03T11:28:00+05:30,33.30,33.05,2023-02-03T11:48:00+05:30,40.60,40.85,ADD_2,UNWIND,-7.80,-780.00
2023-02-03,2023-02-09,PE,17500,2023-02-03T14:23:00+05:30,38.00,37.75,2023-02-06T09:25:00+05:30,34.15,34.40,ADD_2,UNWIND,3.35,335.00
2023-02-03,2023-02-09,PE,17550,2023-02-03T14:41:00+05:30,40.35,40.10,2023-02-06T09:32:00+05:30,45.95,46.20,ADD_3,UNWIND,-6.10,-610.00
2023-02-03,2023-02-09,PE,17550,2023-02-06T09:39:00+05:30,35.70,35.45,2023-02-06T10:21:00+05:30,46.45,46.70,ADD_2,UNWIND,-11.25,-1125.00
2023-02-03,2023-02-09,PE,17550,2023-02-06T13:40:00+05:30,33.75,33.50,2023-02-07T09:41:00+05:30,29.20,29.45,ADD_2,UNWIND,4.05,405.00
2023-02-03,2023-02-09,PE,17600,2023-02-07T09:24:00+05:30,29.40,29.15,2023-02-07T12:13:00+05:30,40.25,40.50,ADD_3,UNWIND,-11.35,-1135.00
2023-02-03,2023-02-09,PE,17550,2023-02-07T14:44:00+05:30,20.25,20.00,2023-02-07T15:02:00+05:30,20.75,21.00,ADD_2,UNWIND,-1.00,-100.00
2023-02-03,2023-02-09,PE,17600,2023-02-07T14:55:00+05:30,23.35,23.10,2023-02-07T15:11:00+05:30,33.95,34.20,ADD_3,UNWIND,-11.10,-1110.00
2023-02-03,2023-02-09,PE,17600,2023-02-08T09:15:00+05:30,26.80,26.55,2023-02-08T10:13:00+05:30,12.25,12.50,ADD_2,ROLL_OUT,14.05,1405.00
2023-02-03,2023-02-09,PE,17650,2023-02-08T09:18:00+05:30,29.55,29.30,2023-02-08T10:39:00+05:30,19.50,19.75,ADD_3,UNWIND,9.55,955.00
2023-02-03,2023-02-09,PE,17700,2023-02-03T09:20:00+05:30,129.70,129.45,2023-02-08T10:40:00+05:30,30.15,30.40,INITIAL_ENTRY,UNWIND,99.05,9905.00
2023-02-03,2023-02-09,PE,17750,2023-02-08T09:42:00+05:30,40.80,40.55,2023-02-08T10:48:00+05:30,46.45,46.70,ADD_4,UNWIND,-6.15,-615.00
2023-02-03,2023-02-09,PE,17750,2023-02-08T11:01:00+05:30,34.70,34.45,2023-02-08T12:31:00+05:30,34.60,34.85,ADD_2,UNWIND,-0.40,-40.00
2023-02-03,2023-02-09,PE,17800,2023-02-08T11:36:00+05:30,41.25,41.00,2023-02-09T09:39:00+05:30,42.60,42.85,ADD_3,UNWIND,-1.85,-185.00
2023-02-03,2023-02-09,CE,17700,2023-02-03T09:20:00+05:30,145.35,145.10,2023-02-09T15:20:00+05:30,190.00,190.25,INITIAL_ENTRY,FINAL_EXIT,-45.15,-4515.00
2023-02-03,2023-02-09,PE,17850,2023-02-08T10:13:00+05:30,66.60,66.35,2023-02-09T15:20:00+05:30,0.05,0.30,ROLL_IN,FINAL_EXIT,66.05,6605.00
2023-02-03,2023-02-09,PE,17750,2023-02-09T09:50:00+05:30,19.15,18.90,2023-02-09T15:20:00+05:30,0.10,0.35,ADD_2,FINAL_EXIT,18.55,1855.00
2023-02-03,2023-02-09,PE,17800,2023-02-09T09:54:00+05:30,28.95,28.70,2023-02-09T15:20:00+05:30,0.05,0.30,ADD_3,FINAL_EXIT,28.40,2840.00
2023-02-10,2023-02-16,CE,18000,2023-02-13T09:58:00+05:30,21.90,21.65,2023-02-13T11:14:00+05:30,22.05,22.30,ADD_2,UNWIND,-0.65,-65.00
2023-02-10,2023-02-16,CE,17950,2023-02-13T10:06:00+05:30,28.30,28.05,2023-02-13T13:18:00+05:30,28.10,28.35,ADD_3,UNWIND,-0.30,-30.00
2023-02-10,2023-02-16,CE,17900,2023-02-13T12:16:00+05:30,34.30,34.05,2023-02-13T14:59:00+05:30,45.30,45.55,ADD_3,UNWIND,-11.50,-1150.00
2023-02-10,2023-02-16,CE,17950,2023-02-13T15:00:00+05:30,27.70,27.45,2023-02-14T09:15:00+05:30,31.75,32.00,ADD_2,UNWIND,-4.55,-455.00
2023-02-10,2023-02-16,PE,17700,2023-02-14T12:15:00+05:30,19.10,18.85,2023-02-15T09:15:00+05:30,15.40,15.65,ADD_2,UNWIND,3.20,320.00
2023-02-10,2023-02-16,PE,17750,2023-02-14T13:51:00+05:30,20.70,20.45,2023-02-15T09:15:00+05:30,23.10,23.35,ADD_3,UNWIND,-2.90,-290.00
2023-02-10,2023-02-16,PE,17800,2023-02-14T14:01:00+05:30,25.10,24.85,2023-02-15T09:21:00+05:30,36.60,36.85,ADD_4,UNWIND,-12.00,-1200.00
2023-02-10,2023-02-16,PE,17750,2023-02-15T09:58:00+05:30,15.35,15.10,2023-02-15T12:09:00+05:30,10.85,11.10,ADD_2,UNWIND,4.00,400.00
2023-02-10,2023-02-16,PE,17800,2023-02-15T10:03:00+05:30,22.10,21.85,2023-02-15T12:28:00+05:30,18.10,18.35,ADD_3,UNWIND,3.50,350.00
2023-02-10,2023-02-16,CE,17850,2023-02-10T09:20:00+05:30,98.30,98.05,2023-02-16T15:20:00+05:30,186.70,186.95,INITIAL_ENTRY,FINAL_EXIT,-88.90,-8890.00
2023-02-10,2023-02-16,PE,17850,2023-02-10T09:20:00+05:30,106.95,106.70,2023-02-16T15:20:00+05:30,0.10,0.35,INITIAL_ENTRY,FINAL_EXIT,106.35,10635.00
2023-02-10,2023-02-16,PE,17900,2023-02-15T11:25:00+05:30,32.25,32.00,2023-02-16T15:20:00+05:30,0.10,0.35,ADD_4,FINAL_EXIT,31.65,3165.00
2023-02-10,2023-02-16,PE,17950,2023-02-15T15:00:00+05:30,30.90,30.65,2023-02-16T15:20:00+05:30,0.05,0.30,ADD_3,FINAL_EXIT,30.35,3035.00
2023-02-10,2023-02-16,PE,18000,2023-02-15T15:06:00+05:30,40.70,40.45,2023-02-16T15:20:00+05:30,0.25,0.50,ADD_4,FINAL_EXIT,39.95,3995.00
2023-02-17,2023-02-23,CE,18150,2023-02-17T13:32:00+05:30,26.25,26.00,2023-02-20T09:20:00+05:30,27.10,27.35,ADD_2,UNWIND,-1.35,-135.00
2023-02-17,2023-02-23,CE,18150,2023-02-20T09:28:00+05:30,21.25,21.00,2023-02-20T09:44:00+05:30,27.40,27.65,ADD_2,UNWIND,-6.65,-665.00
2023-02-17,2023-02-23,CE,18100,2023-02-20T11:31:00+05:30,28.55,28.30,2023-02-21T09:31:00+05:30,19.15,19.40,ADD_2,UNWIND,8.90,890.00
2023-02-17,2023-02-23,CE,18050,2023-02-20T12:45:00+05:30,34.25,34.00,2023-02-21T10:12:00+05:30,30.30,30.55,ADD_3,UNWIND,3.45,345.00
2023-02-17,2023-02-23,CE,18000,2023-02-17T09:20:00+05:30,89.80,89.55,2023-02-21T13:46:00+05:30,31.45,31.70,INITIAL_ENTRY,UNWIND,57.85,5785.00
2023-02-17,2023-02-23,PE,18000,2023-02-17T09:20:00+05:30,108.70,108.45,2023-02-23T15:20:00+05:30,490.05,490.30,INITIAL_ENTRY,FINAL_EXIT,-381.85,-38185.00
2023-02-17,2023-02-23,CE,17950,2023-02-20T15:06:00+05:30,46.50,46.25,2023-02-23T15:20:00+05:30,0.10,0.35,ADD_4,FINAL_EXIT,45.90,4590.00
2023-02-17,2023-02-23,CE,17900,2023-02-21T12:30:00+05:30,46.70,46.45,2023-02-23T15:20:00+05:30,0.10,0.35,ADD_3,FINAL_EXIT,46.10,4610.00
2023-02-17,2023-02-23,CE,17800,2023-02-22T09:15:00+05:30,46.00,45.75,2023-02-23T15:20:00+05:30,0.05,0.30,ADD_3,FINAL_EXIT,45.45,4545.00
2023-02-17,2023-02-23,CE,17750,2023-02-22T09:20:00+05:30,59.35,59.10,2023-02-23T15:20:00+05:30,0.05,0.30,ADD_4,FINAL_EXIT,58.80,5880.00
2023-02-24,2023-03-02,CE,17750,2023-02-24T11:00:00+05:30,29.65,29.40,2023-02-24T13:48:00+05:30,24.35,24.60,ADD_2,UNWIND,4.80,480.00
2023-02-24,2023-03-02,CE,17700,2023-02-24T12:19:00+05:30,32.50,32.25,2023-02-27T09:18:00+05:30,14.35,14.60,ADD_3,ROLL_OUT,17.65,1765.00
2023-02-24,2023-03-02,CE,17650,2023-02-24T12:54:00+05:30,37.30,37.05,2023-02-27T09:29:00+05:30,29.95,30.20,ADD_4,UNWIND,6.85,685.00
2023-02-24,2023-03-02,CE,17600,2023-02-24T09:20:00+05:30,115.60,115.35,2023-02-27T09:29:00+05:30,42.00,42.25,INITIAL_ENTRY,UNWIND,73.10,7310.00
2023-02-24,2023-03-02,CE,17550,2023-02-27T09:15:00+05:30,48.35,48.10,2023-02-27T11:14:00+05:30,35.40,35.65,ADD_4,UNWIND,12.45,1245.00
2023-02-24,2023-03-02,CE,17500,2023-02-27T09:52:00+05:30,54.00,53.75,2023-02-27T11:41:00+05:30,53.50,53.75,ADD_3,UNWIND,0.00,0.00
2023-02-24,2023-03-02,CE,17500,2023-02-27T12:09:00+05:30,39.70,39.45,2023-02-27T15:10:00+05:30,50.55,50.80,ADD_3,UNWIND,-11.35,-1135.00
2023-02-24,2023-03-02,CE,17450,2023-02-27T09:18:00+05:30,73.70,73.45,2023-02-28T09:34:00+05:30,78.80,79.05,ROLL_IN,UNWIND,-5.60,-560.00
2023-02-24,2023-03-02,CE,17550,2023-02-28T09:45:00+05:30,33.80,33.55,2023-02-28T13:25:00+05:30,16.60,16.85,ADD_2,ROLL_OUT,16.70,1670.00
2023-02-24,2023-03-02,CE,17500,2023-02-28T10:01:00+05:30,40.80,40.55,2023-02-28T14:01:00+05:30,18.95,19.20,ADD_3,ROLL_OUT,21.35,2135.00
2023-02-24,2023-03-02,CE,17450,2023-02-28T10:44:00+05:30,45.40,45.15,2023-03-01T09:15:00+05:30,34.50,34.75,ADD_4,UNWIND,10.40,1040.00
2023-02-24,2023-03-02,CE,17400,2023-02-27T10:12:00+05:30,69.20,68.95,2023-03-01T09:15:00+05:30,53.00,53.25,ADD_4,UNWIND,15.70,1570.00
2023-02-24,2023-03-02,CE,17350,2023-02-28T13:25:00+05:30,74.65,74.40,2023-03-01T09:20:00+05:30,97.65,97.90,ROLL_IN,UNWIND,-23.50,-2350.00
2023-02-24,2023-03-02,CE,17400,2023-03-01T09:29:00+05:30,53.15,52.90,2023-03-01T09:37:00+05:30,66.60,66.85,ADD_2,UNWIND,-13.95,-1395.00
2023-02-24,2023-03-02,PE,17600,2023-02-24T09:20:00+05:30,103.60,103.35,2023-03-02T15:20:00+05:30,277.90,278.15,INITIAL_ENTRY,FINAL_EXIT,-174.80,-17480.00
2023-02-24,2023-03-02,CE,17300,2023-02-28T14:01:00+05:30,79.70,79.45,2023-03-02T15:20:00+05:30,22.65,22.90,ROLL_IN,FINAL_EXIT,56.55,5655.00
2023-02-24,2023-03-02,CE,17400,2023-03-02T09:28:00+05:30,33.20,32.95,2023-03-02T15:20:00+05:30,0.05,0.30,ADD_2,FINAL_EXIT,32.65,3265.00
2023-02-24,2023-03-02,CE,17350,2023-03-02T09:55:00+05:30,45.35,45.10,2023-03-02T15:20:00+05:30,0.10,0.35,ADD_3,FINAL_EXIT,44.75,4475.00
2023-03-03,2023-03-09,PE,17300,2023-03-03T10:13:00+05:30,24.20,23.95,2023-03-03T13:33:00+05:30,13.55,13.80,ADD_2,ROLL_OUT,10.15,1015.00
2023-03-03,2023-03-09,PE,17350,2023-03-03T10:40:00+05:30,27.25,27.00,2023-03-03T14:54:00+05:30,15.00,15.25,ADD_3,ROLL_OUT,11.75,1175.00
2023-03-03,2023-03-09,PE,17400,2023-03-03T11:33:00+05:30,32.30,32.05,2023-03-03T15:10:00+05:30,23.75,24.00,ADD_4,UNWIND,8.05,805.00
2023-03-03,2023-03-09,PE,17450,2023-03-03T09:20:00+05:30,79.55,79.30,2023-03-08T09:15:00+05:30,21.55,21.80,INITIAL_ENTRY,UNWIND,57.50,5750.00
2023-03-03,2023-03-09,PE,17550,2023-03-03T13:33:00+05:30,60.60,60.35,2023-03-08T09:15:00+05:30,43.05,43.30,ROLL_IN,UNWIND,17.05,1705.00
2023-03-03,2023-03-09,PE,17600,2023-03-03T14:54:00+05:30,61.85,61.60,2023-03-09T13:37:00+05:30,5.35,5.60,ROLL_IN,UNWIND,56.00,5600.00
2023-03-03,2023-03-09,PE,17650,2023-03-06T09:15:00+05:30,46.55,46.30,2023-03-09T13:38:00+05:30,27.00,27.25,ADD_4,UNWIND,19.05,1905.00
2023-03-03,2023-03-09,PE,17700,2023-03-08T10:30:00+05:30,62.50,62.25,2023-03-09T13:39:00+05:30,68.50,68.75,ADD_3,UNWIND,-6.50,-650.00
2023-03-03,2023-03-09,CE,17450,2023-03-03T09:20:00+05:30,94.10,93.85,2023-03-09T15:20:00+05:30,137.65,137.90,INITIAL_ENTRY,FINAL_EXIT,-44.05,-4405.00
2023-03-03,2023-03-09,PE,17750,2023-03-08T15:05:00+05:30,52.60,52.35,2023-03-09T15:20:00+05:30,162.25,162.50,ADD_4,FINAL_EXIT,-110.15,-11015.00
2023-03-10,2023-03-16,PE,17300,2023-03-13T09:17:00+05:30,33.45,33.20,2023-03-13T09:35:00+05:30,34.00,34.25,ADD_2,UNWIND,-1.05,-105.00
2023-03-10,2023-03-16,PE,17350,2023-03-13T09:20:00+05:30,37.20,36.95,2023-03-13T09:41:00+05:30,52.55,52.80,ADD_3,UNWIND,-15.85,-1585.00
2023-03-10,2023-03-16,PE,17250,2023-03-13T09:55:00+05:30,25.60,25.35,2023-03-13T10:33:00+05:30,32.40,32.65,ADD_2,UNWIND,-7.30,-730.00
2023-03-10,2023-03-16,CE,17500,2023-03-13T12:31:00+05:30,31.35,31.10,2023-03-13T14:22:00+05:30,19.40,19.65,ADD_2,ROLL_OUT,11.45,1145.00
2023-03-10,2023-03-16,CE,17450,2023-03-13T12:44:00+05:30,36.80,36.55,2023-03-13T14:38:00+05:30,20.60,20.85,ADD_3,ROLL_OUT,15.70,1570.00
2023-03-10,2023-03-16,CE,17400,2023-03-10T09:20:00+05:30,115.75,115.50,2023-03-13T14:45:00+05:30,33.45,33.70,INITIAL_ENTRY,UNWIND,81.80,8180.00
2023-03-10,2023-03-16,CE,17350,2023-03-13T13:39:00+05:30,53.60,53.35,2023-03-13T15:20:00+05:30,51.20,51.45,ADD_4,UNWIND,1.90,190.00
2023-03-10,2023-03-16,CE,17250,2023-03-13T14:22:00+05:30,80.80,80.55,2023-03-14T09:30:00+05:30,91.00,91.25,ROLL_IN,UNWIND,-10.70,-1070.00
2023-03-10,2023-03-16,CE,17300,2023-03-14T09:41:00+05:30,54.80,54.55,2023-03-14T11:13:00+05:30,23.15,23.40,ADD_2,ROLL_OUT,31.15,3115.00
2023-03-10,2023-03-16,CE,17250,2023-03-14T10:14:00+05:30,55.05,54.80,2023-03-14T12:23:00+05:30,45.70,45.95,ADD_3,UNWIND,8.85,885.00
