date,net_pnl,equity,peak,drawdown
2023-04-20,5710.00,907212.50,907212.50,0.00
2023-04-27,990.00,908202.50,908202.50,0.00
2023-05-04,-2197.50,906005.00,908202.50,2197.50
2023-05-18,-95.00,905910.00,908202.50,2292.50
2023-05-25,-1640.00,904270.00,908202.50,3932.50
2023-06-01,8325.00,912595.00,912595.00,0.00
2023-06-08,7245.00,919840.00,919840.00,0.00
2023-06-15,5182.50,925022.50,925022.50,0.00
2023-07-06,1775.00,926797.50,926797.50,0.00
2023-07-13,1790.00,928587.50,928587.50,0.00
2023-07-20,-2790.00,925797.50,928587.50,2790.00
2023-07-27,3455.00,929252.50,929252.50,0.00
2023-08-03,272.50,929525.00,929525.00,0.00
2023-08-10,2355.00,931880.00,931880.00,0.00
2023-08-17,2602.50,934482.50,934482.50,0.00
2023-08-24,8230.00,942712.50,942712.50,0.00
2023-08-31,2977.50,945690.00,945690.00,0.00
2023-09-07,-1300.00,944390.00,945690.00,1300.00
2023-09-21,-4917.50,939472.50,945690.00,6217.50
2023-09-28,-2795.00,936677.50,945690.00,9012.50
2023-10-05,2452.50,939130.00,945690.00,6560.00
2023-10-12,-22.50,939107.50,945690.00,6582.50
2023-10-19,562.50,939670.00,945690.00,6020.00
2023-10-26,-11105.00,928565.00,945690.00,17125.00
2023-11-02,-3655.00,924910.00,945690.00,20780.00
2023-11-09,3815.00,928725.00,945690.00,16965.00
2023-11-16,-5142.50,923582.50,945690.00,22107.50
2023-11-23,2645.00,926227.50,945690.00,19462.50
2023-11-30,-2760.00,923467.50,945690.00,22222.50
2023-12-07,-11095.00,912372.50,945690.00,33317.50
2023-12-14,-3637.50,908735.00,945690.00,36955.00
2023-12-21,6222.50,914957.50,945690.00,30732.50
2023-12-28,587.50,915545.00,945690.00,30145.00
2024-01-04,9880.00,925425.00,945690.00,20265.00
2024-01-11,22.50,925447.50,945690.00,20242.50
2024-01-18,-23187.50,902260.00,945690.00,43430.00
2024-01-25,-1302.50,900957.50,945690.00,44732.50
2024-02-01,9305.00,910262.50,945690.00,35427.50
2024-02-08,3230.00,913492.50,945690.00,32197.50
2024-02-15,5667.50,919160.00,945690.00,26530.00
2024-02-22,2670.00,921830.00,945690.00,23860.00
2024-02-29,9550.00,931380.00,945690.00,14310.00
2024-03-07,6890.00,938270.00,945690.00,7420.00
2024-03-14,3250.00,941520.00,945690.00,4170.00
2024-03-21,2912.50,944432.50,945690.00,1257.50
2024-03-28,4302.50,948735.00,948735.00,0.00
2024-04-04,1255.00,949990.00,949990.00,0.00
2024-04-10,13565.00,963555.00,963555.00,0.00
2024-04-18,-1882.50,961672.50,963555.00,1882.50
2024-04-25,1685.00,963357.50,963555.00,197.50
2024-05-02,3131.25,966488.75,966488.75,0.00
2024-05-09,-5031.25,961457.50,966488.75,5031.25
2024-05-16,-7085.00,954372.50,966488.75,12116.25
2024-05-23,-2410.00,951962.50,966488.75,14526.25
2024-05-30,530.00,952492.50,966488.75,13996.25
2024-06-06,-3376.25,949116.25,966488.75,17372.50
2024-06-13,8236.25,957352.50,966488.75,9136.25
2024-06-20,853.75,958206.25,966488.75,8282.50
2024-06-27,-3767.50,954438.75,966488.75,12050.00
2024-07-04,6148.75,960587.50,966488.75,5901.25
2024-07-11,-1270.00,959317.50,966488.75,7171.25
2024-07-18,-310.00,959007.50,966488.75,7481.25
2024-07-25,83.75,959091.25,966488.75,7397.50
2024-08-01,1035.00,960126.25,966488.75,6362.50
2024-08-08,-8076.25,952050.00,966488.75,14438.75
2024-08-14,5513.75,957563.75,966488.75,8925.00
2024-08-22,2872.50,960436.25,966488.75,6052.50
2024-08-29,1516.25,961952.50,966488.75,4536.25
2024-09-05,3565.00,965517.50,966488.75,971.25
2024-09-12,-10032.50,955485.00,966488.75,11003.75
2024-09-19,2203.75,957688.75,966488.75,8800.00
2024-09-26,-1305.00,956383.75,966488.75,10105.00
2024-10-03,-4945.00,951438.75,966488.75,15050.00
2024-10-10,-2357.50,949081.25,966488.75,17407.50
2024-10-17,951.25,950032.50,966488.75,16456.25
2024-10-24,2093.75,952126.25,966488.75,14362.50
2024-10-31,-518.75,951607.50,966488.75,14881.25
2024-11-14,-1845.00,949762.50,966488.75,16726.25
2024-11-21,2091.25,951853.75,966488.75,14635.00
2024-11-28,14711.25,966565.00,966565.00,0.00
2024-12-05,2921.25,969486.25,969486.25,0.00
2024-12-12,26163.75,995650.00,995650.00,0.00
2024-12-19,-9716.25,985933.75,995650.00,9716.25
2024-12-26,17973.75,1003907.50,1003907.50,0.00
2025-01-02,-2130.75,1001776.75,1003907.50,2130.75
2025-01-09,9131.25,1010908.00,1010908.00,0.00
2025-01-16,7361.25,1018269.25,1018269.25,0.00
2025-01-23,6001.50,1024270.75,1024270.75,0.00
2025-01-30,-2011.50,1022259.25,1024270.75,2011.50
2025-02-06,33855.00,1056114.25,1056114.25,0.00
2025-02-13,17652.00,1073766.25,1073766.25,0.00
2025-02-20,4008.00,1077774.25,1077774.25,0.00
2025-02-27,23355.75,1101130.00,1101130.00,0.00
2025-03-06,-10220.25,1090909.75,1101130.00,10220.25
2025-03-13,4563.75,1095473.50,1101130.00,5656.50
2025-03-20,-14444.25,1081029.25,1101130.00,20100.75
2025-03-27,12576.75,1093606.00,1101130.00,7524.00
2025-04-03,18345.75,1111951.75,1111951.75,0.00
2025-04-09,-40035.00,1071916.75,1111951.75,40035.00
2025-04-17,-11670.75,1060246.00,1111951.75,51705.75
2025-04-24,12307.50,1072553.50,1111951.75,39398.25
2025-04-30,20434.50,1092988.00,1111951.75,18963.75
2025-05-08,15105.75,1108093.75,1111951.75,3858.00
2025-05-15,-4012.50,1104081.25,1111951.75,7870.50
2025-05-22,10728.75,1114810.00,1114810.00,0.00
2025-05-29,4509.00,1119319.00,1119319.00,0.00
2025-06-05,15217.50,1134536.50,1134536.50,0.00
2025-06-12,17366.25,1151902.75,1151902.75,0.00
2025-06-19,13383.75,1165286.50,1165286.50,0.00
2025-06-26,-8838.75,1156447.75,1165286.50,8838.75
2025-07-03,7620.00,1164067.75,1165286.50,1218.75
2025-07-10,15705.00,1179772.75,1179772.75,0.00
2025-07-17,4638.75,1184411.50,1184411.50,0.00
2025-07-24,7192.50,1191604.00,1191604.00,0.00
2025-07-31,-11100.00,1180504.00,1191604.00,11100.00
2025-08-07,20460.00,1200964.00,1200964.00,0.00
2025-08-14,9341.25,1210305.25,1210305.25,0.00
2025-08-21,16282.50,1226587.75,1226587.75,0.00
2025-08-28,-13803.75,1212784.00,1226587.75,13803.75
2025-09-02,9255.00,1222039.00,1226587.75,4548.75
2025-09-09,12896.25,1234935.25,1234935.25,0.00
2025-09-16,7972.50,1242907.75,1242907.75,0.00
2025-09-23,2400.00,1245307.75,1245307.75,0.00
2025-09-30,6855.00,1252162.75,1252162.75,0.00
2025-10-07,-1368.75,1250794.00,1252162.75,1368.75
2025-10-14,1087.50,1251881.50,1252162.75,281.25
2025-10-20,-12202.50,1239679.00,1252162.75,12483.75
2025-10-28,1031.25,1240710.25,1252162.75,11452.50
2025-11-04,7571.25,1248281.50,1252162.75,3881.25
2025-11-11,3682.50,1251964.00,1252162.75,198.75
2025-11-18,9870.00,1261834.00,1261834.00,0.00
2025-11-25,5906.25,1267740.25,1267740.25,0.00
2025-12-02,6153.75,1273894.00,1273894.00,0.00
2025-12-09,5977.50,1279871.50,1279871.50,0.00
2025-12-16,8760.00,1288631.50,1288631.50,0.00
2025-12-23,2426.25,1291057.75,1291057.75,0.00
2025-12-30,5962.50,1297020.25,1297020.25,0.00
2026-01-06,5986.90,1303007.15,1303007.15,0.00
2026-01-13,4226.25,1307233.40,1307233.40,0.00
2026-01-20,-8632.65,1298600.75,1307233.40,8632.65
2026-01-27,-15462.25,1283138.50,1307233.40,24094.90
2026-02-03,-31552.25,1251586.25,1307233.40,55647.15
2026-02-10,11270.50,1262856.75,1307233.40,44376.65
2026-02-17,7913.00,1270769.75,1307233.40,36463.65
2026-02-24,6251.75,1277021.50,1307233.40,30211.90
2026-03-02,-5034.25,1271987.25,1307233.40,35246.15
2026-03-10,-13224.75,1258762.50,1307233.40,48470.90
2026-03-17,29581.00,1288343.50,1307233.40,18889.90
2026-04-28,45454.50,1333798.00,1333798.00,0.00
2026-05-05,-5535.25,1328262.75,1333798.00,5535.25
2026-05-12,-120.00,1328142.75,1333798.00,5655.25
2026-05-19,1697.25,1329840.00,1333798.00,3958.00
2026-05-26,21826.50,1351666.50,1351666.50,0.00
2026-06-02,1520.00,1353186.50,1353186.50,0.00
2026-06-09,23.25,1353209.75,1353209.75,0.00
2026-06-16,-9340.50,1343869.25,1353209.75,9340.50
