date,net_pnl,equity,peak,drawdown
2024-10-03,-12366.25,770798.75,812721.25,41922.50
2024-10-10,-3048.75,767750.00,812721.25,44971.25
2024-10-17,-2393.75,765356.25,812721.25,47365.00
2024-10-24,-2206.25,763150.00,812721.25,49571.25
2024-10-31,-2185.00,760965.00,812721.25,51756.25
2024-11-14,-5131.25,755833.75,812721.25,56887.50
2024-11-21,-5758.75,750075.00,812721.25,62646.25
2024-11-28,-228.75,749846.25,812721.25,62875.00
2024-12-05,-16305.00,733541.25,812721.25,79180.00
2024-12-12,26111.25,759652.50,812721.25,53068.75
2024-12-19,-15292.50,744360.00,812721.25,68361.25
2024-12-26,24791.25,769151.25,812721.25,43570.00
2025-01-02,-14187.00,754964.25,812721.25,57757.00
2025-01-09,-13462.50,741501.75,812721.25,71219.50
2025-01-16,20411.25,761913.00,812721.25,50808.25
2025-01-23,13554.00,775467.00,812721.25,37254.25
2025-01-30,12401.25,787868.25,812721.25,24853.00
2025-02-06,34942.50,822810.75,822810.75,0.00
2025-02-13,-2688.75,820122.00,822810.75,2688.75
2025-02-20,1398.00,821520.00,822810.75,1290.75
2025-02-27,16904.25,838424.25,838424.25,0.00
2025-03-06,-4927.50,833496.75,838424.25,4927.50
2025-03-13,11460.00,844956.75,844956.75,0.00
2025-03-20,-25962.00,818994.75,844956.75,25962.00
2025-03-27,465.00,819459.75,844956.75,25497.00
2025-04-03,1653.75,821113.50,844956.75,23843.25
2025-04-09,-20007.00,801106.50,844956.75,43850.25
2025-04-17,-28432.50,772674.00,844956.75,72282.75
2025-04-24,11803.50,784477.50,844956.75,60479.25
2025-04-30,10042.50,794520.00,844956.75,50436.75
2025-05-08,18078.75,812598.75,844956.75,32358.00
2025-05-15,-15907.50,796691.25,844956.75,48265.50
2025-05-22,6974.25,803665.50,844956.75,41291.25
2025-05-29,6240.75,809906.25,844956.75,35050.50
2025-06-05,32283.75,842190.00,844956.75,2766.75
2025-06-12,28841.25,871031.25,871031.25,0.00
2025-06-19,26066.25,897097.50,897097.50,0.00
2025-06-26,-15570.00,881527.50,897097.50,15570.00
2025-07-03,16537.50,898065.00,898065.00,0.00
2025-07-10,20576.25,918641.25,918641.25,0.00
2025-07-17,7751.25,926392.50,926392.50,0.00
2025-07-24,3153.75,929546.25,929546.25,0.00
2025-07-31,5055.00,934601.25,934601.25,0.00
2025-08-07,15641.25,950242.50,950242.50,0.00
2025-08-14,13128.75,963371.25,963371.25,0.00
2025-08-21,14520.00,977891.25,977891.25,0.00
2025-08-28,-12937.50,964953.75,977891.25,12937.50
2025-09-02,13841.25,978795.00,978795.00,0.00
2025-09-09,2835.00,981630.00,981630.00,0.00
2025-09-16,2002.50,983632.50,983632.50,0.00
2025-09-23,6195.00,989827.50,989827.50,0.00
2025-09-30,-4316.25,985511.25,989827.50,4316.25
2025-10-07,-10796.25,974715.00,989827.50,15112.50
2025-10-14,8118.75,982833.75,989827.50,6993.75
2025-10-20,-18600.00,964233.75,989827.50,25593.75
2025-10-28,2261.25,966495.00,989827.50,23332.50
2025-11-04,3180.00,969675.00,989827.50,20152.50
2025-11-11,2906.25,972581.25,989827.50,17246.25
2025-11-18,15551.25,988132.50,989827.50,1695.00
2025-11-25,15551.25,1003683.75,1003683.75,0.00
2025-12-02,24307.50,1027991.25,1027991.25,0.00
2025-12-09,4061.25,1032052.50,1032052.50,0.00
2025-12-16,1717.50,1033770.00,1033770.00,0.00
2025-12-23,712.50,1034482.50,1034482.50,0.00
2025-12-30,2745.75,1037228.25,1037228.25,0.00
2026-01-06,9003.00,1046231.25,1046231.25,0.00
2026-01-13,-7851.50,1038379.75,1046231.25,7851.50
2026-01-20,-13239.10,1025140.65,1046231.25,21090.60
2026-01-27,12003.00,1037143.65,1046231.25,9087.60
2026-02-03,-48895.75,988247.90,1046231.25,57983.35
2026-02-10,10058.00,998305.90,1046231.25,47925.35
2026-02-17,5327.25,1003633.15,1046231.25,42598.10
2026-02-24,-12445.00,991188.15,1046231.25,55043.10
2026-03-02,-11239.50,979948.65,1046231.25,66282.60
2026-03-10,19650.25,999598.90,1046231.25,46632.35
2026-03-17,16388.75,1015987.65,1046231.25,30243.60
2026-04-28,50447.25,1066434.90,1066434.90,0.00
2026-05-05,-5313.25,1061121.65,1066434.90,5313.25
2026-05-12,-120.00,1061001.65,1066434.90,5433.25
2026-05-19,18589.00,1079590.65,1079590.65,0.00
2026-05-26,19543.25,1099133.90,1099133.90,0.00
2026-06-02,822.75,1099956.65,1099956.65,0.00
2026-06-09,-433.50,1099523.15,1099956.65,433.50
2026-06-16,-13282.00,1086241.15,1099956.65,13715.50
