date,net_pnl,equity,peak,drawdown
2022-07-14,10645.00,770811.25,770811.25,0.00
2022-07-21,-3165.00,767646.25,770811.25,3165.00
2022-07-28,-3370.00,764276.25,770811.25,6535.00
2022-08-04,4495.00,768771.25,770811.25,2040.00
2022-08-11,8045.00,776816.25,776816.25,0.00
2022-08-18,5815.00,782631.25,782631.25,0.00
2022-08-25,13030.00,795661.25,795661.25,0.00
2022-09-01,7642.50,803303.75,803303.75,0.00
2022-09-08,1450.00,804753.75,804753.75,0.00
2022-09-15,-2310.00,802443.75,804753.75,2310.00
2022-09-22,1930.00,804373.75,804753.75,380.00
2022-09-29,4892.50,809266.25,809266.25,0.00
2022-10-06,6470.00,815736.25,815736.25,0.00
2022-10-13,5802.50,821538.75,821538.75,0.00
2022-10-20,5612.50,827151.25,827151.25,0.00
2022-10-27,3485.00,830636.25,830636.25,0.00
2022-11-03,7090.00,837726.25,837726.25,0.00
2022-11-10,2075.00,839801.25,839801.25,0.00
2022-11-17,7442.50,847243.75,847243.75,0.00
2022-11-24,885.00,848128.75,848128.75,0.00
2022-12-01,-70.00,848058.75,848128.75,70.00
2022-12-08,8972.50,857031.25,857031.25,0.00
2022-12-15,-11082.50,845948.75,857031.25,11082.50
2022-12-22,-5100.00,840848.75,857031.25,16182.50
2022-12-29,5512.50,846361.25,857031.25,10670.00
2023-01-05,4977.50,851338.75,857031.25,5692.50
2023-01-12,-1305.00,850033.75,857031.25,6997.50
2023-01-19,3932.50,853966.25,857031.25,3065.00
2023-01-25,-3430.00,850536.25,857031.25,6495.00
2023-02-02,-7407.50,843128.75,857031.25,13902.50
2023-02-09,5835.00,848963.75,857031.25,8067.50
2023-02-16,3685.00,852648.75,857031.25,4382.50
2023-02-23,-9017.50,843631.25,857031.25,13400.00
2023-03-02,-3162.50,840468.75,857031.25,16562.50
2023-03-09,8890.00,849358.75,857031.25,7672.50
2023-03-16,-32.50,849326.25,857031.25,7705.00
2023-03-23,10702.50,860028.75,860028.75,0.00
2023-03-29,2795.00,862823.75,862823.75,0.00
2023-04-06,2247.50,865071.25,865071.25,0.00
2023-04-13,3532.50,868603.75,868603.75,0.00
2023-04-20,6715.00,875318.75,875318.75,0.00
2023-04-27,990.00,876308.75,876308.75,0.00
2023-05-04,-2197.50,874111.25,876308.75,2197.50
2023-05-18,-95.00,874016.25,876308.75,2292.50
2023-05-25,-535.00,873481.25,876308.75,2827.50
2023-06-01,8325.00,881806.25,881806.25,0.00
2023-06-08,7245.00,889051.25,889051.25,0.00
2023-06-15,5725.00,894776.25,894776.25,0.00
2023-07-06,1775.00,896551.25,896551.25,0.00
2023-07-13,6415.00,902966.25,902966.25,0.00
2023-07-20,-2790.00,900176.25,902966.25,2790.00
2023-07-27,2462.50,902638.75,902966.25,327.50
2023-08-03,272.50,902911.25,902966.25,55.00
2023-08-10,5245.00,908156.25,908156.25,0.00
2023-08-17,3035.00,911191.25,911191.25,0.00
2023-08-24,8230.00,919421.25,919421.25,0.00
2023-08-31,2810.00,922231.25,922231.25,0.00
2023-09-07,-1300.00,920931.25,922231.25,1300.00
2023-09-21,-4917.50,916013.75,922231.25,6217.50
2023-09-28,-2180.00,913833.75,922231.25,8397.50
2023-10-05,4990.00,918823.75,922231.25,3407.50
2023-10-12,-22.50,918801.25,922231.25,3430.00
2023-10-19,2912.50,921713.75,922231.25,517.50
2023-10-26,-11105.00,910608.75,922231.25,11622.50
2023-11-02,-4045.00,906563.75,922231.25,15667.50
2023-11-09,3815.00,910378.75,922231.25,11852.50
2023-11-16,-5142.50,905236.25,922231.25,16995.00
2023-11-23,5592.50,910828.75,922231.25,11402.50
2023-11-30,-2760.00,908068.75,922231.25,14162.50
2023-12-07,-11095.00,896973.75,922231.25,25257.50
2023-12-14,-3637.50,893336.25,922231.25,28895.00
2023-12-21,6222.50,899558.75,922231.25,22672.50
2023-12-28,587.50,900146.25,922231.25,22085.00
2024-01-04,9690.00,909836.25,922231.25,12395.00
2024-01-11,1015.00,910851.25,922231.25,11380.00
2024-01-18,-23187.50,887663.75,922231.25,34567.50
2024-01-25,-1302.50,886361.25,922231.25,35870.00
2024-02-01,11875.00,898236.25,922231.25,23995.00
2024-02-08,-1377.50,896858.75,922231.25,25372.50
2024-02-15,5667.50,902526.25,922231.25,19705.00
2024-02-22,-5627.50,896898.75,922231.25,25332.50
2024-02-29,12862.50,909761.25,922231.25,12470.00
2024-03-07,6890.00,916651.25,922231.25,5580.00
2024-03-14,3250.00,919901.25,922231.25,2330.00
2024-03-21,2400.00,922301.25,922301.25,0.00
2024-03-28,2435.00,924736.25,924736.25,0.00
2024-04-04,6947.50,931683.75,931683.75,0.00
2024-04-10,10777.50,942461.25,942461.25,0.00
2024-04-18,-1882.50,940578.75,942461.25,1882.50
2024-04-25,1685.00,942263.75,942461.25,197.50
2024-05-02,3445.00,945708.75,945708.75,0.00
2024-05-09,-5031.25,940677.50,945708.75,5031.25
2024-05-16,-1431.25,939246.25,945708.75,6462.50
2024-05-23,-2410.00,936836.25,945708.75,8872.50
2024-05-30,530.00,937366.25,945708.75,8342.50
2024-06-06,-3376.25,933990.00,945708.75,11718.75
2024-06-13,8236.25,942226.25,945708.75,3482.50
2024-06-20,845.00,943071.25,945708.75,2637.50
2024-06-27,-3767.50,939303.75,945708.75,6405.00
2024-07-04,4866.25,944170.00,945708.75,1538.75
2024-07-11,1122.50,945292.50,945708.75,416.25
2024-07-18,295.00,945587.50,945708.75,121.25
2024-07-25,83.75,945671.25,945708.75,37.50
2024-08-01,1035.00,946706.25,946706.25,0.00
2024-08-08,-8076.25,938630.00,946706.25,8076.25
2024-08-14,5513.75,944143.75,946706.25,2562.50
2024-08-22,2872.50,947016.25,947016.25,0.00
2024-08-29,3663.75,950680.00,950680.00,0.00
2024-09-05,3347.50,954027.50,954027.50,0.00
2024-09-12,-17972.50,936055.00,954027.50,17972.50
2024-09-19,4448.75,940503.75,954027.50,13523.75
2024-09-26,-1305.00,939198.75,954027.50,14828.75
2024-10-03,-4945.00,934253.75,954027.50,19773.75
2024-10-10,-1623.75,932630.00,954027.50,21397.50
2024-10-17,-17.50,932612.50,954027.50,21415.00
2024-10-24,2093.75,934706.25,954027.50,19321.25
2024-10-31,-1545.00,933161.25,954027.50,20866.25
2024-11-14,-1845.00,931316.25,954027.50,22711.25
2024-11-21,145.00,931461.25,954027.50,22566.25
2024-11-28,14711.25,946172.50,954027.50,7855.00
2024-12-05,6975.00,953147.50,954027.50,880.00
2024-12-12,25706.25,978853.75,978853.75,0.00
2024-12-19,-9716.25,969137.50,978853.75,9716.25
2024-12-26,22728.75,991866.25,991866.25,0.00
2025-01-02,-9612.00,982254.25,991866.25,9612.00
2025-01-09,9131.25,991385.50,991866.25,480.75
2025-01-16,9641.25,1001026.75,1001026.75,0.00
2025-01-23,6691.50,1007718.25,1007718.25,0.00
2025-01-30,1116.75,1008835.00,1008835.00,0.00
2025-02-06,33855.00,1042690.00,1042690.00,0.00
2025-02-13,17652.00,1060342.00,1060342.00,0.00
2025-02-20,4626.75,1064968.75,1064968.75,0.00
2025-02-27,23355.75,1088324.50,1088324.50,0.00
2025-03-06,-9552.00,1078772.50,1088324.50,9552.00
2025-03-13,8887.50,1087660.00,1088324.50,664.50
2025-03-20,-14444.25,1073215.75,1088324.50,15108.75
2025-03-27,16694.25,1089910.00,1089910.00,0.00
2025-04-03,18345.75,1108255.75,1108255.75,0.00
2025-04-09,-40035.00,1068220.75,1108255.75,40035.00
2025-04-17,-11670.75,1056550.00,1108255.75,51705.75
2025-04-24,12307.50,1068857.50,1108255.75,39398.25
2025-04-30,20434.50,1089292.00,1108255.75,18963.75
2025-05-08,13778.25,1103070.25,1108255.75,5185.50
2025-05-15,-5276.25,1097794.00,1108255.75,10461.75
2025-05-22,5175.00,1102969.00,1108255.75,5286.75
2025-05-29,4614.00,1107583.00,1108255.75,672.75
2025-06-05,18678.75,1126261.75,1126261.75,0.00
2025-06-12,9333.75,1135595.50,1135595.50,0.00
