date,net_pnl,equity,peak,drawdown
2023-02-16,2377.50,787761.25,787761.25,0.00
2023-02-23,-7560.00,780201.25,787761.25,7560.00
2023-03-02,2577.50,782778.75,787761.25,4982.50
2023-03-09,8890.00,791668.75,791668.75,0.00
2023-03-16,842.50,792511.25,792511.25,0.00
2023-03-23,-197.50,792313.75,792511.25,197.50
2023-03-29,5357.50,797671.25,797671.25,0.00
2023-04-06,2247.50,799918.75,799918.75,0.00
2023-04-13,820.00,800738.75,800738.75,0.00
2023-04-20,5710.00,806448.75,806448.75,0.00
2023-04-27,-2515.00,803933.75,806448.75,2515.00
2023-05-04,-2197.50,801736.25,806448.75,4712.50
2023-05-11,2037.50,803773.75,806448.75,2675.00
2023-05-18,-757.50,803016.25,806448.75,3432.50
2023-05-25,-1460.00,801556.25,806448.75,4892.50
2023-06-01,-130.00,801426.25,806448.75,5022.50
2023-06-08,3065.00,804491.25,806448.75,1957.50
2023-06-15,7360.00,811851.25,811851.25,0.00
2023-06-22,125.00,811976.25,811976.25,0.00
2023-07-06,-2297.50,809678.75,811976.25,2297.50
2023-07-13,-1135.00,808543.75,811976.25,3432.50
2023-07-20,-5437.50,803106.25,811976.25,8870.00
2023-07-27,1862.50,804968.75,811976.25,7007.50
2023-08-03,-1380.00,803588.75,811976.25,8387.50
2023-08-10,3527.50,807116.25,811976.25,4860.00
2023-08-17,2602.50,809718.75,811976.25,2257.50
2023-08-24,1427.50,811146.25,811976.25,830.00
2023-08-31,2392.50,813538.75,813538.75,0.00
2023-09-07,-2517.50,811021.25,813538.75,2517.50
2023-09-14,4727.50,815748.75,815748.75,0.00
2023-09-21,-4917.50,810831.25,815748.75,4917.50
2023-09-28,485.00,811316.25,815748.75,4432.50
2023-10-05,2452.50,813768.75,815748.75,1980.00
2023-10-12,2935.00,816703.75,816703.75,0.00
2023-10-19,-317.50,816386.25,816703.75,317.50
2023-10-26,-11105.00,805281.25,816703.75,11422.50
2023-11-02,-735.00,804546.25,816703.75,12157.50
2023-11-09,4705.00,809251.25,816703.75,7452.50
2023-11-16,-5407.50,803843.75,816703.75,12860.00
2023-11-23,4835.00,808678.75,816703.75,8025.00
2023-11-30,-2760.00,805918.75,816703.75,10785.00
2023-12-07,3455.00,809373.75,816703.75,7330.00
2023-12-14,-4527.50,804846.25,816703.75,11857.50
2023-12-21,5550.00,810396.25,816703.75,6307.50
2023-12-28,587.50,810983.75,816703.75,5720.00
2024-01-04,4347.50,815331.25,816703.75,1372.50
2024-01-11,-1152.50,814178.75,816703.75,2525.00
2024-01-18,-7240.00,806938.75,816703.75,9765.00
2024-01-25,6555.00,813493.75,816703.75,3210.00
2024-02-01,9305.00,822798.75,822798.75,0.00
2024-02-08,-192.50,822606.25,822798.75,192.50
2024-02-15,3287.50,825893.75,825893.75,0.00
2024-02-22,2710.00,828603.75,828603.75,0.00
2024-02-29,9090.00,837693.75,837693.75,0.00
2024-03-07,11520.00,849213.75,849213.75,0.00
2024-03-14,3250.00,852463.75,852463.75,0.00
2024-03-21,8035.00,860498.75,860498.75,0.00
2024-03-28,4302.50,864801.25,864801.25,0.00
2024-04-04,1255.00,866056.25,866056.25,0.00
2024-04-10,13565.00,879621.25,879621.25,0.00
2024-04-18,-1882.50,877738.75,879621.25,1882.50
2024-04-25,-702.50,877036.25,879621.25,2585.00
2024-05-02,3131.25,880167.50,880167.50,0.00
2024-05-09,-4136.25,876031.25,880167.50,4136.25
2024-05-16,-7423.75,868607.50,880167.50,11560.00
2024-05-23,-4237.50,864370.00,880167.50,15797.50
2024-05-30,-960.00,863410.00,880167.50,16757.50
2024-06-06,-8665.00,854745.00,880167.50,25422.50
2024-06-13,6047.50,860792.50,880167.50,19375.00
2024-06-20,853.75,861646.25,880167.50,18521.25
2024-06-27,-2382.50,859263.75,880167.50,20903.75
2024-07-04,3350.00,862613.75,880167.50,17553.75
2024-07-11,2033.75,864647.50,880167.50,15520.00
2024-07-18,-310.00,864337.50,880167.50,15830.00
2024-07-25,-2146.25,862191.25,880167.50,17976.25
2024-08-01,2958.75,865150.00,880167.50,15017.50
2024-08-08,-6722.50,858427.50,880167.50,21740.00
2024-08-14,5513.75,863941.25,880167.50,16226.25
2024-08-22,2741.25,866682.50,880167.50,13485.00
2024-08-29,-1110.00,865572.50,880167.50,14595.00
2024-09-05,386.25,865958.75,880167.50,14208.75
2024-09-12,-11556.25,854402.50,880167.50,25765.00
2024-09-19,3127.50,857530.00,880167.50,22637.50
2024-09-26,1502.50,859032.50,880167.50,21135.00
2024-10-03,-4945.00,854087.50,880167.50,26080.00
2024-10-10,-1122.50,852965.00,880167.50,27202.50
2024-10-17,-1267.50,851697.50,880167.50,28470.00
2024-10-24,-1787.50,849910.00,880167.50,30257.50
2024-10-31,-411.25,849498.75,880167.50,30668.75
2024-11-07,3001.25,852500.00,880167.50,27667.50
2024-11-14,-6442.50,846057.50,880167.50,34110.00
2024-11-21,2091.25,848148.75,880167.50,32018.75
2024-11-28,12502.50,860651.25,880167.50,19516.25
2024-12-05,-4451.25,856200.00,880167.50,23967.50
2024-12-12,16537.50,872737.50,880167.50,7430.00
2024-12-19,-7661.25,865076.25,880167.50,15091.25
2024-12-26,17973.75,883050.00,883050.00,0.00
2025-01-02,-12522.00,870528.00,883050.00,12522.00
2025-01-09,3149.25,873677.25,883050.00,9372.75
2025-01-16,14169.00,887846.25,887846.25,0.00
2025-01-23,13890.00,901736.25,901736.25,0.00
2025-01-30,11388.75,913125.00,913125.00,0.00
2025-02-06,8320.50,921445.50,921445.50,0.00
2025-02-13,13233.75,934679.25,934679.25,0.00
2025-02-20,8575.50,943254.75,943254.75,0.00
2025-02-27,23355.75,966610.50,966610.50,0.00
2025-03-06,-7943.25,958667.25,966610.50,7943.25
2025-03-13,1935.00,960602.25,966610.50,6008.25
2025-03-20,-14444.25,946158.00,966610.50,20452.50
