entry_date,expiry,side,strike,entry_ts,entry_price,exit_ts,exit_price,entry_reason,exit_reason,points,pnl
2025-03-21,2025-03-27,PE,23250,2025-03-24T09:15:00+05:30,42.15,2025-03-24T10:20:00+05:30,34.40,ADD_2,ROLL_OUT,7.75,581.25
2025-03-21,2025-03-27,PE,23300,2025-03-24T09:20:00+05:30,46.90,2025-03-24T12:20:00+05:30,32.85,ADD_3,ROLL_OUT,14.05,1053.75
2025-03-21,2025-03-27,PE,23350,2025-03-21T15:20:00+05:30,117.60,2025-03-24T14:20:00+05:30,30.40,INITIAL_ENTRY,ROLL_OUT,87.20,6540.00
2025-03-21,2025-03-27,CE,23350,2025-03-21T15:20:00+05:30,140.60,2025-03-24T15:20:00+05:30,385.20,INITIAL_ENTRY,FINAL_EXIT,-244.60,-18345.00
2025-03-21,2025-03-27,PE,23550,2025-03-24T10:20:00+05:30,118.30,2025-03-24T15:20:00+05:30,75.59,ROLL_IN,FINAL_EXIT,42.71,3203.25
2025-03-21,2025-03-27,PE,23600,2025-03-24T12:20:00+05:30,111.50,2025-03-24T15:20:00+05:30,91.85,ROLL_IN,FINAL_EXIT,19.65,1473.75
2025-03-21,2025-03-27,PE,23650,2025-03-24T14:20:00+05:30,103.55,2025-03-24T15:20:00+05:30,111.40,ROLL_IN,FINAL_EXIT,-7.85,-588.75
2025-03-24,2025-03-27,PE,23600,2025-03-25T10:20:00+05:30,55.90,2025-03-25T12:20:00+05:30,75.34,ADD_2,UNWIND,-19.44,-1458.00
2025-03-24,2025-03-27,CE,23650,2025-03-24T15:20:00+05:30,162.55,2025-03-25T15:20:00+05:30,147.65,INITIAL_ENTRY,FINAL_EXIT,14.90,1117.50
2025-03-24,2025-03-27,PE,23650,2025-03-24T15:20:00+05:30,111.40,2025-03-25T15:20:00+05:30,75.59,INITIAL_ENTRY,FINAL_EXIT,35.81,2685.75
2025-03-24,2025-03-27,PE,23600,2025-03-25T14:20:00+05:30,47.60,2025-03-25T15:20:00+05:30,59.40,ADD_2,FINAL_EXIT,-11.80,-885.00
2025-03-25,2025-03-27,PE,23450,2025-03-26T09:15:00+05:30,32.29,2025-03-26T12:20:00+05:30,30.65,ADD_2,UNWIND,1.64,123.00
2025-03-25,2025-03-27,CE,23650,2025-03-25T15:20:00+05:30,147.65,2025-03-26T15:20:00+05:30,31.75,INITIAL_ENTRY,FINAL_EXIT,115.90,8692.50
2025-03-25,2025-03-27,PE,23650,2025-03-25T15:20:00+05:30,75.59,2025-03-26T15:20:00+05:30,165.70,INITIAL_ENTRY,FINAL_EXIT,-90.11,-6758.25
2025-03-25,2025-03-27,CE,23750,2025-03-26T13:20:00+05:30,28.30,2025-03-26T15:20:00+05:30,16.14,ADD_2,FINAL_EXIT,12.16,912.00
2025-03-26,2025-03-27,CE,23500,2025-03-26T15:20:00+05:30,87.90,2025-03-27T15:20:00+05:30,91.90,INITIAL_ENTRY,FINAL_EXIT,-4.00,-300.00
2025-03-26,2025-03-27,PE,23500,2025-03-26T15:20:00+05:30,72.15,2025-03-27T15:20:00+05:30,0.25,INITIAL_ENTRY,FINAL_EXIT,71.90,5392.50
2025-03-26,2025-03-27,PE,23550,2025-03-27T10:20:00+05:30,25.65,2025-03-27T15:20:00+05:30,0.35,ADD_2,FINAL_EXIT,25.30,1897.50
2025-03-28,2025-04-03,CE,23500,2025-03-28T15:20:00+05:30,127.90,2025-04-01T15:20:00+05:30,17.14,INITIAL_ENTRY,FINAL_EXIT,110.76,8307.00
2025-03-28,2025-04-03,PE,23500,2025-03-28T15:20:00+05:30,107.30,2025-04-01T15:20:00+05:30,299.35,INITIAL_ENTRY,FINAL_EXIT,-192.05,-14403.75
2025-03-28,2025-04-03,CE,23350,2025-04-01T11:20:00+05:30,70.90,2025-04-01T15:20:00+05:30,44.50,ADD_2,FINAL_EXIT,26.40,1980.00
2025-03-28,2025-04-03,CE,23400,2025-04-01T11:20:00+05:30,52.35,2025-04-01T15:20:00+05:30,31.75,ADD_3,FINAL_EXIT,20.60,1545.00
2025-04-01,2025-04-03,CE,23150,2025-04-01T15:20:00+05:30,140.40,2025-04-02T15:20:00+05:30,184.20,INITIAL_ENTRY,FINAL_EXIT,-43.80,-3285.00
2025-04-01,2025-04-03,PE,23150,2025-04-01T15:20:00+05:30,74.40,2025-04-02T15:20:00+05:30,28.25,INITIAL_ENTRY,FINAL_EXIT,46.15,3461.25
2025-04-01,2025-04-03,PE,23000,2025-04-02T09:20:00+05:30,34.15,2025-04-02T15:20:00+05:30,14.80,ADD_2,FINAL_EXIT,19.35,1451.25
2025-04-01,2025-04-03,PE,23100,2025-04-02T10:20:00+05:30,37.25,2025-04-02T15:20:00+05:30,22.15,ADD_3,FINAL_EXIT,15.10,1132.50
2025-04-02,2025-04-03,CE,23350,2025-04-02T15:20:00+05:30,55.30,2025-04-03T15:20:00+05:30,0.10,INITIAL_ENTRY,FINAL_EXIT,55.20,4140.00
2025-04-02,2025-04-03,PE,23350,2025-04-02T15:20:00+05:30,99.25,2025-04-03T15:20:00+05:30,100.75,INITIAL_ENTRY,FINAL_EXIT,-1.50,-112.50
2025-04-02,2025-04-03,CE,23250,2025-04-03T09:20:00+05:30,34.25,2025-04-03T15:20:00+05:30,0.20,ADD_2,FINAL_EXIT,34.05,2553.75
2025-04-04,2025-04-09,CE,22900,2025-04-04T15:20:00+05:30,112.80,2025-04-07T09:20:00+05:30,17.14,INITIAL_ENTRY,ROLL_OUT,95.66,7174.50
2025-04-04,2025-04-09,PE,22900,2025-04-04T15:20:00+05:30,128.69,2025-04-07T15:20:00+05:30,734.55,INITIAL_ENTRY,FINAL_EXIT,-605.86,-45439.50
2025-04-04,2025-04-09,CE,22150,2025-04-07T09:15:00+05:30,208.70,2025-04-07T15:20:00+05:30,337.90,ADD_2,FINAL_EXIT,-129.20,-9690.00
