entry_date,status,skip_reason,expiry_date,next_trading_day,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,bought_side,contract_name,option_entry_timestamp,option_entry_open,option_exit_timestamp,option_exit_open,gross_pnl,brokerage,net_pnl,remarks
2025-09-25,TRADED,,2025-09-30,2025-09-26,2025-09-25T15:15:00+05:30,24904.55,24988.58,BELOW_SMA,24900,PE,NIFTY_24900_PE_30_SEP_25.csv,2025-09-25T15:29:00+05:30,67.1,2025-09-26T09:16:00+05:30,109.65,10543.00,50.00,10493.00,
2025-09-26,TRADED,,2025-09-30,2025-09-29,2025-09-26T15:15:00+05:30,24673.1,24739.79,BELOW_SMA,24650,PE,NIFTY_24650_PE_30_SEP_25.csv,2025-09-26T15:29:00+05:30,66.0,2025-09-29T09:16:00+05:30,33.4,-8996.00,50.00,-9046.00,
2025-09-29,TRADED,,2025-09-30,2025-09-30,2025-09-29T15:15:00+05:30,24677.55,24701.98,BELOW_SMA,24700,PE,NIFTY_24700_PE_30_SEP_25.csv,2025-09-29T15:29:00+05:30,56.05,2025-09-30T09:16:00+05:30,40.55,-4550.00,50.00,-4600.00,
2025-09-30,TRADED,,2025-10-07,2025-10-01,2025-09-30T15:15:00+05:30,24633.6,24642.45,BELOW_SMA,24650,PE,NIFTY_24650_PE_07_OCT_25.csv,2025-09-30T15:29:00+05:30,109.45,2025-10-01T09:16:00+05:30,123.95,3250.00,50.00,3200.00,
2025-10-01,TRADED,,2025-10-07,2025-10-03,2025-10-01T15:15:00+05:30,24853.4,24755.01,ABOVE_SMA,24850,CE,NIFTY_24850_CE_07_OCT_25.csv,2025-10-01T15:29:00+05:30,109.15,2025-10-03T09:16:00+05:30,77.0,-8879.00,50.00,-8929.00,
2025-10-03,TRADED,,2025-10-07,2025-10-06,2025-10-03T15:15:00+05:30,24895.0,24827.37,ABOVE_SMA,24900,CE,NIFTY_24900_CE_07_OCT_25.csv,2025-10-03T15:29:00+05:30,73.4,2025-10-06T09:16:00+05:30,72.75,-689.00,50.00,-739.00,
2025-10-06,TRADED,,2025-10-07,2025-10-07,2025-10-06T15:15:00+05:30,25072.55,25018.13,ABOVE_SMA,25050,CE,NIFTY_25050_CE_07_OCT_25.csv,2025-10-06T15:29:00+05:30,77.85,2025-10-07T09:16:00+05:30,88.5,2249.00,50.00,2199.00,
2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,PE,NIFTY_25100_PE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,78.0,2025-10-08T09:16:00+05:30,90.8,2808.00,50.00,2758.00,
2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,PE,NIFTY_25000_PE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,75.2,2025-10-09T09:16:00+05:30,60.35,-4381.00,50.00,-4431.00,
2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,CE,NIFTY_25150_CE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,119.2,2025-10-10T09:16:00+05:30,126.8,1456.00,50.00,1406.00,
2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,PE,NIFTY_25300_PE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,52.4,2025-10-13T09:16:00+05:30,105.05,13169.00,50.00,13119.00,
2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,CE,NIFTY_25250_CE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,57.65,2025-10-14T09:16:00+05:30,80.25,5356.00,50.00,5306.00,
2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,PE,NIFTY_25100_PE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,113.6,2025-10-15T09:16:00+05:30,51.2,-16744.00,50.00,-16794.00,
2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,CE,NIFTY_25350_CE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,129.1,2025-10-16T09:16:00+05:30,174.55,11297.00,50.00,11247.00,
2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,CE,NIFTY_25550_CE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,123.45,2025-10-17T09:16:00+05:30,95.45,-7800.00,50.00,-7850.00,
2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,CE,NIFTY_25700_CE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,92.0,2025-10-20T09:16:00+05:30,238.9,37674.00,50.00,37624.00,
2025-10-20,SKIPPED,missing_entry_or_exit_timestamp,2025-10-28,2025-10-21,2025-10-20T15:15:00+05:30,25850.7,25854.64,BELOW_SMA,25850,PE,NIFTY_25850_PE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,0.00,0.00,0.00,"NIFTY_25850_PE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; Next trading day is a special session that starts at 13:45, so the exact 09:16 exit candle is unavailable."
2025-10-21,SKIPPED,missing_spot_signal_timestamp,,,2025-10-21T15:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Missing spot signal timestamp 2025-10-21T15:15:00+05:30
2025-10-23,TRADED,,2025-10-28,2025-10-24,2025-10-23T15:15:00+05:30,25870.3,26029.46,BELOW_SMA,25850,PE,NIFTY_25850_PE_28_OCT_25.csv,2025-10-23T15:29:00+05:30,72.75,2025-10-24T09:16:00+05:30,68.55,-1612.00,50.00,-1662.00,
2025-10-24,TRADED,,2025-10-28,2025-10-27,2025-10-24T15:15:00+05:30,25797.45,25814.09,BELOW_SMA,25800,PE,NIFTY_25800_PE_28_OCT_25.csv,2025-10-24T15:29:00+05:30,87.95,2025-10-27T09:16:00+05:30,37.05,-13754.00,50.00,-13804.00,
2025-10-27,TRADED,,2025-10-28,2025-10-28,2025-10-27T15:15:00+05:30,25974.0,25961.31,ABOVE_SMA,25950,CE,NIFTY_25950_CE_28_OCT_25.csv,2025-10-27T15:29:00+05:30,118.55,2025-10-28T09:16:00+05:30,118.45,-546.00,50.00,-596.00,
2025-10-28,TRADED,,2025-11-04,2025-10-29,2025-10-28T15:15:00+05:30,25965.4,25899.76,ABOVE_SMA,25950,CE,NIFTY_25950_CE_04_NOV_25.csv,2025-10-28T15:29:00+05:30,189.15,2025-10-29T09:16:00+05:30,234.0,11141.00,50.00,11091.00,
2025-10-29,TRADED,,2025-11-04,2025-10-30,2025-10-29T15:15:00+05:30,26068.3,26044.46,ABOVE_SMA,26050,CE,NIFTY_26050_CE_04_NOV_25.csv,2025-10-29T15:29:00+05:30,199.85,2025-10-30T09:16:00+05:30,128.65,-19032.00,50.00,-19082.00,
2025-10-30,TRADED,,2025-11-04,2025-10-31,2025-10-30T15:15:00+05:30,25891.2,25914.13,BELOW_SMA,25900,PE,NIFTY_25900_PE_04_NOV_25.csv,2025-10-30T15:29:00+05:30,101.2,2025-10-31T09:16:00+05:30,128.2,6500.00,50.00,6450.00,
2025-10-31,TRADED,,2025-11-04,2025-11-03,2025-10-31T15:15:00+05:30,25732.55,25804.40,BELOW_SMA,25750,PE,NIFTY_25750_PE_04_NOV_25.csv,2025-10-31T15:29:00+05:30,71.2,2025-11-03T09:16:00+05:30,101.25,7293.00,50.00,7243.00,
2025-11-03,TRADED,,2025-11-04,2025-11-04,2025-11-03T15:15:00+05:30,25774.3,25745.78,ABOVE_SMA,25750,CE,NIFTY_25750_CE_04_NOV_25.csv,2025-11-03T15:29:00+05:30,89.0,2025-11-04T09:16:00+05:30,80.95,-2613.00,50.00,-2663.00,
2025-11-04,TRADED,,2025-11-11,2025-11-06,2025-11-04T15:15:00+05:30,25586.25,25666.44,BELOW_SMA,25600,PE,NIFTY_25600_PE_11_NOV_25.csv,2025-11-04T15:29:00+05:30,129.5,2025-11-06T09:16:00+05:30,82.6,-12714.00,50.00,-12764.00,
2025-11-06,TRADED,,2025-11-11,2025-11-07,2025-11-06T15:15:00+05:30,25519.95,25558.89,BELOW_SMA,25500,PE,NIFTY_25500_PE_11_NOV_25.csv,2025-11-06T15:29:00+05:30,79.35,2025-11-07T09:16:00+05:30,157.8,19877.00,50.00,19827.00,
2025-11-07,TRADED,,2025-11-11,2025-11-10,2025-11-07T15:15:00+05:30,25510.05,25446.45,ABOVE_SMA,25500,CE,NIFTY_25500_CE_11_NOV_25.csv,2025-11-07T15:29:00+05:30,100.95,2025-11-10T09:16:00+05:30,141.8,10101.00,50.00,10051.00,
2025-11-10,TRADED,,2025-11-11,2025-11-11,2025-11-10T15:15:00+05:30,25574.25,25609.19,BELOW_SMA,25550,PE,NIFTY_25550_PE_11_NOV_25.csv,2025-11-10T15:29:00+05:30,33.1,2025-11-11T09:16:00+05:30,26.8,-2158.00,50.00,-2208.00,
2025-11-11,TRADED,,2025-11-18,2025-11-12,2025-11-11T15:15:00+05:30,25705.55,25571.13,ABOVE_SMA,25700,CE,NIFTY_25700_CE_18_NOV_25.csv,2025-11-11T15:29:00+05:30,200.35,2025-11-12T09:16:00+05:30,268.2,17121.00,50.00,17071.00,
2025-11-12,TRADED,,2025-11-18,2025-11-13,2025-11-12T15:15:00+05:30,25874.0,25883.36,BELOW_SMA,25850,PE,NIFTY_25850_PE_18_NOV_25.csv,2025-11-12T15:29:00+05:30,99.85,2025-11-13T09:16:00+05:30,114.45,3276.00,50.00,3226.00,
2025-11-13,TRADED,,2025-11-18,2025-11-14,2025-11-13T15:15:00+05:30,25884.1,25932.95,BELOW_SMA,25900,PE,NIFTY_25900_PE_18_NOV_25.csv,2025-11-13T15:29:00+05:30,133.65,2025-11-14T09:16:00+05:30,153.5,4641.00,50.00,4591.00,
2025-11-14,TRADED,,2025-11-18,2025-11-17,2025-11-14T15:15:00+05:30,25916.8,25811.88,ABOVE_SMA,25900,CE,NIFTY_25900_CE_18_NOV_25.csv,2025-11-14T15:29:00+05:30,118.0,2025-11-17T09:16:00+05:30,119.25,-195.00,50.00,-245.00,
2025-11-17,TRADED,,2025-11-18,2025-11-18,2025-11-17T15:15:00+05:30,26014.3,25972.90,ABOVE_SMA,26000,CE,NIFTY_26000_CE_18_NOV_25.csv,2025-11-17T15:29:00+05:30,75.95,2025-11-18T09:16:00+05:30,35.05,-11154.00,50.00,-11204.00,
2025-11-18,TRADED,,2025-11-25,2025-11-19,2025-11-18T15:15:00+05:30,25894.7,25941.05,BELOW_SMA,25900,PE,NIFTY_25900_PE_25_NOV_25.csv,2025-11-18T15:29:00+05:30,140.0,2025-11-19T09:16:00+05:30,142.45,117.00,50.00,67.00,
2025-11-19,TRADED,,2025-11-25,2025-11-20,2025-11-19T15:15:00+05:30,26052.7,25990.69,ABOVE_SMA,26050,CE,NIFTY_26050_CE_25_NOV_25.csv,2025-11-19T15:29:00+05:30,157.0,2025-11-20T09:16:00+05:30,179.1,5226.00,50.00,5176.00,
2025-11-20,TRADED,,2025-11-25,2025-11-21,2025-11-20T15:15:00+05:30,26197.4,26159.02,ABOVE_SMA,26200,CE,NIFTY_26200_CE_25_NOV_25.csv,2025-11-20T15:29:00+05:30,135.9,2025-11-21T09:16:00+05:30,84.0,-14014.00,50.00,-14064.00,
2025-11-21,TRADED,,2025-11-25,2025-11-24,2025-11-21T15:15:00+05:30,26063.95,26113.34,BELOW_SMA,26050,PE,NIFTY_26050_PE_25_NOV_25.csv,2025-11-21T15:29:00+05:30,91.4,2025-11-24T09:16:00+05:30,51.35,-10933.00,50.00,-10983.00,
2025-11-24,TRADED,,2025-11-25,2025-11-25,2025-11-24T15:15:00+05:30,25943.35,26073.67,BELOW_SMA,25950,PE,NIFTY_25950_PE_25_NOV_25.csv,2025-11-24T15:29:00+05:30,60.8,2025-11-25T09:16:00+05:30,63.1,78.00,50.00,28.00,
2025-11-25,TRADED,,2025-12-02,2025-11-26,2025-11-25T15:15:00+05:30,25860.3,25969.53,BELOW_SMA,25850,PE,NIFTY_25850_PE_02_DEC_25.csv,2025-11-25T15:29:00+05:30,109.0,2025-11-26T09:16:00+05:30,64.75,-12025.00,50.00,-12075.00,
2025-11-26,TRADED,,2025-12-02,2025-11-27,2025-11-26T15:15:00+05:30,26203.5,26138.44,ABOVE_SMA,26200,CE,NIFTY_26200_CE_02_DEC_25.csv,2025-11-26T15:29:00+05:30,149.95,2025-11-27T09:16:00+05:30,168.8,4381.00,50.00,4331.00,
2025-11-27,TRADED,,2025-12-02,2025-11-28,2025-11-27T15:15:00+05:30,26219.85,26234.63,BELOW_SMA,26200,PE,NIFTY_26200_PE_02_DEC_25.csv,2025-11-27T15:29:00+05:30,84.05,2025-11-28T09:16:00+05:30,89.4,871.00,50.00,821.00,
2025-11-28,TRADED,,2025-12-02,2025-12-01,2025-11-28T15:15:00+05:30,26204.55,26229.24,BELOW_SMA,26200,PE,NIFTY_26200_PE_02_DEC_25.csv,2025-11-28T15:29:00+05:30,65.95,2025-12-01T09:16:00+05:30,34.8,-8619.00,50.00,-8669.00,
2025-12-01,TRADED,,2025-12-02,2025-12-02,2025-12-01T15:15:00+05:30,26175.95,26214.11,BELOW_SMA,26200,PE,NIFTY_26200_PE_02_DEC_25.csv,2025-12-01T15:29:00+05:30,66.45,2025-12-02T09:16:00+05:30,100.0,8203.00,50.00,8153.00,
2025-12-02,TRADED,,2025-12-09,2025-12-03,2025-12-02T15:15:00+05:30,26057.0,26057.90,BELOW_SMA,26050,PE,NIFTY_26050_PE_09_DEC_25.csv,2025-12-02T15:29:00+05:30,104.4,2025-12-03T09:16:00+05:30,133.1,6942.00,50.00,6892.00,
2025-12-03,TRADED,,2025-12-09,2025-12-04,2025-12-03T15:15:00+05:30,25985.1,25939.03,ABOVE_SMA,26000,CE,NIFTY_26000_CE_09_DEC_25.csv,2025-12-03T15:29:00+05:30,137.85,2025-12-04T09:16:00+05:30,98.85,-10660.00,50.00,-10710.00,
2025-12-04,TRADED,,2025-12-09,2025-12-05,2025-12-04T15:15:00+05:30,26017.1,26027.15,BELOW_SMA,26000,PE,NIFTY_26000_PE_09_DEC_25.csv,2025-12-04T15:29:00+05:30,70.4,2025-12-05T09:16:00+05:30,76.9,1170.00,50.00,1120.00,
2025-12-05,TRADED,,2025-12-09,2025-12-08,2025-12-05T15:15:00+05:30,26176.65,26135.78,ABOVE_SMA,26200,CE,NIFTY_26200_CE_09_DEC_25.csv,2025-12-05T15:29:00+05:30,79.2,2025-12-08T09:16:00+05:30,60.4,-5408.00,50.00,-5458.00,
2025-12-08,TRADED,,2025-12-09,2025-12-09,2025-12-08T15:15:00+05:30,25932.8,26021.12,BELOW_SMA,25950,PE,NIFTY_25950_PE_09_DEC_25.csv,2025-12-08T15:29:00+05:30,64.8,2025-12-09T09:16:00+05:30,109.4,11076.00,50.00,11026.00,
2025-12-09,TRADED,,2025-12-16,2025-12-10,2025-12-09T15:15:00+05:30,25841.75,25843.60,BELOW_SMA,25850,PE,NIFTY_25850_PE_16_DEC_25.csv,2025-12-09T15:29:00+05:30,116.0,2025-12-10T09:16:00+05:30,123.55,1443.00,50.00,1393.00,
2025-12-10,TRADED,,2025-12-16,2025-12-11,2025-12-10T15:15:00+05:30,25742.65,25825.89,BELOW_SMA,25750,PE,NIFTY_25750_PE_16_DEC_25.csv,2025-12-10T15:29:00+05:30,110.0,2025-12-11T09:16:00+05:30,99.15,-3341.00,50.00,-3391.00,
2025-12-11,TRADED,,2025-12-16,2025-12-12,2025-12-11T15:15:00+05:30,25898.4,25845.40,ABOVE_SMA,25900,CE,NIFTY_25900_CE_16_DEC_25.csv,2025-12-11T15:29:00+05:30,112.35,2025-12-12T09:16:00+05:30,160.2,11921.00,50.00,11871.00,
2025-12-12,TRADED,,2025-12-16,2025-12-15,2025-12-12T15:15:00+05:30,26043.0,26014.22,ABOVE_SMA,26050,CE,NIFTY_26050_CE_16_DEC_25.csv,2025-12-12T15:29:00+05:30,83.75,2025-12-15T09:16:00+05:30,38.25,-12350.00,50.00,-12400.00,
2025-12-15,TRADED,,2025-12-16,2025-12-16,2025-12-15T15:15:00+05:30,26014.0,25998.45,ABOVE_SMA,26000,CE,NIFTY_26000_CE_16_DEC_25.csv,2025-12-15T15:29:00+05:30,71.25,2025-12-16T09:16:00+05:30,28.35,-11674.00,50.00,-11724.00,
2025-12-16,TRADED,,2025-12-23,2025-12-17,2025-12-16T15:15:00+05:30,25851.35,25891.62,BELOW_SMA,25850,PE,NIFTY_25850_PE_23_DEC_25.csv,2025-12-16T15:29:00+05:30,108.7,2025-12-17T09:16:00+05:30,103.95,-1755.00,50.00,-1805.00,
2025-12-17,TRADED,,2025-12-23,2025-12-18,2025-12-17T15:15:00+05:30,25821.8,25817.14,ABOVE_SMA,25800,CE,NIFTY_25800_CE_23_DEC_25.csv,2025-12-17T15:29:00+05:30,152.95,2025-12-18T09:16:00+05:30,108.9,-11973.00,50.00,-12023.00,
2025-12-18,TRADED,,2025-12-23,2025-12-19,2025-12-18T15:15:00+05:30,25815.65,25831.26,BELOW_SMA,25800,PE,NIFTY_25800_PE_23_DEC_25.csv,2025-12-18T15:29:00+05:30,86.75,2025-12-19T09:16:00+05:30,43.05,-11882.00,50.00,-11932.00,
2025-12-19,TRADED,,2025-12-23,2025-12-22,2025-12-19T15:15:00+05:30,25961.4,25953.74,ABOVE_SMA,25950,CE,NIFTY_25950_CE_23_DEC_25.csv,2025-12-19T15:29:00+05:30,94.65,2025-12-22T09:16:00+05:30,177.15,20930.00,50.00,20880.00,
2025-12-22,TRADED,,2025-12-23,2025-12-23,2025-12-22T15:15:00+05:30,26162.75,26140.60,ABOVE_SMA,26150,CE,NIFTY_26150_CE_23_DEC_25.csv,2025-12-22T15:29:00+05:30,57.0,2025-12-23T09:16:00+05:30,62.7,962.00,50.00,912.00,
2025-12-23,TRADED,,2025-12-30,2025-12-24,2025-12-23T15:15:00+05:30,26165.95,26179.99,BELOW_SMA,26150,PE,NIFTY_26150_PE_30_DEC_25.csv,2025-12-23T15:29:00+05:30,88.0,2025-12-24T09:16:00+05:30,94.3,1118.00,50.00,1068.00,
2025-12-24,TRADED,,2025-12-30,2025-12-26,2025-12-24T15:15:00+05:30,26141.65,26186.74,BELOW_SMA,26150,PE,NIFTY_26150_PE_30_DEC_25.csv,2025-12-24T15:29:00+05:30,76.3,2025-12-26T09:16:00+05:30,99.2,5434.00,50.00,5384.00,
2025-12-26,TRADED,,2025-12-30,2025-12-29,2025-12-26T15:15:00+05:30,26047.65,26061.44,BELOW_SMA,26050,PE,NIFTY_26050_PE_30_DEC_25.csv,2025-12-26T15:29:00+05:30,61.2,2025-12-29T09:16:00+05:30,48.7,-3770.00,50.00,-3820.00,
2025-12-29,TRADED,,2025-12-30,2025-12-30,2025-12-29T15:15:00+05:30,25949.8,25979.27,BELOW_SMA,25950,PE,NIFTY_25950_PE_30_DEC_25.csv,2025-12-29T15:29:00+05:30,45.65,2025-12-30T09:16:00+05:30,67.95,5278.00,50.00,5228.00,
2025-12-30,SKIPPED,no_next_weekly_expiry,,2025-12-31,2025-12-30T15:15:00+05:30,25970.55,25922.70,ABOVE_SMA,25950,CE,,,,,,0.00,0.00,0.00,No weekly expiry folder exists strictly after the trade date.
2025-12-31,SKIPPED,no_next_trading_day,,,2025-12-31T15:15:00+05:30,26141.85,26094.01,ABOVE_SMA,26150,CE,,,,,,0.00,0.00,0.00,No next trading day exists in the dataset.
