entry_date,status,skip_reason,expiry_date,next_trading_day,spot_entry_timestamp,spot_entry_open,atm_strike,sold_ce_entry_timestamp,sold_ce_entry_open,sold_ce_exit_timestamp,sold_ce_exit_open,sold_pe_entry_timestamp,sold_pe_entry_open,sold_pe_exit_timestamp,sold_pe_exit_open,buy_ce_strike,buy_ce_entry_timestamp,buy_ce_entry_open,buy_ce_exit_timestamp,buy_ce_exit_open,buy_pe_strike,buy_pe_entry_timestamp,buy_pe_entry_open,buy_pe_exit_timestamp,buy_pe_exit_open,gross_pnl,brokerage,net_pnl,adjustments,remarks
2025-06-12,TRADED,,2025-06-19,2025-06-13,2025-06-12T15:20:00+05:30,24876.6,24900,2025-06-12T15:20:00+05:30,178.1,2025-06-13T09:16:00+05:30,78.3,2025-06-12T15:20:00+05:30,177.45,2025-06-13T09:16:00+05:30,414.65,25250,2025-06-12T15:20:00+05:30,51.9,2025-06-13T09:16:00+05:30,22.3,24550,2025-06-12T15:20:00+05:30,61.7,2025-06-13T09:16:00+05:30,207.7,-7540.00,200.00,-7740.00,0,
2025-06-13,TRADED,,2025-06-19,2025-06-16,2025-06-13T15:20:00+05:30,24718.7,24700,2025-06-13T15:20:00+05:30,170.15,2025-06-16T09:16:00+05:30,190.0,2025-06-13T15:20:00+05:30,191.25,2025-06-16T09:16:00+05:30,120.8,25000,2025-06-13T15:20:00+05:30,56.25,2025-06-16T09:16:00+05:30,57.6,24250,2025-06-13T15:20:00+05:30,63.0,2025-06-16T09:16:00+05:30,29.2,2639.00,200.00,2439.00,0,
2025-06-16,TRADED,,2025-06-19,2025-06-17,2025-06-16T15:20:00+05:30,24954.75,24950,2025-06-16T15:20:00+05:30,142.2,2025-06-17T09:16:00+05:30,112.85,2025-06-16T15:20:00+05:30,130.7,2025-06-17T09:16:00+05:30,137.95,25200,2025-06-16T15:20:00+05:30,42.5,2025-06-17T09:16:00+05:30,30.85,24600,2025-06-16T15:20:00+05:30,45.5,2025-06-17T09:16:00+05:30,40.0,-793.00,200.00,-993.00,0,
2025-06-17,TRADED,,2025-06-19,2025-06-18,2025-06-17T15:20:00+05:30,24844.8,24850,2025-06-17T15:20:00+05:30,100.75,2025-06-18T09:16:00+05:30,71.55,2025-06-17T15:20:00+05:30,113.3,2025-06-18T09:16:00+05:30,120.95,25050,2025-06-17T15:20:00+05:30,30.4,2025-06-18T09:16:00+05:30,20.8,24550,2025-06-17T15:20:00+05:30,34.45,2025-06-18T09:16:00+05:30,28.85,-429.00,200.00,-629.00,0,
2025-06-18,TRADED,,2025-06-19,2025-06-19,2025-06-18T15:20:00+05:30,24810.75,24800,2025-06-18T15:20:00+05:30,79.15,2025-06-19T09:16:00+05:30,42.35,2025-06-18T15:20:00+05:30,81.65,2025-06-19T09:16:00+05:30,70.25,25000,2025-06-18T15:20:00+05:30,21.7,2025-06-19T09:16:00+05:30,11.1,24600,2025-06-18T15:20:00+05:30,27.25,2025-06-19T09:16:00+05:30,13.15,4030.00,200.00,3830.00,0,
2025-06-19,TRADED,,2025-06-26,2025-06-20,2025-06-19T15:20:00+05:30,24789.15,24800,2025-06-19T15:20:00+05:30,194.7,2025-06-20T09:16:00+05:30,219.35,2025-06-19T15:20:00+05:30,187.85,2025-06-20T09:16:00+05:30,134.75,25150,2025-06-19T15:20:00+05:30,58.5,2025-06-20T09:16:00+05:30,64.4,24350,2025-06-19T15:20:00+05:30,64.1,2025-06-20T09:16:00+05:30,36.3,-377.00,200.00,-577.00,0,
2025-06-20,TRADED,,2025-06-26,2025-06-23,2025-06-20T15:20:00+05:30,25125.5,25150,2025-06-20T15:20:00+05:30,135.45,2025-06-23T09:16:00+05:30,74.15,2025-06-20T15:20:00+05:30,173.1,2025-06-23T09:16:00+05:30,238.1,25400,2025-06-20T15:20:00+05:30,44.35,2025-06-23T09:16:00+05:30,22.4,24750,2025-06-20T15:20:00+05:30,58.95,2025-06-23T09:16:00+05:30,73.3,-5018.00,200.00,-5218.00,0,
2025-06-23,TRADED,,2025-06-26,2025-06-24,2025-06-23T15:20:00+05:30,24975.9,25000,2025-06-23T15:20:00+05:30,126.7,2025-06-24T09:16:00+05:30,284.5,2025-06-23T15:20:00+05:30,137.0,2025-06-24T09:16:00+05:30,41.45,25250,2025-06-23T15:20:00+05:30,33.95,2025-06-24T09:16:00+05:30,115.05,24650,2025-06-23T15:20:00+05:30,43.15,2025-06-24T09:16:00+05:30,12.1,-5252.00,200.00,-5452.00,0,
2025-06-24,TRADED,,2025-06-26,2025-06-25,2025-06-24T15:20:00+05:30,25054.65,25050,2025-06-24T15:20:00+05:30,129.85,2025-06-25T09:16:00+05:30,150.4,2025-06-24T15:20:00+05:30,86.5,2025-06-25T09:16:00+05:30,51.3,25300,2025-06-24T15:20:00+05:30,33.95,2025-06-25T09:16:00+05:30,36.6,24800,2025-06-24T15:20:00+05:30,25.8,2025-06-25T09:16:00+05:30,12.3,-1092.00,200.00,-1292.00,0,
2025-06-25,TRADED,,2025-06-26,2025-06-26,2025-06-25T15:20:00+05:30,25246.4,25250,2025-06-25T15:20:00+05:30,67.3,2025-06-26T09:16:00+05:30,77.45,2025-06-25T15:20:00+05:30,67.45,2025-06-26T09:16:00+05:30,35.05,25400,2025-06-25T15:20:00+05:30,20.4,2025-06-26T09:16:00+05:30,19.15,25050,2025-06-25T15:20:00+05:30,22.9,2025-06-26T09:16:00+05:30,9.2,-182.00,200.00,-382.00,0,
2025-06-26,TRADED,,2025-07-03,2025-06-27,2025-06-26T15:20:00+05:30,25540.8,25550,2025-06-26T15:20:00+05:30,155.05,2025-06-27T09:16:00+05:30,214.55,2025-06-26T15:20:00+05:30,184.0,2025-06-27T09:16:00+05:30,127.35,25850,2025-06-26T15:20:00+05:30,47.95,2025-06-27T09:16:00+05:30,74.8,25150,2025-06-26T15:20:00+05:30,59.15,2025-06-27T09:16:00+05:30,36.3,-1781.00,200.00,-1981.00,0,
2025-06-27,TRADED,,2025-07-03,2025-06-30,2025-06-27T15:20:00+05:30,25646.1,25650,2025-06-27T15:20:00+05:30,143.8,2025-06-30T09:16:00+05:30,135.6,2025-06-27T15:20:00+05:30,133.75,2025-06-30T09:16:00+05:30,123.75,25900,2025-06-27T15:20:00+05:30,47.75,2025-06-30T09:16:00+05:30,42.35,25350,2025-06-27T15:20:00+05:30,45.85,2025-06-30T09:16:00+05:30,38.6,-637.00,200.00,-837.00,0,
2025-06-30,TRADED,,2025-07-03,2025-07-01,2025-06-30T15:20:00+05:30,25516.35,25500,2025-06-30T15:20:00+05:30,140.2,2025-07-01T09:16:00+05:30,130.55,2025-06-30T15:20:00+05:30,112.1,2025-07-01T09:16:00+05:30,113.55,25750,2025-06-30T15:20:00+05:30,47.7,2025-07-01T09:16:00+05:30,41.8,25250,2025-06-30T15:20:00+05:30,37.1,2025-07-01T09:16:00+05:30,35.55,-1885.00,200.00,-2085.00,0,
2025-07-01,TRADED,,2025-07-03,2025-07-02,2025-07-01T15:20:00+05:30,25549.65,25550,2025-07-01T15:20:00+05:30,96.7,2025-07-02T09:16:00+05:30,101.05,2025-07-01T15:20:00+05:30,83.2,2025-07-02T09:16:00+05:30,65.0,25750,2025-07-01T15:20:00+05:30,28.8,2025-07-02T09:16:00+05:30,26.4,25350,2025-07-01T15:20:00+05:30,23.55,2025-07-02T09:16:00+05:30,15.6,-1170.00,200.00,-1370.00,0,
2025-07-02,TRADED,,2025-07-03,2025-07-03,2025-07-02T15:20:00+05:30,25443.55,25450,2025-07-02T15:20:00+05:30,65.15,2025-07-03T09:16:00+05:30,68.65,2025-07-02T15:20:00+05:30,68.95,2025-07-03T09:16:00+05:30,44.6,25650,2025-07-02T15:20:00+05:30,16.85,2025-07-03T09:16:00+05:30,11.05,25300,2025-07-02T15:20:00+05:30,21.7,2025-07-03T09:16:00+05:30,11.95,-702.00,200.00,-902.00,0,
2025-07-03,TRADED,,2025-07-10,2025-07-04,2025-07-03T15:20:00+05:30,25415.35,25400,2025-07-03T15:20:00+05:30,181.4,2025-07-04T09:16:00+05:30,179.45,2025-07-03T15:20:00+05:30,133.3,2025-07-04T09:16:00+05:30,136.15,25700,2025-07-03T15:20:00+05:30,61.75,2025-07-04T09:16:00+05:30,57.4,25100,2025-07-03T15:20:00+05:30,44.35,2025-07-04T09:16:00+05:30,45.95,-3029.00,200.00,-3229.00,0,
2025-07-04,TRADED,,2025-07-10,2025-07-07,2025-07-04T15:20:00+05:30,25457.1,25450,2025-07-04T15:20:00+05:30,141.7,2025-07-07T09:16:00+05:30,110.95,2025-07-04T15:20:00+05:30,129.0,2025-07-07T09:16:00+05:30,140.9,25700,2025-07-04T15:20:00+05:30,48.5,2025-07-07T09:16:00+05:30,33.3,25150,2025-07-04T15:20:00+05:30,38.85,2025-07-07T09:16:00+05:30,39.65,-923.00,200.00,-1123.00,0,
2025-07-07,TRADED,,2025-07-10,2025-07-08,2025-07-07T15:20:00+05:30,25458.45,25450,2025-07-07T15:20:00+05:30,120.55,2025-07-08T09:16:00+05:30,111.6,2025-07-07T15:20:00+05:30,108.65,2025-07-08T09:16:00+05:30,107.1,25700,2025-07-07T15:20:00+05:30,35.1,2025-07-08T09:16:00+05:30,31.15,25200,2025-07-07T15:20:00+05:30,34.3,2025-07-08T09:16:00+05:30,31.0,-1235.00,200.00,-1435.00,0,
2025-07-08,TRADED,,2025-07-10,2025-07-09,2025-07-08T15:20:00+05:30,25522.35,25500,2025-07-08T15:20:00+05:30,112.4,2025-07-09T09:16:00+05:30,87.65,2025-07-08T15:20:00+05:30,67.0,2025-07-09T09:16:00+05:30,65.65,25700,2025-07-08T15:20:00+05:30,32.65,2025-07-09T09:16:00+05:30,19.8,25300,2025-07-08T15:20:00+05:30,20.15,2025-07-09T09:16:00+05:30,16.8,494.00,200.00,294.00,0,
2025-07-09,TRADED,,2025-07-10,2025-07-10,2025-07-09T15:20:00+05:30,25471.1,25450,2025-07-09T15:20:00+05:30,87.05,2025-07-10T09:16:00+05:30,71.85,2025-07-09T15:20:00+05:30,49.1,2025-07-10T09:16:00+05:30,33.65,25600,2025-07-09T15:20:00+05:30,27.0,2025-07-10T09:16:00+05:30,16.1,25250,2025-07-09T15:20:00+05:30,12.55,2025-07-10T09:16:00+05:30,5.3,1170.00,200.00,970.00,0,
2025-07-10,TRADED,,2025-07-17,2025-07-11,2025-07-10T15:20:00+05:30,25370.45,25350,2025-07-10T15:20:00+05:30,160.2,2025-07-11T09:16:00+05:30,101.35,2025-07-10T15:20:00+05:30,120.6,2025-07-11T09:16:00+05:30,165.45,25650,2025-07-10T15:20:00+05:30,46.55,2025-07-11T09:16:00+05:30,24.4,25050,2025-07-10T15:20:00+05:30,36.85,2025-07-11T09:16:00+05:30,50.1,-754.00,200.00,-954.00,0,
2025-07-11,TRADED,,2025-07-17,2025-07-14,2025-07-11T15:20:00+05:30,25138.55,25150,2025-07-11T15:20:00+05:30,139.15,2025-07-14T09:16:00+05:30,106.6,2025-07-11T15:20:00+05:30,108.3,2025-07-14T09:16:00+05:30,123.75,25400,2025-07-11T15:20:00+05:30,46.7,2025-07-14T09:16:00+05:30,31.35,24900,2025-07-11T15:20:00+05:30,37.05,2025-07-14T09:16:00+05:30,39.7,-936.00,200.00,-1136.00,0,
2025-07-14,TRADED,,2025-07-17,2025-07-15,2025-07-14T15:20:00+05:30,25080.3,25100,2025-07-14T15:20:00+05:30,116.75,2025-07-15T09:16:00+05:30,131.4,2025-07-14T15:20:00+05:30,90.5,2025-07-15T09:16:00+05:30,64.7,25350,2025-07-14T15:20:00+05:30,34.35,2025-07-15T09:16:00+05:30,34.8,24850,2025-07-14T15:20:00+05:30,25.6,2025-07-15T09:16:00+05:30,16.85,-1339.00,200.00,-1539.00,0,
2025-07-15,TRADED,,2025-07-17,2025-07-16,2025-07-15T15:20:00+05:30,25205.15,25200,2025-07-15T15:20:00+05:30,85.35,2025-07-16T09:16:00+05:30,55.5,2025-07-15T15:20:00+05:30,59.75,2025-07-16T09:16:00+05:30,73.45,25400,2025-07-15T15:20:00+05:30,21.9,2025-07-16T09:16:00+05:30,12.5,25000,2025-07-15T15:20:00+05:30,16.05,2025-07-16T09:16:00+05:30,16.4,-234.00,200.00,-434.00,0,
2025-07-16,TRADED,,2025-07-17,2025-07-17,2025-07-16T15:20:00+05:30,25209.5,25200,2025-07-16T15:20:00+05:30,63.15,2025-07-17T09:16:00+05:30,55.2,2025-07-16T15:20:00+05:30,42.6,2025-07-17T09:16:00+05:30,30.05,25350,2025-07-16T15:20:00+05:30,17.75,2025-07-17T09:16:00+05:30,11.2,25050,2025-07-16T15:20:00+05:30,12.55,2025-07-17T09:16:00+05:30,6.5,-26.00,200.00,-226.00,0,
2025-07-17,TRADED,,2025-07-24,2025-07-18,2025-07-17T15:20:00+05:30,25113.65,25100,2025-07-17T15:20:00+05:30,163.1,2025-07-18T09:16:00+05:30,148.6,2025-07-17T15:20:00+05:30,103.55,2025-07-18T09:16:00+05:30,106.0,25350,2025-07-17T15:20:00+05:30,54.2,2025-07-18T09:16:00+05:30,46.95,24800,2025-07-17T15:20:00+05:30,30.3,2025-07-18T09:16:00+05:30,28.85,-1209.00,200.00,-1409.00,0,
2025-07-18,TRADED,,2025-07-24,2025-07-21,2025-07-18T15:20:00+05:30,24966.0,24950,2025-07-18T15:20:00+05:30,160.95,2025-07-21T09:16:00+05:30,126.15,2025-07-18T15:20:00+05:30,96.4,2025-07-21T09:16:00+05:30,100.45,25200,2025-07-18T15:20:00+05:30,55.7,2025-07-21T09:16:00+05:30,38.9,24650,2025-07-18T15:20:00+05:30,27.6,2025-07-21T09:16:00+05:30,21.4,-65.00,200.00,-265.00,0,
2025-07-21,TRADED,,2025-07-24,2025-07-22,2025-07-21T15:20:00+05:30,25096.4,25100,2025-07-21T15:20:00+05:30,97.95,2025-07-22T09:16:00+05:30,122.85,2025-07-21T15:20:00+05:30,86.45,2025-07-22T09:16:00+05:30,55.15,25300,2025-07-21T15:20:00+05:30,32.15,2025-07-22T09:16:00+05:30,37.6,24900,2025-07-21T15:20:00+05:30,29.2,2025-07-22T09:16:00+05:30,17.15,-2132.00,200.00,-2332.00,0,
2025-07-22,TRADED,,2025-07-24,2025-07-23,2025-07-22T15:20:00+05:30,25063.4,25050,2025-07-22T15:20:00+05:30,91.8,2025-07-23T09:16:00+05:30,113.5,2025-07-22T15:20:00+05:30,52.5,2025-07-23T09:16:00+05:30,28.95,25200,2025-07-22T15:20:00+05:30,30.55,2025-07-23T09:16:00+05:30,36.45,24850,2025-07-22T15:20:00+05:30,13.4,2025-07-23T09:16:00+05:30,6.35,-1898.00,200.00,-2098.00,0,
2025-07-23,SKIPPED,no_valid_wing_in_premium_band,2025-07-24,2025-07-24,2025-07-23T15:20:00+05:30,25219.0,25200,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-07-24,TRADED,,2025-07-31,2025-07-25,2025-07-24T15:20:00+05:30,25058.3,25050,2025-07-24T15:20:00+05:30,145.4,2025-07-25T09:16:00+05:30,87.4,2025-07-24T15:20:00+05:30,103.7,2025-07-25T09:16:00+05:30,165.65,25300,2025-07-24T15:20:00+05:30,47.0,2025-07-25T09:16:00+05:30,26.55,24800,2025-07-24T15:20:00+05:30,36.2,2025-07-25T09:16:00+05:30,59.45,-2379.00,200.00,-2579.00,0,
2025-07-25,TRADED,,2025-07-31,2025-07-28,2025-07-25T15:20:00+05:30,24832.75,24850,2025-07-25T15:20:00+05:30,122.0,2025-07-28T09:16:00+05:30,80.9,2025-07-25T15:20:00+05:30,119.2,2025-07-28T09:16:00+05:30,163.75,25100,2025-07-25T15:20:00+05:30,41.65,2025-07-28T09:16:00+05:30,25.3,24600,2025-07-25T15:20:00+05:30,39.35,2025-07-28T09:16:00+05:30,55.45,-3042.00,200.00,-3242.00,0,
2025-07-28,TRADED,,2025-07-31,2025-07-29,2025-07-28T15:20:00+05:30,24682.75,24700,2025-07-28T15:20:00+05:30,113.65,2025-07-29T09:16:00+05:30,86.2,2025-07-28T15:20:00+05:30,98.25,2025-07-29T09:16:00+05:30,122.1,24950,2025-07-28T15:20:00+05:30,36.0,2025-07-29T09:16:00+05:30,25.65,24450,2025-07-28T15:20:00+05:30,28.15,2025-07-29T09:16:00+05:30,34.75,-2119.00,200.00,-2319.00,0,
2025-07-29,TRADED,,2025-07-31,2025-07-30,2025-07-29T15:20:00+05:30,24829.1,24850,2025-07-29T15:20:00+05:30,76.65,2025-07-30T09:16:00+05:30,60.1,2025-07-29T15:20:00+05:30,79.85,2025-07-30T09:16:00+05:30,88.2,25050,2025-07-29T15:20:00+05:30,23.0,2025-07-30T09:16:00+05:30,16.4,24650,2025-07-29T15:20:00+05:30,21.2,2025-07-30T09:16:00+05:30,20.9,-1742.00,200.00,-1942.00,0,
2025-07-30,TRADED,,2025-07-31,2025-07-31,2025-07-30T15:20:00+05:30,24854.15,24850,2025-07-30T15:20:00+05:30,69.8,2025-07-31T09:16:00+05:30,13.5,2025-07-30T15:20:00+05:30,49.15,2025-07-31T09:16:00+05:30,179.4,25000,2025-07-30T15:20:00+05:30,20.1,2025-07-31T09:16:00+05:30,4.65,24700,2025-07-30T15:20:00+05:30,15.3,2025-07-31T09:16:00+05:30,72.95,-10335.00,200.00,-10535.00,0,
2025-07-31,TRADED,,2025-08-07,2025-08-01,2025-07-31T15:20:00+05:30,24754.2,24750,2025-07-31T15:20:00+05:30,179.95,2025-08-01T09:16:00+05:30,133.7,2025-07-31T15:20:00+05:30,132.8,2025-08-01T09:16:00+05:30,164.15,25050,2025-07-31T15:20:00+05:30,57.3,2025-08-01T09:16:00+05:30,38.85,24400,2025-07-31T15:20:00+05:30,42.7,2025-08-01T09:16:00+05:30,47.3,-1807.00,200.00,-2007.00,0,
2025-08-01,TRADED,,2025-08-07,2025-08-04,2025-08-01T15:20:00+05:30,24551.1,24550,2025-08-01T15:20:00+05:30,156.65,2025-08-04T09:16:00+05:30,179.2,2025-08-01T15:20:00+05:30,145.0,2025-08-04T09:16:00+05:30,102.9,24850,2025-08-01T15:20:00+05:30,48.8,2025-08-04T09:16:00+05:30,53.1,24200,2025-08-01T15:20:00+05:30,42.1,2025-08-04T09:16:00+05:30,24.55,-442.00,200.00,-642.00,0,
2025-08-04,TRADED,,2025-08-07,2025-08-05,2025-08-04T15:20:00+05:30,24723.35,24700,2025-08-04T15:20:00+05:30,135.5,2025-08-05T09:16:00+05:30,114.45,2025-08-04T15:20:00+05:30,101.5,2025-08-05T09:16:00+05:30,102.55,24950,2025-08-04T15:20:00+05:30,39.65,2025-08-05T09:16:00+05:30,29.6,24450,2025-08-04T15:20:00+05:30,34.15,2025-08-05T09:16:00+05:30,30.7,-390.00,200.00,-590.00,0,
2025-08-05,TRADED,,2025-08-07,2025-08-06,2025-08-05T15:20:00+05:30,24662.6,24650,2025-08-05T15:20:00+05:30,96.0,2025-08-06T09:16:00+05:30,82.2,2025-08-05T15:20:00+05:30,88.2,2025-08-06T09:16:00+05:30,88.55,24850,2025-08-05T15:20:00+05:30,27.8,2025-08-06T09:16:00+05:30,21.65,24450,2025-08-05T15:20:00+05:30,26.5,2025-08-06T09:16:00+05:30,25.75,-377.00,200.00,-577.00,0,
2025-08-06,TRADED,,2025-08-07,2025-08-07,2025-08-06T15:20:00+05:30,24575.55,24600,2025-08-06T15:20:00+05:30,60.35,2025-08-07T09:16:00+05:30,23.7,2025-08-06T15:20:00+05:30,78.3,2025-08-07T09:16:00+05:30,115.3,24750,2025-08-06T15:20:00+05:30,19.2,2025-08-07T09:16:00+05:30,6.6,24400,2025-08-06T15:20:00+05:30,20.2,2025-08-07T09:16:00+05:30,23.35,-4628.00,200.00,-4828.00,0,
2025-08-07,TRADED,,2025-08-14,2025-08-08,2025-08-07T15:20:00+05:30,24604.2,24600,2025-08-07T15:20:00+05:30,154.25,2025-08-08T09:16:00+05:30,130.05,2025-08-07T15:20:00+05:30,116.7,2025-08-08T09:16:00+05:30,127.3,24850,2025-08-07T15:20:00+05:30,53.4,2025-08-08T09:16:00+05:30,41.45,24300,2025-08-07T15:20:00+05:30,34.9,2025-08-08T09:16:00+05:30,36.05,-1352.00,200.00,-1552.00,0,
2025-08-08,TRADED,,2025-08-14,2025-08-11,2025-08-08T15:20:00+05:30,24345.45,24350,2025-08-08T15:20:00+05:30,159.95,2025-08-11T09:16:00+05:30,140.5,2025-08-08T15:20:00+05:30,114.05,2025-08-11T09:16:00+05:30,109.8,24650,2025-08-08T15:20:00+05:30,46.4,2025-08-11T09:16:00+05:30,36.9,24050,2025-08-08T15:20:00+05:30,34.6,2025-08-11T09:16:00+05:30,28.2,-52.00,200.00,-252.00,0,
2025-08-11,TRADED,,2025-08-14,2025-08-12,2025-08-11T15:20:00+05:30,24574.4,24550,2025-08-11T15:20:00+05:30,112.15,2025-08-12T09:16:00+05:30,101.3,2025-08-11T15:20:00+05:30,94.85,2025-08-12T09:16:00+05:30,90.75,24750,2025-08-11T15:20:00+05:30,37.25,2025-08-12T09:16:00+05:30,31.2,24300,2025-08-11T15:20:00+05:30,28.15,2025-08-12T09:16:00+05:30,23.7,-923.00,200.00,-1123.00,0,
2025-08-12,TRADED,,2025-08-14,2025-08-13,2025-08-12T15:20:00+05:30,24490.75,24500,2025-08-12T15:20:00+05:30,88.15,2025-08-13T09:16:00+05:30,134.4,2025-08-12T15:20:00+05:30,74.05,2025-08-13T09:16:00+05:30,35.45,24700,2025-08-12T15:20:00+05:30,23.5,2025-08-13T09:16:00+05:30,36.15,24300,2025-08-12T15:20:00+05:30,21.6,2025-08-13T09:16:00+05:30,8.8,-4108.00,200.00,-4308.00,0,
2025-08-13,TRADED,,2025-08-14,2025-08-14,2025-08-13T15:20:00+05:30,24617.3,24600,2025-08-13T15:20:00+05:30,82.2,2025-08-14T09:16:00+05:30,78.6,2025-08-13T15:20:00+05:30,42.3,2025-08-14T09:16:00+05:30,35.7,24750,2025-08-13T15:20:00+05:30,21.55,2025-08-14T09:16:00+05:30,18.15,24450,2025-08-13T15:20:00+05:30,12.9,2025-08-14T09:16:00+05:30,7.95,-1599.00,200.00,-1799.00,0,
2025-08-14,TRADED,,2025-08-21,2025-08-18,2025-08-14T15:20:00+05:30,24627.7,24650,2025-08-14T15:20:00+05:30,146.75,2025-08-18T09:16:00+05:30,342.3,2025-08-14T15:20:00+05:30,133.35,2025-08-18T09:16:00+05:30,36.05,24950,2025-08-14T15:20:00+05:30,40.6,2025-08-18T09:16:00+05:30,139.8,24350,2025-08-14T15:20:00+05:30,44.2,2025-08-18T09:16:00+05:30,9.65,-10816.00,200.00,-11016.00,0,
2025-08-18,TRADED,,2025-08-21,2025-08-19,2025-08-18T15:20:00+05:30,24876.2,24900,2025-08-18T15:20:00+05:30,130.65,2025-08-19T09:16:00+05:30,102.3,2025-08-18T15:20:00+05:30,89.05,2025-08-19T09:16:00+05:30,92.75,25150,2025-08-18T15:20:00+05:30,35.1,2025-08-19T09:16:00+05:30,22.8,24650,2025-08-18T15:20:00+05:30,24.9,2025-08-19T09:16:00+05:30,23.0,637.00,200.00,437.00,0,
2025-08-19,TRADED,,2025-08-21,2025-08-20,2025-08-19T15:20:00+05:30,24985.85,25000,2025-08-19T15:20:00+05:30,77.15,2025-08-20T09:16:00+05:30,52.25,2025-08-19T15:20:00+05:30,76.0,2025-08-20T09:16:00+05:30,97.35,25150,2025-08-19T15:20:00+05:30,25.35,2025-08-20T09:16:00+05:30,15.45,24800,2025-08-19T15:20:00+05:30,19.8,2025-08-20T09:16:00+05:30,23.2,-2847.00,200.00,-3047.00,0,
2025-08-20,SKIPPED,no_valid_wing_in_premium_band,2025-08-21,2025-08-21,2025-08-20T15:20:00+05:30,25041.05,25050,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-08-21,TRADED,,2025-08-28,2025-08-22,2025-08-21T15:20:00+05:30,25078.5,25100,2025-08-21T15:20:00+05:30,133.05,2025-08-22T09:16:00+05:30,95.15,2025-08-21T15:20:00+05:30,107.35,2025-08-22T09:16:00+05:30,134.4,25350,2025-08-21T15:20:00+05:30,37.8,2025-08-22T09:16:00+05:30,24.0,24850,2025-08-21T15:20:00+05:30,35.65,2025-08-22T09:16:00+05:30,42.75,-1001.00,200.00,-1201.00,0,
2025-08-22,TRADED,,2025-08-28,2025-08-25,2025-08-22T15:20:00+05:30,24870.5,24850,2025-08-22T15:20:00+05:30,144.5,2025-08-25T09:16:00+05:30,152.95,2025-08-22T15:20:00+05:30,87.6,2025-08-25T09:16:00+05:30,59.3,25100,2025-08-22T15:20:00+05:30,44.0,2025-08-25T09:16:00+05:30,41.4,24600,2025-08-22T15:20:00+05:30,26.95,2025-08-25T09:16:00+05:30,13.8,-1014.00,200.00,-1214.00,0,
2025-08-25,SKIPPED,no_valid_wing_in_premium_band,2025-08-28,2025-08-26,2025-08-25T15:20:00+05:30,24969.15,24950,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-08-26,TRADED,,2025-08-28,2025-08-28,2025-08-26T15:20:00+05:30,24695.8,24700,2025-08-26T15:20:00+05:30,82.0,2025-08-28T09:16:00+05:30,24.55,2025-08-26T15:20:00+05:30,57.0,2025-08-28T09:16:00+05:30,125.45,24900,2025-08-26T15:20:00+05:30,22.4,2025-08-28T09:16:00+05:30,5.45,24550,2025-08-26T15:20:00+05:30,18.75,2025-08-28T09:16:00+05:30,35.55,-4979.00,200.00,-5179.00,0,
2025-08-28,TRADED,,2025-09-02,2025-08-29,2025-08-28T15:20:00+05:30,24492.15,24500,2025-08-28T15:20:00+05:30,139.0,2025-08-29T09:16:00+05:30,160.95,2025-08-28T15:20:00+05:30,94.1,2025-08-29T09:16:00+05:30,77.4,24750,2025-08-28T15:20:00+05:30,39.8,2025-08-29T09:16:00+05:30,44.9,24250,2025-08-28T15:20:00+05:30,28.1,2025-08-29T09:16:00+05:30,22.65,-3536.00,200.00,-3736.00,0,
2025-08-29,TRADED,,2025-09-02,2025-09-01,2025-08-29T15:20:00+05:30,24412.2,24400,2025-08-29T15:20:00+05:30,120.5,2025-09-01T09:16:00+05:30,174.9,2025-08-29T15:20:00+05:30,63.3,2025-09-01T09:16:00+05:30,26.45,24600,2025-08-29T15:20:00+05:30,37.1,2025-09-01T09:16:00+05:30,52.85,24200,2025-08-29T15:20:00+05:30,18.35,2025-09-01T09:16:00+05:30,6.8,-5551.00,200.00,-5751.00,0,
2025-09-01,TRADED,,2025-09-02,2025-09-02,2025-09-01T15:20:00+05:30,24628.05,24650,2025-09-01T15:20:00+05:30,48.1,2025-09-02T09:16:00+05:30,63.0,2025-09-01T15:20:00+05:30,58.5,2025-09-02T09:16:00+05:30,31.8,24750,2025-09-01T15:20:00+05:30,16.45,2025-09-02T09:16:00+05:30,19.25,24500,2025-09-01T15:20:00+05:30,17.45,2025-09-02T09:16:00+05:30,6.5,-1131.00,200.00,-1331.00,0,
2025-09-02,TRADED,,2025-09-09,2025-09-03,2025-09-02T15:20:00+05:30,24586.3,24600,2025-09-02T15:20:00+05:30,143.5,2025-09-03T09:16:00+05:30,134.3,2025-09-02T15:20:00+05:30,121.5,2025-09-03T09:16:00+05:30,126.25,24850,2025-09-02T15:20:00+05:30,46.8,2025-09-03T09:16:00+05:30,42.05,24300,2025-09-02T15:20:00+05:30,37.7,2025-09-03T09:16:00+05:30,37.1,-2314.00,200.00,-2514.00,0,
