entry_date,status,expiry_date,previous_trading_day,previous_close,spot_entry_timestamp,spot_entry_open,gap_points,strategy_direction,atm_strike,side,contract_file,direction,entry_timestamp,entry_open,exit_timestamp,exit_close,raw_points_pnl,raw_gross_pnl,slippage_points,slippage_loss,brokerage,net_pnl,remarks
2025-04-30,TRADED,2025-04-30,2025-04-29,24325.45,2025-04-30T09:15:00+05:30,24342.05,16.60,SHORT_STRADDLE,24350,PE,NIFTY_24350_PE_30_APR_25.csv,SHORT,2025-04-30T09:15:00+05:30,69.0,2025-04-30T09:15:00+05:30,101.55,-32.55,-8463.00,4.00,1040.00,50.00,-9553.00,
2025-05-02,TRADED,2025-05-08,2025-04-30,24246.25,2025-05-02T09:15:00+05:30,24311.9,65.65,SHORT_STRADDLE,24300,CE,NIFTY_24300_CE_08_MAY_25.csv,SHORT,2025-05-02T09:15:00+05:30,284.64,2025-05-02T09:15:00+05:30,300.2,-15.56,-4045.60,4.00,1040.00,50.00,-5135.60,
2025-05-02,TRADED,2025-05-08,2025-04-30,24246.25,2025-05-02T09:15:00+05:30,24311.9,65.65,SHORT_STRADDLE,24300,PE,NIFTY_24300_PE_08_MAY_25.csv,SHORT,2025-05-02T09:15:00+05:30,234.0,2025-05-02T09:15:00+05:30,150.0,84.00,21840.00,4.00,1040.00,50.00,20750.00,
2025-05-05,TRADED,2025-05-08,2025-05-02,24313.65,2025-05-05T09:15:00+05:30,24419.5,105.85,SHORT_STRADDLE,24400,CE,NIFTY_24400_CE_08_MAY_25.csv,SHORT,2025-05-05T09:15:00+05:30,153.6,2025-05-05T09:15:00+05:30,164.7,-11.10,-2886.00,4.00,1040.00,50.00,-3976.00,
2025-05-05,TRADED,2025-05-08,2025-05-02,24313.65,2025-05-05T09:15:00+05:30,24419.5,105.85,SHORT_STRADDLE,24400,PE,NIFTY_24400_PE_08_MAY_25.csv,SHORT,2025-05-05T09:15:00+05:30,174.2,2025-05-05T09:15:00+05:30,121.2,53.00,13780.00,4.00,1040.00,50.00,12690.00,
2025-05-06,TRADED,2025-05-08,2025-05-05,24459.5,2025-05-06T09:15:00+05:30,24500.75,41.25,SHORT_STRADDLE,24500,CE,NIFTY_24500_CE_08_MAY_25.csv,SHORT,2025-05-06T09:15:00+05:30,85.05,2025-05-06T09:15:00+05:30,75.84,9.21,2394.60,4.00,1040.00,50.00,1304.60,
2025-05-06,TRADED,2025-05-08,2025-05-05,24459.5,2025-05-06T09:15:00+05:30,24500.75,41.25,SHORT_STRADDLE,24500,PE,NIFTY_24500_PE_08_MAY_25.csv,SHORT,2025-05-06T09:15:00+05:30,107.0,2025-05-06T09:15:00+05:30,118.45,-11.45,-2977.00,4.00,1040.00,50.00,-4067.00,
2025-05-07,TRADED,2025-05-08,2025-05-06,24335.9,2025-05-07T09:15:00+05:30,24233.3,-102.60,LONG_STRADDLE,24250,CE,NIFTY_24250_CE_08_MAY_25.csv,LONG,2025-05-07T09:15:00+05:30,88.2,2025-05-07T09:15:00+05:30,155.44,67.24,17482.40,4.00,1040.00,50.00,16392.40,
2025-05-07,TRADED,2025-05-08,2025-05-06,24335.9,2025-05-07T09:15:00+05:30,24233.3,-102.60,LONG_STRADDLE,24250,PE,NIFTY_24250_PE_08_MAY_25.csv,LONG,2025-05-07T09:15:00+05:30,70.09,2025-05-07T09:15:00+05:30,73.25,3.16,821.60,4.00,1040.00,50.00,-268.40,
2025-05-08,TRADED,2025-05-08,2025-05-07,24409.3,2025-05-08T09:15:00+05:30,24431.5,22.20,SHORT_STRADDLE,24450,CE,NIFTY_24450_CE_08_MAY_25.csv,SHORT,2025-05-08T09:15:00+05:30,28.6,2025-05-08T09:15:00+05:30,25.1,3.50,910.00,4.00,1040.00,50.00,-180.00,
2025-05-08,TRADED,2025-05-08,2025-05-07,24409.3,2025-05-08T09:15:00+05:30,24431.5,22.20,SHORT_STRADDLE,24450,PE,NIFTY_24450_PE_08_MAY_25.csv,SHORT,2025-05-08T09:15:00+05:30,94.4,2025-05-08T09:15:00+05:30,56.65,37.75,9815.00,4.00,1040.00,50.00,8725.00,
2025-05-09,TRADED,2025-05-15,2025-05-08,24154.1,2025-05-09T09:15:00+05:30,23935.75,-218.35,LONG_STRADDLE,23950,CE,NIFTY_23950_CE_15_MAY_25.csv,LONG,2025-05-09T09:15:00+05:30,260.0,2025-05-09T09:15:00+05:30,378.4,118.40,30784.00,4.00,1040.00,50.00,29694.00,
2025-05-09,TRADED,2025-05-15,2025-05-08,24154.1,2025-05-09T09:15:00+05:30,23935.75,-218.35,LONG_STRADDLE,23950,PE,NIFTY_23950_PE_15_MAY_25.csv,LONG,2025-05-09T09:15:00+05:30,310.2,2025-05-09T09:15:00+05:30,240.6,-69.60,-18096.00,4.00,1040.00,50.00,-19186.00,
2025-05-12,TRADED,2025-05-15,2025-05-09,24038.65,2025-05-12T09:15:00+05:30,24420.1,381.45,SHORT_STRADDLE,24400,CE,NIFTY_24400_CE_15_MAY_25.csv,SHORT,2025-05-12T09:15:00+05:30,150.0,2025-05-12T09:15:00+05:30,204.95,-54.95,-14287.00,4.00,1040.00,50.00,-15377.00,
2025-05-12,TRADED,2025-05-15,2025-05-09,24038.65,2025-05-12T09:15:00+05:30,24420.1,381.45,SHORT_STRADDLE,24400,PE,NIFTY_24400_PE_15_MAY_25.csv,SHORT,2025-05-12T09:15:00+05:30,180.05,2025-05-12T09:15:00+05:30,95.5,84.55,21983.00,4.00,1040.00,50.00,20893.00,
2025-05-13,TRADED,2025-05-15,2025-05-12,24920.25,2025-05-13T09:15:00+05:30,24864.05,-56.20,LONG_STRADDLE,24850,CE,NIFTY_24850_CE_15_MAY_25.csv,LONG,2025-05-13T09:15:00+05:30,204.55,2025-05-13T09:15:00+05:30,245.9,41.35,10751.00,4.00,1040.00,50.00,9661.00,
2025-05-13,TRADED,2025-05-15,2025-05-12,24920.25,2025-05-13T09:15:00+05:30,24864.05,-56.20,LONG_STRADDLE,24850,PE,NIFTY_24850_PE_15_MAY_25.csv,LONG,2025-05-13T09:15:00+05:30,174.85,2025-05-13T09:15:00+05:30,145.15,-29.70,-7722.00,4.00,1040.00,50.00,-8812.00,
2025-05-14,TRADED,2025-05-15,2025-05-13,24593.65,2025-05-14T09:15:00+05:30,24613.8,20.15,SHORT_STRADDLE,24600,CE,NIFTY_24600_CE_15_MAY_25.csv,SHORT,2025-05-14T09:15:00+05:30,144.8,2025-05-14T09:15:00+05:30,121.3,23.50,6110.00,4.00,1040.00,50.00,5020.00,
2025-05-14,TRADED,2025-05-15,2025-05-13,24593.65,2025-05-14T09:15:00+05:30,24613.8,20.15,SHORT_STRADDLE,24600,PE,NIFTY_24600_PE_15_MAY_25.csv,SHORT,2025-05-14T09:15:00+05:30,152.19,2025-05-14T09:15:00+05:30,129.6,22.59,5873.40,4.00,1040.00,50.00,4783.40,
2025-05-15,TRADED,2025-05-15,2025-05-14,24685.75,2025-05-15T09:15:00+05:30,24694.45,8.70,SHORT_STRADDLE,24700,CE,NIFTY_24700_CE_15_MAY_25.csv,SHORT,2025-05-15T09:15:00+05:30,66.15,2025-05-15T09:15:00+05:30,45.15,21.00,5460.00,4.00,1040.00,50.00,4370.00,
2025-05-15,TRADED,2025-05-15,2025-05-14,24685.75,2025-05-15T09:15:00+05:30,24694.45,8.70,SHORT_STRADDLE,24700,PE,NIFTY_24700_PE_15_MAY_25.csv,SHORT,2025-05-15T09:15:00+05:30,104.95,2025-05-15T09:15:00+05:30,110.6,-5.65,-1469.00,4.00,1040.00,50.00,-2559.00,
2025-05-16,TRADED,2025-05-22,2025-05-15,25035.3,2025-05-16T09:15:00+05:30,25064.65,29.35,SHORT_STRADDLE,25050,CE,NIFTY_25050_CE_22_MAY_25.csv,SHORT,2025-05-16T09:15:00+05:30,194.05,2025-05-16T09:15:00+05:30,192.5,1.55,403.00,4.00,1040.00,50.00,-687.00,
2025-05-16,TRADED,2025-05-22,2025-05-15,25035.3,2025-05-16T09:15:00+05:30,25064.65,29.35,SHORT_STRADDLE,25050,PE,NIFTY_25050_PE_22_MAY_25.csv,SHORT,2025-05-16T09:15:00+05:30,200.3,2025-05-16T09:15:00+05:30,206.2,-5.90,-1534.00,4.00,1040.00,50.00,-2624.00,
2025-05-19,TRADED,2025-05-22,2025-05-16,25013.1,2025-05-19T09:15:00+05:30,25005.35,-7.75,LONG_STRADDLE,25000,CE,NIFTY_25000_CE_22_MAY_25.csv,LONG,2025-05-19T09:15:00+05:30,201.3,2025-05-19T09:15:00+05:30,161.44,-39.86,-10363.60,4.00,1040.00,50.00,-11453.60,
2025-05-19,TRADED,2025-05-22,2025-05-16,25013.1,2025-05-19T09:15:00+05:30,25005.35,-7.75,LONG_STRADDLE,25000,PE,NIFTY_25000_PE_22_MAY_25.csv,LONG,2025-05-19T09:15:00+05:30,169.55,2025-05-19T09:15:00+05:30,184.65,15.10,3926.00,4.00,1040.00,50.00,2836.00,
2025-05-20,TRADED,2025-05-22,2025-05-19,24935.35,2025-05-20T09:15:00+05:30,24996.2,60.85,SHORT_STRADDLE,25000,CE,NIFTY_25000_CE_22_MAY_25.csv,SHORT,2025-05-20T09:15:00+05:30,135.69,2025-05-20T09:15:00+05:30,135.9,-0.21,-54.60,4.00,1040.00,50.00,-1144.60,
2025-05-20,TRADED,2025-05-22,2025-05-19,24935.35,2025-05-20T09:15:00+05:30,24996.2,60.85,SHORT_STRADDLE,25000,PE,NIFTY_25000_PE_22_MAY_25.csv,SHORT,2025-05-20T09:15:00+05:30,180.0,2025-05-20T09:15:00+05:30,141.0,39.00,10140.00,4.00,1040.00,50.00,9050.00,
2025-05-21,TRADED,2025-05-22,2025-05-20,24713.85,2025-05-21T09:15:00+05:30,24744.25,30.40,SHORT_STRADDLE,24750,CE,NIFTY_24750_CE_22_MAY_25.csv,SHORT,2025-05-21T09:15:00+05:30,115.0,2025-05-21T09:15:00+05:30,103.4,11.60,3016.00,4.00,1040.00,50.00,1926.00,
2025-05-21,TRADED,2025-05-22,2025-05-20,24713.85,2025-05-21T09:15:00+05:30,24744.25,30.40,SHORT_STRADDLE,24750,PE,NIFTY_24750_PE_22_MAY_25.csv,SHORT,2025-05-21T09:15:00+05:30,118.15,2025-05-21T09:15:00+05:30,110.45,7.70,2002.00,4.00,1040.00,50.00,912.00,
2025-05-22,TRADED,2025-05-22,2025-05-21,24800.95,2025-05-22T09:15:00+05:30,24733.95,-67.00,LONG_STRADDLE,24750,CE,NIFTY_24750_CE_22_MAY_25.csv,LONG,2025-05-22T09:15:00+05:30,115.0,2025-05-22T09:15:00+05:30,78.09,-36.91,-9596.60,4.00,1040.00,50.00,-10686.60,
2025-05-22,TRADED,2025-05-22,2025-05-21,24800.95,2025-05-22T09:15:00+05:30,24733.95,-67.00,LONG_STRADDLE,24750,PE,NIFTY_24750_PE_22_MAY_25.csv,LONG,2025-05-22T09:15:00+05:30,113.85,2025-05-22T09:15:00+05:30,134.6,20.75,5395.00,4.00,1040.00,50.00,4305.00,
2025-05-23,TRADED,2025-05-29,2025-05-22,24637.0,2025-05-23T09:15:00+05:30,24639.5,2.50,SHORT_STRADDLE,24650,CE,NIFTY_24650_CE_29_MAY_25.csv,SHORT,2025-05-23T09:15:00+05:30,209.9,2025-05-23T09:15:00+05:30,208.95,0.95,247.00,4.00,1040.00,50.00,-843.00,
2025-05-23,TRADED,2025-05-29,2025-05-22,24637.0,2025-05-23T09:15:00+05:30,24639.5,2.50,SHORT_STRADDLE,24650,PE,NIFTY_24650_PE_29_MAY_25.csv,SHORT,2025-05-23T09:15:00+05:30,191.1,2025-05-23T09:15:00+05:30,181.6,9.50,2470.00,4.00,1040.00,50.00,1380.00,
2025-05-26,TRADED,2025-05-29,2025-05-23,24845.15,2025-05-26T09:15:00+05:30,24919.35,74.20,SHORT_STRADDLE,24900,CE,NIFTY_24900_CE_29_MAY_25.csv,SHORT,2025-05-26T09:15:00+05:30,202.0,2025-05-26T09:15:00+05:30,266.39,-64.39,-16741.40,4.00,1040.00,50.00,-17831.40,
2025-05-26,TRADED,2025-05-29,2025-05-23,24845.15,2025-05-26T09:15:00+05:30,24919.35,74.20,SHORT_STRADDLE,24900,PE,NIFTY_24900_PE_29_MAY_25.csv,SHORT,2025-05-26T09:15:00+05:30,187.9,2025-05-26T09:15:00+05:30,147.1,40.80,10608.00,4.00,1040.00,50.00,9518.00,
2025-05-27,TRADED,2025-05-29,2025-05-26,24996.35,2025-05-27T09:15:00+05:30,24956.65,-39.70,LONG_STRADDLE,24950,CE,NIFTY_24950_CE_29_MAY_25.csv,LONG,2025-05-27T09:15:00+05:30,249.6,2025-05-27T09:15:00+05:30,216.6,-33.00,-8580.00,4.00,1040.00,50.00,-9670.00,
2025-05-27,TRADED,2025-05-29,2025-05-26,24996.35,2025-05-27T09:15:00+05:30,24956.65,-39.70,LONG_STRADDLE,24950,PE,NIFTY_24950_PE_29_MAY_25.csv,LONG,2025-05-27T09:15:00+05:30,174.3,2025-05-27T09:15:00+05:30,213.35,39.05,10153.00,4.00,1040.00,50.00,9063.00,
2025-05-28,TRADED,2025-05-29,2025-05-27,24837.7,2025-05-28T09:15:00+05:30,24832.5,-5.20,LONG_STRADDLE,24850,CE,NIFTY_24850_CE_29_MAY_25.csv,LONG,2025-05-28T09:15:00+05:30,191.85,2025-05-28T09:15:00+05:30,183.45,-8.40,-2184.00,4.00,1040.00,50.00,-3274.00,
2025-05-28,TRADED,2025-05-29,2025-05-27,24837.7,2025-05-28T09:15:00+05:30,24832.5,-5.20,LONG_STRADDLE,24850,PE,NIFTY_24850_PE_29_MAY_25.csv,LONG,2025-05-28T09:15:00+05:30,190.0,2025-05-28T09:15:00+05:30,213.45,23.45,6097.00,4.00,1040.00,50.00,5007.00,
2025-05-29,TRADED,2025-05-29,2025-05-28,24757.15,2025-05-29T09:15:00+05:30,24825.1,67.95,SHORT_STRADDLE,24850,CE,NIFTY_24850_CE_29_MAY_25.csv,SHORT,2025-05-29T09:15:00+05:30,75.0,2025-05-29T09:15:00+05:30,117.25,-42.25,-10985.00,4.00,1040.00,50.00,-12075.00,
2025-05-29,TRADED,2025-05-29,2025-05-28,24757.15,2025-05-29T09:15:00+05:30,24825.1,67.95,SHORT_STRADDLE,24850,PE,NIFTY_24850_PE_29_MAY_25.csv,SHORT,2025-05-29T09:15:00+05:30,150.0,2025-05-29T09:15:00+05:30,65.25,84.75,22035.00,4.00,1040.00,50.00,20945.00,
2025-05-30,TRADED,2025-06-05,2025-05-29,24880.85,2025-05-30T09:15:00+05:30,24812.6,-68.25,LONG_STRADDLE,24800,CE,NIFTY_24800_CE_05_JUN_25.csv,LONG,2025-05-30T09:15:00+05:30,243.55,2025-05-30T09:15:00+05:30,220.3,-23.25,-6045.00,4.00,1040.00,50.00,-7135.00,
2025-05-30,TRADED,2025-06-05,2025-05-29,24880.85,2025-05-30T09:15:00+05:30,24812.6,-68.25,LONG_STRADDLE,24800,PE,NIFTY_24800_PE_05_JUN_25.csv,LONG,2025-05-30T09:15:00+05:30,182.0,2025-05-30T09:15:00+05:30,180.8,-1.20,-312.00,4.00,1040.00,50.00,-1402.00,
2025-06-02,TRADED,2025-06-05,2025-05-30,24736.65,2025-06-02T09:15:00+05:30,24669.7,-66.95,LONG_STRADDLE,24650,CE,NIFTY_24650_CE_05_JUN_25.csv,LONG,2025-06-02T09:15:00+05:30,274.0,2025-06-02T09:15:00+05:30,193.95,-80.05,-20813.00,4.00,1040.00,50.00,-21903.00,
2025-06-02,TRADED,2025-06-05,2025-05-30,24736.65,2025-06-02T09:15:00+05:30,24669.7,-66.95,LONG_STRADDLE,24650,PE,NIFTY_24650_PE_05_JUN_25.csv,LONG,2025-06-02T09:15:00+05:30,147.25,2025-06-02T09:15:00+05:30,241.95,94.70,24622.00,4.00,1040.00,50.00,23532.00,
2025-06-03,TRADED,2025-06-05,2025-06-02,24690.35,2025-06-03T09:15:00+05:30,24786.3,95.95,SHORT_STRADDLE,24800,CE,NIFTY_24800_CE_05_JUN_25.csv,SHORT,2025-06-03T09:15:00+05:30,202.2,2025-06-03T09:15:00+05:30,212.75,-10.55,-2743.00,4.00,1040.00,50.00,-3833.00,
2025-06-03,TRADED,2025-06-05,2025-06-02,24690.35,2025-06-03T09:15:00+05:30,24786.3,95.95,SHORT_STRADDLE,24800,PE,NIFTY_24800_PE_05_JUN_25.csv,SHORT,2025-06-03T09:15:00+05:30,221.0,2025-06-03T09:15:00+05:30,192.2,28.80,7488.00,4.00,1040.00,50.00,6398.00,
2025-06-04,TRADED,2025-06-05,2025-06-03,24538.4,2025-06-04T09:15:00+05:30,24560.45,22.05,SHORT_STRADDLE,24550,CE,NIFTY_24550_CE_05_JUN_25.csv,SHORT,2025-06-04T09:15:00+05:30,160.0,2025-06-04T09:15:00+05:30,156.75,3.25,845.00,4.00,1040.00,50.00,-245.00,
2025-06-04,TRADED,2025-06-05,2025-06-03,24538.4,2025-06-04T09:15:00+05:30,24560.45,22.05,SHORT_STRADDLE,24550,PE,NIFTY_24550_PE_05_JUN_25.csv,SHORT,2025-06-04T09:15:00+05:30,127.4,2025-06-04T09:15:00+05:30,108.9,18.50,4810.00,4.00,1040.00,50.00,3720.00,
2025-06-05,TRADED,2025-06-05,2025-06-04,24612.0,2025-06-05T09:15:00+05:30,24691.2,79.20,SHORT_STRADDLE,24700,CE,NIFTY_24700_CE_05_JUN_25.csv,SHORT,2025-06-05T09:15:00+05:30,59.9,2025-06-05T09:15:00+05:30,36.4,23.50,6110.00,4.00,1040.00,50.00,5020.00,
2025-06-05,TRADED,2025-06-05,2025-06-04,24612.0,2025-06-05T09:15:00+05:30,24691.2,79.20,SHORT_STRADDLE,24700,PE,NIFTY_24700_PE_05_JUN_25.csv,SHORT,2025-06-05T09:15:00+05:30,104.9,2025-06-05T09:15:00+05:30,89.7,15.20,3952.00,4.00,1040.00,50.00,2862.00,
2025-06-06,TRADED,2025-06-12,2025-06-05,24761.1,2025-06-06T09:15:00+05:30,24748.7,-12.40,LONG_STRADDLE,24750,CE,NIFTY_24750_CE_12_JUN_25.csv,LONG,2025-06-06T09:15:00+05:30,140.0,2025-06-06T09:15:00+05:30,188.15,48.15,12519.00,4.00,1040.00,50.00,11429.00,
2025-06-06,TRADED,2025-06-12,2025-06-05,24761.1,2025-06-06T09:15:00+05:30,24748.7,-12.40,LONG_STRADDLE,24750,PE,NIFTY_24750_PE_12_JUN_25.csv,LONG,2025-06-06T09:15:00+05:30,143.0,2025-06-06T09:15:00+05:30,182.75,39.75,10335.00,4.00,1040.00,50.00,9245.00,
2025-06-09,TRADED,2025-06-12,2025-06-06,25000.3,2025-06-09T09:15:00+05:30,25160.1,159.80,SHORT_STRADDLE,25150,CE,NIFTY_25150_CE_12_JUN_25.csv,SHORT,2025-06-09T09:15:00+05:30,143.95,2025-06-09T09:15:00+05:30,141.5,2.45,637.00,4.00,1040.00,50.00,-453.00,
2025-06-09,TRADED,2025-06-12,2025-06-06,25000.3,2025-06-09T09:15:00+05:30,25160.1,159.80,SHORT_STRADDLE,25150,PE,NIFTY_25150_PE_12_JUN_25.csv,SHORT,2025-06-09T09:15:00+05:30,147.0,2025-06-09T09:15:00+05:30,176.2,-29.20,-7592.00,4.00,1040.00,50.00,-8682.00,
2025-06-10,TRADED,2025-06-12,2025-06-09,25103.1,2025-06-10T09:15:00+05:30,25196.05,92.95,SHORT_STRADDLE,25200,CE,NIFTY_25200_CE_12_JUN_25.csv,SHORT,2025-06-10T09:15:00+05:30,100.25,2025-06-10T09:15:00+05:30,98.8,1.45,377.00,4.00,1040.00,50.00,-713.00,
2025-06-10,TRADED,2025-06-12,2025-06-09,25103.1,2025-06-10T09:15:00+05:30,25196.05,92.95,SHORT_STRADDLE,25200,PE,NIFTY_25200_PE_12_JUN_25.csv,SHORT,2025-06-10T09:15:00+05:30,151.0,2025-06-10T09:15:00+05:30,151.35,-0.35,-91.00,4.00,1040.00,50.00,-1181.00,
2025-06-11,TRADED,2025-06-12,2025-06-10,25091.5,2025-06-11T09:15:00+05:30,25134.15,42.65,SHORT_STRADDLE,25150,CE,NIFTY_25150_CE_12_JUN_25.csv,SHORT,2025-06-11T09:15:00+05:30,63.8,2025-06-11T09:15:00+05:30,51.7,12.10,3146.00,4.00,1040.00,50.00,2056.00,
2025-06-11,TRADED,2025-06-12,2025-06-10,25091.5,2025-06-11T09:15:00+05:30,25134.15,42.65,SHORT_STRADDLE,25150,PE,NIFTY_25150_PE_12_JUN_25.csv,SHORT,2025-06-11T09:15:00+05:30,136.05,2025-06-11T09:15:00+05:30,113.3,22.75,5915.00,4.00,1040.00,50.00,4825.00,
2025-06-12,TRADED,2025-06-12,2025-06-11,25126.8,2025-06-12T09:15:00+05:30,25164.45,37.65,SHORT_STRADDLE,25150,CE,NIFTY_25150_CE_12_JUN_25.csv,SHORT,2025-06-12T09:15:00+05:30,59.0,2025-06-12T09:15:00+05:30,45.05,13.95,3627.00,4.00,1040.00,50.00,2537.00,
2025-06-12,TRADED,2025-06-12,2025-06-11,25126.8,2025-06-12T09:15:00+05:30,25164.45,37.65,SHORT_STRADDLE,25150,PE,NIFTY_25150_PE_12_JUN_25.csv,SHORT,2025-06-12T09:15:00+05:30,84.9,2025-06-12T09:15:00+05:30,78.5,6.40,1664.00,4.00,1040.00,50.00,574.00,
2025-06-13,TRADED,2025-06-19,2025-06-12,24856.0,2025-06-13T09:15:00+05:30,24473.0,-383.00,LONG_STRADDLE,24450,CE,NIFTY_24450_CE_19_JUN_25.csv,LONG,2025-06-13T09:15:00+05:30,281.05,2025-06-13T09:15:00+05:30,279.8,-1.25,-325.00,4.00,1040.00,50.00,-1415.00,
2025-06-13,TRADED,2025-06-19,2025-06-12,24856.0,2025-06-13T09:15:00+05:30,24473.0,-383.00,LONG_STRADDLE,24450,PE,NIFTY_24450_PE_19_JUN_25.csv,LONG,2025-06-13T09:15:00+05:30,126.3,2025-06-13T09:15:00+05:30,166.95,40.65,10569.00,4.00,1040.00,50.00,9479.00,
2025-06-16,TRADED,2025-06-19,2025-06-13,24735.55,2025-06-16T09:15:00+05:30,24732.35,-3.20,LONG_STRADDLE,24750,CE,NIFTY_24750_CE_19_JUN_25.csv,LONG,2025-06-16T09:15:00+05:30,159.55,2025-06-16T09:15:00+05:30,160.1,0.55,143.00,4.00,1040.00,50.00,-947.00,
2025-06-16,TRADED,2025-06-19,2025-06-13,24735.55,2025-06-16T09:15:00+05:30,24732.35,-3.20,LONG_STRADDLE,24750,PE,NIFTY_24750_PE_19_JUN_25.csv,LONG,2025-06-16T09:15:00+05:30,177.05,2025-06-16T09:15:00+05:30,140.7,-36.35,-9451.00,4.00,1040.00,50.00,-10541.00,
2025-06-17,TRADED,2025-06-19,2025-06-16,24940.95,2025-06-17T09:15:00+05:30,24977.85,36.90,SHORT_STRADDLE,25000,CE,NIFTY_25000_CE_19_JUN_25.csv,SHORT,2025-06-17T09:15:00+05:30,114.0,2025-06-17T09:15:00+05:30,89.8,24.20,6292.00,4.00,1040.00,50.00,5202.00,
2025-06-17,TRADED,2025-06-19,2025-06-16,24940.95,2025-06-17T09:15:00+05:30,24977.85,36.90,SHORT_STRADDLE,25000,PE,NIFTY_25000_PE_19_JUN_25.csv,SHORT,2025-06-17T09:15:00+05:30,151.6,2025-06-17T09:15:00+05:30,164.6,-13.00,-3380.00,4.00,1040.00,50.00,-4470.00,
2025-06-18,TRADED,2025-06-19,2025-06-17,24841.5,2025-06-18T09:15:00+05:30,24788.35,-53.15,LONG_STRADDLE,24800,CE,NIFTY_24800_CE_19_JUN_25.csv,LONG,2025-06-18T09:15:00+05:30,123.0,2025-06-18T09:15:00+05:30,96.1,-26.90,-6994.00,4.00,1040.00,50.00,-8084.00,
2025-06-18,TRADED,2025-06-19,2025-06-17,24841.5,2025-06-18T09:15:00+05:30,24788.35,-53.15,LONG_STRADDLE,24800,PE,NIFTY_24800_PE_19_JUN_25.csv,LONG,2025-06-18T09:15:00+05:30,111.0,2025-06-18T09:15:00+05:30,95.4,-15.60,-4056.00,4.00,1040.00,50.00,-5146.00,
2025-06-19,TRADED,2025-06-19,2025-06-18,24798.75,2025-06-19T09:15:00+05:30,24803.25,4.50,SHORT_STRADDLE,24800,CE,NIFTY_24800_CE_19_JUN_25.csv,SHORT,2025-06-19T09:15:00+05:30,55.0,2025-06-19T09:15:00+05:30,42.3,12.70,3302.00,4.00,1040.00,50.00,2212.00,
2025-06-19,TRADED,2025-06-19,2025-06-18,24798.75,2025-06-19T09:15:00+05:30,24803.25,4.50,SHORT_STRADDLE,24800,PE,NIFTY_24800_PE_19_JUN_25.csv,SHORT,2025-06-19T09:15:00+05:30,60.0,2025-06-19T09:15:00+05:30,70.25,-10.25,-2665.00,4.00,1040.00,50.00,-3755.00,
2025-06-20,TRADED,2025-06-26,2025-06-19,24744.7,2025-06-20T09:15:00+05:30,24787.65,42.95,SHORT_STRADDLE,24800,CE,NIFTY_24800_CE_26_JUN_25.csv,SHORT,2025-06-20T09:15:00+05:30,178.0,2025-06-20T09:15:00+05:30,219.45,-41.45,-10777.00,4.00,1040.00,50.00,-11867.00,
2025-06-20,TRADED,2025-06-26,2025-06-19,24744.7,2025-06-20T09:15:00+05:30,24787.65,42.95,SHORT_STRADDLE,24800,PE,NIFTY_24800_PE_26_JUN_25.csv,SHORT,2025-06-20T09:15:00+05:30,188.0,2025-06-20T09:15:00+05:30,135.1,52.90,13754.00,4.00,1040.00,50.00,12664.00,
2025-06-23,TRADED,2025-06-26,2025-06-20,25079.75,2025-06-23T09:15:00+05:30,24939.75,-140.00,LONG_STRADDLE,24950,CE,NIFTY_24950_CE_26_JUN_25.csv,LONG,2025-06-23T09:15:00+05:30,180.0,2025-06-23T09:15:00+05:30,168.0,-12.00,-3120.00,4.00,1040.00,50.00,-4210.00,
2025-06-23,TRADED,2025-06-26,2025-06-20,25079.75,2025-06-23T09:15:00+05:30,24939.75,-140.00,LONG_STRADDLE,24950,PE,NIFTY_24950_PE_26_JUN_25.csv,LONG,2025-06-23T09:15:00+05:30,135.0,2025-06-23T09:15:00+05:30,132.4,-2.60,-676.00,4.00,1040.00,50.00,-1766.00,
2025-06-24,TRADED,2025-06-26,2025-06-23,24958.9,2025-06-24T09:15:00+05:30,25179.9,221.00,SHORT_STRADDLE,25200,CE,NIFTY_25200_CE_26_JUN_25.csv,SHORT,2025-06-24T09:15:00+05:30,101.05,2025-06-24T09:15:00+05:30,142.1,-41.05,-10673.00,4.00,1040.00,50.00,-11763.00,
2025-06-24,TRADED,2025-06-26,2025-06-23,24958.9,2025-06-24T09:15:00+05:30,25179.9,221.00,SHORT_STRADDLE,25200,PE,NIFTY_25200_PE_26_JUN_25.csv,SHORT,2025-06-24T09:15:00+05:30,130.0,2025-06-24T09:15:00+05:30,99.3,30.70,7982.00,4.00,1040.00,50.00,6892.00,
2025-06-25,TRADED,2025-06-26,2025-06-24,25071.55,2025-06-25T09:15:00+05:30,25150.35,78.80,SHORT_STRADDLE,25150,CE,NIFTY_25150_CE_26_JUN_25.csv,SHORT,2025-06-25T09:15:00+05:30,98.8,2025-06-25T09:15:00+05:30,90.65,8.15,2119.00,4.00,1040.00,50.00,1029.00,
2025-06-25,TRADED,2025-06-26,2025-06-24,25071.55,2025-06-25T09:15:00+05:30,25150.35,78.80,SHORT_STRADDLE,25150,PE,NIFTY_25150_PE_26_JUN_25.csv,SHORT,2025-06-25T09:15:00+05:30,110.0,2025-06-25T09:15:00+05:30,91.55,18.45,4797.00,4.00,1040.00,50.00,3707.00,
