entry_date,status,skip_reason,expiry_date,next_trading_day,lot_size,lots,qty,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,bought_side,contract_name,option_entry_timestamp,option_entry_open,option_exit_timestamp,option_exit_open,gross_pnl,brokerage,net_pnl,remarks
2022-05-17,TRADED,,2022-05-19,2022-05-18,50,6,300,2022-05-17T15:00:00+05:30,16248.2,16109.86,ABOVE_SMA,16250,CE,NIFTY_16250_CE_19_MAY_22.csv,2022-05-17T15:29:00+05:30,123.85,2022-05-18T09:16:00+05:30,136.35,3150.00,50.00,3100.00,
2022-05-18,TRADED,,2022-05-19,2022-05-19,50,6,300,2022-05-18T15:00:00+05:30,16236.2,16310.01,BELOW_SMA,16250,PE,NIFTY_16250_PE_19_MAY_22.csv,2022-05-18T15:29:00+05:30,76.55,2022-05-19T09:16:00+05:30,280.0,60435.00,50.00,60385.00,
2022-05-19,SKIPPED,missing_entry_or_exit_timestamp,2022-05-26,2022-05-20,50,6,300,2022-05-19T15:00:00+05:30,15783.9,15888.41,BELOW_SMA,15800,PE,NIFTY_15800_PE_26_MAY_22.csv,2022-05-19T15:29:00+05:30,,2022-05-20T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_15800_PE_26_MAY_22.csv missing entry 2022-05-19T15:29:00+05:30
2022-05-20,TRADED,,2022-05-26,2022-05-23,50,6,300,2022-05-20T15:00:00+05:30,16279.5,16168.65,ABOVE_SMA,16300,CE,NIFTY_16300_CE_26_MAY_22.csv,2022-05-20T15:29:00+05:30,161.9,2022-05-23T09:16:00+05:30,187.1,6960.00,50.00,6910.00,
2022-05-23,TRADED,,2022-05-26,2022-05-24,50,6,300,2022-05-23T15:00:00+05:30,16210.4,16323.78,BELOW_SMA,16200,PE,NIFTY_16200_PE_26_MAY_22.csv,2022-05-23T15:29:00+05:30,172.45,2022-05-24T09:16:00+05:30,147.15,-8190.00,50.00,-8240.00,
2022-05-24,TRADED,,2022-05-26,2022-05-25,50,6,300,2022-05-24T15:00:00+05:30,16112.8,16169.90,BELOW_SMA,16100,PE,NIFTY_16100_PE_26_MAY_22.csv,2022-05-24T15:29:00+05:30,117.45,2022-05-25T09:16:00+05:30,70.2,-14775.00,50.00,-14825.00,
2022-05-25,TRADED,,2022-05-26,2022-05-26,50,6,300,2022-05-25T15:00:00+05:30,16027.7,16094.14,BELOW_SMA,16050,PE,NIFTY_16050_PE_26_MAY_22.csv,2022-05-25T15:29:00+05:30,110.5,2022-05-26T09:16:00+05:30,40.6,-21570.00,50.00,-21620.00,
2022-05-26,SKIPPED,missing_entry_or_exit_timestamp,2022-06-02,2022-05-27,50,6,300,2022-05-26T15:00:00+05:30,16172.2,16030.17,ABOVE_SMA,16150,CE,NIFTY_16150_CE_02_JUN_22.csv,2022-05-26T15:29:00+05:30,,2022-05-27T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16150_CE_02_JUN_22.csv missing entry 2022-05-26T15:29:00+05:30
2022-05-27,TRADED,,2022-06-02,2022-05-30,50,6,300,2022-05-27T15:00:00+05:30,16346.0,16296.50,ABOVE_SMA,16350,CE,NIFTY_16350_CE_02_JUN_22.csv,2022-05-27T15:29:00+05:30,153.35,2022-05-30T09:16:00+05:30,229.95,22380.00,50.00,22330.00,
2022-05-30,TRADED,,2022-06-02,2022-05-31,50,6,300,2022-05-30T15:00:00+05:30,16660.8,16638.45,ABOVE_SMA,16650,CE,NIFTY_16650_CE_02_JUN_22.csv,2022-05-30T15:29:00+05:30,131.9,2022-05-31T09:16:00+05:30,87.35,-13965.00,50.00,-14015.00,
2022-05-31,TRADED,,2022-06-02,2022-06-01,50,6,300,2022-05-31T15:00:00+05:30,16556.8,16630.53,BELOW_SMA,16550,PE,NIFTY_16550_PE_02_JUN_22.csv,2022-05-31T15:29:00+05:30,106.45,2022-06-01T09:16:00+05:30,77.4,-9315.00,50.00,-9365.00,
2022-06-01,TRADED,,2022-06-02,2022-06-02,50,6,300,2022-06-01T15:00:00+05:30,16528.6,16552.92,BELOW_SMA,16550,PE,NIFTY_16550_PE_02_JUN_22.csv,2022-06-01T15:29:00+05:30,82.7,2022-06-02T09:16:00+05:30,130.0,13590.00,50.00,13540.00,
2022-06-02,SKIPPED,missing_entry_or_exit_timestamp,2022-06-09,2022-06-03,50,6,300,2022-06-02T15:00:00+05:30,16631.7,16565.86,ABOVE_SMA,16650,CE,NIFTY_16650_CE_09_JUN_22.csv,2022-06-02T15:29:00+05:30,,2022-06-03T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16650_CE_09_JUN_22.csv missing entry 2022-06-02T15:29:00+05:30
2022-06-03,TRADED,,2022-06-09,2022-06-06,50,6,300,2022-06-03T15:00:00+05:30,16577.2,16711.11,BELOW_SMA,16600,PE,NIFTY_16600_PE_09_JUN_22.csv,2022-06-03T15:29:00+05:30,149.5,2022-06-06T09:16:00+05:30,156.45,1485.00,50.00,1435.00,
2022-06-06,TRADED,,2022-06-09,2022-06-07,50,6,300,2022-06-06T15:00:00+05:30,16573.2,16545.04,ABOVE_SMA,16550,CE,NIFTY_16550_CE_09_JUN_22.csv,2022-06-06T15:29:00+05:30,138.55,2022-06-07T09:16:00+05:30,71.6,-20685.00,50.00,-20735.00,
2022-06-07,TRADED,,2022-06-09,2022-06-08,50,6,300,2022-06-07T15:00:00+05:30,16419.1,16406.20,ABOVE_SMA,16400,CE,NIFTY_16400_CE_09_JUN_22.csv,2022-06-07T15:29:00+05:30,111.85,2022-06-08T09:16:00+05:30,125.85,3600.00,50.00,3550.00,
2022-06-08,TRADED,,2022-06-09,2022-06-09,50,6,300,2022-06-08T15:00:00+05:30,16362.3,16401.40,BELOW_SMA,16350,PE,NIFTY_16350_PE_09_JUN_22.csv,2022-06-08T15:29:00+05:30,71.55,2022-06-09T09:16:00+05:30,102.05,8550.00,50.00,8500.00,
2022-06-09,SKIPPED,missing_entry_or_exit_timestamp,2022-06-16,2022-06-10,50,6,300,2022-06-09T15:00:00+05:30,16477.6,16372.25,ABOVE_SMA,16500,CE,NIFTY_16500_CE_16_JUN_22.csv,2022-06-09T15:29:00+05:30,,2022-06-10T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16500_CE_16_JUN_22.csv missing entry 2022-06-09T15:29:00+05:30
2022-06-10,TRADED,,2022-06-16,2022-06-13,50,6,300,2022-06-10T15:00:00+05:30,16211.9,16247.94,BELOW_SMA,16200,PE,NIFTY_16200_PE_16_JUN_22.csv,2022-06-10T15:29:00+05:30,151.75,2022-06-13T09:16:00+05:30,390.5,71025.00,50.00,70975.00,
2022-06-13,TRADED,,2022-06-16,2022-06-14,50,6,300,2022-06-13T15:00:00+05:30,15767.8,15784.97,BELOW_SMA,15750,PE,NIFTY_15750_PE_16_JUN_22.csv,2022-06-13T15:29:00+05:30,128.05,2022-06-14T09:16:00+05:30,142.8,3825.00,50.00,3775.00,
2022-06-14,TRADED,,2022-06-16,2022-06-15,50,6,300,2022-06-14T15:00:00+05:30,15722.5,15768.17,BELOW_SMA,15700,PE,NIFTY_15700_PE_16_JUN_22.csv,2022-06-14T15:29:00+05:30,108.3,2022-06-15T09:16:00+05:30,84.25,-7815.00,50.00,-7865.00,
2022-06-15,TRADED,,2022-06-16,2022-06-16,50,6,300,2022-06-15T15:00:00+05:30,15693.7,15732.81,BELOW_SMA,15700,PE,NIFTY_15700_PE_16_JUN_22.csv,2022-06-15T15:29:00+05:30,117.85,2022-06-16T09:16:00+05:30,18.25,-30480.00,50.00,-30530.00,
2022-06-16,SKIPPED,missing_entry_or_exit_timestamp,2022-06-23,2022-06-17,50,6,300,2022-06-16T15:00:00+05:30,15359.5,15578.24,BELOW_SMA,15350,PE,NIFTY_15350_PE_23_JUN_22.csv,2022-06-16T15:29:00+05:30,,2022-06-17T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_15350_PE_23_JUN_22.csv missing entry 2022-06-16T15:29:00+05:30
2022-06-17,TRADED,,2022-06-23,2022-06-20,50,6,300,2022-06-17T15:00:00+05:30,15265.3,15296.65,BELOW_SMA,15250,PE,NIFTY_15250_PE_23_JUN_22.csv,2022-06-17T15:29:00+05:30,140.35,2022-06-20T09:16:00+05:30,136.45,-1770.00,50.00,-1820.00,
2022-06-20,TRADED,,2022-06-23,2022-06-21,50,6,300,2022-06-20T15:00:00+05:30,15352.2,15302.42,ABOVE_SMA,15350,CE,NIFTY_15350_CE_23_JUN_22.csv,2022-06-20T15:29:00+05:30,143.8,2022-06-21T09:16:00+05:30,190.65,13455.00,50.00,13405.00,
2022-06-21,TRADED,,2022-06-23,2022-06-22,50,6,300,2022-06-21T15:00:00+05:30,15638.0,15599.62,ABOVE_SMA,15650,CE,NIFTY_15650_CE_23_JUN_22.csv,2022-06-21T15:29:00+05:30,83.4,2022-06-22T09:16:00+05:30,37.75,-14295.00,50.00,-14345.00,
2022-06-22,TRADED,,2022-06-23,2022-06-23,50,6,300,2022-06-22T15:00:00+05:30,15419.7,15460.03,BELOW_SMA,15400,PE,NIFTY_15400_PE_23_JUN_22.csv,2022-06-22T15:29:00+05:30,78.25,2022-06-23T09:16:00+05:30,52.0,-8475.00,50.00,-8525.00,
2022-06-23,SKIPPED,missing_entry_or_exit_timestamp,2022-06-30,2022-06-24,50,6,300,2022-06-23T15:00:00+05:30,15561.0,15529.99,ABOVE_SMA,15550,CE,NIFTY_15550_CE_30_JUN_22.csv,2022-06-23T15:29:00+05:30,,2022-06-24T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_15550_CE_30_JUN_22.csv missing entry 2022-06-23T15:29:00+05:30
2022-06-24,TRADED,,2022-06-30,2022-06-27,50,6,300,2022-06-24T15:00:00+05:30,15709.8,15673.50,ABOVE_SMA,15700,CE,NIFTY_15700_CE_30_JUN_22.csv,2022-06-24T15:29:00+05:30,158.75,2022-06-27T09:16:00+05:30,253.75,27900.00,50.00,27850.00,
2022-06-27,TRADED,,2022-06-30,2022-06-28,50,6,300,2022-06-27T15:00:00+05:30,15835.6,15866.74,BELOW_SMA,15850,PE,NIFTY_15850_PE_30_JUN_22.csv,2022-06-27T15:29:00+05:30,132.05,2022-06-28T09:16:00+05:30,168.55,10350.00,50.00,10300.00,
2022-06-28,TRADED,,2022-06-30,2022-06-29,50,6,300,2022-06-28T15:00:00+05:30,15842.6,15780.45,ABOVE_SMA,15850,CE,NIFTY_15850_CE_30_JUN_22.csv,2022-06-28T15:29:00+05:30,103.55,2022-06-29T09:16:00+05:30,33.0,-21765.00,50.00,-21815.00,
2022-06-29,TRADED,,2022-06-30,2022-06-30,50,6,300,2022-06-29T15:00:00+05:30,15789.8,15799.17,BELOW_SMA,15800,PE,NIFTY_15800_PE_30_JUN_22.csv,2022-06-29T15:29:00+05:30,101.0,2022-06-30T09:16:00+05:30,57.25,-13725.00,50.00,-13775.00,
2022-06-30,SKIPPED,missing_entry_or_exit_timestamp,2022-07-07,2022-07-01,50,6,300,2022-06-30T15:00:00+05:30,15778.4,15809.22,BELOW_SMA,15800,PE,NIFTY_15800_PE_07_JUL_22.csv,2022-06-30T15:29:00+05:30,,2022-07-01T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_15800_PE_07_JUL_22.csv missing entry 2022-06-30T15:29:00+05:30
2022-07-01,TRADED,,2022-07-07,2022-07-04,50,6,300,2022-07-01T15:00:00+05:30,15747.3,15652.94,ABOVE_SMA,15750,CE,NIFTY_15750_CE_07_JUL_22.csv,2022-07-01T15:29:00+05:30,167.05,2022-07-04T09:16:00+05:30,158.3,-3225.00,50.00,-3275.00,
2022-07-04,TRADED,,2022-07-07,2022-07-05,50,6,300,2022-07-04T15:00:00+05:30,15841.1,15754.32,ABOVE_SMA,15850,CE,NIFTY_15850_CE_07_JUL_22.csv,2022-07-04T15:29:00+05:30,110.0,2022-07-05T09:16:00+05:30,135.15,6945.00,50.00,6895.00,
2022-07-05,TRADED,,2022-07-07,2022-07-06,50,6,300,2022-07-05T15:00:00+05:30,15814.3,15946.32,BELOW_SMA,15800,PE,NIFTY_15800_PE_07_JUL_22.csv,2022-07-05T15:29:00+05:30,104.9,2022-07-06T09:16:00+05:30,69.0,-11370.00,50.00,-11420.00,
2022-07-06,TRADED,,2022-07-07,2022-07-07,50,6,300,2022-07-06T15:00:00+05:30,15994.2,15914.36,ABOVE_SMA,16000,CE,NIFTY_16000_CE_07_JUL_22.csv,2022-07-06T15:29:00+05:30,81.15,2022-07-07T09:16:00+05:30,140.65,17250.00,50.00,17200.00,
2022-07-07,SKIPPED,missing_entry_or_exit_timestamp,2022-07-14,2022-07-08,50,6,300,2022-07-07T15:00:00+05:30,16127.4,16098.74,ABOVE_SMA,16150,CE,NIFTY_16150_CE_14_JUL_22.csv,2022-07-07T15:29:00+05:30,,2022-07-08T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16150_CE_14_JUL_22.csv missing entry 2022-07-07T15:29:00+05:30
2022-07-08,TRADED,,2022-07-14,2022-07-11,50,6,300,2022-07-08T15:00:00+05:30,16230.0,16194.87,ABOVE_SMA,16250,CE,NIFTY_16250_CE_14_JUL_22.csv,2022-07-08T15:29:00+05:30,112.85,2022-07-11T09:16:00+05:30,66.9,-14385.00,50.00,-14435.00,
2022-07-11,TRADED,,2022-07-14,2022-07-12,50,6,300,2022-07-11T15:00:00+05:30,16218.0,16171.59,ABOVE_SMA,16200,CE,NIFTY_16200_CE_14_JUL_22.csv,2022-07-11T15:29:00+05:30,100.4,2022-07-12T09:16:00+05:30,61.3,-12330.00,50.00,-12380.00,
2022-07-12,TRADED,,2022-07-14,2022-07-13,50,6,300,2022-07-12T15:00:00+05:30,16056.3,16120.66,BELOW_SMA,16050,PE,NIFTY_16050_PE_14_JUL_22.csv,2022-07-12T15:29:00+05:30,104.25,2022-07-13T09:16:00+05:30,54.0,-15675.00,50.00,-15725.00,
2022-07-13,TRADED,,2022-07-14,2022-07-14,50,6,300,2022-07-13T15:00:00+05:30,15959.8,16047.57,BELOW_SMA,15950,PE,NIFTY_15950_PE_14_JUL_22.csv,2022-07-13T15:29:00+05:30,66.2,2022-07-14T09:16:00+05:30,36.6,-9480.00,50.00,-9530.00,
2022-07-14,SKIPPED,missing_entry_or_exit_timestamp,2022-07-21,2022-07-15,50,6,300,2022-07-14T15:00:00+05:30,15942.5,15968.34,BELOW_SMA,15950,PE,NIFTY_15950_PE_21_JUL_22.csv,2022-07-14T15:29:00+05:30,,2022-07-15T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_15950_PE_21_JUL_22.csv missing entry 2022-07-14T15:29:00+05:30
2022-07-15,TRADED,,2022-07-21,2022-07-18,50,6,300,2022-07-15T15:00:00+05:30,16053.2,15977.22,ABOVE_SMA,16050,CE,NIFTY_16050_CE_21_JUL_22.csv,2022-07-15T15:29:00+05:30,129.85,2022-07-18T09:16:00+05:30,194.1,18675.00,50.00,18625.00,
2022-07-18,TRADED,,2022-07-21,2022-07-19,50,6,300,2022-07-18T15:00:00+05:30,16271.0,16206.73,ABOVE_SMA,16250,CE,NIFTY_16250_CE_21_JUL_22.csv,2022-07-18T15:29:00+05:30,118.2,2022-07-19T09:16:00+05:30,74.45,-13725.00,50.00,-13775.00,
2022-07-19,TRADED,,2022-07-21,2022-07-20,50,6,300,2022-07-19T15:00:00+05:30,16350.5,16299.19,ABOVE_SMA,16350,CE,NIFTY_16350_CE_21_JUL_22.csv,2022-07-19T15:29:00+05:30,67.0,2022-07-20T09:16:00+05:30,167.15,29445.00,50.00,29395.00,
2022-07-20,TRADED,,2022-07-21,2022-07-21,50,6,300,2022-07-20T15:00:00+05:30,16516.2,16538.62,BELOW_SMA,16500,PE,NIFTY_16500_PE_21_JUL_22.csv,2022-07-20T15:29:00+05:30,57.85,2022-07-21T09:16:00+05:30,48.55,-3390.00,50.00,-3440.00,
2022-07-21,SKIPPED,missing_entry_or_exit_timestamp,2022-07-28,2022-07-22,50,6,300,2022-07-21T15:00:00+05:30,16611.8,16560.14,ABOVE_SMA,16600,CE,NIFTY_16600_CE_28_JUL_22.csv,2022-07-21T15:29:00+05:30,,2022-07-22T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16600_CE_28_JUL_22.csv missing entry 2022-07-21T15:29:00+05:30
2022-07-22,TRADED,,2022-07-28,2022-07-25,50,6,300,2022-07-22T15:00:00+05:30,16729.1,16675.41,ABOVE_SMA,16750,CE,NIFTY_16750_CE_28_JUL_22.csv,2022-07-22T15:29:00+05:30,112.9,2022-07-25T09:16:00+05:30,90.75,-7245.00,50.00,-7295.00,
2022-07-25,TRADED,,2022-07-28,2022-07-26,50,6,300,2022-07-25T15:00:00+05:30,16632.6,16621.90,ABOVE_SMA,16650,CE,NIFTY_16650_CE_28_JUL_22.csv,2022-07-25T15:29:00+05:30,85.9,2022-07-26T09:16:00+05:30,70.55,-5205.00,50.00,-5255.00,
2022-07-26,TRADED,,2022-07-28,2022-07-27,50,6,300,2022-07-26T15:00:00+05:30,16482.7,16528.76,BELOW_SMA,16500,PE,NIFTY_16500_PE_28_JUL_22.csv,2022-07-26T15:29:00+05:30,98.0,2022-07-27T09:16:00+05:30,94.05,-1785.00,50.00,-1835.00,
2022-07-27,TRADED,,2022-07-28,2022-07-28,50,6,300,2022-07-27T15:00:00+05:30,16643.7,16556.17,ABOVE_SMA,16650,CE,NIFTY_16650_CE_28_JUL_22.csv,2022-07-27T15:29:00+05:30,84.0,2022-07-28T09:16:00+05:30,139.6,16080.00,50.00,16030.00,
2022-07-28,SKIPPED,missing_entry_or_exit_timestamp,2022-08-04,2022-07-29,50,6,300,2022-07-28T15:00:00+05:30,16936.3,16865.73,ABOVE_SMA,16950,CE,NIFTY_16950_CE_04_AUG_22.csv,2022-07-28T15:29:00+05:30,,2022-07-29T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16950_CE_04_AUG_22.csv missing entry 2022-07-28T15:29:00+05:30
2022-07-29,TRADED,,2022-08-04,2022-08-01,50,6,300,2022-07-29T15:00:00+05:30,17159.8,17092.38,ABOVE_SMA,17150,CE,NIFTY_17150_CE_04_AUG_22.csv,2022-07-29T15:29:00+05:30,141.4,2022-08-01T09:16:00+05:30,157.85,4335.00,50.00,4285.00,
2022-08-01,TRADED,,2022-08-04,2022-08-02,50,6,300,2022-08-01T15:00:00+05:30,17334.9,17277.24,ABOVE_SMA,17350,CE,NIFTY_17350_CE_04_AUG_22.csv,2022-08-01T15:29:00+05:30,97.1,2022-08-02T09:16:00+05:30,68.05,-9315.00,50.00,-9365.00,
2022-08-02,TRADED,,2022-08-04,2022-08-03,50,6,300,2022-08-02T15:00:00+05:30,17364.8,17293.11,ABOVE_SMA,17350,CE,NIFTY_17350_CE_04_AUG_22.csv,2022-08-02T15:29:00+05:30,59.8,2022-08-03T09:16:00+05:30,83.2,6420.00,50.00,6370.00,
2022-08-03,TRADED,,2022-08-04,2022-08-04,50,6,300,2022-08-03T15:00:00+05:30,17401.2,17289.56,ABOVE_SMA,17400,CE,NIFTY_17400_CE_04_AUG_22.csv,2022-08-03T15:29:00+05:30,65.9,2022-08-04T09:16:00+05:30,96.55,8595.00,50.00,8545.00,
2022-08-04,SKIPPED,missing_entry_or_exit_timestamp,2022-08-11,2022-08-05,50,6,300,2022-08-04T15:00:00+05:30,17377.4,17351.16,ABOVE_SMA,17400,CE,NIFTY_17400_CE_11_AUG_22.csv,2022-08-04T15:29:00+05:30,,2022-08-05T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_17400_CE_11_AUG_22.csv missing entry 2022-08-04T15:29:00+05:30
2022-08-05,TRADED,,2022-08-11,2022-08-08,50,6,300,2022-08-05T15:00:00+05:30,17398.4,17421.44,BELOW_SMA,17400,PE,NIFTY_17400_PE_11_AUG_22.csv,2022-08-05T15:29:00+05:30,142.8,2022-08-08T09:16:00+05:30,120.45,-7305.00,50.00,-7355.00,
2022-08-08,TRADED,,2022-08-11,2022-08-10,50,6,300,2022-08-08T15:00:00+05:30,17522.9,17484.78,ABOVE_SMA,17500,CE,NIFTY_17500_CE_11_AUG_22.csv,2022-08-08T15:29:00+05:30,127.7,2022-08-10T09:16:00+05:30,120.0,-2910.00,50.00,-2960.00,
2022-08-10,TRADED,,2022-08-11,2022-08-11,50,6,300,2022-08-10T15:00:00+05:30,17537.7,17512.25,ABOVE_SMA,17550,CE,NIFTY_17550_CE_11_AUG_22.csv,2022-08-10T15:29:00+05:30,69.2,2022-08-11T09:16:00+05:30,153.65,24735.00,50.00,24685.00,
2022-08-11,SKIPPED,missing_entry_or_exit_timestamp,2022-08-18,2022-08-12,50,6,300,2022-08-11T15:00:00+05:30,17652.9,17663.70,BELOW_SMA,17650,PE,NIFTY_17650_PE_18_AUG_22.csv,2022-08-11T15:29:00+05:30,,2022-08-12T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_17650_PE_18_AUG_22.csv missing entry 2022-08-11T15:29:00+05:30
2022-08-12,TRADED,,2022-08-18,2022-08-16,50,6,300,2022-08-12T15:00:00+05:30,17695.7,17679.91,ABOVE_SMA,17700,CE,NIFTY_17700_CE_18_AUG_22.csv,2022-08-12T15:29:00+05:30,104.85,2022-08-16T09:16:00+05:30,142.1,10575.00,50.00,10525.00,
2022-08-16,TRADED,,2022-08-18,2022-08-17,50,6,300,2022-08-16T15:00:00+05:30,17830.3,17800.63,ABOVE_SMA,17850,CE,NIFTY_17850_CE_18_AUG_22.csv,2022-08-16T15:29:00+05:30,67.8,2022-08-17T09:16:00+05:30,73.05,975.00,50.00,925.00,
2022-08-17,TRADED,,2022-08-18,2022-08-18,50,6,300,2022-08-17T15:00:00+05:30,17946.2,17921.10,ABOVE_SMA,17950,CE,NIFTY_17950_CE_18_AUG_22.csv,2022-08-17T15:29:00+05:30,56.4,2022-08-18T09:16:00+05:30,24.1,-10290.00,50.00,-10340.00,
2022-08-18,SKIPPED,missing_entry_or_exit_timestamp,2022-08-25,2022-08-19,50,6,300,2022-08-18T15:00:00+05:30,17957.3,17906.94,ABOVE_SMA,17950,CE,NIFTY_17950_CE_25_AUG_22.csv,2022-08-18T15:29:00+05:30,,2022-08-19T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_17950_CE_25_AUG_22.csv missing entry 2022-08-18T15:29:00+05:30
2022-08-19,TRADED,,2022-08-25,2022-08-22,50,6,300,2022-08-19T15:00:00+05:30,17765.0,17844.19,BELOW_SMA,17750,PE,NIFTY_17750_PE_25_AUG_22.csv,2022-08-19T15:29:00+05:30,142.95,2022-08-22T09:16:00+05:30,163.85,5670.00,50.00,5620.00,
2022-08-22,TRADED,,2022-08-25,2022-08-23,50,6,300,2022-08-22T15:00:00+05:30,17495.3,17565.58,BELOW_SMA,17500,PE,NIFTY_17500_PE_25_AUG_22.csv,2022-08-22T15:29:00+05:30,110.5,2022-08-23T09:16:00+05:30,154.7,12660.00,50.00,12610.00,
2022-08-23,TRADED,,2022-08-25,2022-08-24,50,6,300,2022-08-23T15:00:00+05:30,17571.1,17514.61,ABOVE_SMA,17550,CE,NIFTY_17550_CE_25_AUG_22.csv,2022-08-23T15:29:00+05:30,132.75,2022-08-24T09:16:00+05:30,95.6,-11745.00,50.00,-11795.00,
2022-08-24,TRADED,,2022-08-25,2022-08-25,50,6,300,2022-08-24T15:00:00+05:30,17618.1,17572.83,ABOVE_SMA,17600,CE,NIFTY_17600_CE_25_AUG_22.csv,2022-08-24T15:29:00+05:30,60.7,2022-08-25T09:16:00+05:30,94.45,9525.00,50.00,9475.00,
2022-08-25,SKIPPED,missing_entry_or_exit_timestamp,2022-09-01,2022-08-26,50,6,300,2022-08-25T15:00:00+05:30,17498.9,17674.64,BELOW_SMA,17500,PE,NIFTY_17500_PE_01_SEP_22.csv,2022-08-25T15:29:00+05:30,,2022-08-26T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_17500_PE_01_SEP_22.csv missing entry 2022-08-25T15:29:00+05:30
2022-08-26,TRADED,,2022-09-01,2022-08-29,50,6,300,2022-08-26T15:00:00+05:30,17555.2,17602.28,BELOW_SMA,17550,PE,NIFTY_17550_PE_01_SEP_22.csv,2022-08-26T15:29:00+05:30,107.75,2022-08-29T09:16:00+05:30,334.3,67365.00,50.00,67315.00,
2022-08-29,TRADED,,2022-09-01,2022-08-30,50,6,300,2022-08-29T15:00:00+05:30,17293.8,17330.54,BELOW_SMA,17300,PE,NIFTY_17300_PE_01_SEP_22.csv,2022-08-29T15:29:00+05:30,100.55,2022-08-30T09:16:00+05:30,41.0,-18465.00,50.00,-18515.00,
2022-08-30,TRADED,,2022-09-01,2022-09-01,50,6,300,2022-08-30T15:00:00+05:30,17762.8,17578.18,ABOVE_SMA,17750,CE,NIFTY_17750_CE_01_SEP_22.csv,2022-08-30T15:29:00+05:30,88.2,2022-09-01T09:16:00+05:30,14.55,-22695.00,50.00,-22745.00,
2022-09-01,SKIPPED,missing_entry_or_exit_timestamp,2022-09-08,2022-09-02,50,6,300,2022-09-01T15:00:00+05:30,17555.0,17599.34,BELOW_SMA,17550,PE,NIFTY_17550_PE_08_SEP_22.csv,2022-09-01T15:29:00+05:30,,2022-09-02T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_17550_PE_08_SEP_22.csv missing entry 2022-09-01T15:29:00+05:30
2022-09-02,TRADED,,2022-09-08,2022-09-05,50,6,300,2022-09-02T15:00:00+05:30,17550.8,17556.64,BELOW_SMA,17550,PE,NIFTY_17550_PE_08_SEP_22.csv,2022-09-02T15:29:00+05:30,169.05,2022-09-05T09:16:00+05:30,122.0,-14715.00,50.00,-14765.00,
2022-09-05,TRADED,,2022-09-08,2022-09-06,50,6,300,2022-09-05T15:00:00+05:30,17671.9,17643.40,ABOVE_SMA,17650,CE,NIFTY_17650_CE_08_SEP_22.csv,2022-09-05T15:29:00+05:30,137.05,2022-09-06T09:16:00+05:30,169.3,9075.00,50.00,9025.00,
2022-09-06,TRADED,,2022-09-08,2022-09-07,50,6,300,2022-09-06T15:00:00+05:30,17653.1,17672.96,BELOW_SMA,17650,PE,NIFTY_17650_PE_08_SEP_22.csv,2022-09-06T15:29:00+05:30,104.15,2022-09-07T09:16:00+05:30,164.05,17370.00,50.00,17320.00,
2022-09-07,TRADED,,2022-09-08,2022-09-08,50,6,300,2022-09-07T15:00:00+05:30,17617.1,17600.99,ABOVE_SMA,17600,CE,NIFTY_17600_CE_08_SEP_22.csv,2022-09-07T15:29:00+05:30,98.75,2022-09-08T09:16:00+05:30,156.0,16575.00,50.00,16525.00,
2022-09-08,SKIPPED,missing_entry_or_exit_timestamp,2022-09-15,2022-09-09,50,6,300,2022-09-08T15:00:00+05:30,17796.3,17749.08,ABOVE_SMA,17800,CE,NIFTY_17800_CE_15_SEP_22.csv,2022-09-08T15:29:00+05:30,,2022-09-09T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_17800_CE_15_SEP_22.csv missing entry 2022-09-08T15:29:00+05:30
2022-09-09,TRADED,,2022-09-15,2022-09-12,50,6,300,2022-09-09T15:00:00+05:30,17838.8,17859.37,BELOW_SMA,17850,PE,NIFTY_17850_PE_15_SEP_22.csv,2022-09-09T15:29:00+05:30,140.25,2022-09-12T09:16:00+05:30,91.05,-15360.00,50.00,-15410.00,
2022-09-12,TRADED,,2022-09-15,2022-09-13,50,6,300,2022-09-12T15:00:00+05:30,17933.2,17945.56,BELOW_SMA,17950,PE,NIFTY_17950_PE_15_SEP_22.csv,2022-09-12T15:29:00+05:30,121.85,2022-09-13T09:16:00+05:30,69.2,-16395.00,50.00,-16445.00,
